,Residual_Hydro_Water_Reservoir_CH,Residual_Hydro_Run-of-river_and_poundage_CH,Residual_Other_CH,Biomass_CH,Fossil_Brown_coal/Lignite_CH,Fossil_Coal-derived_gas_CH,Fossil_Gas_CH,Fossil_Hard_coal_CH,Fossil_Oil_CH,Fossil_Oil_shale_CH,Fossil_Peat_CH,Geothermal_CH,Hydro_Pumped_Storage_CH,Hydro_Run-of-river_and_poundage_CH,Hydro_Water_Reservoir_CH,Marine_CH,Nuclear_CH,Other_fossil_CH,Other_renewable_CH,Solar_CH,Waste_CH,Wind_Offshore_CH,Wind_Onshore_CH
2018-01-01 00:00:00,0.00010987759697065656,0.0002570502299279488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4064260067893595e-05,2.0023315620384626e-05,5.187366179051699e-05,0.0,0.0007348247379322477,0.0,0.0,4.654298805076404e-08,0.0,0.0,5.812385851278789e-05
2018-01-01 01:00:00,9.693252993571144e-05,0.0002267662361975982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8013219601426766e-05,2.1987544918651907e-05,4.858274094199713e-05,0.0,0.0007828910411890811,0.0,0.0,4.401746310817359e-08,0.0,0.0,5.679779364672128e-05
2018-01-01 02:00:00,9.832760978295298e-05,0.000230029918744251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3528849595847675e-05,2.1593834659590048e-05,4.7754173186128745e-05,0.0,0.0007934236390075164,0.0,0.0,3.422674444790622e-08,0.0,0.0,5.529068997478742e-05
2018-01-01 03:00:00,0.00015079359764270055,0.0003527700824770518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3162336209842e-05,1.9121315387993542e-05,4.8986183409078643e-05,0.0,0.0005417582314936562,0.0,0.0,3.5162398396038396e-08,0.0,0.0,5.994469595124286e-05
2018-01-01 04:00:00,0.0001295724297175137,0.0003031247840276722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.777530280385682e-05,2.0131501379541306e-05,4.831233787103603e-05,0.0,0.0006833039208196514,0.0,0.0,8.318131810195758e-08,0.0,0.0,6.402787291196227e-05
2018-01-01 05:00:00,9.933119941193887e-05,0.0002323777398833775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.408916805297304e-05,2.0840322123240503e-05,4.760872589585002e-05,0.0,0.0008458831825916041,0.0,0.0,1.3859562658586524e-07,0.0,0.0,6.362327452264238e-05
2018-01-01 06:00:00,0.00010383513852289922,0.00024291436077765333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.993661731053422e-05,2.14473998002695e-05,3.941589303898835e-05,0.0,0.0008761010472521395,0.0,0.0,1.5223099300209798e-07,0.0,0.0,6.325926568319139e-05
2018-01-01 07:00:00,0.00010569702539258871,0.0002472701026317578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.658498556159559e-05,2.1611292289627747e-05,4.5809935548915865e-05,0.0,0.0008865935196500424,0.0,0.0,4.867133308539976e-06,0.0,0.0,6.364705117652562e-05
2018-01-01 08:00:00,0.00010048336474219583,0.00023507314250614017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.524198490225461e-05,2.3389260061684412e-05,3.717274984456931e-05,0.0,0.0008825104840818229,0.0,0.0,9.83463443678315e-05,0.0,0.0,6.414233723943655e-05
2018-01-01 09:00:00,9.7667008699403e-05,0.0002284844930605921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81152013033294e-05,2.1291973769088825e-05,3.469595593980663e-05,0.0,0.0008544757316753113,0.0,0.0,0.00026764005169919926,0.0,0.0,4.608968698170794e-05
