,Carbon intensity,Human carcinogenic toxicity,Fine particulate matter formation,Land use
2018-01-01 00:00:00,0.003075002313308088,0.001275884203810487,6.597516132497044e-06,0.00014077415836083741
2018-01-01 01:00:00,0.0032191523788122735,0.001292015123894296,6.81310179798543e-06,0.00015189893031638003
2018-01-01 02:00:00,0.002961099464331079,0.0012799829416955222,6.607371845017842e-06,0.00013552755533662432
2018-01-01 03:00:00,0.003350354636580957,0.0012465716049699616,6.452920159694816e-06,0.00015353396562867505
2018-01-01 04:00:00,0.0031695381507178336,0.0012963313308493357,6.650311985496685e-06,0.00014400663093796354
2018-01-01 05:00:00,0.003318813394740397,0.0013638922081082123,7.163942455835791e-06,0.00015634328985712667
2018-01-01 06:00:00,0.003569308585294294,0.0014170619533786775,7.5298824596778336e-06,0.00017133802457235545
2018-01-01 07:00:00,0.0036198596136909323,0.0014420810455595939,7.694112165860663e-06,0.00017182914032877136
2018-01-01 08:00:00,0.004411468023080816,0.0015263596677459353,9.46301528841842e-06,0.00020353450102743052
2018-01-01 09:00:00,0.005504779888497799,0.0016384601031284383,1.2273996765788602e-05,0.00023677483780737603
2018-01-01 10:00:00,0.006317952221492819,0.0017562157352369952,1.4766267907427073e-05,0.000253960013205052
2018-01-01 11:00:00,0.007049326752184434,0.001827395184456719,1.666387707557414e-05,0.00027430213374142357
2018-01-01 12:00:00,0.006767153722244476,0.001801379898128192,1.5751178647683868e-05,0.0002681798539953738
2018-01-01 13:00:00,0.006125859260261946,0.0018630261362467568,1.3817414455321845e-05,0.00025831787248661387
2018-01-01 14:00:00,0.005295577721455865,0.0018037702421767146,1.1799591396283727e-05,0.00023014858874343986
2018-01-01 15:00:00,0.0044788230131227276,0.001652323365724682,9.313823823208336e-06,0.00021070681104358308
2018-01-01 16:00:00,0.004663102189792042,0.001640937397083643,8.988272650633244e-06,0.0002303270595301089
2018-01-01 17:00:00,0.010407962790197864,0.0021791183455451566,1.4550472698139923e-05,0.0005750003299706906
2018-01-01 18:00:00,0.00932363791064921,0.00201696978190805,1.3288867196620098e-05,0.0005150192604862766
2018-01-01 19:00:00,0.007392769561865668,0.001811602280601264,1.13513829452424e-05,0.00040123155979147467
2018-01-01 20:00:00,0.0032965813836653575,0.0013261926184263573,6.981589321518225e-06,0.00015564281044025977
2018-01-01 21:00:00,0.002979126908884247,0.0013402516163145228,6.845069563381526e-06,0.00013385081247306986
2018-01-01 22:00:00,0.003039910027531695,0.0013879190789418973,7.078235126481995e-06,0.00013698336694577772
2018-01-01 23:00:00,0.0031294376164135687,0.001421748461002228,7.256012582754076e-06,0.0001418904637528881
2018-01-02 00:00:00,0.0030376692636698826,0.0014387220479055102,7.264216477612956e-06,0.00013408523338796847
2018-01-02 01:00:00,0.003103180309612605,0.0014702456789401522,7.420196749986548e-06,0.00013716419659511449
2018-01-02 02:00:00,0.003133204689943933,0.0014721933081736803,7.45621631741232e-06,0.0001394130373842724
2018-01-02 03:00:00,0.003238442632103436,0.0014657753235917553,7.500102500127559e-06,0.00014676802946049982
2018-01-02 04:00:00,0.003179339128805795,0.0013398004844881327,6.843289504283062e-06,0.00014321612524648524
2018-01-02 05:00:00,0.003453323638425054,0.0013789251681188327,7.286954604918648e-06,0.00016254313541786368
2018-01-02 06:00:00,0.0036531632070469014,0.0013515776314741844,7.307251889858442e-06,0.0001769832737026779
2018-01-02 07:00:00,0.003931337163913734,0.0013539747851554996,7.508180778395604e-06,0.00019416690118786637
2018-01-02 08:00:00,0.004579091779157098,0.0014078184919179475,8.663492416530787e-06,0.0002228479366490558
2018-01-02 09:00:00,0.005253771831436237,0.0015117085477138372,1.0540759423863466e-05,0.00024276440731164618
2018-01-02 10:00:00,0.00562728782481413,0.001604381604280442,1.1942295973838352e-05,0.00024676803334255524
2018-01-02 11:00:00,0.006756537602434114,0.0017628454868343032,1.4624674863856324e-05,0.0002909074722075055
2018-01-02 12:00:00,0.0067053469728870505,0.0017806188706570884,1.4126922652751454e-05,0.00029721170424253085
2018-01-02 13:00:00,0.008551851161040507,0.0018721048310735829,1.4688656840338163e-05,0.0004316873964139721
2018-01-02 14:00:00,0.007911814719442226,0.001713218193872977,1.2590812033982834e-05,0.000417016194130513
2018-01-02 15:00:00,0.009308055558757647,0.0017747825852282692,1.2733040346482809e-05,0.0005246082186934091
2018-01-02 16:00:00,0.009631011954096099,0.0018154233845876478,1.2738652124408402e-05,0.0005424629252451137
2018-01-02 17:00:00,0.009212263720868447,0.0017630356445169925,1.225458559461541e-05,0.0005167289208629163
2018-01-02 18:00:00,0.0059616926598202785,0.0014772412257780287,9.192814234739494e-06,0.0003213196116061855
2018-01-02 19:00:00,0.004339606408382874,0.0013117862166534156,7.581545895306809e-06,0.00022322757789920152
2018-01-02 20:00:00,0.003732950014123665,0.001259154279857003,7.0124895350051305e-06,0.00018723462155950074
2018-01-02 21:00:00,0.0038827555378615716,0.001267345065413554,7.144695213879323e-06,0.00019746751099740045
2018-01-02 22:00:00,0.003405792450685029,0.001218633817272636,6.679224390202914e-06,0.00016911675276378886
2018-01-02 23:00:00,0.0034197954563574997,0.0012713917225539986,6.891987252473889e-06,0.00016830836339341954
2018-01-03 00:00:00,0.003439789028617305,0.0013092577443049637,7.044850629806459e-06,0.000167835960872354
2018-01-03 01:00:00,0.0035352004295104737,0.0013065359397938683,7.095444292111089e-06,0.00017415890635546862
2018-01-03 02:00:00,0.003196761914274002,0.0012746463034418495,6.756966966203188e-06,0.0001530878798251836
2018-01-03 03:00:00,0.0032644139606972772,0.0013032494750245748,6.908897514237291e-06,0.0001562241764409647
2018-01-03 04:00:00,0.003548562330983432,0.0013548743765935951,7.277765333191249e-06,0.00017204657234635043
2018-01-03 05:00:00,0.0042413981103795115,0.0014162910361174602,7.94552239773899e-06,0.00021337999067989953
2018-01-03 06:00:00,0.007168198995303015,0.0016201781422051978,1.0542468601424123e-05,0.00039415338477121034
2018-01-03 07:00:00,0.011689123212257827,0.0020073661793828298,1.4793555622716688e-05,0.0006698614343345883
2018-01-03 08:00:00,0.010892227812971516,0.0019490558533996484,1.447620793123072e-05,0.0006144387667587359
2018-01-03 09:00:00,0.008450496473867409,0.001733192507573755,1.2546403847083773e-05,0.00045657754366544594
2018-01-03 10:00:00,0.008674132262467061,0.0017436095514407346,1.3693540674092258e-05,0.00045585336072462176
2018-01-03 11:00:00,0.00910687718786753,0.0017913239117803377,1.37780710970805e-05,0.0004864755022169928
2018-01-03 12:00:00,0.009271900965721705,0.0018096171459674021,1.3899279758920921e-05,0.0005028232347145383
2018-01-03 13:00:00,0.00967063476117171,0.0018628969300838428,1.4688393197558643e-05,0.0005196657991693996
2018-01-03 14:00:00,0.009661169695737899,0.0017978983916073583,1.3790975762383716e-05,0.0005330700262565494
2018-01-03 15:00:00,0.008625931894003843,0.001727547165260711,1.2152014217129349e-05,0.0004807174034073138
2018-01-03 16:00:00,0.010508619140283884,0.0019196934576490446,1.3631217606084662e-05,0.0005953905267032579
2018-01-03 17:00:00,0.010947946855696113,0.002004944016412753,1.4177875916030921e-05,0.000616181922305695
2018-01-03 18:00:00,0.010219743395739047,0.0018609294955769663,1.3135805711835255e-05,0.0005759779707154874
2018-01-03 19:00:00,0.007994447672368555,0.0016461286513338898,1.0988598006749204e-05,0.00044464649391924165
2018-01-03 20:00:00,0.005249975170922765,0.00144013191389851,8.493651869929527e-06,0.00027243785876652555
2018-01-03 21:00:00,0.004345445013363168,0.0013697094168561759,7.645356504771349e-06,0.00021577185041385188
2018-01-03 22:00:00,0.003086176790943913,0.0012619316449661421,6.597552909835292e-06,0.00014358784389235113
2018-01-03 23:00:00,0.0028620466675183926,0.001211125657569276,6.285040679533938e-06,0.00013279548266567984
2018-01-04 00:00:00,0.0028178207541215915,0.001201642302044382,6.218191529491307e-06,0.0001304369039712282
2018-01-04 01:00:00,0.002910425583840615,0.0011934969959766098,6.2478370598422315e-06,0.00013669970465026698
2018-01-04 02:00:00,0.0031194674993501627,0.0012339918871501212,6.533677082892597e-06,0.00014907283082903525
2018-01-04 03:00:00,0.00312424445229791,0.0012753077475418627,6.681200316974066e-06,0.00014730080868836443
2018-01-04 04:00:00,0.0034521743553310538,0.0013384975081804566,7.130861075630579e-06,0.00016541780630112418
2018-01-04 05:00:00,0.004814225341775945,0.0014743092051869955,8.492745164995339e-06,0.0002480144341770374
2018-01-04 06:00:00,0.0066583781420711625,0.00160280356014213,1.010454547740009e-05,0.0003619849176240085
2018-01-04 07:00:00,0.009448951081722721,0.0018328694962047956,1.2705304604673347e-05,0.0005318916297509772
2018-01-04 08:00:00,0.011097305090890927,0.001982549636096432,1.4385223889621219e-05,0.0006313901292766567
2018-01-04 09:00:00,0.009698818943722928,0.0018611782953277618,1.3267698732929584e-05,0.0005435548979442706
2018-01-04 10:00:00,0.00865974487377988,0.0017696510227644046,1.2483170667248641e-05,0.00047745882837283376
2018-01-04 11:00:00,0.008386070807449457,0.0017768740019207417,1.2395327909586736e-05,0.00045846787532857953
2018-01-04 12:00:00,0.008452422176258145,0.001773839917725991,1.2556205710594038e-05,0.0004627066432556885
2018-01-04 13:00:00,0.008320086545043983,0.0017623734227186197,1.2286337203025755e-05,0.00045676058885840985
2018-01-04 14:00:00,0.008731718648847852,0.0017868638170188025,1.2462558996433698e-05,0.0004841168759805002
2018-01-04 15:00:00,0.008285837104795631,0.001731826981391766,1.1705520406470394e-05,0.0004603795499996782
2018-01-04 16:00:00,0.009036271850592172,0.0018134760290847197,1.2310822047715264e-05,0.0005043908038077676
2018-01-04 17:00:00,0.008975955547465834,0.0017942848796490788,1.218414140894601e-05,0.0005001249256733065
2018-01-04 18:00:00,0.008719251195000279,0.0017323658937995012,1.1827648214722172e-05,0.0004882832423460263
2018-01-04 19:00:00,0.005086150636242816,0.0014083635856422649,8.38437109169882e-06,0.000268792691381835
2018-01-04 20:00:00,0.004202395694511109,0.00133575216435627,7.546804301134582e-06,0.00021229892567056326
2018-01-04 21:00:00,0.0038965847149155645,0.0013225832838823204,7.318408596383056e-06,0.00019380614868072066
2018-01-04 22:00:00,0.003545427479124843,0.0012942834469461767,7.011016690543903e-06,0.00017393722964307643
2018-01-04 23:00:00,0.0042348402217662635,0.0013482328946728525,7.64615760549144e-06,0.00021551998957619023
2018-01-05 00:00:00,0.003411589311613958,0.0012716767058089504,6.850622605457141e-06,0.00016600161405163816
2018-01-05 01:00:00,0.00349248017812242,0.0012494900861485356,6.823337003277952e-06,0.00017230514808704654
2018-01-05 02:00:00,0.0034658772575949116,0.0012598026117762574,6.834869281221135e-06,0.0001695151619570397
2018-01-05 03:00:00,0.00361470188425292,0.0013121574311936138,7.122424512094109e-06,0.00017652610547281368
2018-01-05 04:00:00,0.0038036987220698626,0.0013549532879024815,7.411507301172043e-06,0.0001870666239170027
2018-01-05 05:00:00,0.005129257215217126,0.0014704499182966876,8.666971256382468e-06,0.0002658470240949179
2018-01-05 06:00:00,0.007559301235284039,0.0016632639683674933,1.0874574163780252e-05,0.0004142770641086623
2018-01-05 07:00:00,0.009996234717161939,0.0018441904011817583,1.3142395593011476e-05,0.0005671391931615281
2018-01-05 08:00:00,0.008748570394773654,0.0018077827085315513,1.3077353461083258e-05,0.00047037929307603376
2018-01-05 09:00:00,0.008359440818243195,0.0018168541898490697,1.3965399468501864e-05,0.00042229844474297675
2018-01-05 10:00:00,0.012480498448439665,0.0021411283902197115,1.7885598868084977e-05,0.0006763294181913509
2018-01-05 11:00:00,0.009643617381664376,0.0018842426777395064,1.519310093081407e-05,0.0005021803980362392
2018-01-05 12:00:00,0.009358090616250987,0.0018247839259660982,1.4666469166384247e-05,0.0004925895669442298
2018-01-05 13:00:00,0.012009756675410006,0.0020398721253621645,1.662561895264934e-05,0.0006646128035957897
2018-01-05 14:00:00,0.012187482138445583,0.002079125875945546,1.630148566273337e-05,0.0006859065127199128
2018-01-05 15:00:00,0.012504969533517407,0.002084459247252254,1.5796086927234565e-05,0.0007155841490956162
2018-01-05 16:00:00,0.01437945926508239,0.002295254870646507,1.7395730431715114e-05,0.0008210084553235696
2018-01-05 17:00:00,0.015480140352311883,0.0023678337063430025,1.834214476091366e-05,0.0008875373276865857
2018-01-05 18:00:00,0.01323972325383395,0.002113044035155974,1.6046626150403145e-05,0.0007589055498566309
2018-01-05 19:00:00,0.007542507898776415,0.0015626982945769015,1.0535381027300423e-05,0.00041898770195372725
2018-01-05 20:00:00,0.006268206982973974,0.0014544046494040382,9.348574156950703e-06,0.0003416696700646845
2018-01-05 21:00:00,0.004702511473290937,0.0013677516135291396,8.005323025540018e-06,0.0002394859149979599
2018-01-05 22:00:00,0.00480846702048944,0.001401909013847392,8.215312092140947e-06,0.00024685890817258577
2018-01-05 23:00:00,0.0049391958015601424,0.0014409508672741254,8.465972581977358e-06,0.00025638878653388254
2018-01-06 00:00:00,0.005022991370780954,0.0014903556065106996,8.712690279439894e-06,0.0002639147584427186
2018-01-06 01:00:00,0.005300934953614599,0.0015340046293692855,9.053890996671232e-06,0.0002800864914508955
2018-01-06 02:00:00,0.005422893034283387,0.0015301110888281911,9.068467039300168e-06,0.0002870912123877496
2018-01-06 03:00:00,0.0055371295286204755,0.0015677170018081412,9.304406999995251e-06,0.000293875589476597
2018-01-06 04:00:00,0.005290716435972283,0.001479217559348615,8.849684925299243e-06,0.00028248277543217493
2018-01-06 05:00:00,0.005537742937569493,0.001499038061649725,9.08268939942268e-06,0.0002977395151368996
2018-01-06 06:00:00,0.0055126645298548185,0.0014842701270110705,9.00789245456349e-06,0.0002966080386830832
2018-01-06 07:00:00,0.005754820316535309,0.0015432086835350989,9.417935088664028e-06,0.00030879748883014393
2018-01-06 08:00:00,0.006826909019760512,0.0016888222727236592,1.1258053286804229e-05,0.0003598172618136244
2018-01-06 09:00:00,0.007387016207008539,0.0018272852524459674,1.3353674407116179e-05,0.00036707327435280554
2018-01-06 10:00:00,0.00834335045170587,0.0019302045798652136,1.5270398854758054e-05,0.0004074212325936154
2018-01-06 11:00:00,0.008762123802240902,0.0019555746307751017,1.634847399602843e-05,0.00041966807622439517
2018-01-06 12:00:00,0.009288535242027692,0.0020455657074227034,1.7126230217389062e-05,0.0004481110764161957
2018-01-06 13:00:00,0.008976313659654582,0.0020345825979402677,1.6476429549778054e-05,0.000436787402982194
2018-01-06 14:00:00,0.009103820449700789,0.0020573218262459197,1.621828600880153e-05,0.0004526400872248819
2018-01-06 15:00:00,0.007557401506327609,0.001867938289160709,1.246481882263552e-05,0.00039849530708051055
2018-01-06 16:00:00,0.006741243857221108,0.001675098904233484,1.0469514731810534e-05,0.0003664029531613504
2018-01-06 17:00:00,0.010202941759440014,0.0018764111195662956,1.3365863566460033e-05,0.0005837857115267779
2018-01-06 18:00:00,0.006272730020443965,0.0015064643035863693,9.545129476254209e-06,0.0003448217340127975
2018-01-06 19:00:00,0.0065383708720744135,0.0015241776613895519,9.765163882471725e-06,0.0003601484412121188
2018-01-06 20:00:00,0.005347546661263818,0.0014371712610914244,8.69318305130059e-06,0.0002860489021130605
2018-01-06 21:00:00,0.005496683972522891,0.0014307975320739681,8.762142810549026e-06,0.00029566747392221256
2018-01-06 22:00:00,0.004999316377304018,0.0014171632239483865,8.416748952531312e-06,0.00026461863073779386
2018-01-06 23:00:00,0.004355953676170317,0.0014515023105639933,8.116172596848855e-06,0.00021892557225898824
2018-01-07 00:00:00,0.006967619125118604,0.0014011715641638917,7.7661817232143e-06,0.00020121372108396115
2018-01-07 01:00:00,0.0070125248440290585,0.0014099450196142953,7.780987256814052e-06,0.00019999343962114145
2018-01-07 02:00:00,0.007138657176493034,0.0014561037489916199,7.979871490436527e-06,0.00020273526722473198
2018-01-07 03:00:00,0.006924245958953305,0.001441990695514525,7.845073982762586e-06,0.0001942985272930542
2018-01-07 04:00:00,0.007087336164567302,0.001405845766396596,7.976778231356978e-06,0.00022225374071021276
2018-01-07 05:00:00,0.006639591205665853,0.0013492371589382275,7.566078115210865e-06,0.00020311726039214036
2018-01-07 06:00:00,0.006435204318236922,0.0013327175050428218,7.311639545129197e-06,0.0001847167672608818
2018-01-07 07:00:00,0.006918055737537971,0.0013819628673583497,7.76571428135839e-06,0.0002068634177406515
2018-01-07 08:00:00,0.007816007293667998,0.001490311210354027,9.281355194683463e-06,0.000247422998129515
2018-01-07 09:00:00,0.008317311129887896,0.0016193806495056297,1.127135590982183e-05,0.00024562913883167275
2018-01-07 10:00:00,0.009195019506779529,0.0017164436739576967,1.2498476468602038e-05,0.0002891692422858681
2018-01-07 11:00:00,0.008952595694082804,0.0017001625541062904,1.2442236188700116e-05,0.0002736062197855044
2018-01-07 12:00:00,0.009046988448129257,0.001714260618827916,1.2759279562536545e-05,0.0002817116522098792
2018-01-07 13:00:00,0.008720217493283357,0.0016099920208551967,1.156550096127663e-05,0.00024715729026614377
2018-01-07 14:00:00,0.007762308192914494,0.0015563567802221847,1.014239883544892e-05,0.00022814570362131921
2018-01-07 15:00:00,0.007400045127024046,0.0014977796186850508,8.94540948224029e-06,0.000221699841083801
2018-01-07 16:00:00,0.008795954094804059,0.0015317005582359817,9.508959581615578e-06,0.0003274353133027342
2018-01-07 17:00:00,0.010804063445515443,0.0016281613645928595,1.1101465065050876e-05,0.00045271090875820415
2018-01-07 18:00:00,0.01029222230244021,0.0015454283325034505,1.0513290772205776e-05,0.0004271516613701034
2018-01-07 19:00:00,0.009644801244348423,0.0015072975317813122,1.0125748850466023e-05,0.00040116445764771055
2018-01-07 20:00:00,0.008239435974917416,0.0014269820120656942,8.880301444233868e-06,0.0003072255329623837
2018-01-07 21:00:00,0.008319221860066462,0.0014254574941705755,9.072760930238331e-06,0.00032606374169565885
2018-01-07 22:00:00,0.006663685313989469,0.0013289098911364028,7.566378173708724e-06,0.00021348215864157942
2018-01-07 23:00:00,0.00645492472483136,0.0013856878023718502,7.420482598634649e-06,0.00017314401763884234
2018-01-08 00:00:00,0.0041067890163791485,0.0014847332414319326,8.03561712449036e-06,0.00019687334281716872
2018-01-08 01:00:00,0.003967538871361806,0.0014557375395280378,7.858377312161905e-06,0.00019172544355555178
2018-01-08 02:00:00,0.004033237017796512,0.0014713335481935453,7.976145831993826e-06,0.00019697151770945706
2018-01-08 03:00:00,0.003751831666292038,0.0014074716231564036,7.579875332671977e-06,0.00018103112541241172
2018-01-08 04:00:00,0.004041005861779168,0.0013799953794516164,7.640250495845354e-06,0.00019904598726089965
2018-01-08 05:00:00,0.005337098238413641,0.001480135436856291,8.630234674237117e-06,0.0002645260737011022
2018-01-08 06:00:00,0.013058708937735669,0.0021928472861857677,1.6070108111503318e-05,0.0007291065194868344
2018-01-08 07:00:00,0.01357080806962237,0.0021903296936878025,1.6512424192978988e-05,0.0007697969327707407
2018-01-08 08:00:00,0.013436020587657265,0.002190506131212126,1.688212989727821e-05,0.0007551185467860933
2018-01-08 09:00:00,0.011898093922648494,0.002054154617451265,1.6355923294094752e-05,0.0006464440150168489
2018-01-08 10:00:00,0.012030616594454958,0.002092594892760343,1.7078399628032727e-05,0.0006356585359892958
2018-01-08 11:00:00,0.011223964857145087,0.0020301081589789403,1.6887078805781236e-05,0.0005769039148258596
2018-01-08 12:00:00,0.010134043098537816,0.0019331025445230604,1.554648080443412e-05,0.0005157330076071702
2018-01-08 13:00:00,0.00839368922121648,0.0017207706324015768,1.3396419394677214e-05,0.00042753238077086395
2018-01-08 14:00:00,0.00965392405957354,0.0017888339588665791,1.383743994320123e-05,0.0005168864251816695
2018-01-08 15:00:00,0.010788383763777974,0.0018861844661615793,1.408406697770171e-05,0.0005989741580457669
2018-01-08 16:00:00,0.013494985040310624,0.0021275389279057904,1.6210374403554494e-05,0.0007696625659592207
2018-01-08 17:00:00,0.014251821186785769,0.002227811668413737,1.7031967851865896e-05,0.000812944968285898
2018-01-08 18:00:00,0.01128258255775875,0.0019955654929656942,1.4321276227293133e-05,0.0006337543379449361
