,production,imports,exports
2018-01-01 00:00:00,5159.791015625,5143.0483,2710.1392
2018-01-01 01:00:00,5184.0751953125,5289.336,2713.801
2018-01-01 02:00:00,5139.998046875,5205.7793,2627.5269
2018-01-01 03:00:00,5134.39306640625,4905.377,2524.909
2018-01-01 04:00:00,5009.3232421875,4659.553,2140.9429
2018-01-01 05:00:00,5048.880859375,4666.6597,2291.265
2018-01-01 06:00:00,5031.5830078125,4347.8564,2079.39
2018-01-01 07:00:00,5069.71484375,4200.698,1899.427
2018-01-01 08:00:00,5056.596679687499,4260.0127,1791.4711
2018-01-01 09:00:00,5182.2900390625,4438.2837,1995.345
2018-01-01 10:00:00,5354.2587890625,4570.71,2299.5679
2018-01-01 11:00:00,5492.708984375,4817.239,2254.5552
2018-01-01 12:00:00,5513.379882812501,4669.3457,2253.1592
2018-01-01 13:00:00,5316.6171875,3326.277,924.94403
2018-01-01 14:00:00,5296.872070312501,3049.781,646.48
2018-01-01 15:00:00,5305.203124999999,3331.4248,646.2
2018-01-01 16:00:00,5439.21484375,3412.549,596.943
2018-01-01 17:00:00,6476.0673828125,2515.955,1593.86
2018-01-01 18:00:00,6298.867187499999,3087.747,1793.7
2018-01-01 19:00:00,5807.337890625,3545.9792,2234.523
2018-01-01 20:00:00,5200.6943359375,5088.9614,2581.507
2018-01-01 21:00:00,5083.73486328125,4664.268,1761.1229
2018-01-01 22:00:00,4961.735839843751,4298.752,1323.3989
2018-01-01 23:00:00,4977.2060546875,4124.675,1301.206
2018-01-02 00:00:00,4979.44287109375,3891.876,1072.062
2018-01-02 01:00:00,4986.69921875,3717.615,944.84796
2018-01-02 02:00:00,4933.19921875,3710.4,1069.983
2018-01-02 03:00:00,4960.7861328125,3791.874,1317.719
2018-01-02 04:00:00,5015.083007812501,4358.2534,1905.896
2018-01-02 05:00:00,5129.76806640625,4570.168,2641.8652
2018-01-02 06:00:00,5255.791015625,5030.616,3344.442
2018-01-02 07:00:00,5398.9453125,5254.357,3538.446
2018-01-02 08:00:00,5542.64501953125,5413.0703,3576.5947
2018-01-02 09:00:00,5550.81591796875,5253.3955,3288.623
2018-01-02 10:00:00,5648.33984375,4964.12,2997.174
2018-01-02 11:00:00,5495.876953125,4668.854,2452.938
2018-01-02 12:00:00,5446.147949218751,4261.5625,2012.507
2018-01-02 13:00:00,5832.98583984375,4238.2856,2726.748
2018-01-02 14:00:00,5889.294921875,4863.283,3494.1418
2018-01-02 15:00:00,6197.5390625,4919.692,3659.772
2018-01-02 16:00:00,6894.93212890625,4869.0757,3853.9739
2018-01-02 17:00:00,7056.3818359375,5209.11,4253.374
2018-01-02 18:00:00,6025.077148437501,5620.4736,3829.019
2018-01-02 19:00:00,5539.588867187499,6031.2207,4087.034
2018-01-02 20:00:00,5359.0947265625,6108.142,3993.948
2018-01-02 21:00:00,5331.58203125,6147.8135,3836.2012
2018-01-02 22:00:00,5153.97802734375,6229.972,3756.105
2018-01-02 23:00:00,5075.679199218749,5629.664,3160.733
2018-01-03 00:00:00,5073.237792968749,5248.494,2905.135
2018-01-03 01:00:00,5081.36376953125,5351.4873,3108.468
2018-01-03 02:00:00,5067.916015625,5424.538,3159.23
2018-01-03 03:00:00,5043.17724609375,5176.3833,3041.596
2018-01-03 04:00:00,5094.90087890625,4916.16,2717.4622
2018-01-03 05:00:00,5227.232910156249,4758.859,2909.8699
2018-01-03 06:00:00,5744.677734375001,4879.141,3278.999
2018-01-03 07:00:00,6997.93603515625,4389.0273,3628.6082
2018-01-03 08:00:00,6520.5849609375,4393.9824,2982.9138
2018-01-03 09:00:00,6227.622070312501,4966.833,3013.002
2018-01-03 10:00:00,6018.3779296875,5388.6,3121.774
2018-01-03 11:00:00,6124.6796875,5118.584,2793.423
2018-01-03 12:00:00,5936.604003906251,5049.733,2620.5781
2018-01-03 13:00:00,6133.63720703125,5065.733,2909.803
2018-01-03 14:00:00,6086.209960937501,5265.72,3268.8
2018-01-03 15:00:00,6364.90380859375,5235.927,3396.32
2018-01-03 16:00:00,7371.625,4740.805,3545.0962
2018-01-03 17:00:00,7719.2060546875,4245.742,3390.489
2018-01-03 18:00:00,7073.130859375001,4633.078,3455.95
2018-01-03 19:00:00,6157.7177734375,4974.138,3351.586
2018-01-03 20:00:00,5658.769042968751,5019.9224,3301.251
2018-01-03 21:00:00,5518.93994140625,4972.932,2953.197
2018-01-03 22:00:00,5323.928710937499,5565.829,3290.778
2018-01-03 23:00:00,5212.76318359375,5868.687,2823.763
2018-01-04 00:00:00,5232.39599609375,5977.9326,3025.619
2018-01-04 01:00:00,5251.8037109375,6149.9126,3228.357
2018-01-04 02:00:00,5241.601074218749,5869.0605,3032.0051
2018-01-04 03:00:00,5271.64892578125,5465.466,2770.397
2018-01-04 04:00:00,5259.354003906251,5019.824,2137.299
2018-01-04 05:00:00,5453.78125,4710.486,2323.327
2018-01-04 06:00:00,5987.904296874999,4854.2656,3144.937
2018-01-04 07:00:00,6678.97119140625,4664.641,3214.948
2018-01-04 08:00:00,6982.7080078125,4434.7236,3035.527
2018-01-04 09:00:00,6596.7919921875,4639.2593,2649.431
2018-01-04 10:00:00,6190.34716796875,4816.741,2357.1357
2018-01-04 11:00:00,6040.51904296875,4552.292,1989.2461
2018-01-04 12:00:00,5884.39208984375,4598.543,2042.403
2018-01-04 13:00:00,5894.858398437501,4567.395,2220.352
2018-01-04 14:00:00,6248.43310546875,4656.521,2687.565
2018-01-04 15:00:00,6469.261718750001,4870.5317,2925.4902
2018-01-04 16:00:00,6979.94091796875,4674.7173,3102.625
2018-01-04 17:00:00,7168.796875,4871.398,3531.58
2018-01-04 18:00:00,6916.751953125,5241.1,3973.3088
2018-01-04 19:00:00,5812.39404296875,5686.2485,3744.708
2018-01-04 20:00:00,5688.80078125,5758.477,3882.158
2018-01-04 21:00:00,5530.582031250001,5614.4375,3323.1528
2018-01-04 22:00:00,5343.1787109375,5593.2285,2917.6218
2018-01-04 23:00:00,5462.44189453125,5545.3667,3459.697
2018-01-05 00:00:00,5310.85107421875,5678.231,3302.419
2018-01-05 01:00:00,5316.39892578125,5980.1455,3749.656
2018-01-05 02:00:00,5393.334960937499,5843.503,3578.559
2018-01-05 03:00:00,5396.945800781251,5383.7563,3227.193
2018-01-05 04:00:00,5318.16796875,5070.87,2621.4832
2018-01-05 05:00:00,5546.0888671875,4918.88,3336.842
2018-01-05 06:00:00,6282.9033203125,4892.4473,3713.173
2018-01-05 07:00:00,6818.01806640625,4925.42,3864.573
2018-01-05 08:00:00,6580.31298828125,4746.911,3334.0022
2018-01-05 09:00:00,6348.308105468751,4716.279,3049.375
2018-01-05 10:00:00,7216.685058593751,4637.9673,3786.095
2018-01-05 11:00:00,6573.5048828125,5098.79,3586.223
2018-01-05 12:00:00,6179.9462890625,5288.649,3501.0981
2018-01-05 13:00:00,6889.9697265625,4936.014,3979.2322
2018-01-05 14:00:00,6823.841796875,4404.629,3516.561
2018-01-05 15:00:00,7275.80078125,4358.5,3830.855
