,Residual_Hydro_Water_Reservoir_CH,Residual_Hydro_Run-of-river_and_poundage_CH,Residual_Other_CH,Biomass_CH,Fossil_Brown_coal/Lignite_CH,Fossil_Coal-derived_gas_CH,Fossil_Gas_CH,Fossil_Hard_coal_CH,Fossil_Oil_CH,Fossil_Oil_shale_CH,Fossil_Peat_CH,Geothermal_CH,Hydro_Pumped_Storage_CH,Hydro_Run-of-river_and_poundage_CH,Hydro_Water_Reservoir_CH,Marine_CH,Nuclear_CH,Other_fossil_CH,Other_renewable_CH,Solar_CH,Waste_CH,Wind_Offshore_CH,Wind_Onshore_CH
2018-01-01 00:00:00,0.0003619497167120313,0.0004943273791585843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005101506119338482,3.8506377276784805e-05,0.0001708779378830745,0.0,0.0014147100560536752,0.0,0.0,3.228436403350497e-07,0.0,0.0,8.415739064975443e-05
2018-01-01 01:00:00,0.0003193071446564382,0.0004360889280380569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006716436276093206,4.22837414182257e-05,0.0001600372578747414,0.0,0.001507248969163916,0.0,0.0,3.053254340408261e-07,0.0,0.0,8.223738461753395e-05
2018-01-01 02:00:00,0.000323902701616376,0.0004423652408044166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038817770030416657,4.152660628333611e-05,0.00015730785831758346,0.0,0.0015275266915661843,0.0,0.0,2.3741249191666595e-07,0.0,0.0,8.00552529470993e-05
2018-01-01 03:00:00,0.0004967318311788281,0.00067840402385681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008470313703317118,3.677176139644383e-05,0.00016136624477194075,0.0,0.0010430117257628265,0.0,0.0,2.439026194172765e-07,0.0,0.0,8.67937766629789e-05
2018-01-01 04:00:00,0.00042682681022290856,0.0005829322933825505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000553114926318052,3.8714426819479996e-05,0.0001591465183825174,0.0,0.0013155203931275307,0.0,0.0,5.769840027162355e-07,0.0,0.0,9.270579846207777e-05
2018-01-01 05:00:00,0.000327208643791318,0.0004468802815836559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006262132199360906,4.00775436726502e-05,0.0001568287378511341,0.0,0.001628523623233498,0.0,0.0,9.61363214856237e-07,0.0,0.0,9.211998145719391e-05
2018-01-01 06:00:00,0.00034204514850424587,0.0004671430146429296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008096858556703304,4.124500077671714e-05,0.0001298405836380234,0.0,0.001686700103693346,0.0,0.0,1.0559444077593985e-06,0.0,0.0,9.159293396094242e-05
2018-01-01 07:00:00,0.00034817842265306016,0.00047551944152118743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007708825945906377,4.15601786497381e-05,0.00015090331106307805,0.0,0.0017069005752451724,0.0,0.0,3.3760682352649815e-05,0.0,0.0,9.215440761540836e-05
2018-01-01 08:00:00,0.0003310040117861541,0.0004520637483117771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009868825822409823,4.497934753838509e-05,0.00012245140635212665,0.0,0.0016990397736425494,0.0,0.0,0.0006821756221307739,0.0,0.0,9.287153107806706e-05
2018-01-01 09:00:00,0.0003217266040164764,0.0004393932682521975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001020147026100206,4.0946104554495904e-05,0.00011429255616884183,0.0,0.0016450662965654568,0.0,0.0,0.001856474889317124,0.0,0.0,6.673314352300132e-05
2018-01-01 10:00:00,0.0003149072343755241,0.0004300798167795788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007780779846026771,3.600515150156576e-05,0.00014355793117986246,0.0,0.0015931978307473405,0.0,0.0,0.002941161058639718,0.0,0.0,8.096521366655219e-05
2018-01-01 11:00:00,0.0003050629841808976,0.00041663518020769084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000764155181697509,3.394100792360248e-05,0.0001731500400987963,0.0,0.001508644604950218,0.0,0.0,0.003767970671803201,0.0,0.0,7.976708132251986e-05
2018-01-01 12:00:00,0.00031632554618910437,0.00043201685479691925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008467673316846537,3.497344538177985e-05,0.00019297779032727687,0.0,0.0015246249445118904,0.0,0.0,0.003335460941660816,0.0,0.0,8.400686769203508e-05
2018-01-01 13:00:00,0.00038098941252224107,0.0005203305572114235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009698602788042371,4.208717666031759e-05,0.0001885369337692078,0.0,0.0017963845167889734,0.0,0.0,0.002118467158706339,0.0,0.0,0.00010920322579920626
2018-01-01 14:00:00,0.0003986908445914243,0.0005445060216974889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008509278723790206,4.40505935342762e-05,0.0002180850151556674,0.0,0.0018863887294348959,0.0,0.0,0.0012392621890736527,0.0,0.0,0.00011366645558943844
2018-01-01 15:00:00,0.0004030630823203299,0.0005504773395844641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010717144964550748,4.307815704302557e-05,0.00019448663279802116,0.0,0.0018299474090804654,0.0,0.0,0.0002697795635091851,0.0,0.0,0.00011627633233216082
2018-01-01 16:00:00,0.00041566819110816825,0.0005676925772359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015481660110173135,4.3434846752104534e-05,0.00018353142502745354,0.0,0.00178604292153478,0.0,0.0,3.772332046638552e-06,0.0,0.0,0.00011479388506959179
2018-01-01 17:00:00,0.00043037093907671116,0.0005877726340343278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007088772485016451,4.4937054665092514e-05,0.0003855470663177529,0.0,0.00176012062440203,0.0,0.0,7.085968984590809e-07,0.0,0.0,0.00010973338978703852
2018-01-01 18:00:00,0.00042085241943688197,0.0005747728590662216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006224438163647617,4.3085292708081153e-05,0.0002688868152527269,0.0,0.0016843936371917835,0.0,0.0,5.212933803272582e-07,0.0,0.0,0.00010668742996557037
2018-01-01 19:00:00,0.0003917887372986557,0.0005350795725218974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004434619035817973,4.209736643787688e-05,0.00019348053315550913,0.0,0.0016889487050035887,0.0,0.0,4.418393797965797e-07,0.0,0.0,0.00010631377225037005
2018-01-01 20:00:00,0.0003274613638288486,0.0004472254301721068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006832492232001018,3.782439304086422e-05,0.00016774438347649272,0.0,0.0015363493845176781,0.0,0.0,3.492086997003737e-07,0.0,0.0,9.637799672956483e-05
2018-01-01 21:00:00,0.0003349780514211473,0.00045749123314388015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002572834653979541,3.983636485402698e-05,0.0001795928921922316,0.0,0.0016213141658035655,0.0,0.0,2.607552874072544e-07,0.0,0.0,8.836998078403394e-05
