,Residual_Hydro_Water_Reservoir_CH,Residual_Hydro_Run-of-river_and_poundage_CH,Residual_Other_CH,Biomass_CH,Fossil_Brown_coal/Lignite_CH,Fossil_Coal-derived_gas_CH,Fossil_Gas_CH,Fossil_Hard_coal_CH,Fossil_Oil_CH,Fossil_Oil_shale_CH,Fossil_Peat_CH,Geothermal_CH,Hydro_Pumped_Storage_CH,Hydro_Run-of-river_and_poundage_CH,Hydro_Water_Reservoir_CH,Marine_CH,Nuclear_CH,Other_fossil_CH,Other_renewable_CH,Solar_CH,Waste_CH,Wind_Offshore_CH,Wind_Onshore_CH
2018-01-01 00:00:00,5.517383085330132e-06,2.2739059243989923e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.150180033442661e-05,1.7712933393627338e-06,2.6047790635025226e-06,0.0,7.052170619603214e-05,0.0,0.0,1.0119426712243178e-08,0.0,0.0,6.1080176714810885e-06
2018-01-01 01:00:00,4.867360734403175e-06,2.006009051569085e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.147399406742724e-05,1.9450520883613244e-06,2.4395290805634825e-06,0.0,7.513466700318496e-05,0.0,0.0,9.570324352536242e-09,0.0,0.0,5.968666502396485e-06
2018-01-01 02:00:00,4.93741313966201e-06,2.0348800900438284e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.396997302993415e-05,1.910223872458605e-06,2.3979234589689453e-06,0.0,7.614548867329203e-05,0.0,0.0,7.44161573084858e-09,0.0,0.0,5.810290646139441e-06
2018-01-01 03:00:00,7.571935207429958e-06,3.120658482663628e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.230418719686915e-05,1.6915010095594002e-06,2.459787501799013e-06,0.0,5.1992962210534936e-05,0.0,0.0,7.645046622432453e-09,0.0,0.0,6.299362629223878e-06
2018-01-01 04:00:00,6.5063375224656185e-06,2.681488526292676e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.415484675165256e-05,1.780863618243672e-06,2.425951086767891e-06,0.0,6.557721298583075e-05,0.0,0.0,1.8085371988632532e-08,0.0,0.0,6.728448338087674e-06
2018-01-01 05:00:00,4.987807292758189e-06,2.0556492774481164e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.866866638937425e-05,1.8435669929454293e-06,2.390619982725237e-06,0.0,8.118007219891645e-05,0.0,0.0,3.013361076739168e-08,0.0,0.0,6.685930615158545e-06
2018-01-01 06:00:00,5.2139676580490845e-06,2.1488578487120123e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.999810166305078e-05,1.8972700192665318e-06,1.9792258617065798e-06,0.0,8.408010436095046e-05,0.0,0.0,3.309822685506429e-08,0.0,0.0,6.64767829535681e-06
2018-01-01 07:00:00,5.307460266231683e-06,2.1873894120176632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.760200028776591e-05,1.911768201299696e-06,2.3002956972671192e-06,0.0,8.508707516299102e-05,0.0,0.0,1.058217378754638e-06,0.0,0.0,6.688429214284677e-06
2018-01-01 08:00:00,5.045662011826729e-06,2.079493224190582e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.093999954529127e-05,2.069049968812737e-06,1.8665888851064624e-06,0.0,8.4695223038442e-05,0.0,0.0,2.1382568372314965e-05,0.0,0.0,6.740476963730505e-06
2018-01-01 09:00:00,4.904241780394818e-06,2.021209016422243e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.299407895669632e-05,1.8835207931636559e-06,1.7422193942116459e-06,0.0,8.200470587096908e-05,0.0,0.0,5.819058899864858e-05,0.0,0.0,4.84339184906947e-06
