,Residual_Hydro_Water_Reservoir_IT,Residual_Hydro_Run-of-river_and_poundage_IT,Residual_Other_IT,Biomass_IT,Fossil_Brown_coal/Lignite_IT,Fossil_Coal-derived_gas_IT,Fossil_Gas_IT,Fossil_Hard_coal_IT,Fossil_Oil_IT,Fossil_Oil_shale_IT,Fossil_Peat_IT,Geothermal_IT,Hydro_Pumped_Storage_IT,Hydro_Run-of-river_and_poundage_IT,Hydro_Water_Reservoir_IT,Marine_IT,Nuclear_IT,Other_fossil_IT,Other_renewable_IT,Solar_IT,Waste_IT,Wind_Offshore_IT,Wind_Onshore_IT
2017-01-01 00:00:00,0.0,0.0,0.0,7.559253741899942e-05,0.0,0.0,0.001254719772732839,0.0025473913169583905,0.0,0.0,0.0,0.0003634538970808035,0.0,0.00010554564296070022,1.7367958553810574e-05,0.0,0.0,0.04597385443656813,0.0,0.0,0.0,0.0,0.0005132643686562523
2017-01-01 01:00:00,0.0,0.0,0.0,7.851191799631402e-05,0.0,0.0,0.0012609510442897361,0.0026800087570690153,0.0,0.0,0.0,0.00038397859775301044,0.0,9.30613977909347e-05,1.67515641752681e-05,0.0,0.0,0.04615563005086888,0.0,0.0,0.0,0.0,0.00045988451534892014
2017-01-01 02:00:00,0.0,0.0,0.0,8.725139786665932e-05,0.0,0.0,0.0011313250686412195,0.00296691287333691,0.0,0.0,0.0,0.0004267208120734324,0.0,9.429008693005263e-05,6.262609007157146e-06,0.0,0.0,0.04629842035861242,0.0,0.0,0.0,0.0,0.00043579599313460716
2017-01-01 03:00:00,0.0,0.0,0.0,9.149255144744783e-05,0.0,0.0,0.0011481372086677001,0.0031100400619228415,0.0,0.0,0.0,0.00044652342838982865,0.0,9.82552827007721e-05,6.364456812085323e-06,0.0,0.0,0.04318087107463611,0.0,0.0,0.0,0.0,0.0004430908703118827
2017-01-01 04:00:00,0.0,0.0,0.0,8.996618810458367e-05,0.0,0.0,0.001157449908890012,0.0030670763126233,0.0,0.0,0.0,0.000440636652997199,0.0,9.502424763097569e-05,6.369008972251889e-06,0.0,0.0,0.043573552493759195,0.0,0.0,0.0,0.0,0.0004109004462115531
2017-01-01 05:00:00,0.0,0.0,0.0,8.794544729380035e-05,0.0,0.0,0.001117163803897941,0.002971283758371259,0.0,0.0,0.0,0.00042769536773986044,0.0,9.479547122686604e-05,6.267814736794138e-06,0.0,0.0,0.04584994799450482,0.0,0.0,0.0,0.0,0.00036565405883579716
2017-01-01 06:00:00,0.0,0.0,0.0,8.567127050476762e-05,0.0,0.0,0.0011123054826098345,0.0029465079287689165,0.0,0.0,0.0,0.0004216703423882364,0.0,0.00010281270434076494,8.1738753241366e-06,0.0,0.0,0.04532586367354262,0.0,2.9769519117060464e-05,0.0,0.0,0.00031873603400199124
2017-01-01 07:00:00,0.0,0.0,0.0,8.535659830196712e-05,0.0,0.0,0.0010179044059546462,0.0029014650489996574,0.0,0.0,0.0,0.0004147661036783239,0.0,0.00011254429153426271,1.915092861410171e-05,0.0,0.0,0.04300454706301453,0.0,0.0005890422809505866,0.0,0.0,0.00027603213673948806
2017-01-01 08:00:00,0.0,0.0,0.0,8.164217717630438e-05,0.0,5.083262827663143e-05,0.0008787750685540207,0.002745088150145284,1.1134263640270506e-06,0.0,0.0,0.000393349753703081,0.0,0.00012016088992410586,1.6441178617635826e-05,0.0,0.0,0.03876058877790505,0.0,0.0016343973716510904,0.0,0.0,0.00018287320263111933
2017-01-01 09:00:00,0.0,0.0,0.0,7.773161335159558e-05,0.0,4.2854843313895434e-05,0.0008030917499050686,0.00246459139065234,4.521322014030747e-06,0.0,0.0,0.0003752842575495216,0.0,0.00012160305090011223,1.2293983481814505e-05,0.0,0.0,0.035411509318468724,0.0,0.0025645722384373066,0.0,0.0,0.00014968046736766246
2017-01-01 10:00:00,0.0,0.0,0.0,7.53955869138358e-05,0.0,8.255050365219157e-05,0.0007822140778819101,0.0024613050454596877,7.684711936926183e-06,0.0,0.0,0.0003603962797315977,0.0,0.00011123211152968406,8.186258482693861e-06,0.0,0.0,0.03405302900329202,0.0,0.0029588492521422545,0.0,0.0,0.0001753497416384102
2017-01-01 11:00:00,0.0,0.0,0.0,7.185360139127875e-05,0.0,0.0,0.0008293190839768458,0.002229979647542595,1.3029964904619236e-05,0.0,0.0,0.0003453862219119979,0.0,0.0001032669867185394,1.2556872956904405e-05,0.0,0.0,0.03552600889338296,0.0,0.002901314991096806,0.0,0.0,0.0002405799907889841
2017-01-01 12:00:00,0.0,0.0,0.0,7.6160689393533e-05,0.0,2.809177391471749e-06,0.0008398058730083403,0.00225285109555013,1.542904484658667e-05,0.0,0.0,0.000366849050544658,0.0,9.44075123315917e-05,1.1565910329460607e-05,0.0,0.0,0.03606131478345723,0.0,0.002756932176097028,0.0,0.0,0.00035262058324341607
2017-01-01 13:00:00,0.0,0.0,0.0,8.152256457511979e-05,0.0,9.052951100755852e-06,0.0008950798447459052,0.0023418004904249843,1.657405580147903e-05,0.0,0.0,0.0003952307681914262,0.0,9.726778556131928e-05,1.1782981960493497e-05,0.0,0.0,0.03906696070662255,0.0,0.0019673880691897165,0.0,0.0,0.0004297674728982054
2017-01-01 14:00:00,0.0,0.0,0.0,8.098446229610554e-05,0.0,1.4935508223093475e-05,0.0009915168287823475,0.0027387651404161186,1.640627088059709e-05,0.0,0.0,0.0003918025206156846,0.0,9.715123640132833e-05,1.2853872084582737e-05,0.0,0.0,0.0438403292793241,0.0,0.0008332615761897423,0.0,0.0,0.0004714077916293816
2017-01-01 15:00:00,0.0,0.0,0.0,7.619516909384397e-05,0.0,8.461352307983125e-06,0.00110891377816685,0.002605912203787119,2.7043544566925918e-05,0.0,0.0,0.00036994379574790265,3.942221002377718e-06,0.00011743972209455856,1.8879392807315805e-05,0.0,0.0,0.04610733545831727,0.0,7.762961635489659e-05,0.0,0.0,0.0005783989879777888
2017-01-01 16:00:00,0.0,0.0,0.0,6.762462699934509e-05,0.0,4.756084587471605e-05,0.0011561244448105776,0.0023186954434180652,1.5612722367519187e-05,0.0,0.0,0.00032833198607856425,0.0002892336637842762,0.00012393838529723805,2.5532665263285214e-05,0.0,0.0,0.043304836868362735,0.0,0.0,0.0,0.0,0.000645555626250456
2017-01-01 17:00:00,0.0,0.0,0.0,6.412550686618325e-05,0.0,9.427613573366456e-05,0.001112806335686602,0.0021776247196543634,1.2944988189545514e-05,0.0,0.0,0.0003086907445989442,0.0003739039791190627,0.00017180419356608732,3.975433244482863e-05,0.0,0.0,0.041630614471629954,0.0,0.0,0.0,0.0,0.0006758665505192623
2017-01-01 18:00:00,0.0,0.0,0.0,6.138439935075051e-05,0.0,0.00011442507821238204,0.0010862383371450924,0.0021103804416877357,1.3208416904126718e-05,0.0,0.0,0.0003001707969732042,0.0005533752873684821,0.00018840348884505552,3.738481945314623e-05,0.0,0.0,0.04114672868868974,0.0,0.0,0.0,0.0,0.0006508684920513424
2017-01-01 19:00:00,0.0,0.0,0.0,6.147594911539486e-05,0.0,0.00012880890247789328,0.0010985519266010731,0.00212384122818725,1.8200555518436344e-05,0.0,0.0,0.0003021409200021108,0.0004983242189725598,0.0001810983089691121,3.965258527978725e-05,0.0,0.0,0.041318177538187305,0.0,0.0,0.0,0.0,0.0006630375714591829
2017-01-01 20:00:00,0.0,0.0,0.0,6.508853023775676e-05,0.0,0.0001426579081316902,0.0011799476624041261,0.0022226119036973186,1.5080873870424991e-05,0.0,0.0,0.0003171473336372242,3.6612416130236824e-05,0.0001467388506716349,3.744392380035017e-05,0.0,0.0,0.04269518783903138,0.0,0.0,0.0,0.0,0.0007781632799176533
