,Residual_Hydro_Water_Reservoir_IT,Residual_Hydro_Run-of-river_and_poundage_IT,Residual_Other_IT,Biomass_IT,Fossil_Brown_coal/Lignite_IT,Fossil_Coal-derived_gas_IT,Fossil_Gas_IT,Fossil_Hard_coal_IT,Fossil_Oil_IT,Fossil_Oil_shale_IT,Fossil_Peat_IT,Geothermal_IT,Hydro_Pumped_Storage_IT,Hydro_Run-of-river_and_poundage_IT,Hydro_Water_Reservoir_IT,Marine_IT,Nuclear_IT,Other_fossil_IT,Other_renewable_IT,Solar_IT,Waste_IT,Wind_Offshore_IT,Wind_Onshore_IT
2017-01-01 00:00:00,0.0,0.0,0.0,0.0011661638111684677,0.0,0.0,0.0007334202106563525,0.0006088504738411955,0.0,0.0,0.0,3.7960740083177904e-05,0.0,9.987114893964476e-06,8.721130002242408e-07,0.0,0.0,0.008363177875082726,0.0,0.0,0.0,0.0,5.3293953178871e-05
2017-01-01 01:00:00,0.0,0.0,0.0,0.0012112010079147796,0.0,0.0,0.0007370625701674028,0.0006405472888194963,0.0,0.0,0.0,4.010443102654247e-05,0.0,8.805809940227121e-06,8.411614321901215e-07,0.0,0.0,0.008396244969725554,0.0,0.0,0.0,0.0,4.775134477551772e-05
2017-01-01 02:00:00,0.0,0.0,0.0,0.0013460247021736577,0.0,0.0,0.0006612924161993957,0.0007091200699127714,0.0,0.0,0.0,4.456861782280153e-05,0.0,8.922073001942575e-06,3.144700462948112e-07,0.0,0.0,0.008422220184489081,0.0,0.0,0.0,0.0,4.525015308282578e-05
2017-01-01 03:00:00,0.0,0.0,0.0,0.00141145285146449,0.0,0.0,0.0006711196011595476,0.0007433288135831989,0.0,0.0,0.0,4.663689106733491e-05,0.0,9.297274333123842e-06,3.195842221748934e-07,0.0,0.0,0.00785510177521574,0.0,0.0,0.0,0.0,4.600760453761732e-05
2017-01-01 04:00:00,0.0,0.0,0.0,0.0013879056898805882,0.0,0.0,0.0006765631453733692,0.0007330600735804836,0.0,0.0,0.0,4.602205008639482e-05,0.0,8.991541973518052e-06,3.198128039076322e-07,0.0,0.0,0.007926535084356643,0.0,0.0,0.0,0.0,4.2665165319983024e-05
2017-01-01 05:00:00,0.0,0.0,0.0,0.0013567317819030732,0.0,0.0,0.0006530147449640456,0.0007101647525284937,0.0,0.0,0.0,4.467040474721477e-05,0.0,8.96989431314308e-06,3.147314463020721e-07,0.0,0.0,0.008340637854726723,0.0,0.0,0.0,0.0,3.796708184181438e-05
2017-01-01 06:00:00,0.0,0.0,0.0,0.0013216481246781644,0.0,0.0,0.0006501749148282706,0.0007042430963256273,0.0,0.0,0.0,4.404112432621901e-05,0.0,9.728514242816716e-06,4.1044218929389594e-07,0.0,0.0,0.008245300832163252,0.0,4.473501587517034e-05,0.0,0.0,3.3095426664806405e-05
2017-01-01 07:00:00,0.0,0.0,0.0,0.00131679368602832,0.0,0.0,0.0005949947391179315,0.0006934774245938768,0.0,0.0,0.0,4.332001495514262e-05,0.0,1.0649352627763445e-05,9.61642887330595e-07,0.0,0.0,0.007823026390392958,0.0,0.000885160948883779,0.0,0.0,2.866133842442951e-05
2017-01-01 08:00:00,0.0,0.0,0.0,0.0012594914225498774,0.0,1.8845619656857347e-05,0.0005136695937250309,0.0006561018756032397,1.8404565564744026e-06,0.0,0.0,4.108319619636665e-05,0.0,1.1370063034055366e-05,8.255757616546764e-07,0.0,0.0,0.007051001106287781,0.0,0.0024560286674314203,0.0,0.0,1.89883352398075e-05
2017-01-01 09:00:00,0.0,0.0,0.0,0.0011991632715266818,0.0,1.5887946481003976e-05,0.00046943049212405116,0.0005890605130174112,7.473594135635875e-06,0.0,0.0,3.919635550084247e-05,0.0,1.150652558200091e-05,6.173289040167665e-07,0.0,0.0,0.006441764670049943,0.0,0.0038538136725818385,0.0,0.0,1.5541822707405195e-05
2017-01-01 10:00:00,0.0,0.0,0.0,0.0011631254616229288,0.0,3.060466175081494e-05,0.0004572268854335399,0.0005882750456200655,1.2702571922025451e-05,0.0,0.0,3.7641388940160136e-05,0.0,1.0525189354892302e-05,4.110639960265736e-07,0.0,0.0,0.006194641328862688,0.0,0.004446298502382046,0.0,0.0,1.8207149164221895e-05
2017-01-01 11:00:00,0.0,0.0,0.0,0.0011084833570300687,0.0,0.0,0.00048476113191940655,0.0005329861007313422,2.1538096379003312e-05,0.0,0.0,3.6073671801618565e-05,0.0,9.77150010347253e-06,6.305296108320028e-07,0.0,0.0,0.006462593472058491,0.0,0.004359841073522897,0.0,0.0,2.4980223736255947e-05
2017-01-01 12:00:00,0.0,0.0,0.0,0.0011749286746664677,0.0,1.041470615688328e-06,0.0004908909651998972,0.000538452591829164,2.550369531877561e-05,0.0,0.0,3.8315344997911364e-05,0.0,8.933184223057381e-06,5.80769508776687e-07,0.0,0.0,0.006559971828325039,0.0,0.004142875273849791,0.0,0.0,3.661377255249663e-05
2017-01-01 13:00:00,0.0,0.0,0.0,0.001257646162533164,0.0,3.356278811485423e-06,0.0005232002097631531,0.0005597123334546111,2.7396360148037237e-05,0.0,0.0,4.127965770815198e-05,0.0,9.203833740859426e-06,5.916695227775915e-07,0.0,0.0,0.007106733717077069,0.0,0.002956417809832367,0.0,0.0,4.462419169755019e-05
2017-01-01 14:00:00,0.0,0.0,0.0,0.0012493448747881125,0.0,5.537170059799578e-06,0.0005795704325683776,0.0006545906168327177,2.7119017283083126e-05,0.0,0.0,4.092159629731346e-05,0.0,9.192805432925785e-06,6.454430964613604e-07,0.0,0.0,0.007975064878909774,0.0,0.001252152233042128,0.0,0.0,4.894784502774817e-05
2017-01-01 15:00:00,0.0,0.0,0.0,0.0011754605919706814,0.0,3.1369502775096146e-06,0.0006481923649066735,0.0006228375159725244,4.470207506896909e-05,0.0,0.0,3.8638573938989174e-05,3.1970450074830425e-06,1.1112576178159593e-05,9.480080144472527e-07,0.0,0.0,0.008387459622643745,0.0,0.00011665496195501168,0.0,0.0,6.0057098186449684e-05
2017-01-01 16:00:00,0.0,0.0,0.0,0.0010432430957209983,0.0,1.7632643487084086e-05,0.0006757883730572856,0.0005541900099997749,2.5807308120303454e-05,0.0,0.0,3.429245162764347e-05,0.000234561441441215,1.1727503466882498e-05,1.2820947975834158e-06,0.0,0.0,0.007877652592328366,0.0,0.0,0.0,0.0,6.70301961732123e-05
2017-01-01 17:00:00,0.0,0.0,0.0,0.0009892622742067472,0.0,3.495180668381206e-05,0.0006504676780229326,0.0005204727807555436,2.1397632709866327e-05,0.0,0.0,3.22410330881608e-05,0.0003032270004648788,1.625674137063444e-05,1.996220225477486e-06,0.0,0.0,0.007573092100763701,0.0,0.0,0.0,0.0,7.017748064772049e-05
2017-01-01 18:00:00,0.0,0.0,0.0,0.0009469752906477573,0.0,4.2421798287932386e-05,0.0006349379099340857,0.0005044007661300186,2.1833071568311413e-05,0.0,0.0,3.1351171898225335e-05,0.0004487738507503364,1.78274274213284e-05,1.8772377280328992e-06,0.0,0.0,0.007485067658968501,0.0,0.0,0.0,0.0,6.758184876888993e-05
2017-01-01 19:00:00,0.0,0.0,0.0,0.000948387626125497,0.0,4.7754437785613375e-05,0.0006421355612096937,0.0005076180206538702,3.008490980420931e-05,0.0,0.0,3.155694030195655e-05,0.0004041287780195997,1.7136184574200267e-05,1.991111103118999e-06,0.0,0.0,0.00751625619520065,0.0,0.0,0.0,0.0,6.884540491616219e-05
2017-01-01 20:00:00,0.0,0.0,0.0,0.0010041188069225841,0.0,5.288879935662635e-05,0.0006897137368282865,0.0005312251406850885,2.4928180334979797e-05,0.0,0.0,3.312427682567678e-05,2.9691775811266436e-05,1.3884966920061215e-05,1.8802055880382429e-06,0.0,0.0,0.007766750355912571,0.0,0.0,0.0,0.0,8.079929162825381e-05
2017-01-01 21:00:00,0.0,0.0,0.0,0.0010433533149737746,0.0,3.80534085178975e-05,0.0007200543580944682,0.0005493125046211877,2.5424810279561403e-05,0.0,0.0,3.434621510553663e-05,0.0,1.138451578413533e-05,1.2254648498941636e-06,0.0,0.0,0.007931356384079644,0.0,0.0,0.0,0.0,8.610343577909872e-05
2017-01-01 22:00:00,0.0,0.0,0.0,0.0010749921602001054,0.0,6.469035223935386e-05,0.0007212337097618713,0.0005882718639272285,2.5197651953006788e-05,0.0,0.0,3.6775693249587286e-05,0.0,9.670797684203856e-06,1.145779968936648e-06,0.0,0.0,0.007963502244195403,0.0,0.0,0.0,0.0,9.0779005258665e-05
