,Residual_Hydro_Water_Reservoir_IT,Residual_Hydro_Run-of-river_and_poundage_IT,Residual_Other_IT,Biomass_IT,Fossil_Brown_coal/Lignite_IT,Fossil_Coal-derived_gas_IT,Fossil_Gas_IT,Fossil_Hard_coal_IT,Fossil_Oil_IT,Fossil_Oil_shale_IT,Fossil_Peat_IT,Geothermal_IT,Hydro_Pumped_Storage_IT,Hydro_Run-of-river_and_poundage_IT,Hydro_Water_Reservoir_IT,Marine_IT,Nuclear_IT,Other_fossil_IT,Other_renewable_IT,Solar_IT,Waste_IT,Wind_Offshore_IT,Wind_Onshore_IT
2017-01-01 00:00:00,0.0,0.0,0.0,0.011239943,0.0,0.0,0.32248777,0.061799966,0.0,0.0,0.0,0.02709418,0.0,0.057106797,0.0093469005,0.0,0.0,0.47550875,0.0,0.0,0.0011042751,0.0,0.034311406
2017-01-01 01:00:00,0.0,0.0,0.0,0.011696636,0.0,0.0,0.32471696,0.06514319,0.0,0.0,0.0,0.028679652,0.0,0.05044955,0.009032634,0.0,0.0,0.47831336,0.0,0.0,0.0011655012,0.0,0.03080253
2017-01-01 02:00:00,0.0,0.0,0.0,0.013357418,0.0,0.0,0.2993773,0.07410752,0.0,0.0,0.0,0.032751817,0.0,0.0525265,0.0034700765,0.0,0.0,0.49303606,0.0,0.0,0.0013785234,0.0,0.02999477
2017-01-01 03:00:00,0.0,0.0,0.0,0.014295129,0.0,0.0,0.31008264,0.0792822,0.0,0.0,0.0,0.034977444,0.0,0.055862524,0.003599128,0.0,0.0,0.46930602,0.0,0.0,0.0014700665,0.0,0.031124854
2017-01-01 04:00:00,0.0,0.0,0.0,0.01404368,0.0,0.0,0.31230947,0.07811485,0.0,0.0,0.0,0.034484483,0.0,0.053975713,0.0035983808,0.0,0.0,0.4731371,0.0,0.0,0.0014993254,0.0,0.028837023
2017-01-01 05:00:00,0.0,0.0,0.0,0.013637898,0.0,0.0,0.29945546,0.075177096,0.0,0.0,0.0,0.033251412,0.0,0.0534914,0.0035179027,0.0,0.0,0.49457857,0.0,0.0,0.001397523,0.0,0.025492748
2017-01-01 06:00:00,0.0,0.0,0.0,0.013332055,0.0,0.0,0.2992039,0.07481297,0.0,0.0,0.0,0.032898523,0.0,0.05821984,0.0046038753,0.0,0.0,0.49064842,0.0,0.0026376368,0.001342797,0.0,0.02230002
2017-01-01 07:00:00,0.0,0.0,0.0,0.013204102,0.0,0.0,0.27218243,0.073231265,0.0,0.0,0.0,0.03216744,0.0,0.0633516,0.01072248,0.0,0.0,0.46275228,0.0,0.05187995,0.0013110457,0.0,0.019197455
2017-01-01 08:00:00,0.0,0.0,0.0,0.012627272,0.0,0.0007558579,0.2349384,0.069272146,0.00017784891,0.0,0.0,0.030501088,0.0,0.06762705,0.009203682,0.0,0.0,0.41701123,0.0,0.14392424,0.0012449424,0.0,0.012716197
2017-01-01 09:00:00,0.0,0.0,0.0,0.011866823,0.0,0.00062898354,0.21192552,0.061388794,0.000712848,0.0,0.0,0.02872358,0.0,0.067552835,0.006793022,0.0,0.0,0.3760483,0.0,0.22291176,0.0011741027,0.0,0.010273397
2017-01-01 10:00:00,0.0,0.0,0.0,0.011423761,0.0,0.0012025011,0.20486611,0.06084656,0.0012025011,0.0,0.0,0.027376944,0.0,0.061327558,0.0044893376,0.0,0.0,0.3589065,0.0,0.2552509,0.0011624177,0.0,0.011944844
2017-01-01 11:00:00,0.0,0.0,0.0,0.010699028,0.0,0.0,0.21345128,0.054175645,0.002003705,0.0,0.0,0.025783524,0.0,0.055952515,0.00676723,0.0,0.0,0.36796343,0.0,0.24596424,0.0011341727,0.0,0.016105251
2017-01-01 12:00:00,0.0,0.0,0.0,0.011324845,0.0,4.0159026e-05,0.21585478,0.054656435,0.0023693827,0.0,0.0,0.027348299,0.0,0.051082283,0.0062246495,0.0,0.0,0.37299708,0.0,0.23340428,0.0011244528,0.0,0.02357335
2017-01-01 13:00:00,0.0,0.0,0.0,0.012236545,0.0,0.00013063927,0.23223306,0.057350636,0.0025692387,0.0,0.0,0.029742206,0.0,0.053126633,0.006401324,0.0,0.0,0.40789932,0.0,0.16813274,0.0011757533,0.0,0.029001916
2017-01-01 14:00:00,0.0,0.0,0.0,0.012269405,0.0,0.00021754265,0.2596589,0.06769927,0.0025670032,0.0,0.0,0.029759834,0.0,0.053558998,0.0070483815,0.0,0.0,0.46201706,0.0,0.07187609,0.0012182387,0.0,0.032109294
2017-01-01 15:00:00,0.0,0.0,0.0,0.011459565,0.0,0.00012234412,0.28828353,0.06394519,0.0042004813,0.0,0.0,0.027894458,0.00024468824,0.06427144,0.010276905,0.0,0.0,0.48236206,0.0,0.0066473633,0.0011826598,0.0,0.039109334
2017-01-01 16:00:00,0.0,0.0,0.0,0.010243511,0.0,0.00069262175,0.30271217,0.05730534,0.0024424032,0.0,0.0,0.024934383,0.018081073,0.06831438,0.0139982505,0.0,0.0,0.4562919,0.0,0.0,0.0010207058,0.0,0.043963253
2017-01-01 17:00:00,0.0,0.0,0.0,0.009644549,0.0,0.0013631871,0.28930238,0.053436935,0.002010701,0.0,0.0,0.02327642,0.02320826,0.094025835,0.021640595,0.0,0.0,0.4355383,0.0,0.0,0.00085199194,0.0,0.045700848
2017-01-01 18:00:00,0.0,0.0,0.0,0.00920549,0.0,0.0016497296,0.28157583,0.051636532,0.0020456645,0.0,0.0,0.0225683,0.03424838,0.10281114,0.020291673,0.0,0.0,0.4292266,0.0,0.0,0.0008578593,0.0,0.043882802
2017-01-01 19:00:00,0.0,0.0,0.0,0.009208348,0.0,0.0018549189,0.28443193,0.051904604,0.002815502,0.0,0.0,0.022689633,0.030804904,0.09870819,0.021497186,0.0,0.0,0.4305068,0.0,0.0,0.00092745945,0.0,0.04465055
2017-01-01 20:00:00,0.0,0.0,0.0,0.009763922,0.0,0.0020573977,0.30595946,0.05439899,0.0023363668,0.0,0.0,0.023851864,0.0022666247,0.08009903,0.020329878,0.0,0.0,0.44551378,0.0,0.0,0.00094152096,0.0,0.052481078
2017-01-01 21:00:00,0.0,0.0,0.0,0.010093029,0.0,0.0014726483,0.31776875,0.055960633,0.0023706045,0.0,0.0,0.024604002,0.0,0.065335296,0.013181997,0.0,0.0,0.45260584,0.0,0.0,0.0009697928,0.0,0.055637367
2017-01-01 22:00:00,0.0,0.0,0.0,0.010380622,0.0,0.0024990386,0.31772393,0.059823144,0.0023452519,0.0,0.0,0.026297577,0.0,0.05540177,0.01230296,0.0,0.0,0.4536332,0.0,0.0,0.0010380623,0.0,0.0585544
2017-01-01 23:00:00,0.0,0.0,0.0,0.0091275545,0.0,0.0,0.24472965,0.07209377,0.0023166381,0.0,0.0,0.023444377,0.0,0.05013205,0.011536858,0.0,0.0,0.5104017,0.0,0.0,0.0012509845,0.0,0.07496641
2017-01-02 00:00:00,0.0,0.0,0.0,0.012289989,0.0,0.0,0.26089758,0.07056386,0.0037284235,0.0,0.0,0.030840045,0.0,0.052520137,0.00575374,0.0,0.0,0.4887457,0.0,4.602992e-05,0.0012428078,0.0,0.07337169
2017-01-02 01:00:00,0.0,0.0,0.0,0.010459806,0.0,0.0,0.20871827,0.080386534,0.0024954868,0.0,0.0,0.026866304,0.0,0.0421578,0.0031326322,0.0,0.0,0.5492726,0.0,0.0,0.001486673,0.0,0.07502389
2017-01-02 02:00:00,0.0,0.0,0.0,0.012979741,0.0,0.0,0.26728088,0.075180694,0.0033085616,0.0,0.0,0.034205437,0.0,0.05095185,0.0041229767,0.0,0.0,0.4817775,0.0,5.0900948e-05,0.0014252266,0.0,0.06871628
2017-01-02 03:00:00,0.0,0.0,0.0,0.013044138,0.0,0.0,0.27230904,0.07310784,0.0032863137,0.0,0.0,0.03392487,0.0,0.0457556,0.004095252,0.0,0.0,0.48475656,0.0,0.0,0.0015673189,0.0,0.06815309
2017-01-02 04:00:00,0.0,0.0,0.0,0.0123777585,0.0,0.0,0.27868855,0.06840837,0.0031653047,0.0,0.0,0.03170029,0.0,0.044125292,0.004015685,0.0,0.0,0.4909529,0.0,0.0,0.0014645439,0.0,0.06510134
