,Residual_Hydro_Water_Reservoir_FR,Residual_Hydro_Run-of-river_and_poundage_FR,Residual_Other_FR,Biomass_FR,Fossil_Brown_coal/Lignite_FR,Fossil_Coal-derived_gas_FR,Fossil_Gas_FR,Fossil_Hard_coal_FR,Fossil_Oil_FR,Fossil_Oil_shale_FR,Fossil_Peat_FR,Geothermal_FR,Hydro_Pumped_Storage_FR,Hydro_Run-of-river_and_poundage_FR,Hydro_Water_Reservoir_FR,Marine_FR,Nuclear_FR,Other_fossil_FR,Other_renewable_FR,Solar_FR,Waste_FR,Wind_Offshore_FR,Wind_Onshore_FR
2018-01-01 00:00:00,0.0,0.0,0.0,1.7511677733546e-06,0.0,0.0,4.844945143066663e-06,3.7869939902120273e-07,8.473299929565003e-06,0.0,0.0,0.0,4.5583284270625185e-07,8.32941248535888e-07,3.29088066807183e-07,0.0,1.5920612443702472e-05,0.0,0.0,0.0,0.0,0.0,5.6766869950530655e-06
2018-01-01 01:00:00,0.0,0.0,0.0,1.8011172360877129e-06,0.0,0.0,4.918591569601614e-06,3.8950123754648917e-07,8.755712483325014e-06,0.0,0.0,0.0,4.688347982788286e-07,8.281232646182619e-07,2.4617774788837263e-07,0.0,1.6125288951494397e-05,0.0,0.0,0.0,0.0,0.0,5.7153018311320276e-06
2018-01-01 02:00:00,0.0,0.0,0.0,1.8341072370455774e-06,0.0,0.0,5.000380461194724e-06,3.952864013906325e-07,8.844429765978381e-06,0.0,0.0,0.0,4.757982835323387e-07,8.275005190167338e-07,2.097589193735324e-07,0.0,1.6277866439714253e-05,0.0,0.0,0.0,0.0,0.0,5.669560365207117e-06
2018-01-01 03:00:00,0.0,0.0,0.0,1.8770978783397016e-06,0.0,0.0,5.119821864162552e-06,3.6777430477546355e-07,9.094037032636643e-06,0.0,0.0,0.0,4.869507793747562e-07,8.090655223322876e-07,1.1474319874362881e-07,0.0,1.667016624181193e-05,0.0,0.0,0.0,0.0,0.0,5.625654914583142e-06
2018-01-01 04:00:00,0.0,0.0,0.0,1.8774714386590316e-06,0.0,0.0,5.076136778700321e-06,3.678474953577548e-07,9.18045936111752e-06,0.0,0.0,0.0,4.870476872082476e-07,8.049196830911773e-07,7.846415355779251e-08,0.0,1.6638770766033465e-05,0.0,0.0,0.0,0.0,0.0,5.65489272449846e-06
2018-01-01 05:00:00,0.0,0.0,0.0,1.8547745190644304e-06,0.0,0.0,5.02360361831421e-06,3.99740609612894e-07,9.06947596948222e-06,0.0,0.0,0.0,4.811597242983045e-07,8.122080775444996e-07,1.2061554991263047e-07,0.0,1.6633240172502476e-05,0.0,0.0,0.0,0.0,0.0,5.509368202586078e-06
2018-01-01 06:00:00,0.0,0.0,0.0,1.8191110526508245e-06,0.0,0.0,5.182564953567172e-06,3.9205442692138575e-07,8.854097568079103e-06,0.0,0.0,0.0,3.3904647195534607e-06,8.140280725691445e-07,1.4479474842895538e-07,0.0,1.628452068684029e-05,0.0,0.0,0.0,0.0,0.0,5.461555456741753e-06
2018-01-01 07:00:00,0.0,0.0,0.0,1.814204652068439e-06,0.0,0.0,5.213944268000132e-06,3.5545181864732497e-07,8.789336177442693e-06,0.0,0.0,0.0,3.0873837960833137e-06,8.180751022784755e-07,2.1581980933593722e-07,0.0,1.6522645731811963e-05,0.0,0.0,3.5695752383374994e-07,0.0,0.0,5.325462290840011e-06
2018-01-01 08:00:00,0.0,0.0,0.0,1.783535492999935e-06,0.0,0.0,5.121555726124796e-06,3.843871898766695e-07,8.600562761192334e-06,0.0,0.0,0.0,4.024810857433867e-06,8.42236778978002e-07,1.9376875296223487e-07,0.0,1.6483917019361286e-05,0.0,0.0,1.7368923640486568e-06,0.0,0.0,5.098910308562271e-06
2018-01-01 09:00:00,0.0,0.0,0.0,1.7209115601140705e-06,0.0,0.0,4.9503691691779145e-06,3.7215633104953914e-07,8.326900496329218e-06,0.0,0.0,0.0,3.7899737214692215e-06,8.089298973593232e-07,1.1319075960535506e-07,0.0,1.6143330478885568e-05,0.0,0.0,3.860876002900093e-06,0.0,0.0,4.857933700786638e-06
