,production,imports,exports
2018-01-01 00:00:00,55723.0,5174.916,1210.876
2018-01-01 01:00:00,54176.0,5065.506,989.656
2018-01-01 02:00:00,53442.0,4992.5,1045.064
2018-01-01 03:00:00,52322.0,4504.266,1068.012
2018-01-01 04:00:00,52024.0,4783.4883,807.108
2018-01-01 05:00:00,52687.0,4746.62,789.752
2018-01-01 06:00:00,54277.33337402344,4321.634,821.4
2018-01-01 07:00:00,55172.16662597656,3012.22,937.372
2018-01-01 08:00:00,56388.0,2470.644,1057.3359
2018-01-01 09:00:00,56701.66662597656,4756.6465,746.076
2018-01-01 10:00:00,57505.66662597656,6265.588,605.872
2018-01-01 11:00:00,58187.142822265625,6536.008,613.344
2018-01-01 12:00:00,57669.5,6077.84,577.016
2018-01-01 13:00:00,58052.0,2357.282,842.42
2018-01-01 14:00:00,58563.25,2781.86,2398.8281
2018-01-01 15:00:00,60297.20001220703,2831.02,3712.824
2018-01-01 16:00:00,64777.59997558594,2732.52,4513.712
2018-01-01 17:00:00,66540.0,1846.28,3722.448
2018-01-01 18:00:00,69828.0,896.49,4745.208
2018-01-01 19:00:00,68741.0,31.2,4382.3203
2018-01-01 20:00:00,67639.33334350586,51.3,4101.176
2018-01-01 21:00:00,67399.66665649414,353.93,4599.184
2018-01-01 22:00:00,67407.0,935.19,5194.4883
2018-01-01 23:00:00,65982.0,466.65002,5317.548
2018-01-02 00:00:00,63796.0,1428.97,4820.368
2018-01-02 01:00:00,61970.0,1782.8201,4165.912
2018-01-02 02:00:00,60676.0,933.83,4000.416
2018-01-02 03:00:00,60419.0,596.49005,4124.092
2018-01-02 04:00:00,62111.0,977.82996,5025.7197
2018-01-02 05:00:00,64763.0,1326.3501,6218.308
2018-01-02 06:00:00,68038.0,27.0,5004.48
2018-01-02 07:00:00,70263.0,168.8,4040.232
2018-01-02 08:00:00,71939.0,372.75598,3038.492
2018-01-02 09:00:00,73455.0,421.5,2790.576
2018-01-02 10:00:00,74929.0,460.384,2475.596
