,Residual_Hydro_Water_Reservoir_CH,Residual_Hydro_Run-of-river_and_poundage_CH,Residual_Other_CH,Biomass_CH,Fossil_Brown_coal/Lignite_CH,Fossil_Coal-derived_gas_CH,Fossil_Gas_CH,Fossil_Hard_coal_CH,Fossil_Oil_CH,Fossil_Oil_shale_CH,Fossil_Peat_CH,Geothermal_CH,Hydro_Pumped_Storage_CH,Hydro_Run-of-river_and_poundage_CH,Hydro_Water_Reservoir_CH,Marine_CH,Nuclear_CH,Other_fossil_CH,Other_renewable_CH,Solar_CH,Waste_CH,Wind_Offshore_CH,Wind_Onshore_CH
2017-01-01 00:00:00,0.09549577,0.12917212,0.07548684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03536196,0.006828026,0.24164996,0.0,0.41340637,0.0,0.0,1.4780737e-05,0.0,0.0,0.002584159
2017-01-01 01:00:00,0.10165368,0.1375016,0.0803545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039639663,0.0075154915,0.17803134,0.0,0.4528799,0.0,0.0,1.5009196e-05,0.0,0.0,0.0024087594
2017-01-01 02:00:00,0.10238861,0.1384957,0.08093544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042064328,0.007613635,0.15879866,0.0,0.467641,0.0,0.0,1.2758339e-05,0.0,0.0,0.0020498931
2017-01-01 03:00:00,0.09706963,0.131301,0.07673093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041182213,0.007825598,0.15735042,0.0,0.4867522,0.0,0.0,1.1417235e-05,0.0,0.0,0.001776524
2017-01-01 04:00:00,0.098652534,0.13344212,0.07798217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033905298,0.008048736,0.14507847,0.0,0.5004301,0.0,0.0,1.7960087e-05,0.0,0.0,0.0024425394
2017-01-01 05:00:00,0.10024884,0.13560136,0.07924402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017165655,0.008231313,0.14716767,0.0,0.50960904,0.0,0.0,3.476751e-05,0.0,0.0,0.00269725
2017-01-01 06:00:00,0.10332546,0.13976292,0.081675984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023039054,0.0077963267,0.15452683,0.0,0.48712343,0.0,0.0,5.073077e-05,0.0,0.0,0.0026992294
2017-01-01 07:00:00,0.10462116,0.14151557,0.082700215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014460473,0.008049568,0.14553906,0.0,0.49990696,0.0,0.0,0.0006153117,0.0,0.0,0.0025915783
2017-01-01 08:00:00,0.09874899,0.13357258,0.078058414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01135771,0.0075224643,0.18799432,0.0,0.468519,0.0,0.0,0.011880673,0.0,0.0,0.00234593
2017-01-01 09:00:00,0.09211903,0.124604575,0.07281761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027149938,0.0073388857,0.18151598,0.0,0.457164,0.0,0.0,0.03180255,0.0,0.0,0.005487426
