,production,imports,exports
2016-01-01 00:00:00,47791.87212944031,1895.8,5993.301
2016-01-01 01:00:00,47333.824686050415,1893.21,6261.2812
2016-01-01 02:00:00,47207.62466812134,1677.08,6444.2754
2016-01-01 03:00:00,47019.01701927185,2132.76,5976.241
2016-01-01 04:00:00,45988.08519744873,2214.07,5815.453
2016-01-01 05:00:00,45092.92776298523,2355.24,5567.3027
2016-01-01 06:00:00,44674.125354766846,2027.56,5677.8164
2016-01-01 07:00:00,43979.56063461304,2348.94,5845.294
2016-01-01 08:00:00,43753.110679626465,3820.07,5397.438
2016-01-01 09:00:00,44688.03666496277,4009.7402,4880.747
2016-01-01 10:00:00,46062.992544174194,4354.77,4505.4473
2016-01-01 11:00:00,46510.94973373413,4363.63,4296.891
2016-01-01 12:00:00,45951.91760253906,4666.206,4138.7227
2016-01-01 13:00:00,45345.4263420105,5062.288,4568.105
2016-01-01 14:00:00,44168.477623939514,6080.9756,4617.3496
2016-01-01 15:00:00,45116.860059509054,6392.954,4008.877
2016-01-01 16:00:00,46669.06221103668,6221.17,3933.863
2016-01-01 17:00:00,46702.71768951416,6401.612,4131.871
2016-01-01 18:00:00,47732.5529460907,5919.9717,4696.258
2016-01-01 19:00:00,47879.362924575806,5219.1797,5205.1973
2016-01-01 20:00:00,47927.15282058716,5234.7,5644.1377
2016-01-01 21:00:00,47447.28734970093,4637.5303,5434.632
2016-01-01 22:00:00,46628.59238052368,3717.4,5882.795
2016-01-01 23:00:00,45254.255268096924,3633.38,6008.8027
2016-01-02 00:00:00,45145.5521774292,3243.17,6116.1084
2016-01-02 01:00:00,45083.21686553955,2554.1482,5933.685
2016-01-02 02:00:00,44402.31463623047,3581.5059,5384.718
2016-01-02 03:00:00,45293.65563392639,3858.088,5255.118
2016-01-02 04:00:00,47017.36943244934,3718.542,5382.1777
2016-01-02 05:00:00,47943.72180938721,3539.13,5216.857
2016-01-02 06:00:00,49742.34304046631,2586.83,5796.476
2016-01-02 07:00:00,52031.177715301514,2723.03,6145.93
2016-01-02 08:00:00,55766.37156867981,3066.068,6146.883
2016-01-02 09:00:00,57813.44436645508,3071.47,6067.835
2016-01-02 10:00:00,59107.58010482788,3298.48,5848.616
2016-01-02 11:00:00,59288.31604194641,2925.7,5441.919
2016-01-02 12:00:00,58513.290031433105,2839.87,5628.834
2016-01-02 13:00:00,57675.889989852905,3299.8838,5402.772
2016-01-02 14:00:00,56698.175424575806,3714.1401,5248.246
2016-01-02 15:00:00,58178.71462249756,4160.298,5050.954
2016-01-02 16:00:00,59636.63758850098,3922.862,4549.959
2016-01-02 17:00:00,60157.062047958374,3471.34,4609.004
2016-01-02 18:00:00,60129.96968078613,3364.57,5340.9434
2016-01-02 19:00:00,58397.23603248596,3323.52,6092.772
2016-01-02 20:00:00,57194.73559951782,3434.37,6353.162
2016-01-02 21:00:00,57555.25497055054,2956.42,6302.272
2016-01-02 22:00:00,55968.297105789185,2579.84,5925.748
2016-01-02 23:00:00,53144.43799972534,2200.16,5850.979
2016-01-03 00:00:00,51764.97614479065,1827.75,6075.128
2016-01-03 01:00:00,51589.80524253845,1532.31,6079.406
2016-01-03 02:00:00,51250.27033615112,1475.22,6030.743
2016-01-03 03:00:00,51053.2327709198,1923.75,5611.418
2016-01-03 04:00:00,51013.08026123047,1671.78,5780.588
2016-01-03 05:00:00,50978.481758117676,1224.16,6073.423
2016-01-03 06:00:00,50998.117305755615,1824.09,5880.84
2016-01-03 07:00:00,52093.27913093567,2372.29,5740.632
2016-01-03 08:00:00,53542.000524520874,2630.688,5772.825
2016-01-03 09:00:00,55202.67309188843,2545.986,5648.415
2016-01-03 10:00:00,56215.09488487244,3605.6199,5123.413
2016-01-03 11:00:00,55921.00457763672,3565.8398,4820.187
2016-01-03 12:00:00,56031.38214683533,3326.782,5279.792
2016-01-03 13:00:00,55356.44775772095,3323.4102,5556.9385
2016-01-03 14:00:00,54934.69037818909,4316.796,5125.581
2016-01-03 15:00:00,57775.36043930054,4367.56,5012.121
2016-01-03 16:00:00,59144.812463760376,4044.42,4003.51
2016-01-03 17:00:00,59013.14819717407,4217.814,3415.704
2016-01-03 18:00:00,58793.34276390076,3214.952,4253.763
2016-01-03 19:00:00,58401.59025192261,2637.878,5222.7
2016-01-03 20:00:00,57640.27191352844,2812.3901,5520.418
2016-01-03 21:00:00,57386.33989906311,2559.84,5589.247
2016-01-03 22:00:00,56501.81732749939,1504.6599,5487.786
2016-01-03 23:00:00,54069.620988845825,2668.0,5078.3213
2016-01-04 00:00:00,52390.48013114929,2772.38,4734.714
2016-01-04 01:00:00,51276.613023757935,2998.56,4513.152
2016-01-04 02:00:00,50408.09231567383,3846.884,4366.232
2016-01-04 03:00:00,50657.514669418335,3680.028,4903.503
2016-01-04 04:00:00,53758.44483566284,3279.864,5312.9873
2016-01-04 05:00:00,56773.13716888428,2590.298,5179.276
2016-01-04 06:00:00,62181.34692573547,2206.01,5383.839
2016-01-04 07:00:00,65323.152351379395,2324.16,5124.223
2016-01-04 08:00:00,67270.79722595215,2725.63,5759.355
2016-01-04 09:00:00,67980.94882774353,3046.18,5758.924
2016-01-04 10:00:00,67756.95394897461,3868.846,5133.37
2016-01-04 11:00:00,67648.80160999298,3760.104,4882.6562
2016-01-04 12:00:00,67335.15468597412,3547.19,5155.943
2016-01-04 13:00:00,65792.65190601349,3822.5679,4962.247
2016-01-04 14:00:00,65399.95950508118,4099.956,5103.4766
2016-01-04 15:00:00,65445.30750751495,4525.44,4604.575
2016-01-04 16:00:00,66374.3376121521,4497.5,4302.8643
2016-01-04 17:00:00,66954.37341499329,3964.224,4568.55
2016-01-04 18:00:00,66174.85300254822,3786.72,5099.9893
2016-01-04 19:00:00,65373.13918495178,3237.7358,6035.725
