,Residual_Hydro_Water_Reservoir_CH,Residual_Hydro_Run-of-river_and_poundage_CH,Residual_Other_CH,Biomass_CH,Fossil_Brown_coal/Lignite_CH,Fossil_Coal-derived_gas_CH,Fossil_Gas_CH,Fossil_Hard_coal_CH,Fossil_Oil_CH,Fossil_Oil_shale_CH,Fossil_Peat_CH,Geothermal_CH,Hydro_Pumped_Storage_CH,Hydro_Run-of-river_and_poundage_CH,Hydro_Water_Reservoir_CH,Marine_CH,Nuclear_CH,Other_fossil_CH,Other_renewable_CH,Solar_CH,Waste_CH,Wind_Offshore_CH,Wind_Onshore_CH
2020-01-01 00:00:00,0.0003065708862170953,0.0003110360278080884,0.005323375626303175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016720131667001415,6.961367612636965e-05,0.0004804225915316269,0.0,0.0017804986492037413,0.0,0.0,2.2957411418348783e-07,0.0,0.0,5.810829593916736e-05
2020-01-01 01:00:00,0.0003022180005236853,0.0003066197432342749,0.005247791000866912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017165419776459735,7.342383531203806e-05,0.0005055232977818472,0.0,0.001813958806134082,0.0,0.0,2.083225123462056e-07,0.0,0.0,4.988638542026613e-05
2020-01-01 02:00:00,0.00029917115443961186,0.00030352852046675564,0.005194884782728611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007578896869409518,6.973468178344062e-05,0.00046446585859192434,0.0,0.0017881341786150206,0.0,0.0,2.4164587190988073e-07,0.0,0.0,4.713285380393012e-05
2020-01-01 03:00:00,0.00028044830750594604,0.0002845329791374253,0.004869776458674962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009508573801492675,7.201704205956641e-05,0.00045031289933284194,0.0,0.0018741371449665942,0.0,0.0,2.2264011695759932e-07,0.0,0.0,3.2596527054561125e-05
2020-01-01 04:00:00,0.0002707188765365718,0.00027466184101700977,0.00470083211983292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009468280888428015,8.11893142575241e-05,0.00045234217986117874,0.0,0.001869002604018513,0.0,0.0,2.8592580133585077e-07,0.0,0.0,3.239936120714009e-05
2020-01-01 05:00:00,0.0002704852840141433,0.00027442484626777455,0.004696775959263576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001001161694157753,7.371622641447563e-05,0.0004303512110171482,0.0,0.001827190825598595,0.0,0.0,3.929999623145023e-07,0.0,0.0,2.5088446911189677e-05
2020-01-01 06:00:00,0.0002793526203355775,0.00028342133350989376,0.00485075066516676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009781691284343336,7.172392364114668e-05,0.0004359826660925467,0.0,0.0018418540597354034,0.0,0.0,4.2801121183365367e-07,0.0,0.0,2.6084794173805104e-05
2020-01-01 07:00:00,0.0002876918311212657,0.0002918820031769999,0.0049955548635918536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009218407723170261,7.321359171309186e-05,0.0004277608732740476,0.0,0.0018818189006361342,0.0,0.0,2.173952278553326e-05,0.0,0.0,3.3028470339511726e-05
2020-01-01 08:00:00,0.00028864697774001275,0.00029285106130882467,0.005012140274856846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011471238573521577,6.745478558540803e-05,0.0004592740993471723,0.0,0.001829553782356834,0.0,0.0,0.00046460693915067455,0.0,0.0,2.221561168904627e-05
2020-01-01 09:00:00,0.0002730041522334504,0.0002769804012820576,0.004740514234120614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009792767480614726,6.96325410077629e-05,0.00038470961975213016,0.0,0.001851426611962935,0.0,0.0,0.0013772173923305455,0.0,0.0,1.5168261435246311e-05
