,Residual_Hydro_Water_Reservoir_CH,Residual_Hydro_Run-of-river_and_poundage_CH,Residual_Other_CH,Biomass_CH,Fossil_Brown_coal/Lignite_CH,Fossil_Coal-derived_gas_CH,Fossil_Gas_CH,Fossil_Hard_coal_CH,Fossil_Oil_CH,Fossil_Oil_shale_CH,Fossil_Peat_CH,Geothermal_CH,Hydro_Pumped_Storage_CH,Hydro_Run-of-river_and_poundage_CH,Hydro_Water_Reservoir_CH,Marine_CH,Nuclear_CH,Other_fossil_CH,Other_renewable_CH,Solar_CH,Waste_CH,Wind_Offshore_CH,Wind_Onshore_CH
2020-01-01 00:00:00,4.67321548814641e-06,1.4307657155025696e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010324681319945209,3.2022290740275246e-06,7.323325196676295e-06,0.0,8.875585642745608e-05,0.0,0.0,7.195924383385591e-09,0.0,0.0,4.217413298057414e-06
2020-01-01 01:00:00,4.606862244067749e-06,1.4104508066392984e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001059964672795043,3.377496395047491e-06,7.705947991225928e-06,0.0,9.042380764206531e-05,0.0,0.0,6.5297999799841014e-09,0.0,0.0,3.620679317178796e-06
2020-01-01 02:00:00,4.560417624078598e-06,1.3962311820320923e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.679968823918775e-05,3.207795334204491e-06,7.080088624429743e-06,0.0,8.913647898646683e-05,0.0,0.0,7.574309621123e-09,0.0,0.0,3.4208321065926475e-06
2020-01-01 03:00:00,4.275015773458502e-06,1.3088516926753575e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.871544331277276e-05,3.3127839059953e-06,6.864347889134308e-06,0.0,9.342363019393857e-05,0.0,0.0,6.978580542641337e-09,0.0,0.0,2.3658072302500946e-06
2020-01-01 04:00:00,4.126705123161679e-06,1.2634444577154407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.846663457422323e-05,3.734708423440349e-06,6.895281241325168e-06,0.0,9.31676790987706e-05,0.0,0.0,8.962249306675966e-09,0.0,0.0,2.3514972276352057e-06
2020-01-01 05:00:00,4.123144353881862e-06,1.2623542818784182e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.182173470748169e-05,3.3909463856429146e-06,6.56006175108142e-06,0.0,9.108340893991681e-05,0.0,0.0,1.2318453330623588e-08,0.0,0.0,1.8208819914737796e-06
2020-01-01 06:00:00,4.25831365827101e-06,1.3037381228330824e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0401943771919197e-05,3.299300458864987e-06,6.645904876643307e-06,0.0,9.18143546805332e-05,0.0,0.0,1.3415869321985297e-08,0.0,0.0,1.893195387124487e-06
2020-01-01 07:00:00,4.3854324772935015e-06,1.3426572029640727e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.692366777642948e-05,3.3678251895798817e-06,6.520575919240181e-06,0.0,9.380655707996648e-05,0.0,0.0,6.814181235195947e-07,0.0,0.0,2.3971570284934357e-06
2020-01-01 08:00:00,4.399992261581102e-06,1.3471148703317879e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.083489829832997e-05,3.1029201100049855e-06,7.00094800539483e-06,0.0,9.120119967841151e-05,0.0,0.0,1.4562950243825662e-05,0.0,0.0,1.6123759034329378e-06
2020-01-01 09:00:00,4.161540739527986e-06,1.2741098348421184e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.047033928399819e-05,3.2030968585640834e-06,5.864323829469748e-06,0.0,9.22915356497696e-05,0.0,0.0,4.3168421883894157e-05,0.0,0.0,1.100889751652488e-06
