,Residual_Hydro_Water_Reservoir_CH,Residual_Hydro_Run-of-river_and_poundage_CH,Residual_Other_CH,Biomass_CH,Fossil_Brown_coal/Lignite_CH,Fossil_Coal-derived_gas_CH,Fossil_Gas_CH,Fossil_Hard_coal_CH,Fossil_Oil_CH,Fossil_Oil_shale_CH,Fossil_Peat_CH,Geothermal_CH,Hydro_Pumped_Storage_CH,Hydro_Run-of-river_and_poundage_CH,Hydro_Water_Reservoir_CH,Marine_CH,Nuclear_CH,Other_fossil_CH,Other_renewable_CH,Solar_CH,Waste_CH,Wind_Offshore_CH,Wind_Onshore_CH
2020-01-01 00:00:00,4.4193984651218613e-07,6.647284065849998e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59886263542604e-06,1.4877436653916332e-07,6.925572384982538e-07,0.0,5.000788441936485e-06,0.0,0.0,5.987332892167793e-10,0.0,0.0,1.5782830480958456e-07
2020-01-01 01:00:00,4.3566490743050035e-07,6.552901758164784e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.641443312085274e-06,1.5691722080004422e-07,7.287413732817322e-07,0.0,5.094766140890348e-06,0.0,0.0,5.433087413995474e-10,0.0,0.0,1.3549672239917003e-07
2020-01-01 02:00:00,4.3127270076222544e-07,6.486837913434868e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.247320334301792e-07,1.4903297290762615e-07,6.695546755568584e-07,0.0,5.022233932639366e-06,0.0,0.0,6.302166436701235e-10,0.0,0.0,1.2801783801231985e-07
2020-01-01 03:00:00,4.042826228646262e-07,6.080876070073875e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.092573952274422e-07,1.539107027329893e-07,6.491523577770061e-07,0.0,5.263785725051867e-06,0.0,0.0,5.806493036540252e-10,0.0,0.0,8.853563031837999e-08
2020-01-01 04:00:00,3.902570795969225e-07,5.869915752704697e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.054043853077478e-07,1.735131581973262e-07,6.520776842367022e-07,0.0,5.249364622829017e-06,0.0,0.0,7.456994710167129e-10,0.0,0.0,8.800010693119644e-08
2020-01-01 05:00:00,3.899203423261976e-07,5.864850836491025e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.573608968449808e-07,1.5754210233866415e-07,6.203764176372935e-07,0.0,5.131930184812093e-06,0.0,0.0,1.0249507481952703e-09,0.0,0.0,6.814288704049481e-08
2020-01-01 06:00:00,4.027031257836309e-07,6.05711861561165e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35374255256323e-07,1.5328426681625658e-07,6.284944891944847e-07,0.0,5.173114002517067e-06,0.0,0.0,1.1162606968745738e-09,0.0,0.0,7.084907205106347e-08
2020-01-01 07:00:00,4.1472458542102784e-07,6.237935208020279e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.815102632109266e-07,1.564679002068413e-07,6.166422944179415e-07,0.0,5.285361048899036e-06,0.0,0.0,5.669705415037441e-08,0.0,0.0,8.970883416708698e-08
2020-01-01 08:00:00,4.161014850845751e-07,6.25864536408791e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0969372193078438e-06,1.441605091690123e-07,6.620704512325397e-07,0.0,5.138566891248619e-06,0.0,0.0,1.2117029912540166e-06,0.0,0.0,6.033996138625032e-08
2020-01-01 09:00:00,3.9355143805078217e-07,5.919466696414263e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.364334165544318e-07,1.4881468348455808e-07,5.545813968278152e-07,0.0,5.199999902464636e-06,0.0,0.0,3.5918069517958374e-06,0.0,0.0,4.119860943331984e-08
