,Residual_Hydro_Water_Reservoir_FR,Residual_Hydro_Run-of-river_and_poundage_FR,Residual_Other_FR,Biomass_FR,Fossil_Brown_coal/Lignite_FR,Fossil_Coal-derived_gas_FR,Fossil_Gas_FR,Fossil_Hard_coal_FR,Fossil_Oil_FR,Fossil_Oil_shale_FR,Fossil_Peat_FR,Geothermal_FR,Hydro_Pumped_Storage_FR,Hydro_Run-of-river_and_poundage_FR,Hydro_Water_Reservoir_FR,Marine_FR,Nuclear_FR,Other_fossil_FR,Other_renewable_FR,Solar_FR,Waste_FR,Wind_Offshore_FR,Wind_Onshore_FR
2023-01-01 00:00:00,0.0,0.0,0.0,0.0026815850109678996,0.0,0.0,0.00012533190251180318,8.921435028003932e-06,4.8170377378071814e-05,0.0,0.0,0.0,3.150605816982247e-05,1.7456356801524785e-05,1.165850993749546e-06,0.0,0.00015144875447417277,0.0,0.0,0.0,0.0,0.0,0.0002925105761996683
2023-01-01 01:00:00,0.0,0.0,0.0,0.0027879914864527454,0.0,0.0,0.00012911771906442903,9.231894829448439e-06,4.9846673371862085e-05,0.0,0.0,0.0,3.2602447319437856e-05,1.8078727082279277e-05,7.353806726919238e-08,0.0,0.00015333021592206928,0.0,0.0,0.0,0.0,0.0,0.0002939511412834189
2023-01-01 02:00:00,0.0,0.0,0.0,0.002867020881317713,0.0,0.0,0.0001371510162913412,9.75514751146652e-06,5.150143562073316e-05,0.0,0.0,0.0,3.368475222356949e-05,1.814773419902047e-05,3.7715858606795076e-07,0.0,0.00015485577383244367,0.0,0.0,0.0,0.0,0.0,0.0002944152030747779
2023-01-01 03:00:00,0.0,0.0,0.0,0.0029119956332741585,0.0,0.0,0.00013616124136766827,9.908175814289726e-06,5.205165351281292e-05,0.0,0.0,0.0,3.4213162527743155e-05,1.7869475166768364e-05,4.352177457935364e-07,0.0,0.0001567778628726457,0.0,0.0,0.0,0.0,0.0,0.000289081168125642
2023-01-01 04:00:00,0.0,0.0,0.0,0.00288911301609959,0.0,0.0,0.00013652139916521674,9.947623723214661e-06,5.2517596700431604e-05,0.0,0.0,0.0,3.434937707870842e-05,1.775615049815817e-05,6.173845381271173e-07,0.0,0.00015813031594688086,0.0,0.0,0.0,0.0,0.0,0.00027430968329021703
2023-01-01 05:00:00,0.0,0.0,0.0,0.0029066147428404715,0.0,0.0,0.0001364122560054621,1.0133541817976513e-05,5.20782967639421e-05,0.0,0.0,0.0,3.423067493742914e-05,1.805071973748254e-05,1.0520329991952572e-06,0.0,0.000156106672288034,0.0,0.0,0.0,0.0,0.0,0.00026221678776306145
2023-01-01 06:00:00,0.0,0.0,0.0,0.002842673342503792,0.0,0.0,0.00014315413125685078,1.005475617172955e-05,5.057396750502609e-05,0.0,0.0,0.0,8.888790464035121e-05,1.754829984613795e-05,1.551138867440155e-06,0.0,0.0001522148547337728,0.0,0.0,0.0,0.0,0.0,0.00025411829854086684
2023-01-01 07:00:00,0.0,0.0,0.0,0.0027550620655398756,0.0,0.0,0.00014134931604736501,9.767797389317046e-06,4.9373827207949e-05,0.0,0.0,0.0,0.00016781394342941426,1.715448625812388e-05,2.1351542375241163e-06,0.0,0.0001490764502953654,0.0,0.0,5.4330842717902354e-05,0.0,0.0,0.00023271123520185756
2023-01-01 08:00:00,0.0,0.0,0.0,0.0027528611072490466,0.0,0.0,0.00014420406829064136,1.01276534641682e-05,4.9103309150873684e-05,0.0,0.0,0.0,0.0001506735926323549,1.7148570344441992e-05,2.3058178251048286e-06,0.0,0.00014294487670266876,0.0,0.0,0.00017286625204531914,0.0,0.0,0.0002551343119885688
2023-01-01 09:00:00,0.0,0.0,0.0,0.002783408626637612,0.0,0.0,0.00014695122987235076,1.0288224834832193e-05,5.0127552931363344e-05,0.0,0.0,0.0,0.00015055971054447588,1.7330987070536935e-05,7.557884988827083e-08,0.0,0.00014660078325092984,0.0,0.0,0.00039739439324441915,0.0,0.0,0.00024932868110133765
2023-01-01 10:00:00,0.0,0.0,0.0,0.0027532892876818696,0.0,0.0,0.000156784478186836,1.020089779205778e-05,4.970206738557772e-05,0.0,0.0,0.0,0.0001218076700056073,1.6969497978017715e-05,2.9974932909370204e-07,0.0,0.00014981744764707209,0.0,0.0,0.0005739616910101223,0.0,0.0,0.0002333650042960591
2023-01-01 11:00:00,0.0,0.0,0.0,0.0027125928791302367,0.0,0.0,0.00016621469873353065,1.021882519483757e-05,4.881315243113006e-05,0.0,0.0,0.0,0.00011367624761543162,1.675123656338792e-05,2.3310909215050082e-06,0.0,0.00015149740098178982,0.0,0.0,0.0006737494186306102,0.0,0.0,0.000205648538866736
2023-01-01 12:00:00,0.0,0.0,0.0,0.0026504807094012276,0.0,0.0,0.0001628560155266227,9.984837481526038e-06,4.769544293917618e-05,0.0,0.0,0.0,0.00011184104751000403,1.656304166294375e-05,4.217631938860359e-06,0.0,0.00015600109390433219,0.0,0.0,0.0006154692418524767,0.0,0.0,0.00018681147823627683
2023-01-01 13:00:00,0.0,0.0,0.0,0.0026403533248653193,0.0,0.0,0.00015541359835062336,9.828834075200633e-06,4.6950247879318955e-05,0.0,0.0,0.0,0.00011043521377782617,1.6998740476668418e-05,4.168836498537206e-06,0.0,0.00016279778594669274,0.0,0.0,0.00046324254136580434,0.0,0.0,0.0001795927262767504
