,Residual_Hydro_Water_Reservoir_FR,Residual_Hydro_Run-of-river_and_poundage_FR,Residual_Other_FR,Biomass_FR,Fossil_Brown_coal/Lignite_FR,Fossil_Coal-derived_gas_FR,Fossil_Gas_FR,Fossil_Hard_coal_FR,Fossil_Oil_FR,Fossil_Oil_shale_FR,Fossil_Peat_FR,Geothermal_FR,Hydro_Pumped_Storage_FR,Hydro_Run-of-river_and_poundage_FR,Hydro_Water_Reservoir_FR,Marine_FR,Nuclear_FR,Other_fossil_FR,Other_renewable_FR,Solar_FR,Waste_FR,Wind_Offshore_FR,Wind_Onshore_FR
2023-01-01 00:00:00,0.0,0.0,0.0,3.0245314764576996e-06,0.0,0.0,5.625273165370552e-06,1.8079512807126177e-06,9.593276455566485e-06,0.0,0.0,0.0,1.0676223308413507e-06,8.331443248527836e-07,1.1037715362201994e-07,0.0,1.3991978681733235e-05,0.0,0.0,0.0,0.0,0.0,8.220092599729838e-06
2023-01-01 01:00:00,0.0,0.0,0.0,3.1445462188904517e-06,0.0,0.0,5.795192011535807e-06,1.8708667414954966e-06,9.927115876494689e-06,0.0,0.0,0.0,1.1047748534804006e-06,8.62848361798359e-07,6.962229814577662e-09,0.0,1.4165802286693684e-05,0.0,0.0,0.0,0.0,0.0,8.260575164627884e-06
2023-01-01 02:00:00,0.0,0.0,0.0,3.233682640580183e-06,0.0,0.0,6.15575057974025e-06,1.9769052155326224e-06,1.0256666786944513e-05,0.0,0.0,0.0,1.1414501137811895e-06,8.661418833699595e-07,3.5707557327200886e-08,0.0,1.4306744837418644e-05,0.0,0.0,0.0,0.0,0.0,8.273616166244055e-06
2023-01-01 03:00:00,0.0,0.0,0.0,3.2844091893868717e-06,0.0,0.0,6.111326500903901e-06,2.007916786564194e-06,1.0366244345536011e-05,0.0,0.0,0.0,1.1593559602549584e-06,8.528613382828185e-07,4.12043187714623e-08,0.0,1.4484321925908246e-05,0.0,0.0,0.0,0.0,0.0,8.12371983845397e-06
2023-01-01 04:00:00,0.0,0.0,0.0,3.2586001266030543e-06,0.0,0.0,6.1274914673110575e-06,2.0159110046735455e-06,1.0459038341653814e-05,0.0,0.0,0.0,1.163971761305416e-06,8.474526607682664e-07,5.8450992771856704e-08,0.0,1.460927174572317e-05,0.0,0.0,0.0,0.0,0.0,7.70861357200631e-06
2023-01-01 05:00:00,0.0,0.0,0.0,3.2783401397682725e-06,0.0,0.0,6.122592793665743e-06,2.053587774887893e-06,1.0371550429641419e-05,0.0,0.0,0.0,1.1599493902406083e-06,8.615116475780379e-07,9.960141440901399e-08,0.0,1.4422312275291615e-05,0.0,0.0,0.0,0.0,0.0,7.368780659557277e-06
2023-01-01 06:00:00,0.0,0.0,0.0,3.2062213081160673e-06,0.0,0.0,6.425188455072392e-06,2.0376216652220322e-06,1.0071958704467427e-05,0.0,0.0,0.0,3.012078230295168e-06,8.375325157393524e-07,1.468543527246916e-07,0.0,1.4062756804257983e-05,0.0,0.0,0.0,0.0,0.0,7.141198012156136e-06
2023-01-01 07:00:00,0.0,0.0,0.0,3.107405472039189e-06,0.0,0.0,6.344182914081607e-06,1.9794687451429295e-06,9.832947131754126e-06,0.0,0.0,0.0,5.686586131025333e-06,8.187368667024826e-07,2.0214611347883329e-07,0.0,1.3772807321680086e-05,0.0,0.0,1.157765721005608e-06,0.0,0.0,6.539619617210095e-06
2023-01-01 08:00:00,0.0,0.0,0.0,3.104923034375734e-06,0.0,0.0,6.472312790561951e-06,2.0523944851564083e-06,9.779072641891242e-06,0.0,0.0,0.0,5.105763827874674e-06,8.184545162689744e-07,2.1830371948944158e-07,0.0,1.320632628793134e-05,0.0,0.0,3.683701759899983e-06,0.0,0.0,7.1697498844719586e-06
2023-01-01 09:00:00,0.0,0.0,0.0,3.1393772595972084e-06,0.0,0.0,6.595613674190295e-06,2.0849346778862206e-06,9.983053890927601e-06,0.0,0.0,0.0,5.101904790369978e-06,8.271607693452722e-07,7.155441278017527e-09,0.0,1.3544086520184696e-05,0.0,0.0,8.468295045727473e-06,0.0,0.0,7.006600831494415e-06
2023-01-01 10:00:00,0.0,0.0,0.0,3.10540597457393e-06,0.0,0.0,7.036959466947968e-06,2.0672376326990665e-06,9.898317156636888e-06,0.0,0.0,0.0,4.127605804089498e-06,8.099078803631757e-07,2.837882192737621e-08,0.0,1.3841266248161844e-05,0.0,0.0,1.2230864418434115e-05,0.0,0.0,6.557991747760035e-06
2023-01-01 11:00:00,0.0,0.0,0.0,3.0595049242101495e-06,0.0,0.0,7.460216159950387e-06,2.0708706660298965e-06,9.721287052916219e-06,0.0,0.0,0.0,3.852062348971709e-06,7.994908580142015e-07,2.2069645446056777e-07,0.0,1.3996473013164891e-05,0.0,0.0,1.4357295827125984e-05,0.0,0.0,5.7791073897095806e-06
2023-01-01 12:00:00,0.0,0.0,0.0,2.9894492624846747e-06,0.0,0.0,7.309468344460865e-06,2.023452466533436e-06,9.498691824542413e-06,0.0,0.0,0.0,3.789874289660831e-06,7.905088284272718e-07,3.993050663700299e-07,0.0,1.4412558147572728e-05,0.0,0.0,1.3115371580925462e-05,0.0,0.0,5.249750862841972e-06
2023-01-01 13:00:00,0.0,0.0,0.0,2.978026692184735e-06,0.0,0.0,6.975430252110841e-06,1.991837983283127e-06,9.350283972836708e-06,0.0,0.0,0.0,3.7422358488938823e-06,8.1130354510997e-07,3.946853492350974e-07,0.0,1.5040487842294862e-05,0.0,0.0,9.871489343347287e-06,0.0,0.0,5.046890472859752e-06
2023-01-01 14:00:00,0.0,0.0,0.0,2.9641354091210217e-06,0.0,0.0,6.9240265303573145e-06,1.9778599973352364e-06,9.284667120925052e-06,0.0,0.0,0.0,3.5414175293666806e-06,8.096609519317131e-07,3.9602409709304515e-07,0.0,1.5561028539157774e-05,0.0,0.0,5.977958939588158e-06,0.0,0.0,5.102665747378359e-06
2023-01-01 15:00:00,0.0,0.0,0.0,3.021764905497548e-06,0.0,0.0,6.990045142912722e-06,1.9974258810345254e-06,9.376515238243456e-06,0.0,0.0,0.0,1.2419642638184536e-06,8.396591206085512e-07,2.799772621026979e-07,0.0,1.6338579288540956e-05,0.0,0.0,2.2659783512195144e-06,0.0,0.0,5.579687085214987e-06
2023-01-01 16:00:00,0.0,0.0,0.0,2.759562990388346e-06,0.0,0.0,5.981301259158819e-06,1.865703008406889e-06,8.5830052556029e-06,0.0,0.0,0.0,6.202262317283126e-06,8.305446463619906e-07,3.480964278336078e-07,0.0,1.5316940096471783e-05,0.0,0.0,7.797229782376419e-07,0.0,0.0,6.055085408010919e-06
2023-01-01 17:00:00,0.0,0.0,0.0,2.6562351581546622e-06,0.0,0.0,5.363825059126748e-06,1.8189518356235947e-06,8.203853461249363e-06,0.0,0.0,0.0,5.133610475244648e-06,8.204019383181588e-07,2.91997547832807e-07,0.0,1.5234767555493189e-05,0.0,0.0,6.83775337612357e-07,0.0,0.0,6.877512586865151e-06
2023-01-01 18:00:00,0.0,0.0,0.0,2.6278670030520922e-06,0.0,0.0,5.300727177277888e-06,1.84773174809879e-06,8.173394257272394e-06,0.0,0.0,0.0,3.9181200002623426e-06,8.344430195740417e-07,2.0709890606891423e-07,0.0,1.5363810916301304e-05,0.0,0.0,0.0,0.0,0.0,7.408489750982264e-06
2023-01-01 19:00:00,0.0,0.0,0.0,2.6778133465247817e-06,0.0,0.0,5.509819130896606e-06,1.946131075232162e-06,8.289821868328625e-06,0.0,0.0,0.0,1.7547900659414117e-06,8.201076716343888e-07,1.4848564201507075e-07,0.0,1.571678662046327e-05,0.0,0.0,0.0,0.0,0.0,7.686046944475387e-06
2023-01-01 20:00:00,0.0,0.0,0.0,2.754499708847821e-06,0.0,0.0,5.489467170015566e-06,2.024743180557334e-06,8.467868914760255e-06,0.0,0.0,0.0,7.861750337867054e-09,7.830743569752409e-07,1.412481620640473e-07,0.0,1.6171779909908026e-05,0.0,0.0,0.0,0.0,0.0,7.693540910824026e-06
2023-01-01 21:00:00,0.0,0.0,0.0,2.763031647577788e-06,0.0,0.0,5.475056289817844e-06,2.06794227189339e-06,8.494097757160223e-06,0.0,0.0,0.0,7.491796667522549e-08,7.666614854029336e-07,1.297559670978233e-07,0.0,1.639709162720205e-05,0.0,0.0,0.0,0.0,0.0,7.499079409628317e-06
2023-01-01 22:00:00,0.0,0.0,0.0,2.7942560481054788e-06,0.0,0.0,5.567301483911386e-06,2.1010613279269447e-06,8.630134678208463e-06,0.0,0.0,0.0,1.4422322408317075e-07,7.574465173970362e-07,1.3216614492292637e-07,0.0,1.6538022226969837e-05,0.0,0.0,0.0,0.0,0.0,7.296058559372931e-06
2023-01-01 23:00:00,0.0,0.0,0.0,2.80882585845887e-06,0.0,0.0,5.919412190943829e-06,2.107105015551523e-06,8.654959197826172e-06,0.0,0.0,0.0,2.636392595531745e-07,7.302031998406261e-07,1.3937345444383335e-07,0.0,1.671312135998035e-05,0.0,0.0,0.0,0.0,0.0,7.026869281309379e-06
2023-01-02 00:00:00,0.0,0.0,0.0,2.838846059690603e-06,0.0,0.0,6.142123393606549e-06,2.1296253567085765e-06,8.747461770026835e-06,0.0,0.0,0.0,3.867300268307376e-07,7.297384826714154e-07,8.482076228331288e-08,0.0,1.7042373171185207e-05,0.0,0.0,0.0,0.0,0.0,6.71954736680693e-06
2023-01-02 01:00:00,0.0,0.0,0.0,2.909779561674304e-06,0.0,0.0,6.3458810715799916e-06,2.1879259468620167e-06,8.98693214538216e-06,0.0,0.0,0.0,5.208827753769707e-07,7.554338246982426e-07,7.261901177738105e-08,0.0,1.6989634198922212e-05,0.0,0.0,0.0,0.0,0.0,6.62675094893484e-06
2023-01-02 02:00:00,0.0,0.0,0.0,2.9585497567074968e-06,0.0,0.0,6.478795472098102e-06,2.2245973073156052e-06,9.137560199566494e-06,0.0,0.0,0.0,6.552498280833329e-07,7.47663884206874e-07,5.678352578198756e-08,0.0,1.724588213716772e-05,0.0,0.0,0.0,0.0,0.0,6.314724519234257e-06
2023-01-02 03:00:00,0.0,0.0,0.0,2.9815741130335535e-06,0.0,0.0,6.462597165346864e-06,2.1916581923387286e-06,9.165939886547134e-06,0.0,0.0,0.0,7.833118176930836e-07,7.298241895570059e-07,4.673179470826964e-08,0.0,1.777558610285993e-05,0.0,0.0,0.0,0.0,0.0,5.719043921624348e-06
2023-01-02 04:00:00,0.0,0.0,0.0,2.9278842721947025e-06,0.0,0.0,6.386645607762026e-06,2.1521925359240672e-06,9.000886852481682e-06,0.0,0.0,0.0,8.929641006493869e-07,7.204454888506893e-07,6.251469056248921e-08,0.0,1.8474887559728024e-05,0.0,0.0,0.0,0.0,0.0,4.8091127019579685e-06
2023-01-02 05:00:00,0.0,0.0,0.0,2.822782829635064e-06,0.0,0.0,6.294929967782974e-06,1.9994836686866897e-06,8.677784535393585e-06,0.0,0.0,0.0,9.802245920936387e-07,7.302359032329138e-07,1.654520294786393e-07,0.0,1.8627521867551004e-05,0.0,0.0,0.0,0.0,0.0,4.205195643327041e-06
2023-01-02 06:00:00,0.0,0.0,0.0,2.7346779254510846e-06,0.0,0.0,6.045854178276003e-06,1.8316796841599179e-06,8.468616315838878e-06,0.0,0.0,0.0,2.29745053940695e-06,7.775622129286722e-07,2.0248759170326637e-07,0.0,1.8455213438011455e-05,0.0,0.0,0.0,0.0,0.0,3.86375137048533e-06
2023-01-02 07:00:00,0.0,0.0,0.0,2.6436103784933575e-06,0.0,0.0,6.414770771739672e-06,1.6998555782136541e-06,8.30879090981843e-06,0.0,0.0,0.0,4.0259320577138645e-06,8.242292050020822e-07,1.8493079950494478e-07,0.0,1.822754488746915e-05,0.0,0.0,8.837033464187906e-07,0.0,0.0,3.3837736350235457e-06
2023-01-02 08:00:00,0.0,0.0,0.0,2.6396603581259507e-06,0.0,0.0,6.4932216282223445e-06,1.5169841058991643e-06,8.236552825765641e-06,0.0,0.0,0.0,3.857398688623607e-06,8.067788561153972e-07,1.4722471430353258e-07,0.0,1.8423009088273645e-05,0.0,0.0,1.986123102634408e-06,0.0,0.0,3.188101908785159e-06
2023-01-02 09:00:00,0.0,0.0,0.0,2.6199269877709383e-06,0.0,0.0,6.9073770518307166e-06,1.3624226138227384e-06,8.196232685716651e-06,0.0,0.0,0.0,3.267633498318159e-06,7.972871734427983e-07,1.4671344045366593e-07,0.0,1.8321890362985267e-05,0.0,0.0,4.613800649565197e-06,0.0,0.0,2.9504369924226954e-06
2023-01-02 10:00:00,0.0,0.0,0.0,2.564997253210703e-06,0.0,0.0,6.989529361719907e-06,1.3648998754136413e-06,8.005857313760873e-06,0.0,0.0,0.0,3.7892751259544695e-06,7.716342483643668e-07,1.461748351235469e-07,0.0,1.806458443629193e-05,0.0,0.0,7.036857987783656e-06,0.0,0.0,2.8343772272294053e-06
2023-01-02 11:00:00,0.0,0.0,0.0,2.483021940728684e-06,0.0,0.0,6.8697546670720925e-06,1.3669383136590911e-06,7.822257393843072e-06,0.0,0.0,0.0,4.402503516543e-06,7.168547074351823e-07,1.589048730055023e-07,0.0,1.7823569502277834e-05,0.0,0.0,8.755837951098597e-06,0.0,0.0,2.936444578544791e-06
2023-01-02 12:00:00,0.0,0.0,0.0,2.4889276857211058e-06,0.0,0.0,6.787437965669911e-06,1.363831320917281e-06,7.804477734948162e-06,0.0,0.0,0.0,3.7839406507642916e-06,6.963084378821199e-07,1.295435898789371e-07,0.0,1.784937568336617e-05,0.0,0.0,9.228576975419882e-06,0.0,0.0,3.1840414422641694e-06
2023-01-02 13:00:00,0.0,0.0,0.0,2.496510077107365e-06,0.0,0.0,6.894402471746856e-06,1.3808010222256088e-06,7.901586265892067e-06,0.0,0.0,0.0,2.9535796620290364e-06,7.045498966455265e-07,1.5172301828771848e-07,0.0,1.8070574304076732e-05,0.0,0.0,7.512302675701233e-06,0.0,0.0,3.247686690246412e-06
2023-01-02 14:00:00,0.0,0.0,0.0,2.478926813699601e-06,0.0,0.0,7.443033912515643e-06,1.421157918793406e-06,7.938895615386701e-06,0.0,0.0,0.0,4.179104836361778e-06,7.193373328181904e-07,1.3866296684310254e-07,0.0,1.8235952375728286e-05,0.0,0.0,4.60280347052498e-06,0.0,0.0,3.049778389097632e-06
2023-01-02 15:00:00,0.0,0.0,0.0,2.5171569129997985e-06,0.0,0.0,7.270738886567994e-06,1.4704649696951536e-06,8.023304412335828e-06,0.0,0.0,0.0,4.493747456546792e-06,7.540115668417033e-07,1.9522363287600432e-07,0.0,1.8550290245163204e-05,0.0,0.0,1.855840356354856e-06,0.0,0.0,2.716824502239245e-06
2023-01-02 16:00:00,0.0,0.0,0.0,2.472569280701602e-06,0.0,0.0,7.5706071986600225e-06,1.430918671292389e-06,7.807527772289632e-06,0.0,0.0,0.0,5.547842505171418e-06,7.949589964346303e-07,2.8584360663739735e-07,0.0,1.8209745380968727e-05,0.0,0.0,6.886162508657781e-07,0.0,0.0,2.3989978476672313e-06
2023-01-02 17:00:00,0.0,0.0,0.0,2.4142257081642174e-06,0.0,0.0,7.216095302506748e-06,1.4229966770454612e-06,7.587841529687508e-06,0.0,0.0,0.0,6.478374357366346e-06,8.250613516152334e-07,3.2918155922108087e-07,0.0,1.7765710357043692e-05,0.0,0.0,5.970671845203509e-07,0.0,0.0,2.310619668752234e-06
2023-01-02 18:00:00,0.0,0.0,0.0,2.4018700536022272e-06,0.0,0.0,7.1262850470295025e-06,1.4223294738144074e-06,7.584283803610561e-06,0.0,0.0,0.0,6.7652772843738494e-06,8.125091690651032e-07,2.494884623237357e-07,0.0,1.7781011191890105e-05,0.0,0.0,0.0,0.0,0.0,2.4253974718041675e-06
2023-01-02 19:00:00,0.0,0.0,0.0,2.469740236722909e-06,0.0,0.0,6.72532387048053e-06,1.465945664826143e-06,7.816858307025974e-06,0.0,0.0,0.0,5.948171298240861e-06,8.052431608464256e-07,1.7073800751202104e-07,0.0,1.833335680606136e-05,0.0,0.0,0.0,0.0,0.0,2.440348983368394e-06
2023-01-02 20:00:00,0.0,0.0,0.0,2.569676494221405e-06,0.0,0.0,6.954767575531474e-06,1.5288445310681099e-06,8.152253770093388e-06,0.0,0.0,0.0,3.969871251072014e-06,8.110254623139121e-07,9.072335697418075e-08,0.0,1.9004986133133735e-05,0.0,0.0,0.0,0.0,0.0,2.4293718884749636e-06
2023-01-02 21:00:00,0.0,0.0,0.0,2.6249558551372065e-06,0.0,0.0,6.996541647042561e-06,1.5617333203017406e-06,8.327626576533266e-06,0.0,0.0,0.0,2.642874996229191e-06,8.06358028390039e-07,7.461124071436967e-08,0.0,1.938221709543386e-05,0.0,0.0,0.0,0.0,0.0,2.3737096898874747e-06
2023-01-02 22:00:00,0.0,0.0,0.0,2.693786517786605e-06,0.0,0.0,6.717144372336463e-06,1.598931178671741e-06,8.48418261822675e-06,0.0,0.0,0.0,9.247916050767911e-07,7.910706430648864e-07,3.907867416710783e-08,0.0,1.980426324640797e-05,0.0,0.0,0.0,0.0,0.0,2.4086425152306236e-06
2023-01-02 23:00:00,0.0,0.0,0.0,2.7277750929085553e-06,0.0,0.0,6.981616014425875e-06,1.501678347814938e-06,8.50905453135573e-06,0.0,0.0,0.0,9.348878105780614e-07,7.524433975686553e-07,5.3002611382293954e-08,0.0,1.992949319909991e-05,0.0,0.0,0.0,0.0,0.0,2.3878443854169806e-06
2023-01-03 00:00:00,0.0,0.0,0.0,2.746576581986417e-06,0.0,0.0,6.843741962026467e-06,1.4751500786034712e-06,8.440460992654595e-06,0.0,0.0,0.0,9.441443253977058e-07,7.491481913902124e-07,1.7299698457993844e-08,0.0,2.0024215074061198e-05,0.0,0.0,0.0,0.0,0.0,2.564673248696471e-06
2023-01-03 01:00:00,0.0,0.0,0.0,2.6989208520078668e-06,0.0,0.0,7.787987215397116e-06,1.459762946693105e-06,8.35241945128056e-06,0.0,0.0,0.0,9.370794957755014e-07,7.34466878347996e-07,3.343098266711846e-08,0.0,1.9942913317124173e-05,0.0,0.0,0.0,0.0,0.0,2.630908279617711e-06
2023-01-03 02:00:00,0.0,0.0,0.0,2.7068389184507206e-06,0.0,0.0,7.559471688497279e-06,1.4308031375266764e-06,8.396634102890706e-06,0.0,0.0,0.0,9.448381448143907e-07,7.099743136568136e-07,1.7534584723670047e-08,0.0,2.0034830449679823e-05,0.0,0.0,0.0,0.0,0.0,2.7401840274737127e-06
2023-01-03 03:00:00,0.0,0.0,0.0,2.6471205244348726e-06,0.0,0.0,7.669440904939829e-06,1.4226688920712844e-06,8.348898477352387e-06,0.0,0.0,0.0,9.422489193572962e-07,7.082260900247671e-07,2.5183743030379935e-08,0.0,1.996262751150046e-05,0.0,0.0,0.0,0.0,0.0,2.7878102439954588e-06
