,Residual_Hydro_Water_Reservoir_AT,Residual_Hydro_Run-of-river_and_poundage_AT,Residual_Other_AT,Biomass_AT,Fossil_Brown_coal/Lignite_AT,Fossil_Coal-derived_gas_AT,Fossil_Gas_AT,Fossil_Hard_coal_AT,Fossil_Oil_AT,Fossil_Oil_shale_AT,Fossil_Peat_AT,Geothermal_AT,Hydro_Pumped_Storage_AT,Hydro_Run-of-river_and_poundage_AT,Hydro_Water_Reservoir_AT,Marine_AT,Nuclear_AT,Other_fossil_AT,Other_renewable_AT,Solar_AT,Waste_AT,Wind_Offshore_AT,Wind_Onshore_AT
2017-01-01 00:00:00,0.0,0.0,0.0,1.7512509502545976e-05,0.0,0.0,4.7693242812026317e-05,1.4146515941742407e-05,0.0,0.0,0.0,1.5507343370455608e-09,0.0,2.1438197141625798e-06,8.198228278181523e-07,0.0,0.0,1.0855140357063483e-05,0.0,0.0,0.0,0.0,5.703217719514919e-07
2017-01-01 01:00:00,0.0,0.0,0.0,1.7930909627833596e-05,0.0,0.0,4.4394826188251495e-05,1.452984651587671e-05,0.0,0.0,0.0,1.5877837068582285e-09,0.0,2.18363575021577e-06,4.586921462151529e-07,0.0,0.0,1.1114485945698268e-05,0.0,0.0,0.0,0.0,4.887566212185684e-07
2017-01-01 02:00:00,0.0,0.0,0.0,1.6814689600013732e-05,0.0,0.0,4.069235205232646e-05,1.3582821877987243e-05,0.0,0.0,0.0,1.4889423201005755e-09,0.0,1.9859783184149234e-06,3.0206965382318025e-07,0.0,0.0,1.0422596238538459e-05,0.0,0.0,0.0,0.0,4.666946127615183e-07
2017-01-01 03:00:00,0.0,0.0,0.0,1.7154370089220648e-05,0.0,0.0,4.116135540700552e-05,1.3857212748545768e-05,0.0,0.0,0.0,1.5190210588536379e-09,0.0,2.033831219803933e-06,2.4788055874803595e-07,0.0,0.0,1.0633147409766146e-05,0.0,0.0,0.0,0.0,4.4768590283936197e-07
2017-01-01 04:00:00,0.0,0.0,0.0,1.7215643483437135e-05,0.0,0.0,4.0430329441444926e-05,1.3932833412573572e-05,0.0,0.0,0.0,1.5244468235817036e-09,0.0,1.9645963784910974e-06,3.0443796292934333e-07,0.0,0.0,1.0671127762854717e-05,0.0,0.0,0.0,0.0,5.030077319086757e-07
2017-01-01 05:00:00,0.0,0.0,0.0,1.680818199637829e-05,0.0,0.0,3.8962067877603925e-05,1.3560560193362625e-05,0.0,0.0,0.0,1.4883660711964483e-09,0.0,1.9244574409699676e-06,3.8763236432601015e-07,0.0,0.0,1.0418562496210405e-05,0.0,0.0,0.0,0.0,4.633509918506075e-07
2017-01-01 06:00:00,0.0,0.0,0.0,1.60925751466367e-05,0.0,0.0,3.88209637557883e-05,1.3023920303247699e-05,0.0,0.0,0.0,1.424999018430084e-09,0.0,2.031400889165128e-06,2.410283962079487e-07,0.0,0.0,9.974993126938019e-06,0.0,2.9981504483062223e-07,0.0,0.0,3.9331443673776894e-07
2017-01-01 07:00:00,0.0,0.0,0.0,1.6217894882697225e-05,0.0,0.0,3.919003391994573e-05,1.3117139277045084e-05,0.0,0.0,0.0,1.4360960926552419e-09,0.0,2.0896503858250973e-06,1.7721051252973315e-07,0.0,0.0,1.0052672646497985e-05,0.0,6.734699635528555e-07,0.0,0.0,3.3486418900559457e-07
2017-01-01 08:00:00,0.0,0.0,0.0,1.527573694308472e-05,0.0,0.0,3.8833365927112666e-05,1.2388685331883407e-05,0.0,0.0,0.0,1.35719189289224e-09,0.0,1.9765649664356236e-06,1.8351700915375476e-07,0.0,0.0,9.500343248271732e-06,0.0,2.0550020737464758e-06,0.0,0.0,3.4990205718290843e-07
2017-01-01 09:00:00,0.0,0.0,0.0,1.5079830857227674e-05,0.0,0.0,4.127053012888621e-05,1.222717709503751e-05,0.0,0.0,0.0,1.3353204178842818e-09,0.0,1.951510110194323e-06,1.7208985366791748e-07,0.0,0.0,9.347242923247834e-06,0.0,4.093106591951597e-06,0.0,0.0,3.396288228169376e-07
