,Residual_Hydro_Water_Reservoir_DE,Residual_Hydro_Run-of-river_and_poundage_DE,Residual_Other_DE,Biomass_DE,Fossil_Brown_coal/Lignite_DE,Fossil_Coal-derived_gas_DE,Fossil_Gas_DE,Fossil_Hard_coal_DE,Fossil_Oil_DE,Fossil_Oil_shale_DE,Fossil_Peat_DE,Geothermal_DE,Hydro_Pumped_Storage_DE,Hydro_Run-of-river_and_poundage_DE,Hydro_Water_Reservoir_DE,Marine_DE,Nuclear_DE,Other_fossil_DE,Other_renewable_DE,Solar_DE,Waste_DE,Wind_Offshore_DE,Wind_Onshore_DE
2022-01-01 00:00:00,0.0,0.0,0.0,2.863992970158638e-05,3.068208610216382e-05,0.0,9.620200323838297e-06,2.6317017404831827e-05,3.950711401994238e-06,0.0,0.0,6.739142034046168e-08,3.3073891075306236e-06,2.3528946083514427e-07,1.662554681965858e-08,0.0,1.010807747530515e-06,1.9293489653407423e-05,8.421560062054407e-07,6.902978362910302e-09,0.0,4.139081063699357e-06,2.2615638864659037e-05
2022-01-01 01:00:00,0.0,0.0,0.0,2.9555603050019532e-05,3.117060071960702e-05,0.0,9.9022298410581e-06,2.691003977674336e-05,4.073110370645958e-06,0.0,0.0,7.074536869322263e-08,3.1226704770645902e-06,2.423919372615252e-07,8.429715417643996e-09,0.0,1.041050198320865e-06,1.9888546354553586e-05,8.680924373453459e-07,7.316965519285853e-09,0.0,4.09944341970857e-06,2.2196141461591422e-05
2022-01-01 02:00:00,0.0,0.0,0.0,3.0350939875469935e-05,3.204831769554661e-05,0.0,1.0170484037167512e-05,2.746130716159104e-05,4.1764750929600284e-06,0.0,0.0,7.372899149436389e-08,2.7075283733724957e-06,2.4851609539380036e-07,5.8489889905249924e-09,0.0,1.0668173757070926e-06,2.0392958563906643e-05,8.901046602165468e-07,7.579600242349325e-09,0.0,4.078228684892397e-06,2.1661011415505966e-05
2022-01-01 03:00:00,0.0,0.0,0.0,3.1124048667783035e-05,3.315892789766788e-05,0.0,1.0472199755891775e-05,2.8007674683745888e-05,4.280963866145104e-06,0.0,0.0,7.5735504055547e-08,2.1094782069069197e-06,2.5442532928246376e-07,1.4806899361812958e-08,0.0,1.0934845283059515e-06,2.0903157996329568e-05,9.123917641740438e-07,7.545749311944506e-09,0.0,4.338407738025206e-06,2.068577204529091e-05
2022-01-01 04:00:00,0.0,0.0,0.0,3.240877678555751e-05,3.671640628727322e-05,0.0,1.0858679276462102e-05,2.9128603788133125e-05,4.451219648812365e-06,0.0,0.0,7.906232317449637e-08,1.9106578926127906e-06,2.6322882552733e-07,1.2995941355688795e-08,0.0,1.1387009857911367e-06,2.1739377899915146e-05,9.489411573391805e-07,8.132890269768877e-09,0.0,3.6587549019111197e-06,2.0458538811522817e-05
2022-01-01 05:00:00,0.0,0.0,0.0,3.274823877074223e-05,3.784961130327622e-05,0.0,1.086879551013148e-05,2.9432991960944685e-05,4.476673116007384e-06,0.0,0.0,7.907384041916519e-08,1.5009507995833165e-06,2.6292356823379655e-07,6.116304955829117e-09,0.0,1.1393607223169372e-06,2.1761854313410556e-05,9.497598048820191e-07,7.997026018629537e-09,0.0,3.6520512110938854e-06,2.016001964256261e-05
2022-01-01 06:00:00,0.0,0.0,0.0,3.300718604688964e-05,3.761096657630711e-05,0.0,1.0892125972817344e-05,3.4062892227167996e-05,4.469630215067577e-06,0.0,0.0,7.950405852512888e-08,2.4628488820358566e-06,2.624083454284017e-07,5.639206587862605e-09,0.0,1.129509556839732e-06,2.142959740547138e-05,9.456818575225724e-07,8.901367920339029e-09,0.0,3.905802740613399e-06,1.879261600498372e-05
2022-01-01 07:00:00,0.0,0.0,0.0,3.435257968373849e-05,3.9455332328437793e-05,0.0,1.1545933187910615e-05,3.601278000449817e-05,4.5569814985738625e-06,0.0,0.0,8.084941721351986e-08,1.6740558094139282e-06,2.698391765655863e-07,7.0873732538494495e-09,0.0,1.1564762367646046e-06,2.159972746286242e-05,9.638195224552286e-07,1.3093769190158926e-06,0.0,3.4252342096385453e-06,1.7750729186730116e-05
2022-01-01 08:00:00,0.0,0.0,0.0,3.3678783450154766e-05,4.062933966866934e-05,0.0,1.0977103181242228e-05,3.5260750397804324e-05,4.438516896682523e-06,0.0,0.0,7.633344385416223e-08,1.2565073014986888e-06,2.6460194186255004e-07,4.619643283463859e-09,0.0,1.1220621690923623e-06,2.094036284787637e-05,9.386334471238762e-07,1.0071426496996161e-05,0.0,3.3698054276114e-06,1.625228156593396e-05
2022-01-01 09:00:00,0.0,0.0,0.0,3.2751480543562325e-05,4.106747639047543e-05,0.0,1.10599375708209e-05,3.40500263697772e-05,4.317390164833528e-06,0.0,0.0,6.321395926045444e-08,1.7815492416244609e-06,2.5807430321691616e-07,3.868306514660877e-09,0.0,1.0942568907988827e-06,2.00967041187428e-05,9.133080026699887e-07,2.2236088972734577e-05,0.0,3.151059084142323e-06,1.4114245699351839e-05
2022-01-01 10:00:00,0.0,0.0,0.0,3.214322160708381e-05,4.103512484373624e-05,0.0,1.097018392397617e-05,3.478213805211791e-05,4.2653204118918944e-06,0.0,0.0,5.6606314525602994e-08,1.4070413526916896e-06,2.5511654552164443e-07,6.274747437309983e-09,0.0,1.0823019570059356e-06,1.9855569127689375e-05,9.023288442784498e-07,3.3392779064814845e-05,0.0,3.2775054323493056e-06,1.188448877315499e-05
