,production,imports,exports
2022-01-01 00:00:00,50177.734259963036,2219.1526,5439.828
2022-01-01 01:00:00,48619.00720453262,2670.7913,5989.741
2022-01-01 02:00:00,47270.58839893341,3413.699,5594.7305
2022-01-01 03:00:00,45972.306755542755,3948.82,4703.861
2022-01-01 04:00:00,44104.618290662766,4461.4985,4647.9395
2022-01-01 05:00:00,43843.330245018005,4893.7837,4771.9185
2022-01-01 06:00:00,43464.367613077164,5797.839,4390.253
2022-01-01 07:00:00,42062.90558242798,6379.6533,4136.131
2022-01-01 08:00:00,42854.72784233093,6647.6973,4327.8945
2022-01-01 09:00:00,43712.15293312073,7008.536,3936.4238
2022-01-01 10:00:00,44147.130294799805,7550.836,2842.1025
2022-01-01 11:00:00,45333.491106033325,6777.416,2862.1423
2022-01-01 12:00:00,43663.99487876892,7492.4688,2308.499
2022-01-01 13:00:00,43168.46999549866,7713.1816,2265.501
2022-01-01 14:00:00,42668.68010902405,7763.871,2417.2227
2022-01-01 15:00:00,45014.934923172,7815.335,2553.1956
2022-01-01 16:00:00,48325.714695453644,6926.1514,2667.1245
2022-01-01 17:00:00,51236.5216627121,4878.5977,2876.092
2022-01-01 18:00:00,51994.626249313354,3881.0073,3531.8481
2022-01-01 19:00:00,50679.77183139324,3507.1262,3801.619
2022-01-01 20:00:00,49180.962302684784,4367.116,3700.2764
2022-01-01 21:00:00,49318.477528214455,3925.2075,3942.0874
2022-01-01 22:00:00,47513.70943570137,4321.4263,4200.8687
2022-01-01 23:00:00,46002.25235462189,5035.864,4416.9517
2022-01-02 00:00:00,45751.250959157944,4842.253,4760.4897
2022-01-02 01:00:00,44887.78800404072,4965.116,4683.255
2022-01-02 02:00:00,45208.85348343849,4056.1387,4638.577
2022-01-02 03:00:00,44110.8623752594,5394.5225,4318.1094
2022-01-02 04:00:00,44464.934706926346,5971.336,4514.625
2022-01-02 05:00:00,44915.19314169884,5610.6426,4892.3984
2022-01-02 06:00:00,46634.32086122036,4891.33,5210.9688
2022-01-02 07:00:00,49992.65123748779,4356.489,5523.3467
2022-01-02 08:00:00,52096.85765838623,3766.9302,5453.0547
2022-01-02 09:00:00,55796.63362121582,2832.629,5424.169
2022-01-02 10:00:00,58522.43761634827,2530.3887,5417.352
2022-01-02 11:00:00,60810.83246612549,2294.7412,5427.6504
2022-01-02 12:00:00,60517.698934555054,2771.516,4790.315
2022-01-02 13:00:00,60338.02383804321,3326.5674,5038.5674
2022-01-02 14:00:00,60424.35624694824,4463.76,5557.647
2022-01-02 15:00:00,61225.323848724365,4798.6426,5050.6855
2022-01-02 16:00:00,62674.012909412384,4225.1377,4418.3193
2022-01-02 17:00:00,63452.08745241165,3192.8887,4613.0938
2022-01-02 18:00:00,62497.98318684101,2714.0686,5274.2207
2022-01-02 19:00:00,61937.13971233368,2488.3823,5757.379
2022-01-02 20:00:00,59682.26465523243,2476.585,5953.2856
2022-01-02 21:00:00,57532.990525484085,2349.5112,6036.7
2022-01-02 22:00:00,55998.96748673916,2715.1,6217.984
2022-01-02 23:00:00,54911.192351818085,2776.585,5977.714
2022-01-03 00:00:00,52818.05688714981,3473.2563,5245.5312
2022-01-03 01:00:00,51893.26591527462,3720.8264,5017.923
2022-01-03 02:00:00,50857.939858675,4244.122,4866.4727
2022-01-03 03:00:00,52738.78154158592,4245.364,5183.851
2022-01-03 04:00:00,57790.942952275276,3008.4812,5638.1133
2022-01-03 05:00:00,64744.075914144516,2957.484,6223.459
2022-01-03 06:00:00,68486.52418494225,2165.1362,5899.3516
2022-01-03 07:00:00,70864.48510360718,1718.0287,5956.2783
2022-01-03 08:00:00,73132.01892089844,1641.505,6388.1714
2022-01-03 09:00:00,75020.68269348145,1034.1713,6254.76
2022-01-03 10:00:00,76283.17363357544,1376.9912,5994.995
2022-01-03 11:00:00,76745.3122138977,1433.8962,5637.3003
2022-01-03 12:00:00,75234.06712722778,1499.02,5374.0557
2022-01-03 13:00:00,73326.08737182617,1897.4912,5347.1235
2022-01-03 14:00:00,72408.66965866089,1564.5701,5307.958
2022-01-03 15:00:00,74082.45923995972,1511.185,5059.408
2022-01-03 16:00:00,74401.3804423809,1421.9462,5360.311
2022-01-03 17:00:00,73177.39201080799,1508.4276,5834.5054
2022-01-03 18:00:00,71342.92686319351,1585.5537,5518.3438
2022-01-03 19:00:00,68682.55207180977,1690.4501,5821.4824
2022-01-03 20:00:00,66290.66362643242,1940.4313,5851.4033
2022-01-03 21:00:00,63478.158007740974,2403.2974,5123.334
