,production,imports,exports
2018-01-01 00:00:00,19129.0,3162.2874,166.7
2018-01-01 01:00:00,14140.0,2835.6907,169.129
2018-01-01 02:00:00,17152.0,2703.5854,181.17801
2018-01-01 03:00:00,17048.0,2565.8801,192.966
2018-01-01 04:00:00,18004.0,1886.2634,583.706
2018-01-01 05:00:00,18645.0,2050.6292,651.297
2018-01-01 06:00:00,19109.0,1985.0088,584.24
2018-01-01 07:00:00,19088.0,1931.3856,371.726
2018-01-01 08:00:00,20617.0,1946.9327,406.0
2018-01-01 09:00:00,22986.0,1785.7418,844.464
2018-01-01 10:00:00,24656.0,1711.0228,1073.995
2018-01-01 11:00:00,25701.0,1540.3655,1115.852
2018-01-01 12:00:00,24574.0,1535.9048,1163.863
2018-01-01 13:00:00,24743.0,1333.5177,915.144
2018-01-01 14:00:00,24439.0,1861.9885,1152.229
2018-01-01 15:00:00,25441.0,2036.99,1167.254
2018-01-01 16:00:00,25750.0,2514.7874,437.48898
2018-01-01 17:00:00,25907.0,3446.7986,188.225
2018-01-01 18:00:00,25510.0,4335.8184,135.15399
2018-01-01 19:00:00,23400.0,4797.552,0.95400006
2018-01-01 20:00:00,17274.0,5203.8486,0.4
2018-01-01 21:00:00,21105.0,4340.3975,2.0
2018-01-01 22:00:00,19909.0,3622.6204,15.9
2018-01-01 23:00:00,19141.0,3523.5059,135.859
2018-01-02 00:00:00,18427.0,2951.962,234.463
2018-01-02 01:00:00,18317.0,2581.448,271.636
2018-01-02 02:00:00,18124.0,2677.883,205.457
2018-01-02 03:00:00,18178.0,3008.819,167.90201
2018-01-02 04:00:00,18278.0,4242.726,40.9
2018-01-02 05:00:00,20130.0,5566.605,2.542
2018-01-02 06:00:00,22752.0,6813.292,0.5
2018-01-02 07:00:00,26934.0,6556.8857,0.8
2018-01-02 08:00:00,30737.0,5712.839,0.2
2018-01-02 09:00:00,31812.0,5076.413,5.7
2018-01-02 10:00:00,32296.0,4567.12,46.366
2018-01-02 11:00:00,32586.0,3662.0598,174.28
2018-01-02 12:00:00,31434.0,3522.591,212.39099
2018-01-02 13:00:00,30004.0,4907.354,14.488
2018-01-02 14:00:00,28627.0,6462.5317,2.2
2018-01-02 15:00:00,29821.0,6596.552,1.3
2018-01-02 16:00:00,33133.0,6882.084,1.8000001
2018-01-02 17:00:00,33015.0,6981.322,0.9
2018-01-02 18:00:00,32624.0,6680.149,2.0
2018-01-02 19:00:00,30298.0,6831.164,0.5
2018-01-02 20:00:00,27871.0,6925.4478,0.6
2018-01-02 21:00:00,24649.0,6542.131,0.0
2018-01-02 22:00:00,22089.0,6078.2046,0.1
2018-01-02 23:00:00,19581.0,5600.633,0.0
2018-01-03 00:00:00,18648.0,5218.735,1.2
2018-01-03 01:00:00,17981.0,5052.938,0.0
2018-01-03 02:00:00,17671.0,4921.12,30.0
2018-01-03 03:00:00,17674.0,4735.626,53.7
2018-01-03 04:00:00,19104.0,4664.122,76.6
2018-01-03 05:00:00,22341.0,5218.02,70.1
2018-01-03 06:00:00,26267.0,5510.4507,30.6
2018-01-03 07:00:00,29881.0,5992.876,3.365
2018-01-03 08:00:00,33077.0,5145.4136,21.118
2018-01-03 09:00:00,33335.0,5137.7217,27.025002
2018-01-03 10:00:00,32737.0,5411.334,21.149
2018-01-03 11:00:00,31584.0,4783.143,31.784
2018-01-03 12:00:00,31312.0,4426.128,32.315002
2018-01-03 13:00:00,32133.0,4742.853,20.233
2018-01-03 14:00:00,32860.0,5076.27,1.9120001
2018-01-03 15:00:00,34247.0,5042.74,2.0
2018-01-03 16:00:00,36270.0,5364.9365,2.5
2018-01-03 17:00:00,35922.0,5443.569,1.5
2018-01-03 18:00:00,34657.0,5728.63,3.3
2018-01-03 19:00:00,32961.0,5330.216,2.7
2018-01-03 20:00:00,29884.0,5237.631,1.6
2018-01-03 21:00:00,26875.0,5057.307,0.2
2018-01-03 22:00:00,23571.0,5062.648,0.6
2018-01-03 23:00:00,20816.0,4632.7627,0.4
2018-01-04 00:00:00,19910.0,4700.669,0.0
2018-01-04 01:00:00,19179.0,4675.453,0.0
2018-01-04 02:00:00,18739.0,4823.453,0.1
2018-01-04 03:00:00,18929.0,4957.797,20.5
2018-01-04 04:00:00,19231.0,4466.889,9.5
2018-01-04 05:00:00,22441.0,4943.277,1.8
2018-01-04 06:00:00,25532.0,6203.457,1.2
2018-01-04 07:00:00,29442.0,6431.198,1.0
2018-01-04 08:00:00,31813.0,6031.847,0.3
2018-01-04 09:00:00,32244.0,5655.531,28.942
2018-01-04 10:00:00,31654.0,5311.606,54.804
2018-01-04 11:00:00,31566.0,4411.416,69.444
2018-01-04 12:00:00,30464.0,4575.9834,66.381
2018-01-04 13:00:00,29962.0,5069.0117,67.607
2018-01-04 14:00:00,30722.0,5363.899,61.61
2018-01-04 15:00:00,32005.0,5863.712,52.813
2018-01-04 16:00:00,33940.0,6893.005,14.804
2018-01-04 17:00:00,33297.0,7292.9,1.5120001
2018-01-04 18:00:00,33007.0,7004.399,6.233
2018-01-04 19:00:00,31065.0,6490.5977,40.968998
2018-01-04 20:00:00,28064.0,6675.458,2.403
2018-01-04 21:00:00,25754.0,5830.413,3.6999998
2018-01-04 22:00:00,23512.0,4998.362,0.3
2018-01-04 23:00:00,19764.0,5704.417,0.1
2018-01-05 00:00:00,18516.0,5288.839,0.0
2018-01-05 01:00:00,18376.0,5644.612,2.7
2018-01-05 02:00:00,18392.0,5652.379,2.1999998
2018-01-05 03:00:00,18269.0,5803.8125,32.2
2018-01-05 04:00:00,19408.0,5428.093,58.4
2018-01-05 05:00:00,22240.0,6309.502,0.90000004
2018-01-05 06:00:00,25622.0,6647.303,0.7
2018-01-05 07:00:00,29446.0,6795.3774,3.3
2018-01-05 08:00:00,32101.0,6317.7524,21.118
2018-01-05 09:00:00,33039.0,5780.619,30.664001
2018-01-05 10:00:00,31393.0,6319.037,0.6
2018-01-05 11:00:00,30822.0,5740.037,1.2
2018-01-05 12:00:00,29981.0,5751.4424,1.5
2018-01-05 13:00:00,30443.0,6115.514,2.1
2018-01-05 14:00:00,30554.0,6289.867,2.0
2018-01-05 15:00:00,31099.0,6866.285,3.1999998
2018-01-05 16:00:00,33337.0,7127.874,1.8
2018-01-05 17:00:00,33632.0,7129.7793,0.5
2018-01-05 18:00:00,32917.0,7150.5,2.9
2018-01-05 19:00:00,30367.0,7018.968,3.0
2018-01-05 20:00:00,27368.0,6994.771,1.9
2018-01-05 21:00:00,24480.0,6601.7515,1.5
2018-01-05 22:00:00,22370.0,5742.737,1.9000001
2018-01-05 23:00:00,20843.0,4823.6636,6.015
2018-01-06 00:00:00,19560.0,4784.687,9.547
2018-01-06 01:00:00,18281.0,4786.251,4.691
2018-01-06 02:00:00,17765.0,4926.317,1.246
2018-01-06 03:00:00,17813.0,4849.303,4.45
2018-01-06 04:00:00,17343.0,5796.2417,0.0
2018-01-06 05:00:00,17407.0,5795.17,0.0
2018-01-06 06:00:00,18745.0,5866.003,3.5
2018-01-06 07:00:00,20354.0,5814.3027,0.9
2018-01-06 08:00:00,22637.0,5348.8823,0.7
2018-01-06 09:00:00,25311.0,3905.918,22.701
2018-01-06 10:00:00,25944.0,3843.2688,37.1
2018-01-06 11:00:00,25928.0,3836.469,66.0
2018-01-06 12:00:00,24151.0,3853.244,65.373
2018-01-06 13:00:00,23235.0,3883.915,46.558
2018-01-06 14:00:00,23548.0,3845.281,51.133003
2018-01-06 15:00:00,24932.0,3929.587,91.218
2018-01-06 16:00:00,26538.0,5833.106,81.006
2018-01-06 17:00:00,25935.0,6572.212,8.41
2018-01-06 18:00:00,26097.0,7005.738,2.0
2018-01-06 19:00:00,24105.0,7737.055,3.3
2018-01-06 20:00:00,22412.0,7460.452,1.7
2018-01-06 21:00:00,20462.0,7415.2173,2.1
2018-01-06 22:00:00,19235.0,6273.8354,3.2
2018-01-06 23:00:00,18083.0,4947.199,20.442
2018-01-07 00:00:00,16939.0,4811.257,22.319
2018-01-07 01:00:00,16547.0,4898.137,15.889
