,Residual_Hydro_Water_Reservoir_IT,Residual_Hydro_Run-of-river_and_poundage_IT,Residual_Other_IT,Biomass_IT,Fossil_Brown_coal/Lignite_IT,Fossil_Coal-derived_gas_IT,Fossil_Gas_IT,Fossil_Hard_coal_IT,Fossil_Oil_IT,Fossil_Oil_shale_IT,Fossil_Peat_IT,Geothermal_IT,Hydro_Pumped_Storage_IT,Hydro_Run-of-river_and_poundage_IT,Hydro_Water_Reservoir_IT,Marine_IT,Nuclear_IT,Other_fossil_IT,Other_renewable_IT,Solar_IT,Waste_IT,Wind_Offshore_IT,Wind_Onshore_IT
2018-01-01 00:00:00,0.0,0.0,0.0,0.0020575388122814173,0.0,0.00029112402548004594,0.0005294122620849735,0.0011865508774935342,0.00014902618907535243,0.0,0.0,4.3446914747642336e-05,0.0,1.0281920498638484e-05,5.324167678422864e-07,0.0,0.0,0.0040505835694973225,0.0,1.57742833889569e-05,0.0,0.0,0.00026022663417273447
2018-01-01 01:00:00,0.0,0.0,0.0,0.0020294615387698766,0.0,0.00028988610763815706,0.0004901952072911376,0.0010908086329577923,0.00014438189167851137,0.0,0.0,4.341442473440311e-05,0.0,1.1424647140656268e-05,3.476411965804676e-07,0.0,0.0,0.004070493232208391,0.0,1.1022602082106865e-05,0.0,0.0,0.0002691994022721485
2018-01-01 02:00:00,0.0,0.0,0.0,0.0023254773755066603,0.0,0.00032826082502980416,0.0005045914370877001,0.0011711271576522074,0.00016746880045828488,0.0,0.0,4.77330230601322e-05,0.0,1.0127035044680416e-05,3.641368429608363e-07,0.0,0.0,0.004043220535976831,0.0,1.7786506184003836e-05,0.0,0.0,0.00028539431529052113
2018-01-01 03:00:00,0.0,0.0,0.0,0.0023668622595998424,0.0,0.0003317608108725825,0.00047469654908995366,0.0011683855651831295,5.680062511632977e-05,0.0,0.0,4.8391318495987516e-05,0.0,1.0468049223905719e-05,3.680193464398342e-07,0.0,0.0,0.004172575299484479,0.0,1.797614964764544e-05,0.0,0.0,0.00031244609048700474
2018-01-01 04:00:00,0.0,0.0,0.0,0.002408690239291436,0.0,0.0003105833405528338,0.0005061291177100683,0.001254866074213989,4.692729063688586e-05,0.0,0.0,4.7686661942759975e-05,0.0,1.1390352191247341e-05,3.626603842903559e-07,0.0,0.0,0.004168167348340646,0.0,1.771438757864824e-05,0.0,0.0,0.0003299239275464465
2018-01-01 05:00:00,0.0,0.0,0.0,0.002227167506805197,0.0,0.00029936877390736907,0.0005264261113493398,0.0011950904907852926,4.523283649326793e-05,0.0,0.0,4.596478836285412e-05,0.0,1.1421772871578214e-05,3.590131297698875e-07,0.0,0.0,0.004125406022669775,0.0,1.7074755138187233e-05,0.0,0.0,0.00033232307771318136
2018-01-01 06:00:00,0.0,0.0,0.0,0.002100377532471426,0.0,0.00029484298805161104,0.0005256119670485551,0.0011416537459141996,4.454901723935873e-05,0.0,0.0,4.5269903634830065e-05,0.0,1.1641511736356943e-05,5.303784821118353e-07,0.0,0.0,0.004358580705612134,0.0,2.0356964750607414e-05,0.0,0.0,0.0003323332757318981
2018-01-01 07:00:00,0.0,0.0,0.0,0.002198209308712762,0.0,0.0002961748305501454,0.0005029253870764579,0.0011226309935954244,4.475025069862937e-05,0.0,0.0,4.5404216894665044e-05,0.0,1.3130676212932838e-05,5.654884771966343e-07,0.0,0.0,0.004088439885668327,0.0,0.0002596123717896967,0.0,0.0,0.00034363710991825895
2018-01-01 08:00:00,0.0,0.0,0.0,0.002109170502102441,0.0,0.00027444609248370756,0.0004949507501004916,0.0010827949664241642,4.146716795310448e-05,0.0,0.0,4.2008128140492434e-05,0.0,1.3652756796334477e-05,4.720345533833796e-07,0.0,0.0,0.004081548443858076,0.0,0.0006632042748051332,0.0,0.0,0.00032592379513503777
2018-01-01 09:00:00,0.0,0.0,0.0,0.0019026856033658238,0.0,0.0002487138763229561,0.00048030260254064265,0.0010426009862555125,3.757918354171478e-05,0.0,0.0,3.812835400058897e-05,2.0567334576545324e-05,1.227703979820176e-05,1.3500464142708608e-06,0.0,0.0,0.0044312345472679576,0.0,0.000951929061811887,0.0,0.0,0.0003065367366251777
