,Residual_Hydro_Water_Reservoir_IT,Residual_Hydro_Run-of-river_and_poundage_IT,Residual_Other_IT,Biomass_IT,Fossil_Brown_coal/Lignite_IT,Fossil_Coal-derived_gas_IT,Fossil_Gas_IT,Fossil_Hard_coal_IT,Fossil_Oil_IT,Fossil_Oil_shale_IT,Fossil_Peat_IT,Geothermal_IT,Hydro_Pumped_Storage_IT,Hydro_Run-of-river_and_poundage_IT,Hydro_Water_Reservoir_IT,Marine_IT,Nuclear_IT,Other_fossil_IT,Other_renewable_IT,Solar_IT,Waste_IT,Wind_Offshore_IT,Wind_Onshore_IT
2018-01-01 00:00:00,0.0,0.0,0.0,6.674213448049085e-06,0.0,3.725495199728123e-05,3.226070839457101e-05,0.0002240805817360991,3.2727896294427824e-05,0.0,0.0,4.067370698447085e-06,0.0,4.907280373233378e-07,5.0406653757754505e-08,0.0,0.0,0.0006728088143512452,0.0,1.5189279822895857e-07,0.0,0.0,7.86346496797505e-06
2018-01-01 01:00:00,0.0,0.0,0.0,6.583136810594313e-06,0.0,3.709653645703133e-05,2.9870945143120696e-05,0.00020599962266453514,3.170795419896539e-05,0.0,0.0,4.06432908021921e-06,0.0,5.452672649227665e-07,3.291299314065542e-08,0.0,0.0,0.0006761158431615235,0.0,1.0613818914827227e-07,0.0,0.0,8.134601886145662e-06
2018-01-01 02:00:00,0.0,0.0,0.0,7.543348528881902e-06,0.0,4.20073240568443e-05,3.074820584278615e-05,0.00022116780641383066,3.677810972660419e-05,0.0,0.0,4.468623387201878e-06,0.0,4.833357768170596e-07,3.447472144417103e-08,0.0,0.0,0.0006715858019709414,0.0,1.7126877515693403e-07,0.0,0.0,8.623975818157729e-06
2018-01-01 03:00:00,0.0,0.0,0.0,7.677592193357131e-06,0.0,4.245521496639346e-05,2.8926505944137298e-05,0.0002206500556397113,1.247408244014051e-05,0.0,0.0,4.530251044361692e-06,0.0,4.996114540013777e-07,3.4842298163011515e-08,0.0,0.0,0.0006930718480117265,0.0,1.730948787996847e-07,0.0,0.0,9.441419763722056e-06
2018-01-01 04:00:00,0.0,0.0,0.0,7.813273164669071e-06,0.0,3.9745147877684e-05,3.084190723528288e-05,0.00023698193246020151,1.0305782566619271e-05,0.0,0.0,4.464283197537265e-06,0.0,5.436304604740475e-07,3.4334937452595875e-08,0.0,0.0,0.0006923396798359767,0.0,1.705743349404295e-07,0.0,0.0,9.969560781530665e-06
2018-01-01 05:00:00,0.0,0.0,0.0,7.224452455647828e-06,0.0,3.831002708558114e-05,3.2078741815774525e-05,0.000225693290934259,9.93366059374945e-06,0.0,0.0,4.303086523710861e-06,0.0,5.451300838948059e-07,3.398963297143777e-08,0.0,0.0,0.000685236950974546,0.0,1.6441522401132978e-07,0.0,0.0,1.0042057716169986e-05
2018-01-01 06:00:00,0.0,0.0,0.0,6.813173044185376e-06,0.0,3.773086521624309e-05,3.2029130437724316e-05,0.00021560174146602874,9.783485877715092e-06,0.0,0.0,4.238033486044549e-06,0.0,5.556176209119226e-07,5.0213678687696884e-08,0.0,0.0,0.0007239676620623422,0.0,1.9602008301579668e-07,0.0,0.0,1.00423658774125e-05
2018-01-01 07:00:00,0.0,0.0,0.0,7.130518288289158e-06,0.0,3.7901300233651974e-05,3.064668202584285e-05,0.0002120092874999441,9.827679101918448e-06,0.0,0.0,4.250607493212581e-06,0.0,6.266913819800513e-07,5.353772382032534e-08,0.0,0.0,0.000679096812799301,0.0,2.4998441218318546e-06,0.0,0.0,1.038394238210358e-05
2018-01-01 08:00:00,0.0,0.0,0.0,6.841695546803217e-06,0.0,3.5120687770315034e-05,3.0160732877213346e-05,0.0002044862387104583,9.106675684410169e-06,0.0,0.0,3.932675783486359e-06,0.0,6.516088650564119e-07,4.4689956686601795e-08,0.0,0.0,0.0006779521326034791,0.0,6.386087444585984e-06,0.0,0.0,9.848685755865556e-06
2018-01-01 09:00:00,0.0,0.0,0.0,6.171902938400896e-06,0.0,3.182775282181086e-05,2.9268121106024177e-05,0.00019689559036210734,8.252828777367711e-06,0.0,0.0,3.56946288920156e-06,9.479531242082388e-07,5.859496428813894e-07,1.2781588836286913e-07,0.0,0.0,0.0007360355886274481,0.0,9.16625911610658e-06,0.0,0.0,9.262852349884622e-06
