,Carbon intensity,Human carcinogenic toxicity,Fine particulate matter formation,Land use
2022-01-01 00:00:00,0.414940446338158,0.014774608569831682,0.000499107746824898,0.0069932479367247405
2022-01-01 01:00:00,0.4245580255667989,0.01569811409876452,0.0005332859029474743,0.007451293057416219
2022-01-01 02:00:00,0.4195514181493058,0.01577653586474019,0.0005362117271195021,0.007519294454492084
2022-01-01 03:00:00,0.40902173566544764,0.016143981920831142,0.0005330121404515417,0.007534722599203555
2022-01-01 04:00:00,0.41794379120101316,0.016453115216738652,0.0005457972114352827,0.0075763505421729644
2022-01-01 05:00:00,0.4084659443354686,0.015556335981562034,0.0005246825819124753,0.007293254394782142
2022-01-01 06:00:00,0.3937838914173363,0.015022982999156423,0.0005081617030431267,0.007145640589870946
2022-01-01 07:00:00,0.3711652633593471,0.015314204958489267,0.0004897797844804726,0.007717418748472763
2022-01-01 08:00:00,0.3411988629407316,0.01489538738127112,0.0004587874511714647,0.008559772228394127
2022-01-01 09:00:00,0.3357857890983564,0.014712702754820924,0.00044326443859745823,0.009296298282394436
2022-01-01 10:00:00,0.34490633393304987,0.014518649521898016,0.0004327877271450816,0.009424157661431997
2022-01-01 11:00:00,0.34926804657431515,0.015085649191966144,0.00044747084163797665,0.009705195943582115
2022-01-01 12:00:00,0.35180767851329553,0.015571449062951381,0.00045610761105030863,0.009854976675936343
2022-01-01 13:00:00,0.3440311187408538,0.015336052494982398,0.0004545529316454032,0.009057432845249328
2022-01-01 14:00:00,0.3550272368191291,0.01448399420985734,0.00045088707514965356,0.007561625955171881
2022-01-01 15:00:00,0.37523779042324157,0.013510447913177496,0.00043540028599809376,0.00631293814609577
2022-01-01 16:00:00,0.39524929847689416,0.013114775040205412,0.00043626827011145845,0.006453897670354663
2022-01-01 17:00:00,0.40671508029363573,0.012896509633023249,0.00044039258619630624,0.006626938670447234
2022-01-01 18:00:00,0.417340709368229,0.012908984515228128,0.00044740341197669833,0.0067580925565281155
2022-01-01 19:00:00,0.4194112492472668,0.012722548962607324,0.000445041650266396,0.0066573575066464965
2022-01-01 20:00:00,0.41981915852651364,0.012655692843292599,0.00044500179711723235,0.006565999995558543
2022-01-01 21:00:00,0.41790470335375957,0.012990681183976295,0.0004510343937732704,0.006311371877348566
2022-01-01 22:00:00,0.4176606549512653,0.013525877012793354,0.0004683877542653547,0.0064880486672385905
2022-01-01 23:00:00,0.3983086477169961,0.014049481111173129,0.00047855590986156356,0.006932322238104498
2022-01-02 00:00:00,0.4107923971910295,0.01459964596946243,0.0004965489544253825,0.007273806461965647
2022-01-02 01:00:00,0.41854602515033573,0.014727849097375517,0.0005030031275192248,0.007397598626461922
2022-01-02 02:00:00,0.4231173466523979,0.014692567839970578,0.0005053518904774125,0.0074070407173738514
2022-01-02 03:00:00,0.43049139934574654,0.014652926202605608,0.0005069068906437322,0.007391148119094923
2022-01-02 04:00:00,0.43322143621889264,0.014715405323632368,0.0005101923695907445,0.007330675947935506
2022-01-02 05:00:00,0.4177550626253324,0.01368604284111646,0.00047738208234727157,0.006887292103845018
2022-01-02 06:00:00,0.41364039853984963,0.013631068196603481,0.0004789369333116338,0.006730658472583496
2022-01-02 07:00:00,0.395667408694085,0.013569334217801368,0.00046962592064763613,0.007162001829599793
2022-01-02 08:00:00,0.37703574480389124,0.012940743446785986,0.00043975051500760593,0.007784726241319648
2022-01-02 09:00:00,0.36879805746875566,0.013083837210010456,0.00043590465580255905,0.008358699149849312
2022-01-02 10:00:00,0.3678291293442343,0.013451229364373096,0.00043168451833027334,0.00881308710507906
2022-01-02 11:00:00,0.36509378109772456,0.013681599489878269,0.0004329874767691721,0.008863236345703764
2022-01-02 12:00:00,0.37211899029897066,0.013950241198510765,0.0004412572206289641,0.008759149201936068
2022-01-02 13:00:00,0.3777049321156362,0.014242692404617362,0.0004609732473104351,0.00811124452618908
2022-01-02 14:00:00,0.3840246464554397,0.01358435189774943,0.00044208548348218223,0.006908013578887915
2022-01-02 15:00:00,0.38912422388200957,0.013051207865943036,0.00042800808858942037,0.006060169806495694
2022-01-02 16:00:00,0.40062653439710333,0.013184202994826472,0.0004323370281099885,0.0062401865727080294
2022-01-02 17:00:00,0.4033377989917777,0.013105866036803858,0.00042755495970444647,0.006154903474103723
2022-01-02 18:00:00,0.40282368411306657,0.01289617915911193,0.0004315716609980093,0.006103662635269335
2022-01-02 19:00:00,0.3979229689457157,0.013132874706932977,0.00043655504333847987,0.006105299522612979
2022-01-02 20:00:00,0.3858706889680268,0.012706946360572536,0.00040774057663744897,0.005740305868963607
2022-01-02 21:00:00,0.37838967299909165,0.013514943017598377,0.000430480096813609,0.005918822398340132
2022-01-02 22:00:00,0.3749468915409119,0.01430027043193369,0.00045279864846174857,0.006105946991817433
2022-01-02 23:00:00,0.3825581927563624,0.015110642478662428,0.0004584617348821719,0.006457545926657343
2022-01-03 00:00:00,0.40190913385280197,0.015897922620793727,0.0004883140358290448,0.006829634552396843
2022-01-03 01:00:00,0.4140071379901664,0.016825617639079957,0.0005067247487112008,0.007065732643333176
2022-01-03 02:00:00,0.4104801965314354,0.01680442943794191,0.0005058332136932483,0.007001474930117959
2022-01-03 03:00:00,0.4141836283863645,0.0167279358523768,0.00050533808584835,0.006874758481910839
2022-01-03 04:00:00,0.40403322953115417,0.01585114626669125,0.00048438465670153953,0.006497021123848053
2022-01-03 05:00:00,0.4131202521331101,0.014323590558029413,0.0004499051573765253,0.006058914146635741
2022-01-03 06:00:00,0.4191979745134782,0.013402362357338151,0.00042863218468292366,0.005676666696189461
