,Residual_Hydro_Water_Reservoir_AT,Residual_Hydro_Run-of-river_and_poundage_AT,Residual_Other_AT,Biomass_AT,Fossil_Brown_coal/Lignite_AT,Fossil_Coal-derived_gas_AT,Fossil_Gas_AT,Fossil_Hard_coal_AT,Fossil_Oil_AT,Fossil_Oil_shale_AT,Fossil_Peat_AT,Geothermal_AT,Hydro_Pumped_Storage_AT,Hydro_Run-of-river_and_poundage_AT,Hydro_Water_Reservoir_AT,Marine_AT,Nuclear_AT,Other_fossil_AT,Other_renewable_AT,Solar_AT,Waste_AT,Wind_Offshore_AT,Wind_Onshore_AT
2021-01-01 00:00:00,0.0,0.0,0.0,0.00021059104082206767,0.0,0.0,0.0012495032182033962,0.0,0.0,0.0,0.0,1.6638924375771158e-07,0.0006170241091705264,0.0005655205792050044,6.321734755422458e-05,0.0,0.0,0.000376902440446247,0.0,0.0,0.0,0.0,0.0002709708555723571
2021-01-01 01:00:00,0.0,0.0,0.0,0.0002189050793097981,0.0,0.0,0.001277623817745462,0.0,0.0,0.0,0.0,1.7295821540601078e-07,0.0005477559139751153,0.0005735491959972127,4.2371285898246854e-05,0.0,0.0,0.0003917823773312983,0.0,0.0,0.0,0.0,0.00017574198549134783
2021-01-01 02:00:00,0.0,0.0,0.0,0.00023472522297606293,0.0,0.0,0.001252985936330804,0.0,0.0,0.0,0.0,1.8545780575179497e-07,0.00011610247207475329,0.0006207666815217763,3.666235896710716e-05,0.0,0.0,0.0004200962634906977,0.0,0.0,0.0,0.0,0.00021167542600103066
2021-01-01 03:00:00,0.0,0.0,0.0,0.00024126167671799335,0.0,0.0,0.001248776024995631,0.0,0.0,0.0,0.0,1.9062229703656897e-07,0.0,0.0006412799824616474,3.311906160188593e-05,0.0,0.0,0.000431794792343495,0.0,0.0,0.0,0.0,0.00019899695680765815
2021-01-01 04:00:00,0.0,0.0,0.0,0.0002341237201459597,0.0,0.0,0.0012879705448689146,0.0,0.0,0.0,0.0,1.8498255475997536e-07,0.0,0.0006100371993805651,4.0631564529275185e-05,0.0,0.0,0.0004190197320118833,0.0,0.0,0.0,0.0,0.00016736151661028072
2021-01-01 05:00:00,0.0,0.0,0.0,0.0002261458418620722,0.0,0.0,0.0012929788171629488,0.0,0.0,0.0,0.0,1.7867918530387073e-07,0.0,0.0005912544816406112,5.558227137169909e-05,0.0,0.0,0.00040474143326259856,0.0,0.0,0.0,0.0,0.0001243527634598476
2021-01-01 06:00:00,0.0,0.0,0.0,0.00021622538726557623,0.0,0.0,0.0013654998116825608,0.0,0.0,0.0,0.0,1.7084097465825095e-07,7.549544201046682e-06,0.0005877124636313412,5.121703894923073e-05,0.0,0.0,0.0003869864350767322,0.0,2.4567249595576972e-06,0.0,0.0,7.371658489697395e-05
2021-01-01 07:00:00,0.0,0.0,0.0,0.00020458741937599682,0.0,0.0,0.0013497940445902688,0.0,0.0,0.0,0.0,1.6164574646400038e-07,0.0007500362514785561,0.0005780328592282432,3.7936630790435e-05,0.0,0.0,0.00036615754092105126,0.0,1.3946975217350735e-05,0.0,0.0,6.074905384014061e-05
2021-01-01 08:00:00,0.0,0.0,0.0,0.0001954164287991606,0.0,0.0,0.0013382915006126576,0.0,0.0,0.0,0.0,1.543996918330335e-07,0.001034821028993439,0.0005439466626041549,5.151264008595697e-05,0.0,0.0,0.00034974388573312884,0.0,7.549007275755998e-05,0.0,0.0,3.6534807511046006e-05
2021-01-01 09:00:00,0.0,0.0,0.0,0.00019006260424532436,0.0,0.0,0.0013119846649734142,0.0,0.0,0.0,0.0,1.501696029591343e-07,0.00094563942736035,0.0005449459007313994,5.048765379876745e-05,0.0,0.0,0.00034016195132516487,0.0,0.00017707627707319495,0.0,0.0,2.7172954263298294e-05
