,Carbon intensity,Human carcinogenic toxicity,Fine particulate matter formation,Land use
2016-01-01 00:00:00,0.1143341269504041,0.003080231897982319,7.021899126414876e-05,0.0163972791761999
2016-01-01 01:00:00,0.1102879023454931,0.0029000578288794015,6.778541195907628e-05,0.01588353072914318
2016-01-01 02:00:00,0.1059618722901263,0.002755580462360696,6.596042827533714e-05,0.015675304521771932
2016-01-01 03:00:00,0.10446659771586399,0.0027305499129002984,6.584144591726635e-05,0.015887579944707603
2016-01-01 04:00:00,0.10306105658154369,0.0027172451424978257,6.540577697166699e-05,0.015886892606052586
2016-01-01 05:00:00,0.10879703164734279,0.00281476426766745,6.801265616804382e-05,0.016258220792724227
2016-01-01 06:00:00,0.11264464484918219,0.0028350756046035003,6.89646773001037e-05,0.016006217429235088
2016-01-01 07:00:00,0.11086453351000737,0.0027908457332008222,6.811139700098636e-05,0.015790985058895392
2016-01-01 08:00:00,0.1176993202698737,0.0028548086224611897,6.98629570405204e-05,0.015171926853361174
2016-01-01 09:00:00,0.13157587696254847,0.003171834839281763,7.784042615875282e-05,0.016297035644332034
2016-01-01 10:00:00,0.1450718921782766,0.004165749790328781,8.762460454110834e-05,0.016493115857691497
2016-01-01 11:00:00,0.1675131949975077,0.006206583301379152,0.00010516941762098695,0.016908406065780555
2016-01-01 12:00:00,0.16387109831113517,0.005716905679393685,0.00010208839342174824,0.017163755229949042
2016-01-01 13:00:00,0.13340960174513827,0.0032463033737096508,7.890454749109546e-05,0.01615300744301391
2016-01-01 14:00:00,0.12870198281824907,0.003065145248565004,7.477590618084126e-05,0.015595517693260182
2016-01-01 15:00:00,0.16686519344558237,0.006160605533841207,0.00010154214492248882,0.016409638899534593
2016-01-01 16:00:00,0.18596920841566117,0.008048361777081533,0.00011632805952755566,0.01646244414982389
2016-01-01 17:00:00,0.17844331187062246,0.007578168737156625,0.0001112983076664285,0.0161543845795812
2016-01-01 18:00:00,0.17650461983685173,0.00756895552437855,0.00011046729210137901,0.01611482574088969
2016-01-01 19:00:00,0.17076479077478487,0.007263115462976518,0.00010669964384142027,0.015871426165605135
2016-01-01 20:00:00,0.15622546552877173,0.005591430297889403,9.447988893671494e-05,0.016069839924975376
2016-01-01 21:00:00,0.1684800918596602,0.006290518185696444,0.00010321555676260925,0.017009002191980427
2016-01-01 22:00:00,0.12323312248567961,0.0029217413732531483,7.314628000805474e-05,0.01663540394870518
2016-01-01 23:00:00,0.1177598632042047,0.002763326732667227,6.966575258609367e-05,0.01581802516904518
2016-01-02 00:00:00,0.11317502947184144,0.002745226383627319,6.817524649555178e-05,0.015781406769943447
2016-01-02 01:00:00,0.10667750975889521,0.00274974097709696,6.646961884163853e-05,0.015942596840213687
2016-01-02 02:00:00,0.11823397121582267,0.003417276562436779,7.358172686024423e-05,0.016037564049097404
2016-01-02 03:00:00,0.1202926088304601,0.0037743070113257465,7.59365927703432e-05,0.01594124718007649
2016-01-02 04:00:00,0.13892192197788428,0.003915198082081592,8.082340797686504e-05,0.015226886067955376
2016-01-02 05:00:00,0.15707474406658295,0.004042133313971133,8.576496493288372e-05,0.014651844207297699
2016-01-02 06:00:00,0.16184915410781683,0.003935832766651254,8.522806530635526e-05,0.013746873324983751
2016-01-02 07:00:00,0.16505739582018547,0.003919517228856317,8.479181049789506e-05,0.013027458790847764
2016-01-02 08:00:00,0.16901474337663905,0.004038810606390309,8.599907028449207e-05,0.012669406449757113
2016-01-02 09:00:00,0.16691932266404524,0.004264174335945372,8.65090399767323e-05,0.01266738399707053
2016-01-02 10:00:00,0.17553345657541,0.0044752474881832064,9.050093654855944e-05,0.012902141834613067
2016-01-02 11:00:00,0.17583706956531883,0.0048190636034552425,9.271291119646217e-05,0.013245297817213057
2016-01-02 12:00:00,0.1748806799231386,0.00479912815094194,9.148897469689939e-05,0.012935454909790726
2016-01-02 13:00:00,0.1775232717977387,0.004763364902999032,9.156087807713944e-05,0.012979714654795966
2016-01-02 14:00:00,0.17877108016023596,0.004736248414624875,9.070360177177528e-05,0.012813504819919296
2016-01-02 15:00:00,0.19275078288314013,0.004922599771085349,9.534714337968037e-05,0.012919301688962175
2016-01-02 16:00:00,0.23780163463497891,0.007263341082989365,0.0001203572097524513,0.013399333654660435
2016-01-02 17:00:00,0.24682154773087564,0.008942486475061804,0.00013184895085634947,0.013821339312466556
2016-01-02 18:00:00,0.22055330982456825,0.006715264011000741,0.00011207120223178705,0.013213257339594327
2016-01-02 19:00:00,0.18360887164903453,0.004909394272276414,9.107177569761596e-05,0.012442671468703058
2016-01-02 20:00:00,0.16238085497208643,0.004868044597791214,8.543307757199182e-05,0.012753577578536138
2016-01-02 21:00:00,0.1339421682426882,0.004886867355564405,7.811640024407254e-05,0.013202342026010127
2016-01-02 22:00:00,0.11919144515985856,0.0049458024493332945,7.488275011912867e-05,0.013647097147686386
2016-01-02 23:00:00,0.1212655396796551,0.004868826750490015,7.51721410366324e-05,0.013579839021943431
2016-01-03 00:00:00,0.11709413074888486,0.004723895201809472,7.337572697097019e-05,0.013463558619524507
2016-01-03 01:00:00,0.11778171319224023,0.00464186701020123,7.420548549474751e-05,0.013860969090682703
2016-01-03 02:00:00,0.11676111706942992,0.004657651574595901,7.422880954101903e-05,0.01401276165107333
2016-01-03 03:00:00,0.11815036920396224,0.00458050580625612,7.468797541476746e-05,0.014123347203199695
2016-01-03 04:00:00,0.11826658958908803,0.004319083034126187,7.403006033026362e-05,0.01407897928531939
2016-01-03 05:00:00,0.11729150549028211,0.004308979318678702,7.336111291097303e-05,0.013904359226173633
