,Residual_Hydro_Water_Reservoir_FR,Residual_Hydro_Run-of-river_and_poundage_FR,Residual_Other_FR,Biomass_FR,Fossil_Brown_coal/Lignite_FR,Fossil_Coal-derived_gas_FR,Fossil_Gas_FR,Fossil_Hard_coal_FR,Fossil_Oil_FR,Fossil_Oil_shale_FR,Fossil_Peat_FR,Geothermal_FR,Hydro_Pumped_Storage_FR,Hydro_Run-of-river_and_poundage_FR,Hydro_Water_Reservoir_FR,Marine_FR,Nuclear_FR,Other_fossil_FR,Other_renewable_FR,Solar_FR,Waste_FR,Wind_Offshore_FR,Wind_Onshore_FR
2021-01-01 00:00:00,0.0,0.0,0.0,0.005902806,0.0,0.0,0.06897388,0.00014554863,0.0033476185,0.0,0.0,0.0,0.009282768,0.076380685,0.014571034,0.0,0.79995143,0.0,0.0,0.0,0.0040591895,0.0,0.017384976
2021-01-01 01:00:00,0.0,0.0,0.0,0.0060747457,0.0,0.0,0.06468603,0.00015019976,0.0034379058,0.0,0.0,0.0,0.008531347,0.07536691,0.013384468,0.0,0.8059719,0.0,0.0,0.0,0.004272349,0.0,0.018124104
2021-01-01 02:00:00,0.0,0.0,0.0,0.0060870172,0.0,0.0,0.0603685,0.00015050318,0.003461573,0.0,0.0,0.0,0.007498403,0.07428168,0.015669053,0.0,0.8090382,0.0,0.0,0.0,0.0042308117,0.0,0.01921424
2021-01-01 03:00:00,0.0,0.0,0.0,0.006104248,0.0,0.0,0.05822514,0.0001509292,0.003471372,0.0,0.0,0.0,0.0064664786,0.07063487,0.016769912,0.0,0.81434697,0.0,0.0,0.0,0.004209248,0.0,0.019620797
2021-01-01 04:00:00,0.0,0.0,0.0,0.006103974,0.0,0.0,0.058571093,0.00015217664,0.0035000625,0.0,0.0,0.0,0.005458068,0.069967434,0.0113117965,0.0,0.8206379,0.0,0.0,0.0,0.0041764034,0.0,0.020121133
2021-01-01 05:00:00,0.0,0.0,0.0,0.0060711047,0.0,0.0,0.05867613,0.00015135718,0.003481215,0.0,0.0,0.0,0.004372541,0.07155831,0.013689416,0.0,0.81662244,0.0,0.0,0.0,0.004170731,0.0,0.021206822
2021-01-01 06:00:00,0.0,0.0,0.0,0.005995874,0.0,0.0,0.05836531,0.00014784346,0.0034003996,0.0,0.0,0.0,0.010023787,0.07303467,0.024443451,0.0,0.79961956,0.0,0.0,0.0,0.0040246276,0.0,0.02094449
2021-01-01 07:00:00,0.0,0.0,0.0,0.005871823,0.0,0.0,0.057375632,0.0001455824,0.003332219,0.0,0.0,0.0,0.019971745,0.07253238,0.011161315,0.0,0.8013178,0.0,0.0,0.0028954719,0.0039954274,0.0,0.021400612
2021-01-01 08:00:00,0.0,0.0,0.0,0.005705205,0.0,0.0,0.05717813,0.00014184212,0.0032466082,0.0,0.0,0.0,0.031013515,0.07503447,0.007060585,0.0,0.7883742,0.0,0.0,0.007958919,0.003892778,0.0,0.020393744
2021-01-01 09:00:00,0.0,0.0,0.0,0.005606235,0.0,0.0,0.057853874,0.00013899757,0.003196944,0.0,0.0,0.0,0.030198509,0.07439459,0.0077838637,0.0,0.77708906,0.0,0.0,0.020803303,0.0038301551,0.0,0.019104443
2021-01-01 10:00:00,0.0,0.0,0.0,0.005543143,0.0,0.0,0.059268996,0.00015228415,0.0031522822,0.0,0.0,0.0,0.027254513,0.072852746,0.008893395,0.0,0.7708015,0.0,0.0,0.030746171,0.0037309618,0.0,0.01760405
2021-01-01 11:00:00,0.0,0.0,0.0,0.0055081206,0.0,0.0,0.05754617,0.00013694224,0.0031344555,0.0,0.0,0.0,0.027405836,0.07332496,0.0112749105,0.0,0.7652789,0.0,0.0,0.03662444,0.003727872,0.0,0.016037457
2021-01-01 12:00:00,0.0,0.0,0.0,0.0055008093,0.0,0.0,0.056573242,0.00013676046,0.0031454905,0.0,0.0,0.0,0.02473085,0.07268058,0.016365668,0.0,0.7659193,0.0,0.0,0.03548174,0.0037229236,0.0,0.015742648
2021-01-01 13:00:00,0.0,0.0,0.0,0.0055599804,0.0,0.0,0.05792795,0.00013785076,0.0031705673,0.0,0.0,0.0,0.019222522,0.07272393,0.019590124,0.0,0.77125967,0.0,0.0,0.029209044,0.0037985542,0.0,0.017399829
2021-01-01 14:00:00,0.0,0.0,0.0,0.0056210454,0.0,0.0,0.06574449,0.00013974974,0.0032142443,0.0,0.0,0.0,0.012357499,0.07240589,0.018182995,0.0,0.7815892,0.0,0.0,0.017887967,0.0038198263,0.0,0.01903702
2021-01-01 15:00:00,0.0,0.0,0.0,0.0055981833,0.0,0.0,0.0769209,0.00013918136,0.0031857067,0.0,0.0,0.0,0.012539208,0.0736424,0.01585121,0.0,0.7814414,0.0,0.0,0.006758028,0.0038352197,0.0,0.020088509
