,Residual_Hydro_Water_Reservoir_FR,Residual_Hydro_Run-of-river_and_poundage_FR,Residual_Other_FR,Biomass_FR,Fossil_Brown_coal/Lignite_FR,Fossil_Coal-derived_gas_FR,Fossil_Gas_FR,Fossil_Hard_coal_FR,Fossil_Oil_FR,Fossil_Oil_shale_FR,Fossil_Peat_FR,Geothermal_FR,Hydro_Pumped_Storage_FR,Hydro_Run-of-river_and_poundage_FR,Hydro_Water_Reservoir_FR,Marine_FR,Nuclear_FR,Other_fossil_FR,Other_renewable_FR,Solar_FR,Waste_FR,Wind_Offshore_FR,Wind_Onshore_FR
2022-01-01 00:00:00,0.0,0.0,0.0,0.002141201993944299,0.0,0.0,0.00012999140747224088,5.084874029125005e-06,4.4844232190408535e-05,0.0,0.0,0.0,7.066226078901394e-05,1.8598024017617827e-05,3.2736577311909206e-06,0.0,0.00020365905972952682,0.0,0.0,0.0,0.0,0.0,7.067474327253898e-05
2022-01-01 01:00:00,0.0,0.0,0.0,0.0021671725361986287,0.0,0.0,0.000127521648770307,5.387362659343134e-06,4.609099090628744e-05,0.0,0.0,0.0,5.958308825007143e-05,1.8404829491560087e-05,2.3756600693445517e-06,0.0,0.00020492170977435794,0.0,0.0,0.0,0.0,0.0,6.940694212056309e-05
2022-01-01 02:00:00,0.0,0.0,0.0,0.0022546715459604,0.0,0.0,0.00013359682545524863,5.4406990431692e-06,4.866451679380813e-05,0.0,0.0,0.0,4.9037014735615226e-05,1.8857568099761714e-05,1.05468704009042e-06,0.0,0.00020856326322586275,0.0,0.0,0.0,0.0,0.0,7.457305319896453e-05
2022-01-01 03:00:00,0.0,0.0,0.0,0.0022658709545086667,0.0,0.0,0.00013625250549582983,5.740152541614739e-06,4.9804188248358294e-05,0.0,0.0,0.0,3.641911400319531e-05,1.9237543479409865e-05,9.693671417620915e-07,0.0,0.00020981759562648075,0.0,0.0,0.0,0.0,0.0,8.251107448372235e-05
2022-01-01 04:00:00,0.0,0.0,0.0,0.002233365189796889,0.0,0.0,0.00013556660553207554,5.507730964057239e-06,4.949429208936499e-05,0.0,0.0,0.0,2.2743831422620545e-05,1.8981635117835497e-05,9.8755859247711e-07,0.0,0.00021080597448089,0.0,0.0,0.0,0.0,0.0,8.698547642341119e-05
2022-01-01 05:00:00,0.0,0.0,0.0,0.0021742161281876654,0.0,0.0,0.00013370779091255054,5.63070260553887e-06,4.885455055483456e-05,0.0,0.0,0.0,9.175014017273568e-06,1.8915548440574792e-05,1.1200933023773372e-06,0.0,0.00021113229904081666,0.0,0.0,0.0,0.0,0.0,8.9119582431483e-05
2022-01-01 06:00:00,0.0,0.0,0.0,0.002094786680705886,0.0,0.0,0.00013687364572650973,5.267274438245976e-06,4.711331454354918e-05,0.0,0.0,0.0,7.997212425282794e-05,1.833663521925247e-05,1.1137308468432076e-06,0.0,0.00020634664937648495,0.0,0.0,0.0,0.0,0.0,9.346536784310697e-05
2022-01-01 07:00:00,0.0,0.0,0.0,0.0019872125585198583,0.0,0.0,0.0001296773403985956,4.982825238086828e-06,4.456904904231557e-05,0.0,0.0,0.0,0.00014070043925381833,1.7280047543699796e-05,1.0181854307348334e-06,0.0,0.00020395589193548009,0.0,0.0,4.188763266543371e-05,0.0,0.0,9.877261323602503e-05
2022-01-01 08:00:00,0.0,0.0,0.0,0.001937252797542716,0.0,0.0,0.00012554292766176424,4.844023118417099e-06,4.332752878359729e-05,0.0,0.0,0.0,0.00014081704589614846,1.7428374875432162e-05,9.816288501536212e-07,0.0,0.00020039284543472557,0.0,0.0,0.000160546785225429,0.0,0.0,0.00010250596087099464
2022-01-01 09:00:00,0.0,0.0,0.0,0.0019034107962166895,0.0,0.0,0.0001233792157051801,4.74618198535298e-06,4.2650761089335835e-05,0.0,0.0,0.0,9.198184908007666e-05,1.7193724547205246e-05,9.393220926286728e-07,0.0,0.0001983565855885042,0.0,0.0,0.00039407761278044867,0.0,0.0,0.00010056009664142126
2022-01-01 10:00:00,0.0,0.0,0.0,0.001829114054275312,0.0,0.0,0.00012003104499898759,4.612168313573529e-06,4.144646991057165e-05,0.0,0.0,0.0,7.560528700290006e-05,1.661757820652492e-05,1.3762204824284854e-06,0.0,0.000195723606685338,0.0,0.0,0.0005876143446565489,0.0,0.0,9.247446585402393e-05
2022-01-01 11:00:00,0.0,0.0,0.0,0.0018279431759221402,0.0,0.0,0.00012029538831616938,4.570698782601385e-06,4.107381098947717e-05,0.0,0.0,0.0,6.960925185292208e-05,1.6702926698411964e-05,1.9916487532110597e-06,0.0,0.00019506315392752485,0.0,0.0,0.0006724048092063097,0.0,0.0,7.77855683306912e-05
2022-01-01 12:00:00,0.0,0.0,0.0,0.0018541981422838811,0.0,0.0,0.00012025146112686659,4.636348275631338e-06,4.1663759046988984e-05,0.0,0.0,0.0,6.643125773563661e-05,1.697223215955594e-05,1.970062370490361e-06,0.0,0.0001971166063470725,0.0,0.0,0.0006919661255026173,0.0,0.0,6.551570229949777e-05
2022-01-01 13:00:00,0.0,0.0,0.0,0.0018912368109938267,0.0,0.0,0.00012048698311558189,4.742171375989075e-06,4.261472042710871e-05,0.0,0.0,0.0,4.343335321211147e-05,1.703786485719488e-05,2.2765328659019036e-06,0.0,0.0002024946357136669,0.0,0.0,0.0005827746988364978,0.0,0.0,5.881622332934649e-05
2022-01-01 14:00:00,0.0,0.0,0.0,0.0019581522104742365,0.0,0.0,0.00012352248593677843,4.8691550523584854e-06,4.37558377419928e-05,0.0,0.0,0.0,3.553497186491825e-05,1.756819830222369e-05,2.5730541034149246e-06,0.0,0.0002082667672877452,0.0,0.0,0.0003646980814121168,0.0,0.0,5.489526037313035e-05
2022-01-01 15:00:00,0.0,0.0,0.0,0.0019580491606789267,0.0,0.0,0.00012427931327341554,4.868898808013028e-06,4.375353504555337e-05,0.0,0.0,0.0,7.439743189393861e-05,1.7792653543872664e-05,2.9007105119885647e-06,0.0,0.0002087982586831907,0.0,0.0,0.00013436420879761694,0.0,0.0,6.496768837083468e-05
2022-01-01 16:00:00,0.0,0.0,0.0,0.001885259615879226,0.0,0.0,0.0001196035839457501,4.841912308100232e-06,4.201064524442598e-05,0.0,0.0,0.0,0.00012829664321928924,1.7854642978548604e-05,3.5712082400345196e-06,0.0,0.0002029293852016775,0.0,0.0,3.9299508052465696e-05,0.0,0.0,7.978472084421462e-05
2022-01-01 17:00:00,0.0,0.0,0.0,0.0018182811113805768,0.0,0.0,0.00011469166895441891,4.669891413694709e-06,4.051811330463653e-05,0.0,0.0,0.0,0.00015253094651607207,1.7869326628406557e-05,4.277195579577892e-06,0.0,0.00019774325877932038,0.0,0.0,0.0,0.0,0.0,9.30661136752144e-05
