,Residual_Hydro_Water_Reservoir_FR,Residual_Hydro_Run-of-river_and_poundage_FR,Residual_Other_FR,Biomass_FR,Fossil_Brown_coal/Lignite_FR,Fossil_Coal-derived_gas_FR,Fossil_Gas_FR,Fossil_Hard_coal_FR,Fossil_Oil_FR,Fossil_Oil_shale_FR,Fossil_Peat_FR,Geothermal_FR,Hydro_Pumped_Storage_FR,Hydro_Run-of-river_and_poundage_FR,Hydro_Water_Reservoir_FR,Marine_FR,Nuclear_FR,Other_fossil_FR,Other_renewable_FR,Solar_FR,Waste_FR,Wind_Offshore_FR,Wind_Onshore_FR
2022-01-01 00:00:00,0.0,0.0,0.0,4.595463264781062e-05,0.0,0.0,0.00019133715366788964,2.1121834921585716e-05,2.7560647978044774e-05,0.0,0.0,0.0,0.0001431664350765471,0.00019654729354563492,6.519424865822003e-05,0.0,0.0021493430604871445,0.0,0.0,0.0,0.0,0.0,0.0006836362635950214
2022-01-01 01:00:00,0.0,0.0,0.0,4.6512014311164895e-05,0.0,0.0,0.00018770186261701425,2.2378329158518335e-05,2.8326888727490515e-05,0.0,0.0,0.0,0.00012071929542537728,0.00019450557872751714,4.731080216865236e-05,0.0,0.0021626686062069657,0.0,0.0,0.0,0.0,0.0,0.000671372832524943
2022-01-01 02:00:00,0.0,0.0,0.0,4.838992441120284e-05,0.0,0.0,0.00019664404608536761,2.2599880820965785e-05,2.9908542322253446e-05,0.0,0.0,0.0,9.935224981629274e-05,0.00019929020251557942,2.100388458241264e-05,0.0,0.002201100226439228,0.0,0.0,0.0,0.0,0.0,0.0007213445863852429
2022-01-01 03:00:00,0.0,0.0,0.0,4.863028693055595e-05,0.0,0.0,0.00020055299876076612,2.3843767557319483e-05,3.0608968714573336e-05,0.0,0.0,0.0,7.378754461383526e-05,0.00020330585129703447,1.9304755619077928e-05,0.0,0.002214337990791047,0.0,0.0,0.0,0.0,0.0,0.0007981290069599714
2022-01-01 04:00:00,0.0,0.0,0.0,4.7932645848355104e-05,0.0,0.0,0.00019954340782458305,2.2878321773359954e-05,3.0418510799907792e-05,0.0,0.0,0.0,4.608051353580212e-05,0.00020060136528198832,1.9667034775530003e-05,0.0,0.0022247689789075494,0.0,0.0,0.0,0.0,0.0,0.0008414098634899409
2022-01-01 05:00:00,0.0,0.0,0.0,4.6663184393806644e-05,0.0,0.0,0.00019680737853301525,2.338912827447172e-05,3.002533445662103e-05,0.0,0.0,0.0,1.8589187976202252e-05,0.00019990294928130402,2.230643740786847e-05,0.0,0.0022282128886912654,0.0,0.0,0.0,0.0,0.0,0.0008620530549600229
2022-01-01 06:00:00,0.0,0.0,0.0,4.495846382528158e-05,0.0,0.0,0.00020146726845041686,2.187949997071296e-05,2.8955194766192896e-05,0.0,0.0,0.0,0.00016202883699067988,0.0001937848892798275,2.217973035959742e-05,0.0,0.0021777068964235285,0.0,0.0,0.0,0.0,0.0,0.000904089804775041
2022-01-01 07:00:00,0.0,0.0,0.0,4.264970020491751e-05,0.0,0.0,0.0001908748715747834,2.0697938930080365e-05,2.7391524202173716e-05,0.0,0.0,0.0,0.0002850684379009455,0.00018261867894335155,2.027696222456199e-05,0.0,0.002152475718778124,0.0,0.0,5.3591753264255844e-05,0.0,0.0,0.0009554267498051074
2022-01-01 08:00:00,0.0,0.0,0.0,4.1577460187688796e-05,0.0,0.0,0.00018478934038055803,2.012137490083642e-05,2.66285029364096e-05,0.0,0.0,0.0,0.0002853046907055154,0.00018418622910799408,1.9548945125584816e-05,0.0,0.002114872632125557,0.0,0.0,0.00020540630142296872,0.0,0.0,0.0009915393935826706
2022-01-01 09:00:00,0.0,0.0,0.0,4.08511406982606e-05,0.0,0.0,0.00018160452612875146,1.9714956915005444e-05,2.6212570824889522e-05,0.0,0.0,0.0,0.0001863613374027643,0.00018170640184790956,1.8706414385817737e-05,0.0,0.0020933826921462747,0.0,0.0,0.0005041896342001855,0.0,0.0,0.0009727170634294656
2022-01-01 10:00:00,0.0,0.0,0.0,3.9256578628684075e-05,0.0,0.0,0.0001766762815210924,1.9158283409162815e-05,2.5472430039335318e-05,0.0,0.0,0.0,0.00015318133459476377,0.00017561758274327414,2.7407159729963113e-05,0.0,0.0020655951979810508,0.0,0.0,0.0007518038373020358,0.0,0.0,0.0008945048172386403
2022-01-01 11:00:00,0.0,0.0,0.0,3.923144915246116e-05,0.0,0.0,0.00017706537414562983,1.8986024945639007e-05,2.524339899479533e-05,0.0,0.0,0.0,0.0001410329690113422,0.0001765195610971417,3.966329247542928e-05,0.0,0.0020586250216791933,0.0,0.0,0.0008602862070651341,0.0,0.0,0.0007524192212505871
2022-01-01 12:00:00,0.0,0.0,0.0,3.9794935146658215e-05,0.0,0.0,0.00017700071676916731,1.925872349166436e-05,2.5605972952341916e-05,0.0,0.0,0.0,0.00013459414178750766,0.0001793656300921471,3.9233403917039046e-05,0.0,0.0020802964057750283,0.0,0.0,0.0008853132895180624,0.0,0.0,0.0006337328988110432
2022-01-01 13:00:00,0.0,0.0,0.0,4.05898617435619e-05,0.0,0.0,0.00017734738665930303,1.9698297420899168e-05,2.619042072986014e-05,0.0,0.0,0.0,8.799885926895302e-05,0.00018005924835378675,4.533670344462877e-05,0.0,0.0021370541562700826,0.0,0.0,0.0007456119117103898,0.0,0.0,0.000568928888791141
2022-01-01 14:00:00,0.0,0.0,0.0,4.2026004905346996e-05,0.0,0.0,0.00018181540866977802,2.0225769337538226e-05,2.689173572804398e-05,0.0,0.0,0.0,7.199621390031581e-05,0.00018566390846167798,5.1241865461622655e-05,0.0,0.0021979711169957204,0.0,0.0,0.0004666009595503906,0.0,0.0,0.0005310014434130178
2022-01-01 15:00:00,0.0,0.0,0.0,4.2023793243158524e-05,0.0,0.0,0.00018292939913442557,2.0224704935404895e-05,2.6890320522500978e-05,0.0,0.0,0.0,0.0001507341398955264,0.00018803599219629656,5.776707827525367e-05,0.0,0.002203580282352894,0.0,0.0,0.0001719078655731972,0.0,0.0,0.0006284319641738341
