,Residual_Hydro_Water_Reservoir_FR,Residual_Hydro_Run-of-river_and_poundage_FR,Residual_Other_FR,Biomass_FR,Fossil_Brown_coal/Lignite_FR,Fossil_Coal-derived_gas_FR,Fossil_Gas_FR,Fossil_Hard_coal_FR,Fossil_Oil_FR,Fossil_Oil_shale_FR,Fossil_Peat_FR,Geothermal_FR,Hydro_Pumped_Storage_FR,Hydro_Run-of-river_and_poundage_FR,Hydro_Water_Reservoir_FR,Marine_FR,Nuclear_FR,Other_fossil_FR,Other_renewable_FR,Solar_FR,Waste_FR,Wind_Offshore_FR,Wind_Onshore_FR
2020-01-01 00:00:00,0.0,0.0,0.0,1.7942912285847834e-06,0.0,0.0,1.006298043475689e-05,1.3067970980911968e-06,6.934072818809334e-06,0.0,0.0,0.0,7.907110809080712e-07,7.352096540035107e-07,3.1005581323535564e-07,0.0,1.9525093426001636e-05,0.0,0.0,0.0,0.0,0.0,1.4176525157068022e-06
2020-01-01 01:00:00,0.0,0.0,0.0,1.837665138274858e-06,0.0,0.0,7.89097604573204e-06,1.34224369630977e-06,7.122158095081894e-06,0.0,0.0,0.0,1.1661212785147447e-06,7.389520095530465e-07,2.382757574613694e-07,0.0,2.0096469562432125e-05,0.0,0.0,0.0,0.0,0.0,1.3757870273040167e-06
2020-01-01 02:00:00,0.0,0.0,0.0,1.896706538682081e-06,0.0,0.0,5.482742308434171e-06,1.3813870129852352e-06,7.257643389128371e-06,0.0,0.0,0.0,1.5644131941115945e-06,7.297823838035395e-07,1.800628609884886e-07,0.0,2.068879409117594e-05,0.0,0.0,0.0,0.0,0.0,1.4591057648849865e-06
2020-01-01 03:00:00,0.0,0.0,0.0,1.9186340066276663e-06,0.0,0.0,5.447709555021447e-06,1.3973569687110843e-06,7.305022528162769e-06,0.0,0.0,0.0,1.9509952957371935e-06,7.171045167294425e-07,1.349218769590007e-07,0.0,2.0797542861261183e-05,0.0,0.0,0.0,0.0,0.0,1.419330465309719e-06
2020-01-01 04:00:00,0.0,0.0,0.0,1.9055735155345299e-06,0.0,0.0,5.4473621937887225e-06,1.391844458388213e-06,7.276204543211902e-06,0.0,0.0,0.0,2.3103412207746834e-06,7.072650892369783e-07,1.3158983255806708e-07,0.0,2.078571096519533e-05,0.0,0.0,0.0,0.0,0.0,1.3610723330513017e-06
2020-01-01 05:00:00,0.0,0.0,0.0,1.909613404757246e-06,0.0,0.0,5.4566690884581045e-06,1.390787189982021e-06,7.2706774161438126e-06,0.0,0.0,0.0,2.6753499487945084e-06,6.90470587231731e-07,1.379244856033533e-07,0.0,2.0813614331845505e-05,0.0,0.0,0.0,0.0,0.0,1.2569482776401546e-06
2020-01-01 06:00:00,0.0,0.0,0.0,1.907207593456808e-06,0.0,0.0,5.7432892904924315e-06,1.3258970624194952e-06,7.2615175108739695e-06,0.0,0.0,0.0,3.038281068021808e-06,6.898647158598183e-07,1.3761101591907215e-07,0.0,2.0681235864596904e-05,0.0,0.0,0.0,0.0,0.0,1.171709490000329e-06
2020-01-01 07:00:00,0.0,0.0,0.0,1.933342364263682e-06,0.0,0.0,5.935220296437576e-06,1.340214849912272e-06,7.339931490015042e-06,0.0,0.0,0.0,2.2499369759821608e-06,7.13192642704788e-07,1.3203625529895457e-07,0.0,2.072261510118621e-05,0.0,0.0,5.664528798641245e-07,0.0,0.0,1.039094955086709e-06
2020-01-01 08:00:00,0.0,0.0,0.0,1.9062368099279173e-06,0.0,0.0,6.394958343545919e-06,1.321424972285124e-06,7.237025292178135e-06,0.0,0.0,0.0,2.728813508768529e-06,7.162181879247787e-07,1.0916055490256982e-07,0.0,2.0405737933030588e-05,0.0,0.0,2.0425551829332736e-06,0.0,0.0,9.053460550276222e-07
2020-01-01 09:00:00,0.0,0.0,0.0,1.8800235028540349e-06,0.0,0.0,6.497455261006586e-06,1.3653133063192752e-06,7.244569107427345e-06,0.0,0.0,0.0,2.1400805400863806e-06,7.066287331514411e-07,1.4226427479122478e-07,0.0,2.008636372349971e-05,0.0,0.0,4.608093984911976e-06,0.0,0.0,8.554726989851242e-07
2020-01-01 10:00:00,0.0,0.0,0.0,1.837257157064556e-06,0.0,0.0,6.554537695470338e-06,1.3380895381141278e-06,7.135091410630457e-06,0.0,0.0,0.0,2.1190049829789393e-06,6.824928460963795e-07,1.4736795957337747e-07,0.0,1.9705251846998102e-05,0.0,0.0,6.4781708643908035e-06,0.0,0.0,8.151686810683621e-07
2020-01-01 11:00:00,0.0,0.0,0.0,1.8003049384378399e-06,0.0,0.0,6.487360559097869e-06,1.3371340690295639e-06,6.971552197165122e-06,0.0,0.0,0.0,2.3193260960040456e-06,6.708258313989535e-07,1.9251295924496752e-07,0.0,1.943764030292055e-05,0.0,0.0,7.312297330705576e-06,0.0,0.0,6.844317034814037e-07
2020-01-01 12:00:00,0.0,0.0,0.0,1.7935734211809516e-06,0.0,0.0,6.445596352222852e-06,1.306274313039711e-06,6.965443167602057e-06,0.0,0.0,0.0,2.205990442236024e-06,6.758243515298144e-07,2.2900003568210832e-07,0.0,1.9412321073107174e-05,0.0,0.0,7.089061988725216e-06,0.0,0.0,5.537223311006763e-07
2020-01-01 13:00:00,0.0,0.0,0.0,1.8507967450584083e-06,0.0,0.0,6.922439212616612e-06,1.3825586407160175e-06,7.20838691694443e-06,0.0,0.0,0.0,1.9034759407084495e-06,6.923301423083613e-07,2.0381170983821258e-07,0.0,2.000608817764584e-05,0.0,0.0,5.843498329136418e-06,0.0,0.0,5.203244015912851e-07
2020-01-01 14:00:00,0.0,0.0,0.0,1.8843099639207171e-06,0.0,0.0,8.028219261967916e-06,1.37235848536032e-06,7.317823630099316e-06,0.0,0.0,0.0,1.4111396251214558e-06,7.14578928122705e-07,2.7108958419379045e-07,0.0,2.0338421995142305e-05,0.0,0.0,3.28407339156322e-06,0.0,0.0,5.329922132438223e-07
2020-01-01 15:00:00,0.0,0.0,0.0,1.8389050692770015e-06,0.0,0.0,9.525273800950407e-06,1.3392897261676755e-06,7.14149117030878e-06,0.0,0.0,0.0,8.168718851773866e-07,7.504354561831607e-07,4.084204790155521e-07,0.0,1.995838287262912e-05,0.0,0.0,1.0189113636053155e-06,0.0,0.0,5.428991328787104e-07
2020-01-01 16:00:00,0.0,0.0,0.0,1.7782050598073304e-06,0.0,0.0,1.0804423691194776e-05,1.2950814087187638e-06,6.905759272611773e-06,0.0,0.0,0.0,1.783054798233228e-06,7.601261777370073e-07,4.3167147287538276e-07,0.0,1.9453717924802206e-05,0.0,0.0,3.911256458271648e-07,0.0,0.0,5.444779045467627e-07
2020-01-01 17:00:00,0.0,0.0,0.0,1.7075433709818327e-06,0.0,0.0,1.1785371918315001e-05,1.254431986900323e-06,6.6890044649532195e-06,0.0,0.0,0.0,2.66268024411431e-06,7.645214811556461e-07,4.3944484081938024e-07,0.0,1.8990896722545047e-05,0.0,0.0,0.0,0.0,0.0,5.806596049632538e-07
2020-01-01 18:00:00,0.0,0.0,0.0,1.6954904568918258e-06,0.0,0.0,1.2371321873945266e-05,1.2455774176830428e-06,6.641789268236198e-06,0.0,0.0,0.0,2.3537028327638875e-06,7.801953732450787e-07,4.0164098173053654e-07,0.0,1.8930593314187673e-05,0.0,0.0,0.0,0.0,0.0,6.193582123803681e-07
2020-01-01 19:00:00,0.0,0.0,0.0,1.7213682913732267e-06,0.0,0.0,1.2546170938620299e-05,1.264588345239463e-06,6.743161188464425e-06,0.0,0.0,0.0,1.9497554229877656e-06,7.794844435865361e-07,3.262423377317061e-07,0.0,1.9083152371044947e-05,0.0,0.0,0.0,0.0,0.0,6.537099021457818e-07
2020-01-01 20:00:00,0.0,0.0,0.0,1.7492142997899933e-06,0.0,0.0,1.2399519053642372e-05,1.2850451747754546e-06,6.818653661205734e-06,0.0,0.0,0.0,1.9771379560446756e-06,7.514267359485617e-07,2.7038578237747544e-07,0.0,1.9509472388160075e-05,0.0,0.0,0.0,0.0,0.0,6.538665446590503e-07
2020-01-01 21:00:00,0.0,0.0,0.0,1.7574685536251163e-06,0.0,0.0,1.2088321150196644e-05,1.294862315153055e-06,6.870744966237087e-06,0.0,0.0,0.0,2.0404248771980426e-06,7.415390939105644e-07,2.6919553010713594e-07,0.0,1.9577548729593284e-05,0.0,0.0,0.0,0.0,0.0,6.243690135820625e-07
2020-01-01 22:00:00,0.0,0.0,0.0,1.7964059483926674e-06,0.0,0.0,1.1284840771250346e-05,1.3312905513337742e-06,7.0640389693435e-06,0.0,0.0,0.0,3.2522794750378526e-07,7.334279950667869e-07,2.3900932544325727e-07,0.0,1.9989580881951617e-05,0.0,0.0,0.0,0.0,0.0,6.424482852358306e-07
2020-01-01 23:00:00,0.0,0.0,0.0,1.8342521203871295e-06,0.0,0.0,1.0661324436385802e-05,1.367333908536064e-06,7.255290743501934e-06,0.0,0.0,0.0,3.5836671022913504e-07,6.985784384416134e-07,1.3367328626040566e-07,0.0,2.053077874693339e-05,0.0,0.0,0.0,0.0,0.0,6.952094559450751e-07
2020-01-02 00:00:00,0.0,0.0,0.0,1.8638865396721304e-06,0.0,0.0,1.01494066705216e-05,1.3853501762390539e-06,7.350887919496715e-06,0.0,0.0,0.0,8.382416343671157e-07,6.785554007902413e-07,1.01854616356939e-07,0.0,2.0715089922294878e-05,0.0,0.0,0.0,0.0,0.0,7.578525672556127e-07
2020-01-02 01:00:00,0.0,0.0,0.0,1.8730738444096566e-06,0.0,0.0,1.011401872419737e-05,1.3881080238262155e-06,7.365521496522933e-06,0.0,0.0,0.0,1.210708487289916e-06,6.694846812664762e-07,9.968395316399922e-08,0.0,2.067833601621871e-05,0.0,0.0,0.0,0.0,0.0,7.850841344576177e-07
2020-01-02 02:00:00,0.0,0.0,0.0,1.8814761778848398e-06,0.0,0.0,9.664513267775237e-06,1.3943348720364851e-06,7.325669903612242e-06,0.0,0.0,0.0,1.5886011774224713e-06,6.77523268283622e-07,1.0237495533800242e-07,0.0,2.0696544958025923e-05,0.0,0.0,0.0,0.0,0.0,8.499718266421216e-07
2020-01-02 03:00:00,0.0,0.0,0.0,1.8722891771985929e-06,0.0,0.0,9.63840073429809e-06,1.3875265182678724e-06,7.253631463776488e-06,0.0,0.0,0.0,1.9514870588031356e-06,6.822586482291462e-07,1.0703860293892461e-07,0.0,2.0631112979745865e-05,0.0,0.0,0.0,0.0,0.0,8.817113564447338e-07
2020-01-02 04:00:00,0.0,0.0,0.0,1.8470078291242652e-06,0.0,0.0,9.693504580702475e-06,1.3687908756663508e-06,7.155686347139637e-06,0.0,0.0,0.0,2.290774500460126e-06,6.786397144572931e-07,1.3354038127662677e-07,0.0,2.0472027550438534e-05,0.0,0.0,0.0,0.0,0.0,9.184218031832603e-07
2020-01-02 05:00:00,0.0,0.0,0.0,1.7732811553702008e-06,0.0,0.0,1.2174039871985807e-05,1.3141531005922507e-06,6.973104935633097e-06,0.0,0.0,0.0,2.550377022469763e-06,6.910157835865199e-07,1.8213732657954535e-07,0.0,1.9761237713265338e-05,0.0,0.0,0.0,0.0,0.0,9.38076349541438e-07
2020-01-02 06:00:00,0.0,0.0,0.0,1.7304817893061142e-06,0.0,0.0,1.3138748774038162e-05,1.2749790893323062e-06,6.798567726528682e-06,0.0,0.0,0.0,2.814930612813583e-06,7.204590480541877e-07,2.3082313923898188e-07,0.0,1.9227628509416157e-05,0.0,0.0,0.0,0.0,0.0,9.672103347572047e-07
2020-01-02 07:00:00,0.0,0.0,0.0,1.690814515480805e-06,0.0,0.0,1.3639518851909924e-05,1.2567128616213526e-06,6.701166767375582e-06,0.0,0.0,0.0,1.024718690478134e-06,7.157505171936011e-07,2.956446726669497e-07,0.0,1.90470653304547e-05,0.0,0.0,4.6645512003702703e-07,0.0,0.0,1.037287327793079e-06
2020-01-02 08:00:00,0.0,0.0,0.0,1.6235245344682295e-06,0.0,0.0,1.3828277321282333e-05,1.2066989873480332e-06,6.434477913920488e-06,0.0,0.0,0.0,2.430560082244291e-06,7.151322897191383e-07,3.878908141659696e-07,0.0,1.830289357876444e-05,0.0,0.0,1.5801387104102269e-06,0.0,0.0,1.094768069636515e-06
2020-01-02 09:00:00,0.0,0.0,0.0,1.5843652573719456e-06,0.0,0.0,1.367362948254401e-05,1.1775935078716518e-06,6.248498061762079e-06,0.0,0.0,0.0,2.4976763164714245e-06,7.192585540787068e-07,3.9866975606986526e-07,0.0,1.7919767438338568e-05,0.0,0.0,4.093970159952873e-06,0.0,0.0,1.1461027642437617e-06
2020-01-02 10:00:00,0.0,0.0,0.0,1.5789579366208196e-06,0.0,0.0,1.3499854835129415e-05,1.1701429645440544e-06,6.239550327323339e-06,0.0,0.0,0.0,1.8457870848375577e-06,7.167095319717706e-07,4.259231884745971e-07,0.0,1.7823356997839316e-05,0.0,0.0,5.411501498925661e-06,0.0,0.0,1.198481921659003e-06
2020-01-02 11:00:00,0.0,0.0,0.0,1.5460405536461563e-06,0.0,0.0,1.3190528912406469e-05,1.1491083324434462e-06,6.127387412546839e-06,0.0,0.0,0.0,2.989407223632227e-06,7.086308919523997e-07,4.6056727406377386e-07,0.0,1.75036563983493e-05,0.0,0.0,6.008304750768649e-06,0.0,0.0,1.2288420226579025e-06
2020-01-02 12:00:00,0.0,0.0,0.0,1.5524979457249107e-06,0.0,0.0,1.3129292720519401e-05,1.1539078462893483e-06,6.1529798479120856e-06,0.0,0.0,0.0,3.0560317873706462e-06,7.013921719467182e-07,4.545989979185986e-07,0.0,1.7570141679124558e-05,0.0,0.0,5.6077631392427284e-06,0.0,0.0,1.2950050733556467e-06
2020-01-02 13:00:00,0.0,0.0,0.0,1.5793166763751617e-06,0.0,0.0,1.3351232328279964e-05,1.1738411053381358e-06,6.259269913990418e-06,0.0,0.0,0.0,2.0415303427417574e-06,6.964404402932303e-07,4.4379807616018716e-07,0.0,1.7865148194709246e-05,0.0,0.0,4.589687219582108e-06,0.0,0.0,1.38444542238975e-06
2020-01-02 14:00:00,0.0,0.0,0.0,1.5967286499120867e-06,0.0,0.0,1.3042249248304806e-05,1.1833125839812942e-06,6.309774655256099e-06,0.0,0.0,0.0,1.7191504335445675e-06,7.102691263847817e-07,4.679686589918135e-07,0.0,1.8020736676458788e-05,0.0,0.0,2.75529932273607e-06,0.0,0.0,1.5121079211188395e-06
2020-01-02 15:00:00,0.0,0.0,0.0,1.6271796731953884e-06,0.0,0.0,1.3054890968014755e-05,1.1953934905422827e-06,6.3741936423123946e-06,0.0,0.0,0.0,1.013398448224766e-06,7.370603698913279e-07,4.2140791165266234e-07,0.0,1.82321609008194e-05,0.0,0.0,1.080301258958464e-06,0.0,0.0,1.74767833795413e-06
2020-01-02 16:00:00,0.0,0.0,0.0,1.5765323015597503e-06,0.0,0.0,1.309275961898301e-05,1.1615526557789437e-06,6.1937442459373436e-06,0.0,0.0,0.0,2.518150959442332e-06,7.501940327215176e-07,4.357641617432671e-07,0.0,1.7767949411898543e-05,0.0,0.0,3.534766756661958e-07,0.0,0.0,1.9632245260940045e-06
2020-01-02 17:00:00,0.0,0.0,0.0,1.5487409193540326e-06,0.0,0.0,1.2959659919857359e-05,1.1410766060482265e-06,6.0845598584985255e-06,0.0,0.0,0.0,2.774673227150908e-06,7.520428734199935e-07,4.5218359217914797e-07,0.0,1.747644838793384e-05,0.0,0.0,0.0,0.0,0.0,2.133900905853686e-06
2020-01-02 18:00:00,0.0,0.0,0.0,1.5486775028577873e-06,0.0,0.0,1.3012705425657312e-05,1.141029882235742e-06,6.084310713233104e-06,0.0,0.0,0.0,2.196757111491147e-06,7.257702736228538e-07,4.4275453435618355e-07,0.0,1.7454018226520705e-05,0.0,0.0,0.0,0.0,0.0,2.4100111097668013e-06
2020-01-02 19:00:00,0.0,0.0,0.0,1.5817159401122573e-06,0.0,0.0,1.2984375744688312e-05,1.1721868811721316e-06,6.219809642348422e-06,0.0,0.0,0.0,7.946006955948323e-07,7.063760123778882e-07,3.697231858473846e-07,0.0,1.784917817369424e-05,0.0,0.0,0.0,0.0,0.0,2.698466168182361e-06
2020-01-02 20:00:00,0.0,0.0,0.0,1.632171072644832e-06,0.0,0.0,1.2230929645745325e-05,1.2095784525299366e-06,6.449832078721421e-06,0.0,0.0,0.0,1.2809969268021243e-06,6.799392684400216e-07,2.10101984888156e-07,0.0,1.8336703232946832e-05,0.0,0.0,0.0,0.0,0.0,2.9157631817100138e-06
2020-01-02 21:00:00,0.0,0.0,0.0,1.6504713524548152e-06,0.0,0.0,1.1543753170963979e-05,1.2231405260799568e-06,6.490177769650429e-06,0.0,0.0,0.0,1.484142769393268e-06,6.536206617315551e-07,1.863771921866897e-07,0.0,1.856927055306721e-05,0.0,0.0,0.0,0.0,0.0,2.943261125327024e-06
2020-01-02 22:00:00,0.0,0.0,0.0,1.669354188000555e-06,0.0,0.0,1.0651120324372697e-05,1.240762283179951e-06,6.583681609768541e-06,0.0,0.0,0.0,1.1358347652081999e-06,6.508920903204687e-07,1.8157470726364282e-07,0.0,1.880831265185475e-05,0.0,0.0,0.0,0.0,0.0,3.004345980406397e-06
2020-01-02 23:00:00,0.0,0.0,0.0,1.76564076337263e-06,0.0,0.0,7.5335263038023665e-06,1.3084909162268775e-06,6.943060486682015e-06,0.0,0.0,0.0,3.4294445715529835e-07,6.616758804805968e-07,1.3147403030317856e-07,0.0,1.9523523321184048e-05,0.0,0.0,0.0,0.0,0.0,3.3310025598603792e-06
2020-01-03 00:00:00,0.0,0.0,0.0,1.7562836302076357e-06,0.0,0.0,7.187760388282419e-06,1.3287531822924395e-06,6.946379592587238e-06,0.0,0.0,0.0,8.039961724472486e-07,6.436359363625062e-07,1.0424199068302409e-07,0.0,1.9501532880395153e-05,0.0,0.0,0.0,0.0,0.0,3.4610696527581633e-06
2020-01-03 01:00:00,0.0,0.0,0.0,1.761011898543072e-06,0.0,0.0,6.897206007820783e-06,1.3443695833770166e-06,7.028018117521126e-06,0.0,0.0,0.0,1.1725597984532182e-06,6.20282095149603e-07,8.43736901344769e-08,0.0,1.9511434528854725e-05,0.0,0.0,0.0,0.0,0.0,3.5645464300925824e-06
2020-01-03 02:00:00,0.0,0.0,0.0,1.7689765187160404e-06,0.0,0.0,6.965699958598946e-06,1.381141875339455e-06,7.0951031213689504e-06,0.0,0.0,0.0,1.538601837216657e-06,6.185956004994695e-07,8.82867618900408e-08,0.0,1.9331666137127214e-05,0.0,0.0,0.0,0.0,0.0,3.7302969520620376e-06
2020-01-03 03:00:00,0.0,0.0,0.0,1.7534083760646211e-06,0.0,0.0,6.8253570352693844e-06,1.3466775128928694e-06,7.0752837958230005e-06,0.0,0.0,0.0,1.8940349637946656e-06,6.223708032926979e-07,6.934854367359185e-08,0.0,1.923007027400457e-05,0.0,0.0,0.0,0.0,0.0,3.899761840018921e-06
2020-01-03 04:00:00,0.0,0.0,0.0,1.7392324460549438e-06,0.0,0.0,6.94835120264969e-06,1.3317542954507702e-06,6.9968789828378825e-06,0.0,0.0,0.0,2.2287909973184975e-06,6.191443121776721e-07,6.603509418018083e-08,0.0,1.909903891053625e-05,0.0,0.0,0.0,0.0,0.0,3.943435863327327e-06
