,Residual_Hydro_Water_Reservoir_CH,Residual_Hydro_Run-of-river_and_poundage_CH,Residual_Other_CH,Biomass_CH,Fossil_Brown_coal/Lignite_CH,Fossil_Coal-derived_gas_CH,Fossil_Gas_CH,Fossil_Hard_coal_CH,Fossil_Oil_CH,Fossil_Oil_shale_CH,Fossil_Peat_CH,Geothermal_CH,Hydro_Pumped_Storage_CH,Hydro_Run-of-river_and_poundage_CH,Hydro_Water_Reservoir_CH,Marine_CH,Nuclear_CH,Other_fossil_CH,Other_renewable_CH,Solar_CH,Waste_CH,Wind_Offshore_CH,Wind_Onshore_CH
2016-01-01 00:00:00,3.725827707963094e-07,3.657213269145381e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988358615469276e-06,2.415836102208246e-08,2.8916702750959615e-07,0.0,4.880962573843087e-06,0.0,0.0,1.2087073320169492e-09,0.0,0.0,1.5049985409715558e-08
2016-01-01 01:00:00,3.73919468206045e-07,3.670334078498076e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.611135967973979e-07,2.4341208697783217e-08,2.819565392659369e-07,0.0,4.902017264508559e-06,0.0,0.0,9.894530620291343e-10,0.0,0.0,1.4418013130707541e-08
2016-01-01 02:00:00,3.618508555178633e-07,3.5518704942344753e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.906282786599207e-07,2.3578878284290032e-08,2.675788456647824e-07,0.0,4.793370871691461e-06,0.0,0.0,7.51827820556361e-10,0.0,0.0,1.7078480840115322e-08
2016-01-01 03:00:00,3.7282199548782603e-07,3.6595614607009163e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.971998966028568e-07,2.5097948047871037e-08,2.812707053319545e-07,0.0,5.116840123945325e-06,0.0,0.0,7.356801612166573e-10,0.0,0.0,1.5395865699606645e-08
2016-01-01 04:00:00,3.894240427490537e-07,3.822524518302778e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82495609885555e-07,2.558530252428154e-08,2.993730853439716e-07,0.0,5.199534519440893e-06,0.0,0.0,1.244625774301855e-09,0.0,0.0,1.8956573302581747e-08
2016-01-01 05:00:00,3.928804900128482e-07,3.8564524553628676e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.172079541794181e-07,2.528143084762719e-08,3.2685396468468556e-07,0.0,5.187500987749791e-06,0.0,0.0,2.2931938942813745e-09,0.0,0.0,1.453321527250982e-08
2016-01-01 06:00:00,3.6991223847286766e-07,3.6309997482461217e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.044235241264193e-07,2.5318323745032766e-08,3.173555893825914e-07,0.0,5.22880540458853e-06,0.0,0.0,2.131660607799921e-09,0.0,0.0,1.3265001201249597e-08
2016-01-01 07:00:00,3.7861233638017907e-07,3.716398526728228e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.735003808104024e-07,2.493584126961291e-08,2.987296913105441e-07,0.0,5.0706508093113e-06,0.0,0.0,3.214159270788697e-08,0.0,0.0,1.4365270647588376e-08
2016-01-01 08:00:00,4.017839137524629e-07,3.943847047903337e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.60750254603452e-07,2.5188430954659473e-08,2.839799217093464e-07,0.0,5.1002100003523375e-06,0.0,0.0,7.468468359309873e-07,0.0,0.0,3.7795669229268565e-08
2016-01-01 09:00:00,4.0337034428614803e-07,3.9594191979143816e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.617545711227851e-07,2.5406866604048143e-08,2.957267238136958e-07,0.0,5.157705147099115e-06,0.0,0.0,2.324830256377943e-06,0.0,0.0,4.093041111247868e-08
