,Residual_Hydro_Water_Reservoir_CH,Residual_Hydro_Run-of-river_and_poundage_CH,Residual_Other_CH,Biomass_CH,Fossil_Brown_coal/Lignite_CH,Fossil_Coal-derived_gas_CH,Fossil_Gas_CH,Fossil_Hard_coal_CH,Fossil_Oil_CH,Fossil_Oil_shale_CH,Fossil_Peat_CH,Geothermal_CH,Hydro_Pumped_Storage_CH,Hydro_Run-of-river_and_poundage_CH,Hydro_Water_Reservoir_CH,Marine_CH,Nuclear_CH,Other_fossil_CH,Other_renewable_CH,Solar_CH,Waste_CH,Wind_Offshore_CH,Wind_Onshore_CH
2016-01-01 00:00:00,0.08654976,0.10085669,0.046428688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05361537,0.0066622654,0.06717255,0.0,0.6381815,0.0,0.0,1.1321203e-05,0.0,0.0,0.0005219044
2016-01-01 01:00:00,0.089156576,0.10389443,0.04782709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026601218,0.006890152,0.06722913,0.0,0.65787864,0.0,0.0,9.5125915e-06,0.0,0.0,0.00051320693
2016-01-01 02:00:00,0.08875139,0.10342226,0.04760973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02535675,0.0068656243,0.06562924,0.0,0.6617322,0.0,0.0,7.4351938e-06,0.0,0.0,0.0006253262
2016-01-01 03:00:00,0.08683942,0.10119424,0.04658408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021554312,0.006940088,0.06551488,0.0,0.6708307,0.0,0.0,6.90928e-06,0.0,0.0,0.000535342
2016-01-01 04:00:00,0.08846205,0.103085086,0.047454517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02063325,0.006899794,0.068005964,0.0,0.66480505,0.0,0.0,1.1399908e-05,0.0,0.0,0.00064284436
2016-01-01 05:00:00,0.08904734,0.10376714,0.047768496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016238412,0.006802578,0.07408227,0.0,0.66178113,0.0,0.0,2.0957024e-05,0.0,0.0,0.00049173826
2016-01-01 06:00:00,0.085027665,0.099083,0.04561218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013458864,0.0069088833,0.07294705,0.0,0.6764874,0.0,0.0,1.9756406e-05,0.0,0.0,0.00045517736
2016-01-01 07:00:00,0.08879933,0.103478126,0.04763545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012891005,0.0069430503,0.07006374,0.0,0.6693824,0.0,0.0,0.00030395595,0.0,0.0,0.0005029682
2016-01-01 08:00:00,0.0916786,0.106833346,0.04918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017501056,0.0068231965,0.06479821,0.0,0.65502685,0.0,0.0,0.0068712425,0.0,0.0,0.0012874467
2016-01-01 09:00:00,0.08949866,0.10429306,0.048010603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019619105,0.0066922945,0.065615006,0.0,0.64411706,0.0,0.0,0.020798508,0.0,0.0,0.0013557216
2016-01-01 10:00:00,0.085699685,0.09986611,0.04597268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02024088,0.0065810108,0.06414349,0.0,0.631136,0.0,0.0,0.044642337,0.0,0.0,0.001717707
2016-01-01 11:00:00,0.08142403,0.094883665,0.043679047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028162796,0.006428807,0.06462421,0.0,0.6258213,0.0,0.0,0.053460445,0.0,0.0,0.0015156481
2016-01-01 12:00:00,0.0816471,0.0951436,0.04379871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024951713,0.0065266476,0.06494862,0.0,0.6360939,0.0,0.0,0.045583986,0.0,0.0,0.0013057365
2016-01-01 13:00:00,0.084428415,0.098384686,0.04529072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169496,0.006502283,0.06900467,0.0,0.6368424,0.0,0.0,0.030250274,0.0,0.0,0.0011269848
2016-01-01 14:00:00,0.087426655,0.10187854,0.04689909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027253402,0.0066094864,0.07365929,0.0,0.6360129,0.0,0.0,0.018980816,0.0,0.0,0.001279872
2016-01-01 15:00:00,0.098902635,0.11525154,0.05305526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022172904,0.006467097,0.07166929,0.0,0.6263006,0.0,0.0,0.0044238265,0.0,0.0,0.0017570334
2016-01-01 16:00:00,0.10376043,0.120912336,0.055661168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080146275,0.0056734206,0.07672933,0.0,0.5549637,0.0,0.0,7.770165e-05,0.0,0.0,0.0020757522
2016-01-01 17:00:00,0.105878,0.12337996,0.05679712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07323381,0.0057144566,0.07573966,0.0,0.5575386,0.0,0.0,2.6011801e-05,0.0,0.0,0.0016924313
2016-01-01 18:00:00,0.107281305,0.12501524,0.05754991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07053885,0.005815703,0.06661794,0.0,0.56521124,0.0,0.0,1.8740971e-05,0.0,0.0,0.0019510103
2016-01-01 19:00:00,0.11164134,0.13009599,0.059888802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023856627,0.00620071,0.05939998,0.0,0.6067435,0.0,0.0,1.261137e-05,0.0,0.0,0.0021603773
2016-01-01 20:00:00,0.09378435,0.10928718,0.050309606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025068708,0.0066105835,0.06576243,0.0,0.6470645,0.0,0.0,9.373923e-06,0.0,0.0,0.0021032456
2016-01-01 21:00:00,0.089507975,0.10430392,0.048015594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021909466,0.006739697,0.06981803,0.0,0.65756756,0.0,0.0,7.639024e-06,0.0,0.0,0.0021300716
2016-01-01 22:00:00,0.08936117,0.10413284,0.04793684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029488333,0.006694067,0.07021237,0.0,0.649346,0.0,0.0,6.4930955e-06,0.0,0.0,0.002821978
2016-01-01 23:00:00,0.08381001,0.09766406,0.04495898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020210836,0.0070043146,0.0672595,0.0,0.67666197,0.0,0.0,1.3409714e-06,0.0,0.0,0.002429038
2016-01-02 00:00:00,0.06130669,0.10946322,0.06594575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027602639,0.0069897003,0.0668251,0.0,0.65863454,0.0,0.0,8.471586e-06,0.0,0.0,0.0032238483
2016-01-02 01:00:00,0.061719693,0.11020065,0.06639001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015417508,0.006971395,0.0737873,0.0,0.66156757,0.0,0.0,6.9207945e-06,0.0,0.0,0.0039389445
2016-01-02 02:00:00,0.06117927,0.10923572,0.06580869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017537031,0.0070822625,0.07001322,0.0,0.6652381,0.0,0.0,5.592279e-06,0.0,0.0,0.0039001086
2016-01-02 03:00:00,0.057885226,0.1033542,0.06226539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016566824,0.007216781,0.070306875,0.0,0.6778327,0.0,0.0,5.52326e-06,0.0,0.0,0.0045664697
2016-01-02 04:00:00,0.06105389,0.10901186,0.06567383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01729337,0.0070745596,0.06218875,0.0,0.6734981,0.0,0.0,1.2983679e-05,0.0,0.0,0.0041927383
2016-01-02 05:00:00,0.060105197,0.10731796,0.064653344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015724692,0.0068739373,0.06741401,0.0,0.67521834,0.0,0.0,2.8001385e-05,0.0,0.0,0.0026645144
