,Residual_Hydro_Water_Reservoir_CH,Residual_Hydro_Run-of-river_and_poundage_CH,Residual_Other_CH,Biomass_CH,Fossil_Brown_coal/Lignite_CH,Fossil_Coal-derived_gas_CH,Fossil_Gas_CH,Fossil_Hard_coal_CH,Fossil_Oil_CH,Fossil_Oil_shale_CH,Fossil_Peat_CH,Geothermal_CH,Hydro_Pumped_Storage_CH,Hydro_Run-of-river_and_poundage_CH,Hydro_Water_Reservoir_CH,Marine_CH,Nuclear_CH,Other_fossil_CH,Other_renewable_CH,Solar_CH,Waste_CH,Wind_Offshore_CH,Wind_Onshore_CH
2021-01-01 00:00:00,6.827615590457526e-05,0.00014065360199849695,0.0,5.053423504270434e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001831532970182483,2.3539411904025082e-05,5.269300438341755e-05,0.0,0.0009766315757054425,0.0,0.0,1.7336232171558422e-07,0.0,0.0,2.8677630784971755e-05
2021-01-01 01:00:00,6.695243352200362e-05,0.00013792664236393648,0.0,5.009716869420601e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012059753627778951,2.3245702771743992e-05,4.648431422421748e-05,0.0,0.0009714265174142307,0.0,0.0,1.6351339201159631e-07,0.0,0.0,2.1598067112460065e-05
2021-01-01 02:00:00,7.218606019945735e-05,0.00014870827518943014,0.0,5.301179035234682e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.978053583454545e-05,2.493898796498444e-05,4.3434270911693e-05,0.0,0.0010333961478280471,0.0,0.0,1.5370274880734405e-07,0.0,0.0,1.9465348844463144e-05
2021-01-01 03:00:00,7.252609680585443e-05,0.00014940877410984303,0.0,5.679300568943809e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.372238006097328e-05,2.590896413685284e-05,3.9754751535048704e-05,0.0,0.0011025518971675482,0.0,0.0,1.6913785691384293e-07,0.0,0.0,1.1152266629840864e-05
2021-01-01 04:00:00,6.910503205918525e-05,0.00014236114418818169,0.0,5.601781997576815e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.476794356817898e-05,2.7075998775288566e-05,4.181282451063868e-05,0.0,0.001081046572917371,0.0,0.0,1.8332011597258917e-07,0.0,0.0,1.0241216276876176e-05
2021-01-01 05:00:00,6.838186846475674e-05,0.0001408713771817804,0.0,5.401146023776236e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.109037977714595e-05,2.877862453640177e-05,5.2063957241558405e-05,0.0,0.0010421215908039238,0.0,0.0,1.6796718299775262e-07,0.0,0.0,8.7103589623828e-06
2021-01-01 06:00:00,6.834771832689227e-05,0.00014080102553652818,0.0,5.234707999397217e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.589933234337175e-05,2.9892610009147813e-05,5.7921786993653503e-05,0.0,0.000999536115472629,0.0,0.0,2.062670694027634e-07,0.0,0.0,1.1792589246009455e-05
2021-01-01 07:00:00,7.145890983681744e-05,0.00014721029516485525,0.0,5.24842639845777e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9823278982900625e-05,2.9375220943240146e-05,5.899557545311837e-05,0.0,0.0010061814668610558,0.0,0.0,2.8107001839804957e-06,0.0,0.0,1.2489775192445911e-05
2021-01-01 08:00:00,7.14476688769397e-05,0.00014718713801027062,0.0,5.1567002960022895e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.057603550074324e-05,3.023608198178803e-05,4.8304894691829185e-05,0.0,0.0009908245752456,0.0,0.0,5.010540736301399e-05,0.0,0.0,9.084139563521831e-06
2021-01-01 09:00:00,7.032606256767541e-05,0.00014487655146168477,0.0,5.000294925530198e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.947507621893308e-05,2.7419421876234087e-05,5.06570619627615e-05,0.0,0.0009539555950324204,0.0,0.0,0.00013003489288523695,0.0,0.0,5.7894789238554585e-06
2021-01-01 10:00:00,6.68425859966592e-05,0.0001377003488665125,0.0,5.089888515348442e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69097701572574e-05,2.7456432766251572e-05,5.455255251596566e-05,0.0,0.0009750462948683018,0.0,0.0,0.00019592677398318442,0.0,0.0,4.240903842405949e-06
