,Carbon intensity,Human carcinogenic toxicity,Fine particulate matter formation,Land use
2020-01-01 00:00:00,0.4683457,0.01726614,0.00051994773,0.007500801
2020-01-01 01:00:00,0.47887796,0.017432988,0.0005291249,0.007674557
2020-01-01 02:00:00,0.47355708,0.017578771,0.0005314013,0.0077239242
2020-01-01 03:00:00,0.46547532,0.017970063,0.00053410674,0.007787273
2020-01-01 04:00:00,0.4703329,0.018325757,0.0005420747,0.007829803
2020-01-01 05:00:00,0.46753037,0.018243598,0.0005395569,0.007779631
2020-01-01 06:00:00,0.4575345,0.0183939,0.0005379904,0.0077723437
2020-01-01 07:00:00,0.4385104,0.018024167,0.0005225888,0.00817179
2020-01-01 08:00:00,0.4149126,0.018300105,0.0005168942,0.009412514
2020-01-01 09:00:00,0.4096425,0.018573754,0.0005236673,0.010294562
2020-01-01 10:00:00,0.39645883,0.018288635,0.0005111323,0.010662599
2020-01-01 11:00:00,0.40713876,0.018192511,0.0005131259,0.010878906
2020-01-01 12:00:00,0.40958083,0.01813239,0.00051209,0.010558679
2020-01-01 13:00:00,0.42680794,0.018531108,0.0005283727,0.0097428635
2020-01-01 14:00:00,0.43097645,0.018221004,0.000524374,0.008226985
2020-01-01 15:00:00,0.4201374,0.017068788,0.0004915245,0.0068934574
2020-01-01 16:00:00,0.40666583,0.015950294,0.00045808044,0.006403006
2020-01-01 17:00:00,0.3855334,0.0155378105,0.00043669195,0.006221595
2020-01-01 18:00:00,0.38700557,0.015224587,0.0004292954,0.0062499503
2020-01-01 19:00:00,0.39125648,0.015312012,0.00042988663,0.00631176
2020-01-01 20:00:00,0.3909113,0.015214628,0.00042577603,0.006436287
2020-01-01 21:00:00,0.40126958,0.01575585,0.00044018574,0.006687406
2020-01-01 22:00:00,0.42229947,0.016561592,0.0004637819,0.0071217376
2020-01-01 23:00:00,0.44705212,0.018119141,0.0005182475,0.007473749
2020-01-02 00:00:00,0.47041118,0.018609805,0.0005470808,0.0077590505
2020-01-02 01:00:00,0.48146963,0.018650208,0.0005570961,0.007912213
2020-01-02 02:00:00,0.47796264,0.018572457,0.0005552684,0.007833241
2020-01-02 03:00:00,0.4733727,0.018537827,0.000548851,0.0077122245
2020-01-02 04:00:00,0.45820874,0.0179156,0.0005195346,0.0074050855
2020-01-02 05:00:00,0.44952083,0.016997969,0.0004912187,0.006821179
2020-01-02 06:00:00,0.4317782,0.016559292,0.000474099,0.0064683314
2020-01-02 07:00:00,0.4172786,0.015834475,0.00045160353,0.0066981697
2020-01-02 08:00:00,0.39873314,0.015432801,0.00043666927,0.007445541
2020-01-02 09:00:00,0.38076285,0.015268326,0.0004212377,0.008173921
2020-01-02 10:00:00,0.3773884,0.015564098,0.00042817107,0.008762736
2020-01-02 11:00:00,0.3879482,0.015827855,0.00043797484,0.008970594
