,Residual_Hydro_Water_Reservoir_IT,Residual_Hydro_Run-of-river_and_poundage_IT,Residual_Other_IT,Biomass_IT,Fossil_Brown_coal/Lignite_IT,Fossil_Coal-derived_gas_IT,Fossil_Gas_IT,Fossil_Hard_coal_IT,Fossil_Oil_IT,Fossil_Oil_shale_IT,Fossil_Peat_IT,Geothermal_IT,Hydro_Pumped_Storage_IT,Hydro_Run-of-river_and_poundage_IT,Hydro_Water_Reservoir_IT,Marine_IT,Nuclear_IT,Other_fossil_IT,Other_renewable_IT,Solar_IT,Waste_IT,Wind_Offshore_IT,Wind_Onshore_IT
2020-01-01 00:00:00,0.0,0.0,0.0,0.0002031112105877236,0.0,0.001940475832562145,0.0014986361781699439,0.002696583439619492,1.0480871695570535e-05,0.0,0.0,0.000419733086285401,0.0,0.0002546789823385096,3.7030679072849164e-05,0.0,0.0,0.007226582048402113,0.0,0.0,0.0,0.0,0.0018056816987174714
2020-01-01 01:00:00,0.0,0.0,0.0,0.00021164424352467269,0.0,0.0020257242863337115,0.0015723737894779305,0.0028785543743886934,1.0904099130153336e-05,0.0,0.0,0.0004366823021977729,0.0,0.0002324685356142479,4.3010037868976695e-05,0.0,0.0,0.0070612948385455525,0.0,5.817338304425532e-07,0.0,0.0,0.001897751140728938
2020-01-01 02:00:00,0.0,0.0,0.0,0.00022182281653597056,0.0,0.0021168197962276227,0.0015513420031649733,0.003019835713309494,1.1375103994795624e-05,0.0,0.0,0.00045623406177918823,0.0,0.0002318753226689198,3.7994490391362184e-05,0.0,0.0,0.006844756404102124,0.0,0.0,0.0,0.0,0.0024085628272217997
2020-01-01 03:00:00,0.0,0.0,0.0,0.00022744784495226192,0.0,0.0021394485292638866,0.0014725949149675776,0.003009657939770616,1.1555560320936774e-05,0.0,0.0,0.0004634718261712145,0.0,0.000233335261021801,3.64637247749413e-05,0.0,0.0,0.006983618430865716,0.0,0.0,0.0,0.0,0.0028746065084222006
2020-01-01 04:00:00,0.0,0.0,0.0,0.00022617889744160394,0.0,0.002138073025437023,0.001468058219836625,0.0030167759759843226,1.1508851611325118e-05,0.0,0.0,0.0004615984275353567,0.0,0.000229990359725503,3.013483101964125e-05,0.0,0.0,0.007241847493806762,0.0,0.0,0.0,0.0,0.002959404882007834
2020-01-01 05:00:00,0.0,0.0,0.0,0.00022000843485226292,0.0,0.0020865054072070482,0.0014438130229582947,0.0030746958693823856,1.1212204286345122e-05,0.0,0.0,0.0004497004603560258,0.0,0.00023267280321522476,3.0299052640775164e-05,0.0,0.0,0.007153105350224351,0.0,0.0,0.0,0.0,0.002724802638959084
2020-01-01 06:00:00,0.0,0.0,0.0,0.00021544391724843034,0.0,0.0020650487667335953,0.00135556817492681,0.002953944103390138,1.1134712119437629e-05,0.0,0.0,0.00044659239505126443,8.031367150385807e-05,0.0002716822744485894,3.10241043698807e-05,0.0,0.0,0.007307879491084529,0.0,3.3860111075989055e-05,0.0,0.0,0.002807528926681382
2020-01-01 07:00:00,0.0,0.0,0.0,0.00020824116803187882,0.0,0.002009611215852259,0.0012913362774944774,0.002893256623921985,1.076245496769671e-05,0.0,0.0,0.00043100980250603867,0.0,0.00028802379025827076,3.694169609710111e-05,0.0,0.0,0.006936671181741014,0.0,0.0005804930607707381,0.0,0.0,0.002660586408546155
2020-01-01 08:00:00,0.0,0.0,0.0,0.00019744488956036522,0.0,0.0018962450373033253,0.001113300294133639,0.0026816426038248076,1.017253582074117e-05,0.0,0.0,0.00040553604570889626,0.0,0.00026306564617370974,2.774564113344696e-05,0.0,0.0,0.006960679344087737,0.0,0.001708435083024599,0.0,0.0,0.002336060057482862
2020-01-01 09:00:00,0.0,0.0,0.0,0.00018302867472388764,0.0,0.0017463682937208444,0.0010304458075534556,0.002612844219394626,1.1335749332302599e-05,0.0,0.0,0.0003753228879743997,0.0,0.000244352844069192,2.6349594543656828e-05,0.0,0.0,0.007343600421104464,0.0,0.0025943125835146165,0.0,0.0,0.0021022138803348835
2020-01-01 10:00:00,0.0,0.0,0.0,0.00016964016422196758,0.0,0.0016283583339255622,0.0009865031673850447,0.0024576965241436466,2.0694275067395777e-05,0.0,0.0,0.0003506221768790765,0.0,0.00022259829848540768,3.579835430231843e-05,0.0,0.0,0.007101162680619582,0.0,0.003097300979501109,0.0,0.0,0.002001906408572841
2020-01-01 11:00:00,0.0,0.0,0.0,0.00016880256440296177,0.0,0.0016329830126305862,0.001072039427465583,0.0023405929833698494,2.390680248238962e-05,0.0,0.0,0.00035114845603490447,0.0,0.00019580807796226008,3.470088988251015e-05,0.0,0.0,0.007160510046392199,0.0,0.0032509279080293997,0.0,0.0,0.0017507666188717966
2020-01-01 12:00:00,0.0,0.0,0.0,0.0001714592699831634,0.0,0.001661712659128911,0.001096945149305042,0.002355308078538006,2.450804341040547e-05,0.0,0.0,0.0003561088685416261,0.0,0.00020036913296039646,3.692055981458445e-05,0.0,0.0,0.0071325476459036105,0.0,0.0029784951023936013,0.0,0.0,0.0019347060576386246
