,Residual_Hydro_Water_Reservoir_IT,Residual_Hydro_Run-of-river_and_poundage_IT,Residual_Other_IT,Biomass_IT,Fossil_Brown_coal/Lignite_IT,Fossil_Coal-derived_gas_IT,Fossil_Gas_IT,Fossil_Hard_coal_IT,Fossil_Oil_IT,Fossil_Oil_shale_IT,Fossil_Peat_IT,Geothermal_IT,Hydro_Pumped_Storage_IT,Hydro_Run-of-river_and_poundage_IT,Hydro_Water_Reservoir_IT,Marine_IT,Nuclear_IT,Other_fossil_IT,Other_renewable_IT,Solar_IT,Waste_IT,Wind_Offshore_IT,Wind_Onshore_IT
2020-01-01 00:00:00,0.0,0.0,0.0,1.0164045175227315e-05,0.0,9.206234972166944e-05,5.3380452095975186e-05,0.00012171572933148217,3.804669782225426e-06,0.0,0.0,4.104056769278474e-06,0.0,1.1501632112834885e-06,1.7604423425196127e-07,0.0,0.0,0.00021835715691223052,0.0,0.0,0.0,0.0,5.665525884234638e-06
2020-01-01 01:00:00,0.0,0.0,0.0,1.0591053275872721e-05,0.0,9.610680770081728e-05,5.6006938154055166e-05,0.00012992935429006688,3.958305918430252e-06,0.0,0.0,4.269782432972839e-06,0.0,1.0498579623231978e-06,2.0447016828658143e-07,0.0,0.0,0.00021336286708385806,0.0,8.417587535292862e-09,0.0,0.0,5.954403933579381e-06
2020-01-01 02:00:00,0.0,0.0,0.0,1.1100407120039284e-05,0.0,0.00010042866863265576,5.525779951845746e-05,0.00013630637231777534,4.12928577848741e-06,0.0,0.0,4.460955189858752e-06,0.0,1.0471789359665328e-06,1.8062620330516727e-07,0.0,0.0,0.0002068199790919135,0.0,0.0,0.0,0.0,7.557132052189877e-06
2020-01-01 03:00:00,0.0,0.0,0.0,1.1381893517415808e-05,0.0,0.00010150224775154238,5.2452879131207914e-05,0.00013584697799269932,4.1947933766169455e-06,0.0,0.0,4.531724440408947e-06,0.0,1.0537722063212645e-06,1.7334892761081928e-07,0.0,0.0,0.0002110158101451114,0.0,0.0,0.0,0.0,9.019395606669197e-06
2020-01-01 04:00:00,0.0,0.0,0.0,1.1318393133630986e-05,0.0,0.00010143698947198678,5.2291284982715125e-05,0.00013616826490577235,4.1778376098460085e-06,0.0,0.0,4.513406765190412e-06,0.0,1.0386661996101852e-06,1.432613007373839e-07,0.0,0.0,0.00021881841497797065,0.0,0.0,0.0,0.0,9.28545987526739e-06
2020-01-01 05:00:00,0.0,0.0,0.0,1.1009612242962104e-05,0.0,9.899045753165692e-05,5.14276867396101e-05,0.000138782596049459,4.0701514224646295e-06,0.0,0.0,4.397071088212629e-06,0.0,1.0507804612186443e-06,1.4404201203579842e-07,0.0,0.0,0.00021613699767153644,0.0,0.0,0.0,0.0,8.549369410687582e-06
2020-01-01 06:00:00,0.0,0.0,0.0,1.0781195687350876e-05,0.0,9.797248621453364e-05,4.828446228548437e-05,0.00013333222167948039,4.042020927754279e-06,0.0,0.0,4.366681116894781e-06,3.0019683707015644e-06,1.2269522767813502e-06,1.4748891551257075e-07,0.0,0.0,0.00022081362642014854,0.0,4.899499290251838e-07,0.0,0.0,8.808932280893454e-06
2020-01-01 07:00:00,0.0,0.0,0.0,1.0420757343199291e-05,0.0,9.53423523518451e-05,4.5996563612100416e-05,0.00013059296995960855,3.90688755549436e-06,0.0,0.0,4.214317992548044e-06,0.0,1.3007526749466016e-06,1.7562120825786022e-07,0.0,0.0,0.00020959726016186076,0.0,8.399633813544045e-06,0.0,0.0,8.347883890924696e-06
2020-01-01 08:00:00,0.0,0.0,0.0,9.880492422364681e-06,0.0,8.996390001502792e-05,3.965503694966629e-05,0.00012104134459008935,3.6927405248302505e-06,0.0,0.0,3.965241263935854e-06,0.0,1.1880384694617537e-06,1.3190306711789867e-07,0.0,0.0,0.00021032268665499476,0.0,2.4720759060521958e-05,0.0,0.0,7.329646599506598e-06
2020-01-01 09:00:00,0.0,0.0,0.0,9.15907946623218e-06,0.0,8.285327026571697e-05,3.6703813686638566e-05,0.00011793599082475998,4.114999610358841e-06,0.0,0.0,3.6698237269985196e-06,0.0,1.1035290358091673e-06,1.2526624708021643e-07,0.0,0.0,0.00022189296388136763,0.0,3.753925270090093e-05,0.0,0.0,6.595928375246915e-06
