,Residual_Hydro_Water_Reservoir_FR,Residual_Hydro_Run-of-river_and_poundage_FR,Residual_Other_FR,Biomass_FR,Fossil_Brown_coal/Lignite_FR,Fossil_Coal-derived_gas_FR,Fossil_Gas_FR,Fossil_Hard_coal_FR,Fossil_Oil_FR,Fossil_Oil_shale_FR,Fossil_Peat_FR,Geothermal_FR,Hydro_Pumped_Storage_FR,Hydro_Run-of-river_and_poundage_FR,Hydro_Water_Reservoir_FR,Marine_FR,Nuclear_FR,Other_fossil_FR,Other_renewable_FR,Solar_FR,Waste_FR,Wind_Offshore_FR,Wind_Onshore_FR
2019-01-01 00:00:00,0.0,0.0,0.0,3.5144296011239244e-05,0.0,0.0,0.00015213644437618636,0.0,2.306322917140843e-05,0.0,0.0,0.0,8.284295244373261e-05,9.357994181221153e-05,2.081981671031663e-05,0.0,0.002529050200362726,0.0,0.0,0.0,0.0,0.0,0.000289288548389317
2019-01-01 01:00:00,0.0,0.0,0.0,3.59434759486531e-05,0.0,0.0,0.00014937464432171073,0.0,2.3477975946316223e-05,0.0,0.0,0.0,1.0525068073403922e-06,9.164379287109632e-05,1.3322673924512001e-05,0.0,0.0025709323642701585,0.0,0.0,0.0,0.0,0.0,0.00028321534788935997
2019-01-01 02:00:00,0.0,0.0,0.0,3.731375252893694e-05,0.0,0.0,0.00015615234372371784,0.0,2.4556685043679314e-05,0.0,0.0,0.0,3.869347892386288e-06,9.195218413240574e-05,4.34372987714095e-06,0.0,0.00259749269503253,0.0,0.0,0.0,0.0,0.0,0.0002927802526255786
2019-01-01 03:00:00,0.0,0.0,0.0,3.9062451883484746e-05,0.0,0.0,0.00016287797142435469,0.0,2.55618760171771e-05,0.0,0.0,0.0,6.91487046846398e-06,9.332785823343023e-05,3.02475028252514e-06,0.0,0.0025499657756921723,0.0,0.0,0.0,0.0,0.0,0.00031240347770323336
2019-01-01 04:00:00,0.0,0.0,0.0,3.993266083807465e-05,0.0,0.0,0.00016609702321848625,0.0,2.6131327557818083e-05,0.0,0.0,0.0,1.002037011189363e-05,9.134843677149594e-05,3.793442477188821e-06,0.0,0.0025198400517120966,0.0,0.0,0.0,0.0,0.0,0.00034419122893618597
2019-01-01 05:00:00,0.0,0.0,0.0,4.0016264452926406e-05,0.0,0.0,0.0001670547758642871,0.0,2.626042864442011e-05,0.0,0.0,0.0,1.3035911514607152e-05,9.100314498919378e-05,5.093590216504288e-06,0.0,0.002522048278707219,0.0,0.0,0.0,0.0,0.0,0.00036098295672534585
2019-01-01 06:00:00,0.0,0.0,0.0,3.951469499031277e-05,0.0,0.0,0.000187114819700764,0.0002719762944481816,2.5617279213714387e-05,0.0,0.0,0.0,7.445631007310442e-05,9.704388308438792e-05,3.249033211331563e-06,0.0,0.00245837740067891,0.0,0.0,0.0,0.0,0.0,0.00035267470280227425
2019-01-01 07:00:00,0.0,0.0,0.0,3.828698918985824e-05,0.0,0.0,0.00018503138156421528,0.00026581739452672916,2.5008739069657096e-05,0.0,0.0,0.0,0.00016946583837449284,9.899087386730698e-05,7.356187515648296e-06,0.0,0.0024185588127328406,0.0,0.0,2.6470227034227863e-05,0.0,0.0,0.00033306195996972063
2019-01-01 08:00:00,0.0,0.0,0.0,3.7338834087517465e-05,0.0,0.0,0.00018025703812207323,0.0002726581663816775,2.4433966675158985e-05,0.0,0.0,0.0,0.00015711227032377776,9.988295350034758e-05,1.6125615860909713e-05,0.0,0.0024251982008714305,0.0,0.0,9.80910120596215e-05,0.0,0.0,0.0003126604126642715
2019-01-01 09:00:00,0.0,0.0,0.0,3.633486001570022e-05,0.0,0.0,0.0001759085752455868,0.00029819700299449635,2.3844529512986817e-05,0.0,0.0,0.0,0.0001274100990093086,0.00010030878888809634,1.6521982618906432e-05,0.0,0.002414610917352077,0.0,0.0,0.0002030581523464858,0.0,0.0,0.0002903187619650271
