,Residual_Hydro_Water_Reservoir_AT,Residual_Hydro_Run-of-river_and_poundage_AT,Residual_Other_AT,Biomass_AT,Fossil_Brown_coal/Lignite_AT,Fossil_Coal-derived_gas_AT,Fossil_Gas_AT,Fossil_Hard_coal_AT,Fossil_Oil_AT,Fossil_Oil_shale_AT,Fossil_Peat_AT,Geothermal_AT,Hydro_Pumped_Storage_AT,Hydro_Run-of-river_and_poundage_AT,Hydro_Water_Reservoir_AT,Marine_AT,Nuclear_AT,Other_fossil_AT,Other_renewable_AT,Solar_AT,Waste_AT,Wind_Offshore_AT,Wind_Onshore_AT
2020-01-01 00:00:00,0.0,0.0,0.0,9.490692624178606e-06,0.0,0.0,4.292302947685737e-05,1.1099043665931288e-05,0.0,0.0,0.0,1.2121178511532627e-09,5.632019379956435e-06,2.2686439539023047e-06,4.752761049553661e-08,0.0,0.0,8.484824956309892e-06,0.0,0.0,0.0,0.0,1.0194890170931324e-05
2020-01-01 01:00:00,0.0,0.0,0.0,9.85061272143419e-06,0.0,0.0,4.2191321827524336e-05,1.1498398316498122e-05,0.0,0.0,0.0,1.2580855789206626e-09,1.3120035899247883e-06,2.332833776084242e-06,3.1919426723400455e-08,0.0,0.0,8.806599050614832e-06,0.0,0.0,0.0,0.0,1.0667500783125408e-05
2020-01-01 02:00:00,0.0,0.0,0.0,1.0761068205931231e-05,0.0,0.0,3.1119835185790127e-05,1.2529750090874712e-05,0.0,0.0,0.0,1.3743657482549601e-09,0.0,2.5743119267973997e-06,6.287098145172835e-08,0.0,0.0,9.620560235785793e-06,0.0,0.0,0.0,0.0,1.0872647139263211e-05
2020-01-01 03:00:00,0.0,0.0,0.0,1.1197944045489456e-05,0.0,0.0,2.85027091780286e-05,1.3052164184055663e-05,0.0,0.0,0.0,1.4370709876490306e-09,0.0,2.6789617966205533e-06,2.4859460811997354e-08,0.0,0.0,1.0059496911453086e-05,0.0,0.0,0.0,0.0,1.0490888531467858e-05
2020-01-01 04:00:00,0.0,0.0,0.0,1.1236402711358962e-05,0.0,0.0,3.097289405968343e-05,1.3456758569961789e-05,0.0,0.0,0.0,1.4632124998522253e-09,0.0,2.752435730729293e-06,3.3467658101546534e-08,0.0,0.0,1.024248749683743e-05,0.0,0.0,0.0,0.0,9.275413755460308e-06
2020-01-01 05:00:00,0.0,0.0,0.0,1.1334352669219764e-05,0.0,0.0,3.5821645970730175e-05,1.3624650899374732e-05,0.0,0.0,0.0,1.475967614312215e-09,0.0,2.821110892187019e-06,1.473782380926752e-07,0.0,0.0,1.0331773298038806e-05,0.0,0.0,0.0,0.0,7.225259240096583e-06
2020-01-01 06:00:00,0.0,0.0,0.0,1.12388649604423e-05,0.0,0.0,4.1882024691089705e-05,1.3401185881480246e-05,0.0,0.0,0.0,1.46353313571132e-09,0.0,2.8473704360421458e-06,4.5992953627497607e-08,0.0,0.0,1.0244731947850626e-05,0.0,0.0,0.0,0.0,5.526457224089722e-06
2020-01-01 07:00:00,0.0,0.0,0.0,1.0849193024427941e-05,0.0,0.0,4.8076172465587335e-05,1.2928472868253725e-05,0.0,0.0,0.0,1.4127897739553875e-09,0.0,2.7280972425058503e-06,3.3400551250331285e-08,0.0,0.0,9.889528415632902e-06,0.0,3.796248574398107e-07,0.0,0.0,4.30891317045115e-06
2020-01-01 08:00:00,0.0,0.0,0.0,1.057809138931702e-05,0.0,0.0,5.0260027385817806e-05,1.2644756545600421e-05,0.0,0.0,0.0,1.3774867226662354e-09,0.0,2.6669395221496007e-06,4.6863171903568604e-08,0.0,0.0,9.64240705666018e-06,0.0,1.4065271418002736e-06,0.0,0.0,3.418657098755257e-06
2020-01-01 09:00:00,0.0,0.0,0.0,1.0375137652232718e-05,0.0,0.0,4.862949381432038e-05,1.2487045141357553e-05,0.0,0.0,0.0,1.3510579400191637e-09,0.0,2.6249827552056495e-06,8.38778828249534e-08,0.0,0.0,9.457405578169119e-06,0.0,2.86799351176665e-06,0.0,0.0,3.3415235478836007e-06
2020-01-01 10:00:00,0.0,0.0,0.0,1.0016348154182448e-05,0.0,0.0,4.7000525845961756e-05,1.2107377000846747e-05,0.0,0.0,0.0,1.3043361117037591e-09,0.0,2.5480798257993134e-06,2.394218995807346e-08,0.0,0.0,9.130352780029241e-06,0.0,4.065599615181926e-06,0.0,0.0,3.894562539041921e-06
2020-01-01 11:00:00,0.0,0.0,0.0,9.584935249879218e-06,0.0,0.0,4.5768237517236307e-05,1.1657199505551902e-05,0.0,0.0,0.0,1.2481572108233284e-09,0.0,2.435495070773214e-06,5.829704260807308e-08,0.0,0.0,8.737100473947936e-06,0.0,4.360032649890289e-06,0.0,0.0,4.483913996069694e-06
2020-01-01 12:00:00,0.0,0.0,0.0,9.700676644923057e-06,0.0,0.0,4.7119979325629035e-05,1.1855691467549108e-05,0.0,0.0,0.0,1.2632291391200309e-09,0.0,2.5110700212081897e-06,9.639258427659514e-08,0.0,0.0,8.842603972002932e-06,0.0,3.937469687306666e-06,0.0,0.0,3.7394467894711506e-06
2020-01-01 13:00:00,0.0,0.0,0.0,1.0265918161036488e-05,0.0,0.0,4.971968832531443e-05,1.2340321074136964e-05,0.0,0.0,0.0,1.336835298765458e-09,0.0,2.661760613009605e-06,1.541700909111992e-07,0.0,0.0,9.357847089413866e-06,0.0,2.8018804840930853e-06,0.0,0.0,2.7467236629825506e-06
2020-01-01 14:00:00,0.0,0.0,0.0,1.0652650133591059e-05,0.0,0.0,5.2203863888776895e-05,1.2718034221069594e-05,0.0,0.0,0.0,1.3871958163501753e-09,0.0,2.8163856526466625e-06,1.3758099081672805e-07,0.0,0.0,9.71037071243364e-06,0.0,1.3046166408186586e-06,0.0,0.0,1.8309995514003295e-06
2020-01-01 15:00:00,0.0,0.0,0.0,1.051763551496171e-05,0.0,0.0,5.215947118975054e-05,1.2619431217364934e-05,0.0,0.0,0.0,1.3696141149181379e-09,5.586068947378259e-06,2.897730064366328e-06,1.5360665991026161e-07,0.0,0.0,9.58729880243495e-06,0.0,2.208139835275035e-07,0.0,0.0,1.1174383664452693e-06
2020-01-01 16:00:00,0.0,0.0,0.0,9.127392472714219e-06,0.0,0.0,4.4174023789027464e-05,1.0891191414271082e-05,0.0,0.0,0.0,1.182777728928616e-09,6.750703904831012e-05,2.605874448050524e-06,2.3506861971341135e-07,0.0,0.0,8.279444100780037e-06,0.0,0.0,0.0,0.0,6.568080679548187e-07
2020-01-01 17:00:00,0.0,0.0,0.0,9.203163069113615e-06,0.0,0.0,4.4703481293346386e-05,1.0955412284767477e-05,0.0,0.0,0.0,1.1868071962487538e-09,5.8954649557325765e-05,2.690707654361141e-06,3.3509883842419346e-07,0.0,0.0,8.307650372015142e-06,0.0,0.0,0.0,0.0,5.272365365276943e-07
2020-01-01 18:00:00,0.0,0.0,0.0,9.35119047507451e-06,0.0,0.0,4.4336477819795067e-05,1.1085987635162888e-05,0.0,0.0,0.0,1.1943011277697097e-09,5.0979595535360224e-05,2.7113893947241347e-06,2.964689437233927e-07,0.0,0.0,8.360107892650932e-06,0.0,0.0,0.0,0.0,5.815816320768688e-07
2020-01-01 19:00:00,0.0,0.0,0.0,1.0079898295125037e-05,0.0,0.0,4.6893875851617706e-05,1.1964589871582444e-05,0.0,0.0,0.0,1.2873691252210196e-09,3.260262255375492e-05,2.9091031329744413e-06,2.0154180108320194e-07,0.0,0.0,9.011583874674743e-06,0.0,0.0,0.0,0.0,5.994066755859111e-07
2020-01-01 20:00:00,0.0,0.0,0.0,1.0725478765490363e-05,0.0,0.0,4.983912112152781e-05,1.2762177657178908e-05,0.0,0.0,0.0,1.3698203902100654e-09,1.5185437440179604e-05,2.953457298438373e-06,1.6021204792446715e-07,0.0,0.0,9.588742729478142e-06,0.0,0.0,0.0,0.0,3.861886894763176e-07
2020-01-01 21:00:00,0.0,0.0,0.0,1.0872271525703762e-05,0.0,0.0,5.025744741872341e-05,1.294477653333257e-05,0.0,0.0,0.0,1.3885682447788061e-09,7.151126436493764e-06,2.9279855625620696e-06,1.1756664042686345e-07,0.0,0.0,9.71997771143206e-06,0.0,0.0,0.0,0.0,3.914742067880319e-07
2020-01-01 22:00:00,0.0,0.0,0.0,1.1615373854817433e-05,0.0,0.0,5.0967215647231546e-05,1.3863427943615878e-05,0.0,0.0,0.0,1.4834746582535764e-09,0.0,2.985964965681684e-06,1.114879284399039e-07,0.0,0.0,1.0384322605617415e-05,0.0,0.0,0.0,0.0,3.9288351752643855e-07
2020-01-01 23:00:00,0.0,0.0,0.0,1.2173661182961966e-05,0.0,0.0,5.456068173238975e-05,1.4565291463635343e-05,0.0,0.0,0.0,1.554777150422868e-09,0.0,3.048352965566961e-06,4.9308644889459836e-08,0.0,0.0,1.0883440050698751e-05,0.0,0.0,0.0,0.0,1.6603519106127293e-07
2020-01-02 00:00:00,0.0,0.0,0.0,1.2015798138410297e-05,0.0,0.0,4.926925210375841e-05,1.4376414738657159e-05,0.0,0.0,0.0,1.5346154381100073e-09,0.0,2.945066604856276e-06,4.276992992918605e-08,0.0,0.0,1.074230806453805e-05,0.0,0.0,0.0,0.0,3.277642296233561e-08
2020-01-02 01:00:00,0.0,0.0,0.0,1.1610327340838521e-05,0.0,0.0,4.320142032253257e-05,1.361176536240733e-05,0.0,0.0,0.0,1.482830135253817e-09,0.0,2.792438815234192e-06,2.436848342111909e-08,0.0,0.0,1.0379810944620036e-05,0.0,0.0,0.0,0.0,2.533631109783868e-08
2020-01-02 02:00:00,0.0,0.0,0.0,1.1452045290736115e-05,0.0,0.0,3.64361519092598e-05,1.3531241343896087e-05,0.0,0.0,0.0,1.4768150537749084e-09,0.0,2.78460210784837e-06,2.341806638790324e-08,0.0,0.0,1.0337705374276425e-05,0.0,0.0,0.0,0.0,2.523353467591063e-08
2020-01-02 03:00:00,0.0,0.0,0.0,1.1118842394560479e-05,0.0,0.0,3.6220295495329664e-05,1.3324239180313684e-05,0.0,0.0,0.0,1.4479037102471468e-09,0.0,2.727982281285736e-06,6.748735347834784e-08,0.0,0.0,1.0135325969624145e-05,0.0,0.0,0.0,0.0,2.473954229171184e-08
2020-01-02 04:00:00,0.0,0.0,0.0,1.058171370400741e-05,0.0,0.0,4.445138145854447e-05,1.2759284676467149e-05,0.0,0.0,0.0,1.3779584231089418e-09,0.0,2.59594852184948e-06,8.713708063663872e-08,0.0,0.0,9.64570895975844e-06,0.0,0.0,0.0,0.0,2.354442525663899e-08
2020-01-02 05:00:00,0.0,0.0,0.0,9.926472790259265e-06,0.0,0.0,4.727630145660375e-05,1.1814143125987713e-05,0.0,0.0,0.0,1.292632476714936e-09,1.9052480300369667e-05,2.411582152194819e-06,1.027357355493293e-07,0.0,0.0,9.048427335124501e-06,0.0,0.0,0.0,0.0,3.865138772575825e-08
2020-01-02 06:00:00,0.0,0.0,0.0,8.812164265250658e-06,0.0,0.0,4.280180873780179e-05,1.0507596896449154e-05,0.0,0.0,0.0,1.1475264134696023e-09,5.3839479291546546e-05,2.2262012940081305e-06,2.0170532318109035e-07,0.0,0.0,8.032684892618214e-06,0.0,0.0,0.0,0.0,2.9410738472424166e-08
2020-01-02 07:00:00,0.0,0.0,0.0,8.112047885619442e-06,0.0,0.0,4.053487209704282e-05,9.690883036644062e-06,0.0,0.0,0.0,1.056356751403994e-09,6.931964126253101e-05,2.2218064910547984e-06,2.7024624071346326e-07,0.0,0.0,7.394497258291555e-06,0.0,2.838492241025988e-07,0.0,0.0,1.8049392609149118e-08
2020-01-02 08:00:00,0.0,0.0,0.0,7.974025601598986e-06,0.0,0.0,4.1679326627348356e-05,9.543791483561008e-06,0.0,0.0,0.0,1.0383833896062075e-09,6.241055224317599e-05,2.184758610456799e-06,2.3381426536803514e-07,0.0,0.0,7.2686837257331906e-06,0.0,1.1160787075730112e-06,0.0,0.0,5.322687468862604e-08
2020-01-02 09:00:00,0.0,0.0,0.0,8.050601065340321e-06,0.0,0.0,4.3710982482392195e-05,9.713291827452952e-06,0.0,0.0,0.0,1.0483551019599337e-09,5.424862970982092e-05,2.2454814687865942e-06,1.6321662964735753e-07,0.0,0.0,7.33848571219477e-06,0.0,2.4507824675276324e-06,0.0,0.0,5.373801834634969e-08
2020-01-02 10:00:00,0.0,0.0,0.0,8.118025892133836e-06,0.0,0.0,4.410911434796287e-05,9.776525859648775e-06,0.0,0.0,0.0,1.057135211742303e-09,4.758618822834894e-05,2.2866795256353114e-06,1.6356764197685122e-07,0.0,0.0,7.399946480658585e-06,0.0,3.6927592122027415e-06,0.0,0.0,5.418808121119943e-08
2020-01-02 11:00:00,0.0,0.0,0.0,8.351403664725547e-06,0.0,0.0,4.620345600865782e-05,1.0082704709893036e-05,0.0,0.0,0.0,1.0822208302600598e-09,4.1796916181626676e-05,2.268433248759237e-06,1.2127056796603082e-07,0.0,0.0,7.575545810246398e-06,0.0,4.332905890243756e-06,0.0,0.0,3.2359806572071915e-08
2020-01-02 12:00:00,0.0,0.0,0.0,8.663117962549235e-06,0.0,0.0,4.833183385407661e-05,1.0516752933615057e-05,0.0,0.0,0.0,1.1226144837987517e-09,2.4092110097271654e-05,2.371370168155513e-06,9.353856463462605e-08,0.0,0.0,7.858301384958489e-06,0.0,4.01198574433209e-06,0.0,0.0,1.198843900265596e-07
2020-01-02 13:00:00,0.0,0.0,0.0,8.632335727481881e-06,0.0,0.0,4.722868356464521e-05,1.0313247297837033e-05,0.0,0.0,0.0,1.118625552437122e-09,2.5880201146634105e-05,2.346367798910628e-06,7.009278060885268e-08,0.0,0.0,7.830378865432887e-06,0.0,2.6451146862532133e-06,0.0,0.0,3.6793190484254654e-07
2020-01-02 14:00:00,0.0,0.0,0.0,8.201251893844702e-06,0.0,0.0,4.477068000224568e-05,9.815749520959451e-06,0.0,0.0,0.0,1.0679729619675557e-09,3.2874497798916106e-05,2.2156556887226246e-06,2.0845445070935945e-07,0.0,0.0,7.4758107322195925e-06,0.0,1.0904881571625608e-06,0.0,0.0,1.0811864440754858e-06
2020-01-02 15:00:00,0.0,0.0,0.0,8.000552960032077e-06,0.0,0.0,4.2790226616277916e-05,9.482574597498086e-06,0.0,0.0,0.0,1.0317228713247e-09,4.5849030071638126e-05,2.1897849031236585e-06,2.211102619881609e-07,0.0,0.0,7.222060097772325e-06,0.0,2.2178396540766537e-07,0.0,0.0,1.6130065526082439e-06
2020-01-02 16:00:00,0.0,0.0,0.0,7.387438892250489e-06,0.0,0.0,3.853106531373857e-05,8.685144350559164e-06,0.0,0.0,0.0,9.526578604909175e-10,6.75264301013485e-05,2.1253798208583485e-06,2.6816203694795275e-07,0.0,0.0,6.668605022050843e-06,0.0,0.0,0.0,0.0,3.3206194096465576e-06
2020-01-02 17:00:00,0.0,0.0,0.0,7.3744857384808335e-06,0.0,0.0,3.745981504539153e-05,8.613451443931935e-06,0.0,0.0,0.0,9.418433575559396e-10,6.190602032422601e-05,2.1107565937854953e-06,3.650462286813086e-07,0.0,0.0,6.592903501521728e-06,0.0,0.0,0.0,0.0,4.063423062188684e-06
2020-01-02 18:00:00,0.0,0.0,0.0,7.547709852683652e-06,0.0,0.0,3.9374204100252744e-05,8.83229702038885e-06,0.0,0.0,0.0,9.639669316079042e-10,4.8835254171886916e-05,2.2004736560661597e-06,1.9426813443393552e-07,0.0,0.0,6.747768519853301e-06,0.0,0.0,0.0,0.0,3.351803336417888e-06
2020-01-02 19:00:00,0.0,0.0,0.0,8.058502172099336e-06,0.0,0.0,4.3157896794610815e-05,9.45941929359801e-06,0.0,0.0,0.0,1.0292035284626372e-09,2.696880910110447e-05,2.249558319454842e-06,1.8664404480589908e-07,0.0,0.0,7.2044246977415495e-06,0.0,0.0,0.0,0.0,2.7301396025520374e-06
2020-01-02 20:00:00,0.0,0.0,0.0,8.705060864821083e-06,0.0,0.0,4.688122979477554e-05,1.0224729075113303e-05,0.0,0.0,0.0,1.1117797285673344e-09,1.4337988354065069e-05,2.2139577747070157e-06,8.280592857261161e-08,0.0,0.0,7.782458098354329e-06,0.0,0.0,0.0,0.0,2.512270572761528e-06
2020-01-02 21:00:00,0.0,0.0,0.0,8.94900207728052e-06,0.0,0.0,4.853221874838852e-05,1.0589600390885957e-05,0.0,0.0,0.0,1.1429350414578564e-09,2.983876831178257e-06,2.192669027273782e-06,1.193966269823608e-07,0.0,0.0,8.00054528854267e-06,0.0,0.0,0.0,0.0,2.338562867797647e-06
2020-01-02 22:00:00,0.0,0.0,0.0,8.950703610288679e-06,0.0,0.0,4.4542337110554154e-05,1.0617734346259366e-05,0.0,0.0,0.0,1.1431523552636226e-09,0.0,2.150581297702721e-06,8.722994612244033e-08,0.0,0.0,8.002066485182716e-06,0.0,0.0,0.0,0.0,2.592928998037481e-06
2020-01-02 23:00:00,0.0,0.0,0.0,9.004829578200795e-06,0.0,0.0,4.270358924628831e-05,1.0701648622684664e-05,0.0,0.0,0.0,1.150065133341598e-09,0.0,2.1112060309357464e-06,2.8184062647076096e-08,0.0,0.0,8.050455931718492e-06,0.0,0.0,0.0,0.0,2.1271705983917934e-06
2020-01-03 00:00:00,0.0,0.0,0.0,9.0380248839076e-06,0.0,0.0,4.1216369037310706e-05,1.0694943527440726e-05,0.0,0.0,0.0,1.1543047209265124e-09,0.0,2.077014039757306e-06,6.622710736020879e-08,0.0,0.0,8.080133044806724e-06,0.0,0.0,0.0,0.0,1.8046523250671689e-06
2020-01-03 01:00:00,0.0,0.0,0.0,9.203764008703956e-06,0.0,0.0,4.0439928651742456e-05,1.0669485470014285e-05,0.0,0.0,0.0,1.1754723384814608e-09,0.0,2.086890920011211e-06,3.117902137283413e-08,0.0,0.0,8.228306367660577e-06,0.0,0.0,0.0,0.0,1.4159682328649558e-06
2020-01-03 02:00:00,0.0,0.0,0.0,8.951637095613113e-06,0.0,0.0,4.270888999689472e-05,1.065392754244502e-05,0.0,0.0,0.0,1.1656886664627073e-09,0.0,2.092517150887379e-06,2.4085851916752368e-08,0.0,0.0,8.159820663543531e-06,0.0,0.0,0.0,0.0,1.185090506778967e-06
2020-01-03 03:00:00,0.0,0.0,0.0,8.97769098651834e-06,0.0,0.0,4.4709170825356954e-05,1.0691614471021518e-05,0.0,0.0,0.0,1.169081423007805e-09,0.0,2.044617228251535e-06,4.022247171006823e-08,0.0,0.0,8.18356995935428e-06,0.0,0.0,0.0,0.0,1.0237422067441854e-06
2020-01-03 04:00:00,0.0,0.0,0.0,9.004068139173095e-06,0.0,0.0,5.420057255269027e-05,1.0749817677926743e-05,0.0,0.0,0.0,1.1725162749320718e-09,0.0,1.9991402953450886e-06,1.0817604284870274e-07,0.0,0.0,8.207613922819153e-06,0.0,0.0,0.0,0.0,7.863402751300384e-07
2020-01-03 05:00:00,0.0,0.0,0.0,8.305254191234048e-06,0.0,0.0,5.435234384600033e-05,9.946403967937087e-06,0.0,0.0,0.0,1.081516216464798e-09,2.7227172176903986e-05,1.8633541167268456e-06,1.316893391071959e-07,0.0,0.0,7.570613513680591e-06,0.0,0.0,0.0,0.0,4.481225082067245e-07
2020-01-03 06:00:00,0.0,0.0,0.0,7.434523572963319e-06,0.0,0.0,5.204472781324831e-05,8.914673892806625e-06,0.0,0.0,0.0,9.681290446638241e-10,4.863119734089432e-05,1.7701799290908684e-06,1.6505467434565048e-07,0.0,0.0,6.776903311238688e-06,0.0,0.0,0.0,0.0,4.383601863728114e-07
2020-01-03 07:00:00,0.0,0.0,0.0,7.15098171366971e-06,0.0,0.0,5.069591734539128e-05,8.580000870339903e-06,0.0,0.0,0.0,9.312060183708683e-10,5.51772824939591e-05,1.766582554444231e-06,1.874868357410473e-07,0.0,0.0,6.5184421272416985e-06,0.0,2.502204917447948e-07,0.0,0.0,3.062869459700596e-07
2020-01-03 08:00:00,0.0,0.0,0.0,6.9375969771600755e-06,0.0,0.0,4.9824005044429144e-05,8.339456134186992e-06,0.0,0.0,0.0,9.034189034232224e-10,5.30823129372252e-05,1.7582175251177682e-06,3.3921385028086815e-07,0.0,0.0,6.3239323226485925e-06,0.0,9.224649408022562e-07,0.0,0.0,2.0838906284831767e-07
2020-01-03 09:00:00,0.0,0.0,0.0,6.969040002314144e-06,0.0,0.0,4.9466591266988716e-05,8.408355941409344e-06,0.0,0.0,0.0,9.075134369336751e-10,4.515203461887353e-05,1.8663426368723996e-06,2.4699451544623526e-07,0.0,0.0,6.352594057215806e-06,0.0,1.9996040860914466e-06,0.0,0.0,9.691367463882109e-08
