,Residual_Hydro_Water_Reservoir_AT,Residual_Hydro_Run-of-river_and_poundage_AT,Residual_Other_AT,Biomass_AT,Fossil_Brown_coal/Lignite_AT,Fossil_Coal-derived_gas_AT,Fossil_Gas_AT,Fossil_Hard_coal_AT,Fossil_Oil_AT,Fossil_Oil_shale_AT,Fossil_Peat_AT,Geothermal_AT,Hydro_Pumped_Storage_AT,Hydro_Run-of-river_and_poundage_AT,Hydro_Water_Reservoir_AT,Marine_AT,Nuclear_AT,Other_fossil_AT,Other_renewable_AT,Solar_AT,Waste_AT,Wind_Offshore_AT,Wind_Onshore_AT
2020-01-01 00:00:00,0.0,0.0,0.0,0.03229177,0.0,0.0,0.2720271,0.024886398,0.0,0.0,0.0,1.0867421e-05,0.020197881,0.31962642,0.0063341544,0.0,0.0,0.0034154754,0.0,0.0,0.015524888,0.0,0.30568507
2020-01-01 01:00:00,0.0,0.0,0.0,0.03338807,0.0,0.0,0.26636618,0.025683133,0.0,0.0,0.0,1.12363705e-05,0.0046871714,0.32741177,0.0042377166,0.0,0.0,0.0035314306,0.0,0.0,0.016051957,0.0,0.31863135
2020-01-01 02:00:00,0.0,0.0,0.0,0.03734244,0.0,0.0,0.20114648,0.028653143,0.0,0.0,0.0,1.2567167e-05,0.0,0.36990556,0.008545673,0.0,0.0,0.0039496813,0.0,0.0,0.017953096,0.0,0.33249134
2020-01-01 03:00:00,0.0,0.0,0.0,0.039450586,0.0,0.0,0.18703769,0.030302623,0.0,0.0,0.0,1.3340778e-05,0.0,0.39080855,0.0034304855,0.0,0.0,0.004192816,0.0,0.0,0.019058254,0.0,0.32570556
2020-01-01 04:00:00,0.0,0.0,0.0,0.039910246,0.0,0.0,0.20491168,0.03149779,0.0,0.0,0.0,1.3694692e-05,0.0,0.40481505,0.004656195,0.0,0.0,0.004304046,0.0,0.0,0.019563846,0.0,0.29032746
2020-01-01 05:00:00,0.0,0.0,0.0,0.040468402,0.0,0.0,0.23822793,0.032057323,0.0,0.0,0.0,1.3886215e-05,0.0,0.4170824,0.020611111,0.0,0.0,0.004364239,0.0,0.0,0.019837452,0.0,0.22733718
2020-01-01 06:00:00,0.0,0.0,0.0,0.041135915,0.0,0.0,0.28553164,0.032323956,0.0,0.0,0.0,1.4115265e-05,0.0,0.431544,0.006593845,0.0,0.0,0.004436226,0.0,0.0,0.020164665,0.0,0.17825563
2020-01-01 07:00:00,0.0,0.0,0.0,0.04045396,0.0,0.0,0.3339038,0.031768255,0.0,0.0,0.0,1.388126e-05,0.0,0.42121693,0.0048782714,0.0,0.0,0.004362682,0.0,0.0019830372,0.019830372,0.0,0.14158885
2020-01-01 08:00:00,0.0,0.0,0.0,0.04018699,0.0,0.0,0.35565487,0.031657103,0.0,0.0,0.0,1.3789654e-05,0.0,0.41954035,0.0069736256,0.0,0.0,0.004333891,0.0,0.007485812,0.019699506,0.0,0.11445412
2020-01-01 09:00:00,0.0,0.0,0.0,0.039776396,0.0,0.0,0.34726351,0.03154814,0.0,0.0,0.0,1.3648762e-05,0.0,0.41671622,0.0125958575,0.0,0.0,0.004289611,0.0,0.015403603,0.019498233,0.0,0.112894766
