,Residual_Hydro_Water_Reservoir_AT,Residual_Hydro_Run-of-river_and_poundage_AT,Residual_Other_AT,Biomass_AT,Fossil_Brown_coal/Lignite_AT,Fossil_Coal-derived_gas_AT,Fossil_Gas_AT,Fossil_Hard_coal_AT,Fossil_Oil_AT,Fossil_Oil_shale_AT,Fossil_Peat_AT,Geothermal_AT,Hydro_Pumped_Storage_AT,Hydro_Run-of-river_and_poundage_AT,Hydro_Water_Reservoir_AT,Marine_AT,Nuclear_AT,Other_fossil_AT,Other_renewable_AT,Solar_AT,Waste_AT,Wind_Offshore_AT,Wind_Onshore_AT
2019-01-01 00:00:00,0.0,0.0,0.0,0.011903619388079002,0.0,0.0,0.000273965646610462,0.00019259056126235408,0.0,0.0,0.0,1.306509533558312e-08,0.0,6.29846130562748e-05,2.0073982836932315e-06,0.0,0.0,5.154557174416139e-05,0.0,0.0,0.0,0.0,3.4216669734522214e-05
2019-01-01 01:00:00,0.0,0.0,0.0,0.012695679102759256,0.0,0.0,0.0001911611978379348,0.00020606802015835684,0.0,0.0,0.0,1.393443896514639e-08,0.0,6.794833530237619e-05,1.04463400920821e-06,0.0,0.0,5.4975383259270635e-05,0.0,0.0,0.0,0.0,2.7418341583718902e-05
2019-01-01 02:00:00,0.0,0.0,0.0,0.012613974544491235,0.0,0.0,0.00017663855699733523,0.00020474184481760285,0.0,0.0,0.0,1.3844762219921111e-08,0.0,6.780729833822057e-05,9.088307874195896e-07,0.0,0.0,5.462158261824485e-05,0.0,0.0,0.0,0.0,2.2637624885190962e-05
2019-01-01 03:00:00,0.0,0.0,0.0,0.012913079816192073,0.0,0.0,0.0001412613048220076,0.00020811404134392318,0.0,0.0,0.0,1.417305219314224e-08,0.0,6.832841530063088e-05,1.1744376694752317e-06,0.0,0.0,5.5916781308565254e-05,0.0,0.0,0.0,0.0,3.240489968088581e-05
2019-01-01 04:00:00,0.0,0.0,0.0,0.012569226813520466,0.0,0.0,0.0001319936520508725,0.0002036219256076058,0.0,0.0,0.0,1.3795648303210235e-08,0.0,6.611534538753988e-05,6.522993538950441e-07,0.0,0.0,5.4427814042323146e-05,0.0,0.0,0.0,0.0,5.4672822872408824e-05
2019-01-01 05:00:00,0.0,0.0,0.0,0.012192383259682834,0.0,0.0,0.00012628562370226783,0.00019777157490452951,0.0,0.0,0.0,1.338203486371978e-08,0.0,6.419276843324248e-05,9.790321285756823e-07,0.0,0.0,5.2795989652834046e-05,0.0,0.0,0.0,0.0,8.362999089820097e-05
2019-01-01 06:00:00,0.0,0.0,0.0,0.011444970983494443,0.0,0.0,0.000123362752879085,0.00018517001539464223,0.0,0.0,0.0,1.2561695072515954e-08,0.0,6.40096139062144e-05,1.0492795692068664e-06,0.0,0.0,4.955951242278101e-05,0.0,2.284335350349759e-06,0.0,0.0,0.00010322057902904458
2019-01-01 07:00:00,0.0,0.0,0.0,0.01129746285432935,0.0,0.0,0.00012273510091946371,0.00018337308184626804,0.0,0.0,0.0,1.239979408194451e-08,0.0,6.398725605213854e-05,6.1815048087864e-07,0.0,0.0,4.8920766289622474e-05,0.0,4.885603168124225e-06,0.0,0.0,0.00010996584042369951
2019-01-01 08:00:00,0.0,0.0,0.0,0.01072287720861797,0.0,0.0,0.00012132512329015381,0.0001756868802154824,0.0,0.0,0.0,1.1926066116037536e-08,0.0,6.292496675763604e-05,6.183610894541887e-07,0.0,0.0,4.705177274409749e-05,0.0,1.0482275595290862e-05,0.0,0.0,0.00011270545534959035
2019-01-01 09:00:00,0.0,0.0,0.0,0.01025872857278832,0.0,0.0,0.0001259808245475181,0.00016576344838232948,0.0,0.0,0.0,1.1259707023191359e-08,0.0,6.0244337112373865e-05,5.238228049093665e-07,0.0,0.0,4.4422793808587564e-05,0.0,1.774560446443403e-05,0.0,0.0,0.00014182550029037853
