,Residual_Hydro_Water_Reservoir_AT,Residual_Hydro_Run-of-river_and_poundage_AT,Residual_Other_AT,Biomass_AT,Fossil_Brown_coal/Lignite_AT,Fossil_Coal-derived_gas_AT,Fossil_Gas_AT,Fossil_Hard_coal_AT,Fossil_Oil_AT,Fossil_Oil_shale_AT,Fossil_Peat_AT,Geothermal_AT,Hydro_Pumped_Storage_AT,Hydro_Run-of-river_and_poundage_AT,Hydro_Water_Reservoir_AT,Marine_AT,Nuclear_AT,Other_fossil_AT,Other_renewable_AT,Solar_AT,Waste_AT,Wind_Offshore_AT,Wind_Onshore_AT
2019-01-01 00:00:00,0.0,0.0,0.0,0.0002673886470732354,0.0,0.0,0.0005333299770809656,0.0008026738498573121,0.0,0.0,0.0,1.250913392374616e-07,0.0,0.0006656328231162015,3.997694127161281e-05,0.0,0.0,0.00028335504130268355,0.0,0.0,0.0,0.0,0.0003290792654896717
2019-01-01 01:00:00,0.0,0.0,0.0,0.00028518052772775825,0.0,0.0,0.000372134238445728,0.0008588448467506205,0.0,0.0,0.0,1.3341484213479208e-07,0.0,0.0007180903407782552,2.080368045329462e-05,0.0,0.0,0.0003022093162799377,0.0,0.0,0.0,0.0,0.00026369625622015924
2019-01-01 02:00:00,0.0,0.0,0.0,0.0002833452144013862,0.0,0.0,0.00034386295771218116,0.0008533176482245268,0.0,0.0,0.0,1.325562349933551e-07,0.0,0.0007165998365414384,1.809918605074329e-05,0.0,0.0,0.00030026441215222024,0.0,0.0,0.0,0.0,0.00021771765129244183
2019-01-01 03:00:00,0.0,0.0,0.0,0.00029006395693885787,0.0,0.0,0.0002749939249509965,0.0008673721997586995,0.0,0.0,0.0,1.3569943688768925e-07,0.0,0.0007221070951881336,2.3388694770327933e-05,0.0,0.0,0.00030738434633807954,0.0,0.0,0.0,0.0,0.00031165454347222444
2019-01-01 04:00:00,0.0,0.0,0.0,0.0002823400549743422,0.0,0.0,0.00025695254968670426,0.0008486500785475637,0.0,0.0,0.0,1.3208599536182113e-07,0.0,0.0006987189706522548,1.2990413100382131e-05,0.0,0.0,0.00029919923233219666,0.0,0.0,0.0,0.0,0.0005258165839250822
2019-01-01 05:00:00,0.0,0.0,0.0,0.0002738750927864697,0.0,0.0,0.000245840708965056,0.000824267141548607,0.0,0.0,0.0,1.281258666567852e-07,0.0,0.0006784008284322856,1.9497231927031613e-05,0.0,0.0,0.00029022880768393803,0.0,0.0,0.0,0.0,0.000804312523434192
2019-01-01 06:00:00,0.0,0.0,0.0,0.00025708611870888095,0.0,0.0,0.00024015074510124653,0.0007717466949612569,0.0,0.0,0.0,1.2027154944931827e-07,0.0,0.0006764652181462734,2.0896195865282697e-05,0.0,0.0,0.0002724373251537098,0.0,1.0377163372471354e-05,0.0,0.0,0.0009927252591746393
2019-01-01 07:00:00,0.0,0.0,0.0,0.000253772672789293,0.0,0.0,0.00023892889261944395,0.0007642574828225248,0.0,0.0,0.0,1.1872143357076855e-07,0.0,0.0006762289362862256,1.2310345023130963e-05,0.0,0.0,0.0002689260257186896,0.0,2.219407156699919e-05,0.0,0.0,0.0010575978982278005
2019-01-01 08:00:00,0.0,0.0,0.0,0.00024086586911676222,0.0,0.0,0.00023618408375005405,0.0007322231348600724,0.0,0.0,0.0,1.1418574024688228e-07,0.0,0.000665002470205787,1.2314539251413611e-05,0.0,0.0,0.00025865184065551453,0.0,4.7618352686678755e-05,0.0,0.0,0.001083946180352612
2019-01-01 09:00:00,0.0,0.0,0.0,0.00023043979014622092,0.0,0.0,0.00024524735527919,0.0006908645180041669,0.0,0.0,0.0,1.0780570633238287e-07,0.0,0.0006366730895535535,1.0431827943015913e-05,0.0,0.0,0.0002441998827152152,0.0,8.061383659911999e-05,0.0,0.0,0.0013640085907067221
2019-01-01 10:00:00,0.0,0.0,0.0,0.0002285541558614127,0.0,0.0,0.00022174130071734931,0.0006896376992966075,0.0,0.0,0.0,1.0692355774237887e-07,0.0,0.000632557688082348,2.001586479309755e-05,0.0,0.0,0.00024220165284830826,0.0,0.00011685612771342879,0.0,0.0,0.0014272612702240714
2019-01-01 11:00:00,0.0,0.0,0.0,0.00023060421532384865,0.0,0.0,0.0002273780268263943,0.0006926973226465509,0.0,0.0,0.0,1.0788262869202282e-07,0.0,0.0006327106827396172,3.010096550526641e-05,0.0,0.0,0.00024437412610029487,0.0,0.00013031526868661163,0.0,0.0,0.0016577997369669078
2019-01-01 12:00:00,0.0,0.0,0.0,0.00022297110386008083,0.0,0.0,0.0002125625028943136,0.0006684732011750531,0.0,0.0,0.0,1.0431166131549837e-07,0.0,0.0005888548817845207,2.885691076634509e-05,0.0,0.0,0.00023628522390583664,0.0,0.00011850166467797455,0.0,0.0,0.0023782539823061334
2019-01-01 13:00:00,0.0,0.0,0.0,0.00021556111323877534,0.0,0.0,0.00023805081456407191,0.0006487626926224045,0.0,0.0,0.0,1.0084507565188842e-07,0.0,0.0005628147374863738,1.5305933994934003e-05,0.0,0.0,0.0002284327656151245,0.0,8.120957185061775e-05,0.0,0.0,0.0025448604548728216
2019-01-01 14:00:00,0.0,0.0,0.0,0.0002060352728929211,0.0,0.0,0.00022357672631854325,0.000618098130889408,0.0,0.0,0.0,9.638864064887657e-08,0.0,0.0005385315879562311,1.2111819059500624e-05,0.0,0.0,0.0002183381153216773,0.0,3.465216406275288e-05,0.0,0.0,0.0027758616644466836
2019-01-01 15:00:00,0.0,0.0,0.0,0.00019722478634037573,0.0,0.0,0.0002390158678242906,0.0005939588258340844,0.0,0.0,0.0,9.22668666908009e-08,0.0,0.0005168104283283581,1.3383187381193397e-05,0.0,0.0,0.000209001534250195,0.0,1.0614517497007305e-05,0.0,0.0,0.0028446639961820556
2019-01-01 16:00:00,0.0,0.0,0.0,0.0001990975662163322,0.0,0.0,0.0003246814223900073,0.0005903446226196774,0.0,0.0,0.0,9.314300165518554e-08,0.0,0.000526172790816678,2.397934631111897e-05,0.0,0.0,0.00021098614214178264,0.0,5.3576546828338244e-06,0.0,0.0,0.0028768618343296493
2019-01-01 17:00:00,0.0,0.0,0.0,0.00019753569105695597,0.0,0.0,0.0003417990703368682,0.0005853309106461386,0.0,0.0,0.0,9.241231597519635e-08,0.0,0.0005206809031156078,4.096261428674666e-05,0.0,0.0,0.00020933100380610953,0.0,5.315625099445842e-06,0.0,0.0,0.0029366165284286463
2019-01-01 18:00:00,0.0,0.0,0.0,0.00020508391545447395,0.0,0.0,0.0003045116384130245,0.000609286274979264,0.0,0.0,0.0,9.594357098203959e-08,0.0,0.0005166131477178653,4.197729280168542e-05,0.0,0.0,0.00021732995013136174,0.0,0.0,0.0,0.0,0.0031730271487478696
2019-01-01 19:00:00,0.0,0.0,0.0,0.00020432652039183372,0.0,0.0,0.0002661962821474406,0.0006070361208636616,0.0,0.0,0.0,9.558924194169125e-08,0.0,0.000493821272218992,1.6286282158376927e-05,0.0,0.0,0.00021652732925868837,0.0,0.0,0.0,0.0,0.003568447108197572
2019-01-01 20:00:00,0.0,0.0,0.0,0.00021208030297536424,0.0,0.0,0.00019301042706392047,0.0006284290003819417,0.0,0.0,0.0,9.921666239557564e-08,0.0,0.0005258596321726037,1.4312712387249893e-05,0.0,0.0,0.00022474410812442145,0.0,0.0,0.0,0.0,0.0034621861954238996
2019-01-01 21:00:00,0.0,0.0,0.0,0.00021060962791062825,0.0,0.0,0.00018203286247684599,0.000624071147022377,0.0,0.0,0.0,9.852864248356877e-08,0.0,0.0005015789335245173,6.746031615378352e-06,0.0,0.0,0.0002231856156518635,0.0,0.0,0.0,0.0,0.003634292234167838
2019-01-01 22:00:00,0.0,0.0,0.0,0.00021245012567026,0.0,0.0,0.00017165987331976666,0.0006307592211687612,0.0,0.0,0.0,9.93896750372539e-08,0.0,0.0004978829470940163,1.3845981039917943e-05,0.0,0.0,0.00022513601378733525,0.0,0.0,0.0,0.0,0.0037476735071867
2019-01-01 23:00:00,0.0,0.0,0.0,0.0002280654162433637,0.0,0.0,0.0002165050791837196,0.0006744704310093877,0.0,0.0,0.0,1.0669491268197953e-07,0.0,0.0004603678526836705,1.3406864836706418e-05,0.0,0.0,0.0002416837294578638,0.0,0.0,0.0,0.0,0.003923629567273685
2019-01-02 00:00:00,0.0,0.0,0.0,0.00023445989658975878,0.0,0.0,0.00023033910678458796,0.0006951975446115505,0.0,0.0,0.0,1.0968641631915191e-07,0.0,0.00044693694362542025,1.764628148859166e-05,0.0,0.0,0.00024846003900763197,0.0,0.0,0.0,0.0,0.003952722909240042
2019-01-02 01:00:00,0.0,0.0,0.0,0.00023432227863709793,0.0,0.0,0.00022486642482739594,0.0006947894933235655,0.0,0.0,0.0,1.0962203507413687e-07,0.0,0.0004498031886336706,8.65526891868096e-06,0.0,0.0,0.0002483142035688913,0.0,0.0,0.0,0.0,0.003806973758143564
2019-01-02 02:00:00,0.0,0.0,0.0,0.0002379809371689751,0.0,0.0,0.0002030300552748392,0.0007079422891680557,0.0,0.0,0.0,1.1133365035988132e-07,0.0,0.00045947784989219977,1.4474434039856947e-05,0.0,0.0,0.000252191329059296,0.0,0.0,0.0,0.0,0.003740892148615524
2019-01-02 03:00:00,0.0,0.0,0.0,0.000236241137296972,0.0,0.0,0.00021868587665228195,0.0007000215469226048,0.0,0.0,0.0,1.1051972688790078e-07,0.0,0.0004680611834535521,1.756164355780806e-05,0.0,0.0,0.0002503476417151029,0.0,0.0,0.0,0.0,0.003945832498955157
2019-01-02 04:00:00,0.0,0.0,0.0,0.0002132602783652804,0.0,0.0,0.00027853142654270095,0.0006399325796794502,0.0,0.0,0.0,1.0109893460493227e-07,0.0,0.0004762587428488087,1.326385973959569e-05,0.0,0.0,0.00022900780314021046,0.0,0.0,0.0,0.0,0.00407386487591277
2019-01-02 05:00:00,0.0,0.0,0.0,0.0001956674771017732,0.0,0.0,0.0004041778124895917,0.000588293680660321,0.0,0.0,0.0,9.275882796111366e-08,0.0,0.000463096216181184,1.6171151536202963e-05,0.0,0.0,0.00021011591760333953,0.0,0.0,0.0,0.0,0.0037003509163307177
2019-01-02 06:00:00,0.0,0.0,0.0,0.00019540700062924956,0.0,0.0,0.0005957079851192265,0.0005867435589645586,0.0,0.0,0.0,9.263534554768134e-08,0.0,0.0004922542110333394,3.204261525448412e-05,0.0,0.0,0.00020983620707684306,0.0,7.9926808893296e-06,0.0,0.0,0.003562616571946788
2019-01-02 07:00:00,0.0,0.0,0.0,0.00018397188935616202,0.0,0.0,0.0006847812238044772,0.0005534908086539623,0.0,0.0,0.0,8.72143755683689e-08,0.001945329114033859,0.0004544184282033484,4.9203397930873064e-05,0.0,0.0,0.00019755670649948667,0.0,1.6304066037761493e-05,0.0,0.0,0.0033055763299322475
2019-01-02 08:00:00,0.0,0.0,0.0,0.00017753193377565685,0.0,0.0,0.0007716856650322997,0.0005416866731545174,0.0,0.0,0.0,8.529874364492138e-08,0.002564443127382114,0.00044346352553106865,3.401163254474417e-05,0.0,0.0,0.00019321744555545923,0.0,3.1891906357448604e-05,0.0,0.0,0.0033932537051019206
2019-01-02 09:00:00,0.0,0.0,0.0,0.0001796182619744642,0.0,0.0,0.000829309290268447,0.0005400401232536243,0.0,0.0,0.0,8.515047931290864e-08,0.0010633159365868628,0.0004462290364452302,1.5148045098768939e-05,0.0,0.0,0.00019288159939554698,0.0,5.755054657376589e-05,0.0,0.0,0.0034406904795524413
2019-01-02 10:00:00,0.0,0.0,0.0,0.00017739277727286064,0.0,0.0,0.0009122241998638386,0.0005343934104371902,0.0,0.0,0.0,8.40954580307629e-08,0.0,0.0004386477759753048,1.4760665501322183e-05,0.0,0.0,0.00019049178087733506,0.0,8.465158185852333e-05,0.0,0.0,0.003328998545116088
2019-01-02 11:00:00,0.0,0.0,0.0,0.000180847435475401,0.0,0.0,0.0008867385433988483,0.0005430259283380396,0.0,0.0,0.0,8.573318572378781e-08,0.0,0.00045142574448437105,2.0001960527203044e-05,0.0,0.0,0.00019420153729155564,0.0,9.986159040452469e-05,0.0,0.0,0.003299556507604216
2019-01-02 12:00:00,0.0,0.0,0.0,0.00017936064852202286,0.0,0.0,0.0008533050009556527,0.0005375055776518655,0.0,0.0,0.0,8.502835415307411e-08,0.0,0.0004446518247759989,2.0476896420371497e-05,0.0,0.0,0.00019260496329971525,0.0,9.537243548390535e-05,0.0,0.0,0.0034771789126972
2019-01-02 13:00:00,0.0,0.0,0.0,0.000179146583356456,0.0,0.0,0.0008479218172119066,0.0005393251794752255,0.0,0.0,0.0,8.492687365074743e-08,0.0002442550959453904,0.00044173081549659537,2.178010159631806e-05,0.0,0.0,0.00019237509117504635,0.0,6.716953228509613e-05,0.0,0.0,0.0035073100228135853
2019-01-02 14:00:00,0.0,0.0,0.0,0.000180483149901843,0.0,0.0,0.0008528822708190515,0.000537991263418545,0.0,0.0,0.0,8.499386542504389e-08,0.0006525909828468439,0.0004475663234053887,3.3553688957766084e-05,0.0,0.0,0.0001925268399458919,0.0,3.055568943818783e-05,0.0,0.0,0.003448558622224209
2019-01-02 15:00:00,0.0,0.0,0.0,0.00018436365106334513,0.0,0.0,0.0008673545348371514,0.0005473711657720316,0.0,0.0,0.0,8.625009427533901e-08,0.000794048474154031,0.0004695279734927421,4.121796127821654e-05,0.0,0.0,0.00019537243085514968,0.0,9.922339054517737e-06,0.0,0.0,0.003377075604883023
2019-01-02 16:00:00,0.0,0.0,0.0,0.0001870168453900873,0.0,0.0,0.0008716804869536629,0.0005466074097404999,0.0,0.0,0.0,8.635507634195983e-08,0.001558547377779933,0.0004773911571967206,9.381450907422983e-05,0.0,0.0,0.00019561023467118296,0.0,4.967208173757796e-06,0.0,0.0,0.0031924743464488985
2019-01-02 17:00:00,0.0,0.0,0.0,0.00018642231374479476,0.0,0.0,0.0008766321296775481,0.0005452261085809458,0.0,0.0,0.0,8.608055120220647e-08,0.0017013124214723698,0.0004820914895318013,8.855940101513507e-05,0.0,0.0,0.00019498838440730682,0.0,4.951417283681051e-06,0.0,0.0,0.0031679474074172917
2019-01-02 18:00:00,0.0,0.0,0.0,0.00018950024293933122,0.0,0.0,0.0008749318299959244,0.0005556770149045927,0.0,0.0,0.0,8.750178579749085e-08,0.0015392869848703185,0.00048188758763657673,7.339899613476661e-05,0.0,0.0,0.00019820774387617563,0.0,0.0,0.0,0.0,0.0032531364329414494
2019-01-02 19:00:00,0.0,0.0,0.0,0.00018979953283230168,0.0,0.0,0.0008783287638022178,0.0005569174660951101,0.0,0.0,0.0,8.763998298235906e-08,0.0010195284058658264,0.00046784834950479125,6.024790122314535e-05,0.0,0.0,0.0001985207860840931,0.0,0.0,0.0,0.0,0.003346105001831111
2019-01-02 20:00:00,0.0,0.0,0.0,0.000199668958810661,0.0,0.0,0.000884098282235918,0.0005847316873793407,0.0,0.0,0.0,9.219719296007432e-08,0.0004060656950069763,0.00046648032579763054,3.132548325410768e-05,0.0,0.0,0.0002088437103515295,0.0,0.0,0.0,0.0,0.00353549945691145
2019-01-02 21:00:00,0.0,0.0,0.0,0.00020217576281710462,0.0,0.0,0.0008862644797543126,0.00059594263461115,0.0,0.0,0.0,9.396487185879931e-08,0.00040381625698972213,0.00045557927026712667,4.0646715585137264e-05,0.0,0.0,0.00021284783030428884,0.0,0.0,0.0,0.0,0.003448951828424577
2019-01-02 22:00:00,0.0,0.0,0.0,0.0002069331607276465,0.0,0.0,0.0008342650117824257,0.0006131771669387735,0.0,0.0,0.0,9.680869584927578e-08,0.0002955400459885093,0.0004620884911331502,3.996119618479826e-05,0.0,0.0,0.0002192896181146291,0.0,0.0,0.0,0.0,0.0035371636257168345
2019-01-02 23:00:00,0.0,0.0,0.0,0.00022256844140548776,0.0,0.0,0.0006929134542317595,0.00066036917614081,0.0,0.0,0.0,1.0412328538309802e-07,0.0,0.00047505337494478883,2.5734757095205553e-05,0.0,0.0,0.0002358585175452595,0.0,0.0,0.0,0.0,0.003743550895976492
2019-01-03 00:00:00,0.0,0.0,0.0,0.00022389640850901393,0.0,0.0,0.0006557754949150651,0.0006625748432942219,0.0,0.0,0.0,1.0474454281216862e-07,0.0,0.00047634157869643834,2.8126846092016735e-05,0.0,0.0,0.00023726578063435098,0.0,0.0,0.0,0.0,0.003904392331779529
2019-01-03 01:00:00,0.0,0.0,0.0,0.00022339499399271493,0.0,0.0,0.0006504433596080244,0.0006636868787940192,0.0,0.0,0.0,1.0450996810586192e-07,0.0,0.00047696156247858425,2.2004380327532215e-05,0.0,0.0,0.00023673442549818185,0.0,0.0,0.0,0.0,0.003974201502303689
