,Residual_Hydro_Water_Reservoir_AT,Residual_Hydro_Run-of-river_and_poundage_AT,Residual_Other_AT,Biomass_AT,Fossil_Brown_coal/Lignite_AT,Fossil_Coal-derived_gas_AT,Fossil_Gas_AT,Fossil_Hard_coal_AT,Fossil_Oil_AT,Fossil_Oil_shale_AT,Fossil_Peat_AT,Geothermal_AT,Hydro_Pumped_Storage_AT,Hydro_Run-of-river_and_poundage_AT,Hydro_Water_Reservoir_AT,Marine_AT,Nuclear_AT,Other_fossil_AT,Other_renewable_AT,Solar_AT,Waste_AT,Wind_Offshore_AT,Wind_Onshore_AT
2019-01-01 00:00:00,0.0,0.0,0.0,1.399686282875517e-05,0.0,0.0,2.3376670050934758e-05,1.0829446928015417e-05,0.0,0.0,0.0,1.223115294815086e-09,0.0,3.0060838878075786e-06,1.8983701728166886e-07,0.0,0.0,8.56180706192666e-06,0.0,0.0,0.0,0.0,9.87463813040164e-07
2019-01-01 01:00:00,0.0,0.0,0.0,1.4928205710035884e-05,0.0,0.0,1.631121384628454e-05,1.1587290016908791e-05,0.0,0.0,0.0,1.3045006550024666e-09,0.0,3.242988819718895e-06,9.878966524481872e-08,0.0,0.0,9.13150458311995e-06,0.0,0.0,0.0,0.0,7.912698792010247e-07
2019-01-01 02:00:00,0.0,0.0,0.0,1.4832133460304277e-05,0.0,0.0,1.5072040295150845e-05,1.1512718628904091e-05,0.0,0.0,0.0,1.2961053853272775e-09,0.0,3.236257509880495e-06,8.594693305210136e-08,0.0,0.0,9.072737695405842e-06,0.0,0.0,0.0,0.0,6.533024856229688e-07
2019-01-01 03:00:00,0.0,0.0,0.0,1.5183836192294079e-05,0.0,0.0,1.2053405069737995e-05,1.170233863454329e-05,0.0,0.0,0.0,1.3268389144036098e-09,0.0,3.26112900195373e-06,1.1106502678991217e-07,0.0,0.0,9.287872398895467e-06,0.0,0.0,0.0,0.0,9.351776794276121e-07
2019-01-01 04:00:00,0.0,0.0,0.0,1.4779516871023612e-05,0.0,0.0,1.1262623949339004e-05,1.1449745108453073e-05,0.0,0.0,0.0,1.2915074867911882e-09,0.0,3.155505207736075e-06,6.168709255363625e-08,0.0,0.0,9.040552405659903e-06,0.0,0.0,0.0,0.0,1.5778108904850194e-06
2019-01-01 05:00:00,0.0,0.0,0.0,1.4336405632415943e-05,0.0,0.0,1.0775574945211716e-05,1.112077746832591e-05,0.0,0.0,0.0,1.252786229043912e-09,0.0,3.063745850570225e-06,9.258578161668552e-08,0.0,0.0,8.769503601485285e-06,0.0,0.0,0.0,0.0,2.4134899841971676e-06
2019-01-01 06:00:00,0.0,0.0,0.0,1.3457561411572214e-05,0.0,0.0,1.0526175111033967e-05,1.0412186564243903e-05,0.0,0.0,0.0,1.175988462185364e-09,0.0,3.0550043842666026e-06,9.92289897480386e-08,0.0,0.0,8.23191923358715e-06,0.0,1.8959697778308452e-07,0.0,0.0,2.978857596108986e-06
2019-01-01 07:00:00,0.0,0.0,0.0,1.3284114077384282e-05,0.0,0.0,1.0472619444663316e-05,1.0311144247487893e-05,0.0,0.0,0.0,1.1608317738698702e-09,0.0,3.0539373048381182e-06,5.845767851576149e-08,0.0,0.0,8.125822415400735e-06,0.0,4.0549895407519274e-07,0.0,0.0,3.173520068769158e-06
2019-01-01 08:00:00,0.0,0.0,0.0,1.2608487933419362e-05,0.0,0.0,1.0352310266387245e-05,9.878945950265895e-06,0.0,0.0,0.0,1.1164827732847474e-09,0.0,3.003237132566816e-06,5.847759549193949e-08,0.0,0.0,7.815379411369381e-06,0.0,8.700157675414142e-07,0.0,0.0,3.252583011538614e-06
2019-01-01 09:00:00,0.0,0.0,0.0,1.2062719073036647e-05,0.0,0.0,1.074956734403784e-05,9.320947273297945e-06,0.0,0.0,0.0,1.0541002205849981e-09,0.0,2.875297986880516e-06,4.953723417814186e-08,0.0,0.0,7.378701542561865e-06,0.0,1.472862981731451e-06,0.0,0.0,4.092962593661415e-06
2019-01-01 10:00:00,0.0,0.0,0.0,1.1964012696686907e-05,0.0,0.0,9.719260957175958e-06,9.30439538477414e-06,0.0,0.0,0.0,1.0454747678613267e-09,0.0,2.8567123017628054e-06,9.504859425883513e-08,0.0,0.0,7.31832337350871e-06,0.0,2.1350313042844412e-06,0.0,0.0,4.282764075101665e-06
2019-01-01 11:00:00,0.0,0.0,0.0,1.2071326157451187e-05,0.0,0.0,9.966327298992761e-06,9.345674951429785e-06,0.0,0.0,0.0,1.0548523503100646e-09,0.0,2.8574032454154707e-06,1.4293933770455379e-07,0.0,0.0,7.383966450636236e-06,0.0,2.3809378550901676e-06,0.0,0.0,4.974537812604003e-06
