,Residual_Hydro_Water_Reservoir_DE,Residual_Hydro_Run-of-river_and_poundage_DE,Residual_Other_DE,Biomass_DE,Fossil_Brown_coal/Lignite_DE,Fossil_Coal-derived_gas_DE,Fossil_Gas_DE,Fossil_Hard_coal_DE,Fossil_Oil_DE,Fossil_Oil_shale_DE,Fossil_Peat_DE,Geothermal_DE,Hydro_Pumped_Storage_DE,Hydro_Run-of-river_and_poundage_DE,Hydro_Water_Reservoir_DE,Marine_DE,Nuclear_DE,Other_fossil_DE,Other_renewable_DE,Solar_DE,Waste_DE,Wind_Offshore_DE,Wind_Onshore_DE
2017-01-01 00:00:00,0.0,0.0,0.0,0.093415506,0.2690927,0.010172999,0.044157106,0.095370635,0.003846868,0.0,0.0,0.0004195011,0.0053079957,0.022107994,0.00037428777,0.0,0.12692335,0.011205878,0.0033461796,0.0,0.013303334,0.064872526,0.23608318
2017-01-01 01:00:00,0.0,0.0,0.0,0.093729734,0.27932048,0.010491296,0.04356248,0.08996157,0.0038671622,0.0,0.0,0.00042195822,0.0054767835,0.022141967,0.00040199875,0.0,0.1272969,0.010425799,0.0033081982,0.0,0.013269016,0.064965606,0.23135905
2017-01-01 02:00:00,0.0,0.0,0.0,0.09358856,0.28423253,0.010245567,0.04278808,0.09216793,0.0038610925,0.0,0.0,0.00041941265,0.0035598772,0.021858493,0.00042256986,0.0,0.12813929,0.010797385,0.0032915159,0.0,0.013219145,0.06504483,0.22636369
2017-01-01 03:00:00,0.0,0.0,0.0,0.09433994,0.27705657,0.010711466,0.04329975,0.092296295,0.0038767033,0.0,0.0,0.00041553317,0.002457731,0.021952618,0.00082336663,0.0,0.12939091,0.010867745,0.00331284,0.0,0.013430487,0.06547283,0.23029515
2017-01-01 04:00:00,0.0,0.0,0.0,0.09416505,0.2750141,0.011160197,0.04360395,0.09049164,0.0038686832,0.0,0.0,0.00040606406,0.0012338997,0.021863243,0.0004951058,0.0,0.12913427,0.010962391,0.0033048016,0.0,0.012983347,0.065129116,0.23618406
2017-01-01 05:00:00,0.0,0.0,0.0,0.0942758,0.27593005,0.010783085,0.04310275,0.08176894,0.003866475,0.0,0.0,0.00039942126,0.0031674136,0.021972531,0.00053419743,0.0,0.1291477,0.010809654,0.003306304,0.0,0.01306739,0.06313017,0.2447382
2017-01-01 06:00:00,0.0,0.0,0.0,0.09512631,0.27297786,0.009970459,0.043944534,0.083388716,0.0038853143,0.0,0.0,0.0003968746,0.0022439887,0.021802535,0.0005331367,0.0,0.12987041,0.010706495,0.0033241673,1.495195e-05,0.012501426,0.057513725,0.25179917
2017-01-01 07:00:00,0.0,0.0,0.0,0.09507189,0.26766312,0.009561364,0.04471277,0.08251235,0.0038751399,0.0,0.0,0.00039022227,0.0036553515,0.021501312,0.00041715647,0.0,0.12926409,0.011107422,0.0033709311,0.005433747,0.012927186,0.05298507,0.25555098
2017-01-01 08:00:00,0.0,0.0,0.0,0.09227929,0.25677472,0.009656477,0.04298397,0.08125912,0.0037491405,0.0,0.0,0.00038288868,0.0037063626,0.020609543,0.000669419,0.0,0.12508635,0.011317614,0.0032629797,0.03999979,0.012562591,0.04999801,0.24570175
2017-01-01 09:00:00,0.0,0.0,0.0,0.08998213,0.24935214,0.009529138,0.041278277,0.08460132,0.0036475628,0.0,0.0,0.00036752847,0.0022426937,0.020022487,0.0006635114,0.0,0.12144783,0.011258319,0.0031714325,0.08734562,0.012198679,0.043169033,0.21972238
2017-01-01 10:00:00,0.0,0.0,0.0,0.08761993,0.2426443,0.009663052,0.040871978,0.09078518,0.0035558776,0.0,0.0,0.00035330124,0.0012790577,0.019358652,0.0006675539,0.0,0.11806561,0.011567797,0.003090022,0.12419956,0.012705753,0.039614923,0.1939574
2017-01-01 11:00:00,0.0,0.0,0.0,0.08686123,0.24301594,0.0095958775,0.040594038,0.09068768,0.0035194505,0.0,0.0,0.00034514497,0.004315259,0.01898595,0.00079576345,0.0,0.11727024,0.011182986,0.0030655402,0.14296208,0.0127148535,0.035318423,0.17876948
2017-01-01 12:00:00,0.0,0.0,0.0,0.08954766,0.25598145,0.01005528,0.04129211,0.09170455,0.0036301776,0.0,0.0,0.00035262937,0.00554037,0.019562103,0.0008624785,0.0,0.12091359,0.010883286,0.0031594478,0.13165289,0.013229873,0.026628954,0.17500313
2017-01-01 13:00:00,0.0,0.0,0.0,0.0936917,0.26249832,0.010739777,0.043005213,0.107041575,0.003802329,0.0,0.0,0.00036877752,0.02468327,0.020486075,0.00095898675,0.0,0.12650542,0.0111638885,0.0033035006,0.09007296,0.013748879,0.015263096,0.17266616
2017-01-01 14:00:00,0.0,0.0,0.0,0.09815547,0.26437032,0.010769385,0.04627751,0.13617589,0.003971201,0.0,0.0,0.000389452,0.039974526,0.02147042,0.001163935,0.0,0.13231505,0.012293806,0.0034532358,0.03375198,0.01437273,0.009236679,0.17185846
2017-01-01 15:00:00,0.0,0.0,0.0,0.100531295,0.2673984,0.01029243,0.048831508,0.15588056,0.0040562907,0.0,0.0,0.00040523423,0.033408288,0.021920731,0.0011994414,0.0,0.1351452,0.012899333,0.0035494885,0.0024548883,0.014697274,0.010959039,0.17637062
2017-01-01 16:00:00,0.0,0.0,0.0,0.093488336,0.23947686,0.010279815,0.046713587,0.15681602,0.0037872088,0.0,0.0,0.000377679,0.088668376,0.020288887,0.0018124734,0.0,0.12537655,0.012335054,0.003316388,4.8234865e-06,0.0136095155,0.011489062,0.17215939
2017-01-01 17:00:00,0.0,0.0,0.0,0.09239139,0.23649287,0.010415261,0.04623515,0.16011448,0.003741298,0.0,0.0,0.00037725695,0.0889105,0.020259352,0.0020354073,0.0,0.123729326,0.012062321,0.003271845,0.0,0.013430841,0.014386645,0.17214587
2017-01-01 18:00:00,0.0,0.0,0.0,0.09340184,0.2392779,0.010396594,0.047022626,0.16622697,0.0037838302,0.0,0.0,0.00038232483,0.06594804,0.02047192,0.002248893,0.0,0.12523592,0.012659559,0.003311924,0.0,0.013526415,0.017994229,0.17811108
2017-01-01 19:00:00,0.0,0.0,0.0,0.094201475,0.24457003,0.009864361,0.047588717,0.17469217,0.0038226342,0.0,0.0,0.00038432822,0.030751422,0.020795703,0.002204579,0.0,0.12657212,0.012668174,0.003347678,0.0,0.013671605,0.030827342,0.18403774
2017-01-01 20:00:00,0.0,0.0,0.0,0.09482601,0.24691872,0.008977689,0.047878604,0.17775053,0.0038544093,0.0,0.0,0.0003873941,0.013533667,0.02104452,0.0015268549,0.0,0.12740774,0.012574947,0.003373479,0.0,0.013856185,0.03887152,0.18721774
2017-01-01 21:00:00,0.0,0.0,0.0,0.09363581,0.24321885,0.009919492,0.047252595,0.17359787,0.0038198018,0.0,0.0,0.00038750208,0.013008056,0.020958157,0.0016420074,0.0,0.12579674,0.0119045535,0.0033353518,0.0,0.01372299,0.047479246,0.19032088
2017-01-01 22:00:00,0.0,0.0,0.0,0.09495807,0.24670431,0.009691859,0.047246717,0.16211267,0.003861639,0.0,0.0,0.00039881314,0.01656467,0.021632195,0.0012744211,0.0,0.1275164,0.011595249,0.003381056,0.0,0.013973811,0.053367555,0.18572053
