,Residual_Hydro_Water_Reservoir_DE,Residual_Hydro_Run-of-river_and_poundage_DE,Residual_Other_DE,Biomass_DE,Fossil_Brown_coal/Lignite_DE,Fossil_Coal-derived_gas_DE,Fossil_Gas_DE,Fossil_Hard_coal_DE,Fossil_Oil_DE,Fossil_Oil_shale_DE,Fossil_Peat_DE,Geothermal_DE,Hydro_Pumped_Storage_DE,Hydro_Run-of-river_and_poundage_DE,Hydro_Water_Reservoir_DE,Marine_DE,Nuclear_DE,Other_fossil_DE,Other_renewable_DE,Solar_DE,Waste_DE,Wind_Offshore_DE,Wind_Onshore_DE
2017-01-01 00:00:00,0.0,0.0,0.0,0.0006306321017964211,0.03580993876916531,0.00044446140842396603,0.00016228712492199855,0.0038322138961766894,2.0073745310097817e-05,0.0,0.0,5.63189986385907e-06,0.00035947253601486634,4.089312664345065e-05,6.96041775786634e-07,0.0,0.00036250114452636244,0.0010842933395586287,5.889935997209169e-05,0.0,0.0,0.0007612563269152323,0.003497814477761031
2017-01-01 01:00:00,0.0,0.0,0.0,0.0006330401913873682,0.037187867023238105,0.0004585756287568236,0.00016017430356309723,0.0036165034710261526,2.0188789742291498e-05,0.0,0.0,5.667455249398046e-06,0.000371071460252123,4.0974530389070375e-05,7.47913197558668e-07,0.0,0.00036373279427042744,0.0010092692653083067,5.825720329523098e-05,0.0,0.0,0.0007626940647666395,0.0034293753798868443
2017-01-01 02:00:00,0.0,0.0,0.0,0.000633960418144742,0.03795401605625237,0.0004491623157271646,0.0001577932967710415,0.003716183619943428,2.021685516448834e-05,0.0,0.0,5.649963874216465e-06,0.00024190923611502326,4.056985836678525e-05,7.885159314051951e-07,0.0,0.00036722517428692283,0.0010483390333943267,5.813525485809669e-05,0.0,0.0,0.0007658877397918581,0.0033652766866069366
2017-01-01 03:00:00,0.0,0.0,0.0,0.0006397103406079685,0.037034021722342395,0.00047007232022550966,0.00015984517284658566,0.0037252035700943214,2.0319564603503503e-05,0.0,0.0,5.603485359517155e-06,0.0001671861114695074,4.078665099649724e-05,1.5379905275519764e-06,0.0,0.0003711951744705284,0.0010562604791391453,5.857233016297835e-05,0.0,0.0,0.0007717237453114776,0.0034272612932785824
2017-01-01 04:00:00,0.0,0.0,0.0,0.000638942452751268,0.03678506567214821,0.0004900854462390088,0.000161073529545467,0.003654756027881754,2.029080079920288e-05,0.0,0.0,5.479378526266779e-06,8.399045169899906e-05,4.064718478048112e-05,9.254279548407836e-07,0.0,0.00037070142943868527,0.0010661569077961167,5.8468458577633776e-05,0.0,0.0,0.0007681749777553114,0.003517201289407863
2017-01-01 05:00:00,0.0,0.0,0.0,0.0006398877612837353,0.03691876218209915,0.00047366851932577255,0.0001592703245894148,0.003303466273049577,2.028536406436353e-05,0.0,0.0,5.391374401515071e-06,0.0002156683404551082,4.08627489057923e-05,9.987986683306803e-07,0.0,0.0003708522927291278,0.0010516207737949796,5.851275788118672e-05,0.0,0.0,0.0007448237451800725,0.00364569200455034
2017-01-01 06:00:00,0.0,0.0,0.0,0.0006453177820673629,0.036504382936311475,0.00043773986741352553,0.00016229464728813965,0.003367117473896859,2.0373383435863253e-05,0.0,0.0,5.354156351272563e-06,0.00015271149677252823,4.052508291093933e-05,9.962863599737174e-07,0.0,0.00037272965473692134,0.0010410320868654418,5.8797669059634646e-05,2.2169451144619258e-07,0.0,0.0006781995320451052,0.0037488832815903896
2017-01-01 07:00:00,0.0,0.0,0.0,0.0006450082489934503,0.03579697129949086,0.00041981788721390847,0.00016514715091985594,0.003332038812504713,2.0321911673334743e-05,0.0,0.0,5.264898084907758e-06,0.00024878281646401545,3.9968885034026643e-05,7.796230867210494e-07,0.0,0.000371023797843552,0.00108011560260116,5.963033739780968e-05,8.057432491639409e-05,0.0,0.0006248555352144237,0.0038050934065537462
2017-01-01 08:00:00,0.0,0.0,0.0,0.0006253238377513918,0.03430027492173726,0.0004234940980563353,0.00015857459094011558,0.0032775606034346053,1.9637962869756564e-05,0.0,0.0,5.1598608758154505e-06,0.0002519571326615236,3.8265990805992746e-05,1.2496009308946308e-06,0.0,0.000358609176651704,0.0010992573648710346,5.7652656661506234e-05,0.0005924374536247824,0.0,0.000588933743671013,0.003654126641721933
2017-01-01 09:00:00,0.0,0.0,0.0,0.000608556818886072,0.03324317934989452,0.00041708681235351063,0.0001519822257973138,0.003405649482392988,1.906828517209263e-05,0.0,0.0,4.943113848154842e-06,0.00015215734492073592,3.710280673367007e-05,1.236134830543488e-06,0.0,0.00034749247117989347,0.0010913454472497887,5.592481827440442e-05,0.0012911303729010622,0.0,0.0005074931321123964,0.003261322906377015
2017-01-01 10:00:00,0.0,0.0,0.0,0.0005919875964747108,0.03231650261299997,0.0004225245576498309,0.0001503355447512771,0.003650922463484807,1.8570368309620324e-05,0.0,0.0,4.747003961032345e-06,8.669177544886343e-05,3.5836759077117454e-05,1.2424204738063377e-06,0.0,0.00033747676548542734,0.0011202221298365171,5.443465712438612e-05,0.0018340612676152096,0.0,0.00046524477479071663,0.002876012055198446
