,Residual_Hydro_Water_Reservoir_AT,Residual_Hydro_Run-of-river_and_poundage_AT,Residual_Other_AT,Biomass_AT,Fossil_Brown_coal/Lignite_AT,Fossil_Coal-derived_gas_AT,Fossil_Gas_AT,Fossil_Hard_coal_AT,Fossil_Oil_AT,Fossil_Oil_shale_AT,Fossil_Peat_AT,Geothermal_AT,Hydro_Pumped_Storage_AT,Hydro_Run-of-river_and_poundage_AT,Hydro_Water_Reservoir_AT,Marine_AT,Nuclear_AT,Other_fossil_AT,Other_renewable_AT,Solar_AT,Waste_AT,Wind_Offshore_AT,Wind_Onshore_AT
2023-01-01 00:00:00,0.0,0.0,0.0,0.01127280669950226,0.0,0.0,9.799574162248183e-06,0.0,0.0,0.0,0.0,1.5672127381949934e-08,0.0,6.197079820254904e-05,1.0317689805105147e-06,0.0,0.0,6.183106556825455e-05,0.0,0.0,0.0,0.0,0.00020000964258081957
2023-01-01 01:00:00,0.0,0.0,0.0,0.011678516813373091,0.0,0.0,1.0152262401764158e-05,0.0,0.0,0.0,0.0,1.6236169749944216e-08,0.0,6.28346025012398e-05,1.0472774089540174e-06,0.0,0.0,6.405637549515668e-05,0.0,0.0,0.0,0.0,0.00021508237635020657
2023-01-01 02:00:00,0.0,0.0,0.0,0.012046606939768754,0.0,0.0,1.3294554280899362e-05,0.0,0.0,0.0,0.0,1.6747910570370563e-08,0.0,6.405650224872255e-05,1.1344596323928583e-06,0.0,0.0,6.607534072244141e-05,0.0,0.0,0.0,0.0,0.0001984221259958416
2023-01-01 03:00:00,0.0,0.0,0.0,0.012726417083358454,0.0,0.0,2.0037119160917554e-05,0.0,0.0,0.0,0.0,1.7546799795875423e-08,0.0,6.772218085105187e-05,1.837949915521622e-06,0.0,0.0,6.922718928008231e-05,0.0,0.0,0.0,0.0,0.00013299906808569568
2023-01-01 04:00:00,0.0,0.0,0.0,0.013224693363780569,0.0,0.0,2.057076492237665e-05,0.0,0.0,0.0,0.0,1.8084350650134184e-08,0.0,7.037410591168245e-05,1.8822126420095129e-06,0.0,0.0,7.134798253972778e-05,0.0,0.0,0.0,0.0,8.795760316921345e-05
2023-01-01 05:00:00,0.0,0.0,0.0,0.013372996387105181,0.0,0.0,2.1044738671593812e-05,0.0,0.0,0.0,0.0,1.828715035236566e-08,0.0,7.32144102231982e-05,1.6371334822307035e-06,0.0,0.0,7.214808589393731e-05,0.0,0.0,0.0,0.0,8.083511663177289e-05
2023-01-01 06:00:00,0.0,0.0,0.0,0.013150379016120805,0.0,0.0,2.0455168813677308e-05,0.0,0.0,0.0,0.0,1.7982728125932914e-08,0.0,7.462828572626261e-05,2.413965448406668e-06,0.0,0.0,7.094705235303614e-05,0.0,1.0900487903015114e-06,0.0,0.0,5.1580942628845284e-05
2023-01-01 07:00:00,0.0,0.0,0.0,0.013597841240260582,0.0,0.0,2.1439800961248446e-05,0.0,0.0,0.0,0.0,1.8594618590342094e-08,0.0,7.981028717460674e-05,2.0025442825416846e-06,0.0,0.0,7.336113682947092e-05,0.0,1.2962103170532809e-05,0.0,0.0,7.008410462554186e-05
2023-01-01 08:00:00,0.0,0.0,0.0,0.012586309857513904,0.0,0.0,2.1104301557734485e-05,0.0,0.0,0.0,0.0,1.721138136010838e-08,0.0,7.79889384665617e-05,2.5003637542442536e-06,0.0,0.0,6.790386674771191e-05,0.0,3.182042133086745e-05,0.0,0.0,5.199188601273879e-05
2023-01-01 09:00:00,0.0,0.0,0.0,0.011745980534585868,0.0,0.0,1.406804703565529e-05,0.0,0.0,0.0,0.0,1.6062257541552326e-08,0.0,7.546285937349083e-05,2.1408842048563046e-06,0.0,0.0,6.3370241641205e-05,0.0,5.6470929674514157e-05,0.0,0.0,6.766179567526468e-05
2023-01-01 10:00:00,0.0,0.0,0.0,0.012228014610290577,0.0,0.0,1.1864607251362559e-05,0.0,0.0,0.0,0.0,1.67214239214876e-08,0.0,8.149971217295373e-05,2.5453158307004624e-06,0.0,0.0,6.59708432484321e-05,0.0,8.108744252859338e-05,0.0,0.0,5.2597180608584266e-05
2023-01-01 11:00:00,0.0,0.0,0.0,0.012804726645527646,0.0,0.0,1.2230052030470537e-05,0.0,0.0,0.0,0.0,1.7510059421947946e-08,0.0,8.451918973651462e-05,3.1218039876734256e-06,0.0,0.0,6.90822379015012e-05,0.0,9.340296245628936e-05,0.0,0.0,4.197561556186471e-05
2023-01-01 12:00:00,0.0,0.0,0.0,0.013137758649649837,0.0,0.0,1.1990442745315023e-05,0.0,0.0,0.0,0.0,1.796547017322913e-08,0.0,8.672061557020184e-05,2.7210096461373217e-06,0.0,0.0,7.087896474889692e-05,0.0,8.712021398481929e-05,0.0,0.0,2.2653918332821345e-05
2023-01-01 13:00:00,0.0,0.0,0.0,0.01299943828036359,0.0,0.0,1.13912101154424e-05,0.0,0.0,0.0,0.0,1.7776321435226677e-08,0.0,8.231124545350024e-05,2.7430970626678408e-06,0.0,0.0,7.01327183883006e-05,0.0,6.14196177479073e-05,0.0,0.0,2.7095547472944126e-05
2023-01-01 14:00:00,0.0,0.0,0.0,0.01291475179406191,0.0,0.0,1.108204545214142e-05,0.0,0.0,0.0,0.0,1.7660515338897683e-08,0.0,7.682764535254324e-05,2.9184457300679286e-06,0.0,0.0,6.967582991612237e-05,0.0,2.783345243323408e-05,0.0,0.0,3.8176079049283024e-05
