,Residual_Hydro_Water_Reservoir_AT,Residual_Hydro_Run-of-river_and_poundage_AT,Residual_Other_AT,Biomass_AT,Fossil_Brown_coal/Lignite_AT,Fossil_Coal-derived_gas_AT,Fossil_Gas_AT,Fossil_Hard_coal_AT,Fossil_Oil_AT,Fossil_Oil_shale_AT,Fossil_Peat_AT,Geothermal_AT,Hydro_Pumped_Storage_AT,Hydro_Run-of-river_and_poundage_AT,Hydro_Water_Reservoir_AT,Marine_AT,Nuclear_AT,Other_fossil_AT,Other_renewable_AT,Solar_AT,Waste_AT,Wind_Offshore_AT,Wind_Onshore_AT
2023-01-01 00:00:00,0.0,0.0,0.0,0.06670428,0.0,0.0,0.007837753,0.0,0.0,0.0,0.0,1.9455416e-05,0.0,0.6163198,0.019233067,0.0,0.0,0.0061145592,0.0,0.0,0.027793452,0.0,0.25597766
2023-01-01 01:00:00,0.0,0.0,0.0,0.06695737,0.0,0.0,0.007867491,0.0,0.0,0.0,0.0,1.9529234e-05,0.0,0.6054899,0.018915458,0.0,0.0,0.006137759,0.0,0.0,0.027898904,0.0,0.26671353
2023-01-01 02:00:00,0.0,0.0,0.0,0.069184795,0.0,0.0,0.010320066,0.0,0.0,0.0,0.0,2.01789e-05,0.0,0.6183104,0.020524822,0.0,0.0,0.00634194,0.0,0.0,0.028826999,0.0,0.24647085
2023-01-01 03:00:00,0.0,0.0,0.0,0.07475897,0.0,0.0,0.015909448,0.0,0.0,0.0,0.0,2.1624495e-05,0.0,0.66862935,0.034012243,0.0,0.0,0.00679627,0.0,0.0,0.030892136,0.0,0.16897997
2023-01-01 04:00:00,0.0,0.0,0.0,0.07973673,0.0,0.0,0.016764324,0.0,0.0,0.0,0.0,2.2875294e-05,0.0,0.71315366,0.035750818,0.0,0.0,0.007189378,0.0,0.0,0.03267899,0.0,0.11470326
2023-01-01 05:00:00,0.0,0.0,0.0,0.07931683,0.0,0.0,0.016871082,0.0,0.0,0.0,0.0,2.275483e-05,0.0,0.7298449,0.030588994,0.0,0.0,0.007151518,0.0,0.0,0.0325069,0.0,0.10369701
2023-01-01 06:00:00,0.0,0.0,0.0,0.07884269,0.0,0.0,0.016576353,0.0,0.0,0.0,0.0,2.2618806e-05,0.0,0.75201064,0.045593053,0.0,0.0,0.0071087675,0.0,0.0006462516,0.03231258,0.0,0.066887036
2023-01-01 07:00:00,0.0,0.0,0.0,0.075465396,0.0,0.0,0.01608279,0.0,0.0,0.0,0.0,2.1649908e-05,0.0,0.7444476,0.035010993,0.0,0.0,0.0068042567,0.0,0.0071135415,0.03092844,0.0,0.08412536
2023-01-01 08:00:00,0.0,0.0,0.0,0.07188798,0.0,0.0,0.016292643,0.0,0.0,0.0,0.0,2.0623598e-05,0.0,0.7486661,0.044988908,0.0,0.0,0.006481703,0.0,0.017971994,0.029462285,0.0,0.064227775
2023-01-01 09:00:00,0.0,0.0,0.0,0.06777082,0.0,0.0,0.010971096,0.0,0.0,0.0,0.0,1.944245e-05,0.0,0.731786,0.038912676,0.0,0.0,0.006110484,0.0,0.032218914,0.027774928,0.0,0.084435776
