,Residual_Hydro_Water_Reservoir_FR,Residual_Hydro_Run-of-river_and_poundage_FR,Residual_Other_FR,Biomass_FR,Fossil_Brown_coal/Lignite_FR,Fossil_Coal-derived_gas_FR,Fossil_Gas_FR,Fossil_Hard_coal_FR,Fossil_Oil_FR,Fossil_Oil_shale_FR,Fossil_Peat_FR,Geothermal_FR,Hydro_Pumped_Storage_FR,Hydro_Run-of-river_and_poundage_FR,Hydro_Water_Reservoir_FR,Marine_FR,Nuclear_FR,Other_fossil_FR,Other_renewable_FR,Solar_FR,Waste_FR,Wind_Offshore_FR,Wind_Onshore_FR
2017-01-01 00:00:00,0.0,0.0,0.0,0.0012021584668961316,0.0,0.0,0.0002698200839765815,0.0001400127422534046,3.658827791946014e-05,0.0,0.0,0.0,1.62925671528817e-05,7.292666650295719e-06,2.9844811248621886e-06,0.0,0.00020936412887152318,0.0,0.0,0.0,0.0,0.0,1.0449140815511943e-05
2017-01-01 01:00:00,0.0,0.0,0.0,0.001211720331577437,0.0,0.0,0.0002584387042777031,0.0001428921692773083,3.687929792391194e-05,0.0,0.0,0.0,2.5025959351446003e-05,6.911753819111741e-06,2.973479513693661e-06,0.0,0.0002104037101368932,0.0,0.0,0.0,0.0,0.0,1.0432420603529923e-05
2017-01-01 02:00:00,0.0,0.0,0.0,0.0012577766105558539,0.0,0.0,0.00023948207527077454,0.00014169674394885466,3.828104318595658e-05,0.0,0.0,0.0,3.490799552121284e-05,7.164449468326222e-06,2.99167314459054e-06,0.0,0.00021778436466298143,0.0,0.0,0.0,0.0,0.0,1.051806763947243e-05
2017-01-01 03:00:00,0.0,0.0,0.0,0.001273898361459104,0.0,0.0,0.00023354070955817002,0.00014536935100955975,3.877171651966392e-05,0.0,0.0,0.0,4.440073285672081e-05,6.921609695991597e-06,2.3347381541415117e-06,0.0,0.000221008825379806,0.0,0.0,0.0,0.0,0.0,1.1142672436628133e-05
2017-01-01 04:00:00,0.0,0.0,0.0,0.0012748940053442155,0.0,0.0,0.00023505633536108285,0.00015005610616547328,3.8802019425795186e-05,0.0,0.0,0.0,5.348780337780152e-05,6.401783895938318e-06,2.134854998107306e-06,0.0,0.000221377384177847,0.0,0.0,0.0,0.0,0.0,1.1606539660679605e-05
2017-01-01 05:00:00,0.0,0.0,0.0,0.0012783996445953837,0.0,0.0,0.0002333043722342542,0.000144020063327847,3.874100528269651e-05,0.0,0.0,0.0,6.271214131868e-05,6.371044607621938e-06,1.9371052784562453e-06,0.0,0.0002216268143042405,0.0,0.0,0.0,0.0,0.0,1.1989539345682227e-05
2017-01-01 06:00:00,0.0,0.0,0.0,0.0012730750863180556,0.0,0.0,0.0002342902946825444,0.00014213585693461552,3.8746659740134144e-05,0.0,0.0,0.0,7.149039329674432e-05,6.547209059309094e-06,1.9195745077372754e-06,0.0,0.00022066212918520905,0.0,0.0,0.0,0.0,0.0,1.3093356392284396e-05
2017-01-01 07:00:00,0.0,0.0,0.0,0.0012633789966084383,0.0,0.0,0.00023328296724280025,0.00014133655076871803,3.845155453163075e-05,0.0,0.0,0.0,0.00010060843452124797,6.814164655589182e-06,1.8137313274940785e-06,0.0,0.00021891957310759256,0.0,0.0,1.3525007280982632e-05,0.0,0.0,1.389572852771287e-05
2017-01-01 08:00:00,0.0,0.0,0.0,0.0012385231534219321,0.0,0.0,0.00023350926812494596,0.00014600807668731705,3.76642694142118e-05,0.0,0.0,0.0,8.267944198431765e-05,6.730751007024975e-06,2.279188530502689e-06,0.0,0.00021554833588727527,0.0,0.0,5.685050551186824e-05,0.0,0.0,1.4199196900509797e-05
2017-01-01 09:00:00,0.0,0.0,0.0,0.0012132165229275238,0.0,0.0,0.00022847589505387714,0.00014479886843119522,3.7054396061098395e-05,0.0,0.0,0.0,6.655244928163275e-05,6.750722900086504e-06,2.6656968614371284e-06,0.0,0.00021125944221199577,0.0,0.0,0.00013231046984832153,0.0,0.0,1.4494182966308205e-05
