,production,imports,exports
2018-01-01 00:00:00,57082.40012931824,167.76,8361.172
2018-01-01 01:00:00,57339.635219573975,126.47,8327.951
2018-01-01 02:00:00,58095.29955673218,89.44,8125.337
2018-01-01 03:00:00,57998.702014923096,88.49,7584.499
2018-01-01 04:00:00,58738.57505989075,35.84,7278.2393
2018-01-01 05:00:00,57893.3385925293,1.57,7373.211
2018-01-01 06:00:00,56958.75349807739,5.1,6718.917
2018-01-01 07:00:00,56460.96036529541,13.84,5983.6
2018-01-01 08:00:00,58566.50329589844,1.56,5995.7773
2018-01-01 09:00:00,62362.35940361023,5.0,7443.6436
2018-01-01 10:00:00,64923.57810974121,75.1,8207.043
2018-01-01 11:00:00,65303.69731712341,159.77002,8710.543
2018-01-01 12:00:00,63201.59807777405,226.57,8443.768
2018-01-01 13:00:00,58900.26649475098,70.85,4311.5127
2018-01-01 14:00:00,55956.32210922241,867.89996,2877.4238
2018-01-01 15:00:00,55692.08441543579,1734.14,2629.247
2018-01-01 16:00:00,58809.51435661316,2292.56,2364.8481
2018-01-01 17:00:00,59545.835729599,1786.7899,2330.782
2018-01-01 18:00:00,59209.95405769348,1752.21,2669.985
2018-01-01 19:00:00,58234.364908218384,1546.8201,3595.105
2018-01-01 20:00:00,55803.36718559265,1266.4,4517.086
2018-01-01 21:00:00,54991.880546569824,1713.03,3880.584
2018-01-01 22:00:00,53779.06614494324,2060.37,3745.4639
2018-01-01 23:00:00,52049.03759765625,2116.62,3724.768
2018-01-02 00:00:00,50738.82028007507,2089.8699,3497.8452
2018-01-02 01:00:00,49501.37362289429,1980.8099,3492.667
2018-01-02 02:00:00,49023.68477058411,1990.2001,3501.127
2018-01-02 03:00:00,51292.30309295654,2015.24,3692.88
2018-01-02 04:00:00,53715.84197616577,2166.94,4255.034
2018-01-02 05:00:00,58940.00994300842,2336.4102,3914.418
2018-01-02 06:00:00,62709.37554306025,2279.5898,4138.436
2018-01-02 07:00:00,65049.520460128784,3230.66,4249.125
2018-01-02 08:00:00,67201.78253936768,3641.31,4338.378
2018-01-02 09:00:00,68656.94702720642,3778.17,4158.419
2018-01-02 10:00:00,70361.17937850952,3569.02,4286.158
2018-01-02 11:00:00,70591.76810455322,3240.83,4061.494
2018-01-02 12:00:00,69747.92955589294,3527.48,3319.415
2018-01-02 13:00:00,67610.74047279358,3810.77,3247.118
2018-01-02 14:00:00,66437.20731544495,4525.09,3606.2788
2018-01-02 15:00:00,66255.65365600586,4977.3096,3530.7239
2018-01-02 16:00:00,69283.68104171753,5024.73,3407.188
2018-01-02 17:00:00,67690.3410282135,4395.66,3721.2979
2018-01-02 18:00:00,68042.84915542603,4395.91,3722.598
2018-01-02 19:00:00,67246.05485725403,3525.0698,4774.201
2018-01-02 20:00:00,65753.86263656616,3032.0498,4851.534
2018-01-02 21:00:00,64879.88236236572,2739.21,5584.233
2018-01-02 22:00:00,62689.380517959595,2090.97,6220.6
2018-01-02 23:00:00,61115.25949668884,2470.24,5611.62
2018-01-03 00:00:00,60416.11361312866,2488.8198,5398.914
2018-01-03 01:00:00,61254.3895778656,2115.26,5912.1553
2018-01-03 02:00:00,62911.26048088074,1913.88,6082.686
2018-01-03 03:00:00,64522.08785057068,1944.08,5801.7627
2018-01-03 04:00:00,65825.69107818604,1692.37,5826.9717
2018-01-03 05:00:00,69567.47402191162,1792.42,5579.759
2018-01-03 06:00:00,74145.31301254267,1671.16,5807.3047
2018-01-03 07:00:00,75642.39915466309,1868.9,5242.55
2018-01-03 08:00:00,76254.37496566772,2195.77,4834.328
2018-01-03 09:00:00,79017.99520874023,2109.82,5231.948
2018-01-03 10:00:00,79946.50959014893,2258.81,5208.895
2018-01-03 11:00:00,79590.28067970276,2306.57,5062.856
2018-01-03 12:00:00,78957.3199710846,2260.48,5139.198
2018-01-03 13:00:00,77843.59617614746,2060.13,5179.688
2018-01-03 14:00:00,77047.68520927429,2136.71,5164.4004
2018-01-03 15:00:00,78987.02202033997,2377.61,5172.379
2018-01-03 16:00:00,80884.30761146545,2069.09,4846.797
2018-01-03 17:00:00,80552.30316734314,1664.14,4571.91
