,Residual_Hydro_Water_Reservoir_IT,Residual_Hydro_Run-of-river_and_poundage_IT,Residual_Other_IT,Biomass_IT,Fossil_Brown_coal/Lignite_IT,Fossil_Coal-derived_gas_IT,Fossil_Gas_IT,Fossil_Hard_coal_IT,Fossil_Oil_IT,Fossil_Oil_shale_IT,Fossil_Peat_IT,Geothermal_IT,Hydro_Pumped_Storage_IT,Hydro_Run-of-river_and_poundage_IT,Hydro_Water_Reservoir_IT,Marine_IT,Nuclear_IT,Other_fossil_IT,Other_renewable_IT,Solar_IT,Waste_IT,Wind_Offshore_IT,Wind_Onshore_IT
2019-01-01 00:00:00,0.0,0.0,0.0,7.265197793833439e-06,0.0,0.00011082811593606258,4.5466823401716007e-05,0.00016755166868370698,8.148766016688911e-07,0.0,0.0,3.8035643907299502e-06,0.0,6.14283629729704e-07,5.5191413993400304e-08,0.0,0.0,0.00038921412673540085,0.0,0.0,0.0,0.0,1.0289895371897577e-05
2019-01-01 01:00:00,0.0,0.0,0.0,7.5559521352726335e-06,0.0,0.0001154268058332322,4.420861522255272e-05,0.0001822383758998867,8.508848353812421e-07,0.0,0.0,3.9716384711991685e-06,0.0,6.057513334354191e-07,6.518179297251095e-08,0.0,0.0,0.00037578738843845565,0.0,0.0,0.0,0.0,1.0740367655744003e-05
2019-01-01 02:00:00,0.0,0.0,0.0,8.22068132772687e-06,0.0,0.0001247439007019011,4.059505973113091e-05,0.0001650711322988181,9.183790315041636e-07,0.0,0.0,4.280308714286295e-06,0.0,6.002971004325234e-07,5.405105501251289e-08,0.0,0.0,0.00034785615089739594,0.0,0.0,0.0,0.0,1.1694885725348908e-05
2019-01-01 03:00:00,0.0,0.0,0.0,8.484060436964273e-06,0.0,0.00012722295047785888,3.9775114202759524e-05,0.0001579390580805218,9.366300828139613e-07,0.0,0.0,4.378363955797183e-06,0.0,6.097465482805523e-07,5.425021434064093e-08,0.0,0.0,0.0003437730289007628,0.0,0.0,0.0,0.0,1.216905340261867e-05
2019-01-01 04:00:00,0.0,0.0,0.0,8.321126628691486e-06,0.0,0.00012477967228870977,4.156935963354102e-05,0.00015472513269848112,9.186423860654998e-07,0.0,0.0,4.294278803572879e-06,0.0,6.020910357892037e-07,4.977555829914723e-08,0.0,0.0,0.00036115325085530226,0.0,0.0,0.0,0.0,1.1285574897359515e-05
2019-01-01 05:00:00,0.0,0.0,0.0,8.229952757735638e-06,0.0,0.00012357191975736768,3.991542621997975e-05,0.00015347675558013797,9.085769002125487e-07,0.0,0.0,4.2472267589452435e-06,0.0,5.770476978952671e-07,5.686933636076048e-08,0.0,0.0,0.00038540690021408505,0.0,0.0,0.0,0.0,1.0690638761812106e-05
2019-01-01 06:00:00,0.0,0.0,0.0,8.228192084225695e-06,0.0,0.00012387279995199158,3.922225830578965e-05,0.00015369034306242097,9.119658869853291e-07,0.0,0.0,4.256743863050934e-06,0.0,6.319278176989316e-07,4.643193279739617e-08,0.0,0.0,0.0003476810420985851,0.0,3.6265902163306887e-07,0.0,0.0,9.99945461278904e-06
2019-01-01 07:00:00,0.0,0.0,0.0,8.08080867752501e-06,0.0,0.00011899472246849024,3.317308906348802e-05,0.00014684502861908783,8.749225252335472e-07,0.0,0.0,4.077770049855003e-06,0.0,7.248082002390892e-07,1.1116041836848893e-07,0.0,0.0,0.00030855512987991874,0.0,8.318644276010435e-06,0.0,0.0,9.141631316665887e-06
2019-01-01 08:00:00,0.0,0.0,0.0,7.363028434459687e-06,0.0,0.00010955156965673217,3.0786866868010215e-05,0.0001368740023564308,8.065313323938516e-07,0.0,0.0,3.764611537033347e-06,0.0,7.226142295771103e-07,9.682021391589751e-08,0.0,0.0,0.0002702327977764099,0.0,2.0701737596724906e-05,0.0,0.0,7.318118528243811e-06
2019-01-01 09:00:00,0.0,0.0,0.0,7.067503476562579e-06,0.0,0.00010434099640378414,2.9114278204039137e-05,0.00013429370952962853,7.681704891726729e-07,0.0,0.0,3.5855562825621483e-06,4.206074384664396e-06,6.875666404173211e-07,9.293280672690045e-08,0.0,0.0,0.0002501413488033586,0.0,3.194310049620198e-05,0.0,0.0,6.218900153095661e-06
2019-01-01 10:00:00,0.0,0.0,0.0,7.060349248835873e-06,0.0,0.00010257004654814591,2.8594569964031153e-05,0.0001290592769504701,7.600423859474378e-07,0.0,0.0,3.547617085475908e-06,5.9730760969444885e-06,5.940809161251918e-07,8.981937001918934e-08,0.0,0.0,0.00025688715690148185,0.0,3.620058956626504e-05,0.0,0.0,6.558650850485779e-06
2019-01-01 11:00:00,0.0,0.0,0.0,6.950874298614384e-06,0.0,0.00010015164245147084,2.9909966022391892e-05,0.00012680055553522206,7.411582558354467e-07,0.0,0.0,3.444051319984172e-06,5.8246681288245035e-06,5.901150782551517e-07,5.1583272390471277e-08,0.0,0.0,0.00028153133600864665,0.0,3.652697135224424e-05,0.0,0.0,7.159056513836497e-06
2019-01-01 12:00:00,0.0,0.0,0.0,7.359400760266321e-06,0.0,0.00010536261300230133,3.3238125972272153e-05,0.00013297638713958247,7.81751840573041e-07,0.0,0.0,3.627261707684968e-06,4.985451680726022e-06,5.955235379817179e-07,6.499808860837558e-08,0.0,0.0,0.00028668626655585733,0.0,3.479704485392156e-05,0.0,0.0,6.713005759146791e-06
2019-01-01 13:00:00,0.0,0.0,0.0,7.515058667145998e-06,0.0,0.00010874069413288675,3.290987151077616e-05,0.00014532973629873653,8.12103089737378e-07,0.0,0.0,3.756824069267644e-06,4.237371937293134e-06,5.917625318949842e-07,5.6900239279580774e-08,0.0,0.0,0.0002802538539129536,0.0,2.5153155920715888e-05,0.0,0.0,6.475807000335139e-06
2019-01-01 14:00:00,0.0,0.0,0.0,7.524554783959626e-06,0.0,0.00010776375344963237,3.513023844982676e-05,0.00014019514545595026,8.069221790994522e-07,0.0,0.0,3.7384534394308887e-06,8.862503921874444e-06,6.136293981445601e-07,7.839830234530413e-08,0.0,0.0,0.0003225916980681776,0.0,1.3039663459262877e-05,0.0,0.0,6.6247449397656025e-06
