,production,imports,exports
2022-01-01 00:00:00,7216.270019836724,2519.17,2052.7615
2022-01-01 01:00:00,7177.670097656548,2341.5273,2212.961
2022-01-01 02:00:00,7117.670105285943,2251.5225,2254.255
2022-01-01 03:00:00,7057.370003052056,2069.3052,2077.6938
2022-01-01 04:00:00,7136.069946594536,2100.4102,2091.6475
2022-01-01 05:00:00,7103.869804687798,2292.8022,2204.5596
2022-01-01 06:00:00,7127.170006103814,2344.6,2315.9646
2022-01-01 07:00:00,7132.37009460479,2395.295,2220.1936
2022-01-01 08:00:00,6958.370003052056,2515.765,2116.8
2022-01-01 09:00:00,6888.270004577935,2303.0974,1757.8545
2022-01-01 10:00:00,6982.770103760064,1825.82,1593.0564
2022-01-01 11:00:00,6874.570099182427,1716.0024,1529.4905
2022-01-01 12:00:00,6836.669952698052,1537.54,1459.5564
2022-01-01 13:00:00,6470.069900818169,1598.115,1307.1421
2022-01-01 14:00:00,6281.770004577935,1881.1925,1282.6885
2022-01-01 15:00:00,6528.969940491021,2036.5575,1268.487
2022-01-01 16:00:00,6706.670036621392,2263.375,1311.561
2022-01-01 17:00:00,6562.069931335747,2479.3228,1368.178
2022-01-01 18:00:00,6337.470062561333,2594.4873,1551.5654
2022-01-01 19:00:00,5971.570061035454,2693.88,1607.264
2022-01-01 20:00:00,5593.269905395806,2668.3774,1565.0215
2022-01-01 21:00:00,5307.670051880181,2746.8677,1750.5171
2022-01-01 22:00:00,4765.070091553032,3050.72,1600.462
2022-01-01 23:00:00,4327.470001526177,3715.4302,1374.3954
2022-01-02 00:00:00,4251.669998474419,3571.77,1462.4585
2022-01-02 01:00:00,4255.2700579836965,3469.8926,1343.4341
2022-01-02 02:00:00,4225.970093078911,3440.2324,1273.7675
2022-01-02 03:00:00,4242.070102997124,3388.7925,1206.654
2022-01-02 04:00:00,4366.169952698052,3434.895,1245.1975
2022-01-02 05:00:00,4602.970001526177,3499.995,1399.7405
2022-01-02 06:00:00,4921.169998474419,3707.42,1487.041
2022-01-02 07:00:00,5142.170002289116,3985.0576,1413.2275
2022-01-02 08:00:00,5147.670105285943,4078.8228,1397.488
2022-01-02 09:00:00,5018.869903869927,4118.9575,1339.565
2022-01-02 10:00:00,4944.8700411990285,4421.5273,1186.385
2022-01-02 11:00:00,4845.470093078911,4352.6,1186.7571
2022-01-02 12:00:00,4760.570000000298,4286.343,978.277
2022-01-02 13:00:00,4723.569984741509,4318.157,1277.0239
2022-01-02 14:00:00,4692.570045776665,4637.8877,1381.113
2022-01-02 15:00:00,5218.76999694854,4377.4,1331.167
2022-01-02 16:00:00,5586.669922180474,4131.82,1204.755
2022-01-02 17:00:00,5561.170028991997,4185.8423,1186.9819
2022-01-02 18:00:00,5041.170051880181,4603.162,1189.7745
2022-01-02 19:00:00,5003.970100708306,4573.1875,1248.3015
2022-01-02 20:00:00,5015.170044250786,4395.4478,1269.239
2022-01-02 21:00:00,5011.969948120415,4175.3076,1400.5785
2022-01-02 22:00:00,5061.569954223931,4056.6624,1381.486
2022-01-02 23:00:00,5023.870197601616,3833.37,1269.3889
2022-01-03 00:00:00,5082.170006103814,3504.2148,1132.1064
2022-01-03 01:00:00,5307.670097656548,3336.6375,1075.375
2022-01-03 02:00:00,5537.170105285943,3189.0322,1046.1855
2022-01-03 03:00:00,5898.670013733208,3343.955,1148.218
2022-01-03 04:00:00,6248.46991378814,3574.3228,1312.423
2022-01-03 05:00:00,6826.9701083377,4008.9827,1273.698
2022-01-03 06:00:00,7739.469948120415,3364.81,1453.1481
2022-01-03 07:00:00,8366.769783325493,3355.35,1404.409
2022-01-03 08:00:00,8309.969963379204,3521.1924,1407.319
2022-01-03 09:00:00,8480.07012207061,3491.3252,1517.4755
2022-01-03 10:00:00,8484.97002441436,3470.8625,1449.6831
2022-01-03 11:00:00,8462.26984436065,3338.9326,1414.905
2022-01-03 12:00:00,7997.869972534478,3398.88,1287.3915
2022-01-03 13:00:00,7972.570091553032,3375.6274,1374.765
2022-01-03 14:00:00,7917.069908447564,3368.465,1333.0674
2022-01-03 15:00:00,7832.469963379204,3543.3477,1198.3535
2022-01-03 16:00:00,8283.569877929986,3274.43,1323.105
2022-01-03 17:00:00,8221.970085449517,3183.2275,1450.9506
