,Residual_Hydro_Water_Reservoir_CH,Residual_Hydro_Run-of-river_and_poundage_CH,Residual_Other_CH,Biomass_CH,Fossil_Brown_coal/Lignite_CH,Fossil_Coal-derived_gas_CH,Fossil_Gas_CH,Fossil_Hard_coal_CH,Fossil_Oil_CH,Fossil_Oil_shale_CH,Fossil_Peat_CH,Geothermal_CH,Hydro_Pumped_Storage_CH,Hydro_Run-of-river_and_poundage_CH,Hydro_Water_Reservoir_CH,Marine_CH,Nuclear_CH,Other_fossil_CH,Other_renewable_CH,Solar_CH,Waste_CH,Wind_Offshore_CH,Wind_Onshore_CH
2022-01-01 00:00:00,6.421379486456562e-06,1.8860257002562677e-05,0.0,0.0007955258966194352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.626927426452113e-05,3.3540370502839537e-06,1.4286782934490375e-06,0.0,7.696769987338754e-05,0.0,0.0,9.574661940039665e-08,0.0,0.0,2.3756521419372342e-06
2022-01-01 01:00:00,5.773730422452184e-06,1.695804458537814e-05,0.0,0.0007770873279357526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5252402018021227e-05,3.602062016150931e-06,1.2665620179103326e-06,0.0,7.567095143572269e-05,0.0,0.0,1.0126752378588104e-07,0.0,0.0,2.073680048009371e-06
2022-01-01 02:00:00,5.72107262304656e-06,1.6803383171569142e-05,0.0,0.0007607684878935182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7509817478369855e-05,3.4078438724928128e-06,1.0045033133233454e-06,0.0,7.526324211529514e-05,0.0,0.0,2.030095677733929e-08,0.0,0.0,1.8477071075888325e-06
2022-01-01 03:00:00,5.961248406862433e-06,1.750880433817565e-05,0.0,0.0007931744562523509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296326606018174e-05,3.276032931934253e-06,1.0592098241860434e-06,0.0,7.872379846480343e-05,0.0,0.0,3.7520057306428015e-08,0.0,0.0,1.4513823893961467e-06
2022-01-01 04:00:00,5.681473547756165e-06,1.668707658376883e-05,0.0,0.0007995472091216847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4683409611837294e-05,3.459349940363527e-06,1.026296673250272e-06,0.0,7.887207597158886e-05,0.0,0.0,2.5133494951668078e-08,0.0,0.0,9.93990513104323e-07
2022-01-01 05:00:00,5.750069261634928e-06,1.688854930403966e-05,0.0,0.0007876292574515597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.547314671375942e-05,3.5026466027754493e-06,1.02539634785749e-06,0.0,7.702075763213268e-05,0.0,0.0,2.0681958927570537e-08,0.0,0.0,7.662848368673538e-07
2022-01-01 06:00:00,6.077111260371327e-06,1.7849105545858025e-05,0.0,0.0008161041386131555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.376378030487271e-05,3.5793485926602726e-06,1.1785794002592042e-06,0.0,7.850102090215505e-05,0.0,0.0,3.550870221724423e-08,0.0,0.0,8.829224978368304e-07
2022-01-01 07:00:00,6.264282187220298e-06,1.8398845954632316e-05,0.0,0.0008416388452622009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.368436959737753e-05,3.6491750189001605e-06,1.2994585845688598e-06,0.0,8.073624177624939e-05,0.0,0.0,2.05065438460979e-06,0.0,0.0,9.158456603556497e-07
2022-01-01 08:00:00,5.674667591978244e-06,1.66670867863444e-05,0.0,0.0008232270464194291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3512692354368862e-05,3.944459184244677e-06,1.2766946675226295e-06,0.0,7.981255323838726e-05,0.0,0.0,3.661312473654326e-05,0.0,0.0,1.0771989862429157e-06
2022-01-01 09:00:00,5.716724222931264e-06,1.679061146980359e-05,0.0,0.000821530722984074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1354283012245894e-05,3.871207855823739e-06,1.4306463150059524e-06,0.0,8.006986542006163e-05,0.0,0.0,0.0001069272132489914,0.0,0.0,1.3094669665845943e-06
2022-01-01 10:00:00,5.693468719569089e-06,1.6722307646449176e-05,0.0,0.0008998647604085241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0953050189706616e-05,4.216797410558464e-06,1.4398750319946758e-06,0.0,8.670313363769646e-05,0.0,0.0,0.00018347405353517934,0.0,0.0,1.384364148557881e-06
2022-01-01 11:00:00,5.501399806339464e-06,1.6158181344094076e-05,0.0,0.000924914084761551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.326508670782145e-05,3.953444005040127e-06,1.4297334516723872e-06,0.0,8.916179048831015e-05,0.0,0.0,0.00022459563860717564,0.0,0.0,8.804017090298223e-07
2022-01-01 12:00:00,5.770637723879254e-06,1.694896100917151e-05,0.0,0.0009746657099070814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.474997536526275e-05,4.058125970749641e-06,1.4221837208246045e-06,0.0,9.425710596137184e-05,0.0,0.0,0.00023558435522588725,0.0,0.0,8.293041589077356e-07
2022-01-01 13:00:00,5.326889643813149e-06,1.564562691217691e-05,0.0,0.0009292307444388934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.978223597894838e-05,3.870325025867605e-06,1.4965093320252714e-06,0.0,8.988625466221932e-05,0.0,0.0,0.00017639925904799021,0.0,0.0,4.556705661388131e-07
2022-01-01 14:00:00,5.449868465365344e-06,1.6006828455433875e-05,0.0,0.0008645738719509273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.876585588897724e-05,3.6507217264474154e-06,1.6018328332267391e-06,0.0,8.406758351271642e-05,0.0,0.0,9.37943936795679e-05,0.0,0.0,3.1479006987763843e-07
2022-01-01 15:00:00,6.445394494483339e-06,1.8930791569824878e-05,0.0,0.0008422003575586067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.01909239048934e-05,3.7881061976565036e-06,1.7045527496111472e-06,0.0,8.168547126529037e-05,0.0,0.0,2.073456098291656e-05,0.0,0.0,1.924455806383197e-07
2022-01-01 16:00:00,6.843348357601871e-06,2.009962330596634e-05,0.0,0.0008223152909654718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020385325788124117,4.656402574107957e-06,2.9757969974765847e-06,0.0,7.951131248164546e-05,0.0,0.0,3.6254047796862124e-07,0.0,0.0,1.777677611267473e-07
2022-01-01 17:00:00,6.863173296254511e-06,2.0157851205257674e-05,0.0,0.0008097153795452693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003362024669752703,4.667030581134014e-06,3.63436288411323e-06,0.0,7.906847634319579e-05,0.0,0.0,1.7788932595065165e-07,0.0,0.0,6.644258481758749e-07
2022-01-01 18:00:00,6.425449520398108e-06,1.8872211114028692e-05,0.0,0.0008176363674203182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012074077529313724,4.673612318054412e-06,2.5760067932811344e-06,0.0,7.978500216907042e-05,0.0,0.0,1.2923085611969325e-07,0.0,0.0,4.277804921782645e-07
2022-01-01 19:00:00,6.275720802194934e-06,1.8432442352202342e-05,0.0,0.0008132915649096577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011462601055652299,4.5213300336739335e-06,2.0532228413042066e-06,0.0,7.940515902187254e-05,0.0,0.0,1.254659016568064e-07,0.0,0.0,5.305613389863519e-07
2022-01-01 20:00:00,6.097551846032545e-06,1.790914166421337e-05,0.0,0.0008196258863284072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.145286311803353e-05,3.7227546380870662e-06,1.5554244587408192e-06,0.0,8.070722793386365e-05,0.0,0.0,8.999977187002185e-08,0.0,0.0,7.540748456618484e-07
2022-01-01 21:00:00,5.963918634961549e-06,1.7516647074819856e-05,0.0,0.0008071515020933799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.10491940318007e-05,3.6343252010669786e-06,1.531033634137597e-06,0.0,8.013846175689388e-05,0.0,0.0,6.489724559560577e-08,0.0,0.0,6.60032312728689e-07
2022-01-01 22:00:00,5.780383520065442e-06,1.6977585422532185e-05,0.0,0.0008103164194278166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.597423113824596e-05,3.6231141309641927e-06,1.5799727442353927e-06,0.0,8.007047299806064e-05,0.0,0.0,4.841432649863681e-08,0.0,0.0,1.699835713575045e-06
