,Residual_Hydro_Water_Reservoir_CH,Residual_Hydro_Run-of-river_and_poundage_CH,Residual_Other_CH,Biomass_CH,Fossil_Brown_coal/Lignite_CH,Fossil_Coal-derived_gas_CH,Fossil_Gas_CH,Fossil_Hard_coal_CH,Fossil_Oil_CH,Fossil_Oil_shale_CH,Fossil_Peat_CH,Geothermal_CH,Hydro_Pumped_Storage_CH,Hydro_Run-of-river_and_poundage_CH,Hydro_Water_Reservoir_CH,Marine_CH,Nuclear_CH,Other_fossil_CH,Other_renewable_CH,Solar_CH,Waste_CH,Wind_Offshore_CH,Wind_Onshore_CH
2022-01-01 00:00:00,6.072614181475991e-07,8.762404948103857e-07,0.0,2.3883107635517685e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0680152519733744e-07,1.558273084059164e-07,1.3510822844007025e-07,0.0,4.336606049696192e-06,0.0,0.0,7.966549578723492e-09,0.0,0.0,8.890405655806037e-08
2022-01-01 01:00:00,5.460140973968534e-07,7.878644165076479e-07,0.0,2.3329548886030563e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9105441408031304e-07,1.6735045566669228e-07,1.1977710533855027e-07,0.0,4.263543100836317e-06,0.0,0.0,8.425913666790407e-09,0.0,0.0,7.760335152486195e-08
2022-01-01 02:00:00,5.410343185174033e-07,7.806789049981465e-07,0.0,2.283962817462231e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26012366973368e-07,1.5832715326540365e-07,9.499455808043267e-08,0.0,4.240571455478692e-06,0.0,0.0,1.689130954962219e-09,0.0,0.0,6.914676365953738e-08
2022-01-01 03:00:00,5.63747426719831e-07,8.134525088781476e-07,0.0,2.3812513197769995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0074693924617041e-07,1.5220326620698437e-07,1.0016808090967151e-07,0.0,4.4355502534066396e-06,0.0,0.0,3.121837602205379e-09,0.0,0.0,5.431509931796106e-08
2022-01-01 04:00:00,5.372894860139051e-07,7.752753443769945e-07,0.0,2.4003834615915686e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2738479049876193e-07,1.607201059378216e-07,9.705552748480117e-08,0.0,4.443904681744986e-06,0.0,0.0,2.091219876722152e-09,0.0,0.0,3.7198118038923286e-08
2022-01-01 05:00:00,5.437764925172149e-07,7.84635691697655e-07,0.0,2.364603643015951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.013906043784339e-06,1.6273165269936923e-07,9.697038489574096e-08,0.0,4.339595493293129e-06,0.0,0.0,1.7208320483107419e-09,0.0,0.0,2.867668598184826e-08
2022-01-01 06:00:00,5.747044244927915e-07,8.292627758625082e-07,0.0,2.4500903197641116e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.142293389234236e-06,1.6629519849625243e-07,1.1145670482650312e-07,0.0,4.422998253963929e-06,0.0,0.0,2.9544838080062074e-09,0.0,0.0,3.304161846694447e-08
2022-01-01 07:00:00,5.924049330383514e-07,8.548035098904802e-07,0.0,2.5267500677285783e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.667721299999249e-07,1.6953930817466065e-07,1.2288809041011902e-07,0.0,4.548937737421928e-06,0.0,0.0,1.7062367241921567e-07,0.0,0.0,3.427370234445041e-08
2022-01-01 08:00:00,5.366458557213383e-07,7.743466258561407e-07,0.0,2.4714745606213876e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.641135653363429e-07,1.8325810018878827e-07,1.2073533669462163e-07,0.0,4.496894174889628e-06,0.0,0.0,3.0463767313381615e-06,0.0,0.0,4.03120296556261e-08
2022-01-01 09:00:00,5.406230960337832e-07,7.800855365051774e-07,0.0,2.4663818948309465e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3068880439569997e-07,1.7985487083447142e-07,1.3529434165205498e-07,0.0,4.51139196507363e-06,0.0,0.0,8.896825297826655e-06,0.0,0.0,4.9004196870008044e-08
