,Residual_Hydro_Water_Reservoir_CH,Residual_Hydro_Run-of-river_and_poundage_CH,Residual_Other_CH,Biomass_CH,Fossil_Brown_coal/Lignite_CH,Fossil_Coal-derived_gas_CH,Fossil_Gas_CH,Fossil_Hard_coal_CH,Fossil_Oil_CH,Fossil_Oil_shale_CH,Fossil_Peat_CH,Geothermal_CH,Hydro_Pumped_Storage_CH,Hydro_Run-of-river_and_poundage_CH,Hydro_Water_Reservoir_CH,Marine_CH,Nuclear_CH,Other_fossil_CH,Other_renewable_CH,Solar_CH,Waste_CH,Wind_Offshore_CH,Wind_Onshore_CH
2022-01-01 00:00:00,0.00012788050717096406,0.00021320290109584492,0.0,4.476500073362852e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.674507871607817e-05,3.791520069988043e-05,2.8451846699879072e-05,0.0,0.0008019909463264245,0.0,0.0,4.403741327818635e-07,0.0,0.0,2.2606691139464043e-05
2022-01-01 01:00:00,0.00011498270367743736,0.00019169963071150303,0.0,4.372744489269407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5322692609572795e-05,4.071896112901204e-05,2.522333301675499e-05,0.0,0.0007884790379755068,0.0,0.0,4.6576681501080074e-07,0.0,0.0,1.9733126554963187e-05
2022-01-01 02:00:00,0.00011393403397823945,0.0001899512843285676,0.0,4.2809168203566936e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.848033251808871e-05,3.85234517217047e-05,2.000448555230737e-05,0.0,0.0007842307729987221,0.0,0.0,9.337161240207556e-08,0.0,0.0,1.7582769446789143e-05
2022-01-01 03:00:00,0.00011871708738745417,0.00019792561040453185,0.0,4.463268294208343e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.813282799525889e-05,3.703341503135428e-05,2.1093954936484217e-05,0.0,0.0008202892087597428,0.0,0.0,1.7256862750577286e-07,0.0,0.0,1.3811345871361539e-05
2022-01-01 04:00:00,0.0001131454261966378,0.00018863651423120276,0.0,4.4991283822435955e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0538939773303084e-05,3.9105694216734526e-05,2.0438496020975778e-05,0.0,0.0008218342363256098,0.0,0.0,1.1559824370229744e-07,0.0,0.0,9.458807595872555e-06
2022-01-01 05:00:00,0.00011451149632207917,0.0001909140318942747,0.0,4.4320649318237384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.158288522023166e-05,3.95951347388194e-05,2.04205662181833e-05,0.0,0.0008025437995650683,0.0,0.0,9.512398227734465e-08,0.0,0.0,7.291961784349715e-06
2022-01-01 06:00:00,0.00012102447328486803,0.00020177249354692186,0.0,4.592295803188898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010317970288805213,4.046220069455089e-05,2.3471176522782695e-05,0.0,0.0008179679026978159,0.0,0.0,1.6331766116709058e-07,0.0,0.0,8.401885047195889e-06
2022-01-01 07:00:00,0.00012475194541193804,0.00020798695022078206,0.0,4.735982032227439e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.312935166890841e-05,4.125154288885271e-05,2.5878461659649957e-05,0.0,0.0008412585415893559,0.0,0.0,9.431718340690793e-06,0.0,0.0,8.715181658790883e-06
2022-01-01 08:00:00,0.00011300988692840121,0.00018841054261254305,0.0,4.632377084581293e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.288921203868526e-05,4.458953773646067e-05,2.5425122737194206e-05,0.0,0.0008316338568734357,0.0,0.0,0.00016839730901478322,0.0,0.0,1.02506189133732e-05
2022-01-01 09:00:00,0.00011384743644677458,0.00018980690857228934,0.0,4.622831710866769e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.987006044815415e-05,4.376147925738764e-05,2.849103946139589e-05,0.0,0.0008343150080631142,0.0,0.0,0.0004917978211678865,0.0,0.0,1.2460879582635006e-05
