,Residual_Hydro_Water_Reservoir_IT,Residual_Hydro_Run-of-river_and_poundage_IT,Residual_Other_IT,Biomass_IT,Fossil_Brown_coal/Lignite_IT,Fossil_Coal-derived_gas_IT,Fossil_Gas_IT,Fossil_Hard_coal_IT,Fossil_Oil_IT,Fossil_Oil_shale_IT,Fossil_Peat_IT,Geothermal_IT,Hydro_Pumped_Storage_IT,Hydro_Run-of-river_and_poundage_IT,Hydro_Water_Reservoir_IT,Marine_IT,Nuclear_IT,Other_fossil_IT,Other_renewable_IT,Solar_IT,Waste_IT,Wind_Offshore_IT,Wind_Onshore_IT
2016-01-01 00:00:00,0.0,0.0,0.0,0.011210297,0.0,0.012507785,0.26126218,0.08921527,0.026935851,0.0,0.0,0.03664106,0.0,0.060359143,0.004203861,0.0,0.0,0.4839111,0.0,5.1899522e-05,0.002387378,0.0,0.011314095
2016-01-01 01:00:00,0.0,0.0,0.0,0.012010849,0.0,0.013339236,0.248298,0.09564399,0.029335251,0.0,0.0,0.03907677,0.0,0.06027564,0.0011069906,0.0,0.0,0.48369953,0.0,0.0,0.0024353794,0.0,0.014778325
2016-01-01 02:00:00,0.0,0.0,0.0,0.012615348,0.0,0.014075458,0.24967878,0.10086438,0.02727485,0.0,0.0,0.041175097,0.0,0.058988433,0.0011680878,0.0,0.0,0.47862396,0.0,0.0,0.0022777712,0.0,0.013257796
2016-01-01 03:00:00,0.0,0.0,0.0,0.013179673,0.0,0.014773493,0.24066696,0.10163673,0.026114143,0.0,0.0,0.04333967,0.0,0.060565192,0.0012260161,0.0,0.0,0.48280513,0.0,0.0,0.0026972352,0.0,0.01299577
2016-01-01 04:00:00,0.0,0.0,0.0,0.013276521,0.0,0.014882054,0.24292946,0.10238359,0.025132764,0.0,0.0,0.043596394,0.0,0.06181301,0.0014820304,0.0,0.0,0.47820178,0.0,0.0,0.0025318018,0.0,0.013770531
2016-01-01 05:00:00,0.0,0.0,0.0,0.012751435,0.0,0.0144276805,0.25478926,0.095486104,0.027478445,0.0,0.0,0.042265322,0.0,0.06327825,0.0021551722,0.0,0.0,0.4720426,0.0,0.0,0.0025742333,0.0,0.012751435
2016-01-01 06:00:00,0.0,0.0,0.0,0.014955017,0.0,0.014078747,0.2497371,0.09843438,0.028624836,0.0,0.0,0.041301552,0.0,0.06560345,0.0046734423,0.0,0.0,0.46535805,0.0,0.0028624837,0.0023367212,0.0,0.012034114
2016-01-01 07:00:00,0.0,0.0,0.0,0.014691534,0.0,0.013830703,0.22192252,0.09532282,0.028235294,0.0,0.0,0.0405165,0.0,0.07299857,0.007919655,0.0,0.0,0.45842183,0.0,0.033055954,0.0022955523,0.0,0.010789096
2016-01-01 08:00:00,0.0,0.0,0.0,0.013457394,0.0,0.012668875,0.1986017,0.08778847,0.028596964,0.0,0.0,0.037165537,0.0,0.067707516,0.0065184254,0.0,0.0,0.4367345,0.0,0.101245865,0.0022078538,0.0,0.0073069446
2016-01-01 09:00:00,0.0,0.0,0.0,0.012550865,0.0,0.011815463,0.18997891,0.08486542,0.026425455,0.0,0.0,0.03466196,0.0,0.057900675,0.0055890577,0.0,0.0,0.40863854,0.0,0.16036673,0.0020100996,0.0,0.005196843
2016-01-01 10:00:00,0.0,0.0,0.0,0.011812855,0.0,0.01120826,0.18840109,0.07924844,0.02516045,0.0,0.0,0.032787647,0.0,0.051669613,0.0047437446,0.0,0.0,0.3991257,0.0,0.1898428,0.001860292,0.0,0.00413915
2016-01-01 11:00:00,0.0,0.0,0.0,0.011518137,0.0,0.010885768,0.19305299,0.07809748,0.02430101,0.0,0.0,0.03179909,0.0,0.048692357,0.0028908264,0.0,0.0,0.40150866,0.0,0.19174308,0.0017615972,0.0,0.0037490402
2016-01-01 12:00:00,0.0,0.0,0.0,0.01233383,0.0,0.011565965,0.19748525,0.082785435,0.02313193,0.0,0.0,0.033834048,0.0,0.048999377,0.0023515862,0.0,0.0,0.40720835,0.0,0.17483324,0.0020156454,0.0,0.003455392
