,Residual_Hydro_Water_Reservoir_IT,Residual_Hydro_Run-of-river_and_poundage_IT,Residual_Other_IT,Biomass_IT,Fossil_Brown_coal/Lignite_IT,Fossil_Coal-derived_gas_IT,Fossil_Gas_IT,Fossil_Hard_coal_IT,Fossil_Oil_IT,Fossil_Oil_shale_IT,Fossil_Peat_IT,Geothermal_IT,Hydro_Pumped_Storage_IT,Hydro_Run-of-river_and_poundage_IT,Hydro_Water_Reservoir_IT,Marine_IT,Nuclear_IT,Other_fossil_IT,Other_renewable_IT,Solar_IT,Waste_IT,Wind_Offshore_IT,Wind_Onshore_IT
2016-01-01 00:00:00,0.0,0.0,0.0,3.250990034555547e-06,0.0,3.576987816989476e-05,3.119946321061299e-05,0.00014303111314220156,5.4868285413616824e-05,0.0,0.0,4.14126078798699e-06,0.0,4.341231651323081e-07,3.199931694100696e-08,0.0,0.0,0.0012181577848535575,0.0,7.643833770350615e-09,0.0,0.0,4.575857806118243e-07
2016-01-01 01:00:00,0.0,0.0,0.0,3.5142365261216427e-06,0.0,3.848813156242075e-05,2.9915932696910954e-05,0.00015470621020717372,6.028916490677722e-05,0.0,0.0,4.455966813341999e-06,0.0,4.3739165534734375e-07,8.501490075963162e-09,0.0,0.0,0.0012284921535122297,0.0,0.0,0.0,0.0,6.030268581916035e-07
2016-01-01 02:00:00,0.0,0.0,0.0,3.6786477853106716e-06,0.0,4.047529574433324e-05,2.9980757361979335e-05,0.00016259962857427177,5.58654731768995e-05,0.0,0.0,4.679393483536857e-06,0.0,4.266062261817716e-07,8.940426856888461e-09,0.0,0.0,0.0012114982965126771,0.0,0.0,0.0,0.0,5.39156013793731e-07
2016-01-01 03:00:00,0.0,0.0,0.0,3.758595466535822e-06,0.0,4.1547289827713025e-05,2.8262426418260746e-05,0.0001602375908159075,5.231049973107841e-05,0.0,0.0,4.816954361357367e-06,0.0,4.2836643025971167e-07,9.177215360029074e-09,0.0,0.0,0.001195176997866003,0.0,0.0,0.0,0.0,5.168650021415913e-07
2016-01-01 04:00:00,0.0,0.0,0.0,3.7525115280067068e-06,0.0,4.1480038334538597e-05,2.8274175833243664e-05,0.00015997821848886214,4.989650523314055e-05,0.0,0.0,4.802355082763405e-06,0.0,4.3330032181734444e-07,1.0994832534691271e-08,0.0,0.0,0.001173243920721584,0.0,0.0,0.0,0.0,5.428034232604036e-07
2016-01-01 05:00:00,0.0,0.0,0.0,3.5769792647467366e-06,0.0,3.991098011032413e-05,2.943136889169424e-05,0.00014807790498241159,5.414291684786136e-05,0.0,0.0,4.620697228991994e-06,0.0,4.402335789281885e-07,1.5868399363665478e-08,0.0,0.0,0.0011494177775620137,0.0,0.0,0.0,0.0,4.988506728209558e-07
2016-01-01 06:00:00,0.0,0.0,0.0,4.238529996752159e-06,0.0,3.934874357289349e-05,2.9146300523890016e-05,0.00015422967938219149,5.6985389353749434e-05,0.0,0.0,4.562056941701009e-06,0.0,4.6113322112759936e-07,3.476634893996221e-08,0.0,0.0,0.0011448668776477587,0.0,4.1202230050165996e-07,0.0,0.0,4.7566002660727365e-07
2016-01-01 07:00:00,0.0,0.0,0.0,4.143644628753858e-06,0.0,3.8467867416054745e-05,2.5774409985911185e-05,0.00014862946820132157,5.59370789388867e-05,0.0,0.0,4.453620730015995e-06,0.0,5.106237454670737e-07,5.862939666477692e-08,0.0,0.0,0.001122328485859166,0.0,4.734938765958533e-06,0.0,0.0,4.2437962587321384e-07
2016-01-01 08:00:00,0.0,0.0,0.0,3.81293495294993e-06,0.0,3.539769680495728e-05,2.3171460508639857e-05,0.00013750821898049197,5.691286846042741e-05,0.0,0.0,4.103976233196109e-06,0.0,4.757805161151157e-07,4.847690876315152e-08,0.0,0.0,0.001074126205149855,0.0,1.4568842919411469e-05,0.0,0.0,2.887276466867191e-07
2016-01-01 09:00:00,0.0,0.0,0.0,3.606561605749542e-06,0.0,3.348181277783224e-05,2.2480042101992423e-05,0.00013481655098446026,5.333770180660417e-05,0.0,0.0,3.881850410823958e-06,0.0,4.1264315585355534e-07,4.21552862857949e-08,0.0,0.0,0.0010192914632615932,0.0,2.3403633081200733e-05,0.0,0.0,2.0826361123530364e-07
2016-01-01 10:00:00,0.0,0.0,0.0,3.419461977934521e-06,0.0,3.1994817428910055e-05,2.2457340782888804e-05,0.00012681960834887854,5.115798988108104e-05,0.0,0.0,3.698956052835124e-06,0.0,3.709449647417673e-07,3.604275968310535e-08,0.0,0.0,0.0010028869166507643,0.0,2.7909137135514614e-05,0.0,0.0,1.6709682915523066e-07
2016-01-01 11:00:00,0.0,0.0,0.0,3.3978453022338735e-06,0.0,3.1667880379824116e-05,2.345146421252775e-05,0.00012736531380768028,5.0354448261661825e-05,0.0,0.0,3.6559653681750957e-06,0.0,3.562489079104402e-07,2.2383974267120187e-08,0.0,0.0,0.001028148203884579,0.0,2.8727012497878554e-05,0.0,0.0,1.5423951607841868e-07
