,Residual_Hydro_Water_Reservoir_IT,Residual_Hydro_Run-of-river_and_poundage_IT,Residual_Other_IT,Biomass_IT,Fossil_Brown_coal/Lignite_IT,Fossil_Coal-derived_gas_IT,Fossil_Gas_IT,Fossil_Hard_coal_IT,Fossil_Oil_IT,Fossil_Oil_shale_IT,Fossil_Peat_IT,Geothermal_IT,Hydro_Pumped_Storage_IT,Hydro_Run-of-river_and_poundage_IT,Hydro_Water_Reservoir_IT,Marine_IT,Nuclear_IT,Other_fossil_IT,Other_renewable_IT,Solar_IT,Waste_IT,Wind_Offshore_IT,Wind_Onshore_IT
2016-01-01 00:00:00,0.0,0.0,0.0,0.001760779108876163,0.0,0.011352116228085999,0.12337647463496322,0.08176950153374472,0.02063880741884934,0.0,0.0,0.0021114154995607337,0.0,0.00021137662598389562,2.2172755431776165e-05,0.0,0.0,0.7831014179053044,0.0,3.245234858123453e-06,0.0,0.0,0.00018737875169409703
2016-01-01 01:00:00,0.0,0.0,0.0,0.0019033568830027132,0.0,0.012214795387986388,0.11830082737789462,0.08844404140404363,0.0226778813038219,0.0,0.0,0.0022718678868306292,0.0,0.00021296806935574392,5.890796375670123e-06,0.0,0.0,0.7897449404853741,0.0,0.0,0.0,0.0,0.00024693603847321144
2016-01-01 02:00:00,0.0,0.0,0.0,0.0019924041908587777,0.0,0.012845452239827334,0.11855717277049126,0.09295663220401325,0.021013901447242588,0.0,0.0,0.0023857816340240234,0.0,0.00020771659279352885,6.1949415520002996e-06,0.0,0.0,0.7788203183407728,0.0,0.0,0.0,0.0,0.000220781294160748
2016-01-01 03:00:00,0.0,0.0,0.0,0.002035704910149842,0.0,0.01318566590710759,0.11176213233466564,0.09160627810369029,0.019676691585947814,0.0,0.0,0.002455916837874489,0.0,0.00020857364449894676,6.359015478292925e-06,0.0,0.0,0.7683280551289075,0.0,0.0,0.0,0.0,0.0002116532527871901
2016-01-01 04:00:00,0.0,0.0,0.0,0.0020324097687474114,0.0,0.013164322620350995,0.11180859471736211,0.09145799745741537,0.01876866307407569,0.0,0.0,0.0024484734179394015,0.0,0.00021097597967519794,7.618466770852694e-06,0.0,0.0,0.754228220095726,0.0,0.0,0.0,0.0,0.00022227488740979634
2016-01-01 05:00:00,0.0,0.0,0.0,0.0019373391783129004,0.0,0.012666358069135158,0.11638464780711903,0.08465470352967873,0.020365958686226128,0.0,0.0,0.002355855438124531,0.0,0.00021435181541232663,1.0995426522164859e-05,0.0,0.0,0.7389114140764488,0.0,0.0,0.0,0.0,0.0002042764882902825
2016-01-01 06:00:00,0.0,0.0,0.0,0.002295643785831062,0.0,0.012487923731442583,0.11525736141721524,0.08817161334857906,0.02143515999623898,0.0,0.0,0.002325957777044108,0.0,0.00022452795022198538,2.409006897624468e-05,0.0,0.0,0.7359858356169829,0.0,0.00017492650574096294,0.0,0.0,0.00019478005172556006
2016-01-01 07:00:00,0.0,0.0,0.0,0.0022442526182379335,0.0,0.012208364252165425,0.10192341510466121,0.0849700268777518,0.02104083608754697,0.0,0.0,0.0022706717398233807,0.0,0.00024862512100959746,4.062509445927517e-05,0.0,0.0,0.7214968697486788,0.0,0.0020102462711802088,0.0,0.0,0.00017378102185388559
2016-01-01 08:00:00,0.0,0.0,0.0,0.0020651358931574847,0.0,0.011233998797195393,0.09163020178907395,0.07861211645363535,0.021407881127584103,0.0,0.0,0.002092406026139488,0.0,0.00023165978755047354,3.3590299570315184e-05,0.0,0.0,0.6905096898947416,0.0,0.006185288469771432,0.0,0.0,0.0001182323147004138
2016-01-01 09:00:00,0.0,0.0,0.0,0.0019533613646240656,0.0,0.010625963789299784,0.08889602764851162,0.07707331594027413,0.02006307555361153,0.0,0.0,0.0019791555142254073,0.0,0.00020091790769351885,2.9209962659347467e-05,0.0,0.0,0.6552587850800329,0.0,0.009936150911136319,0.0,0.0,8.528275385742505e-05
2016-01-01 10:00:00,0.0,0.0,0.0,0.0018520257368819053,0.0,0.010154043142787901,0.08880625659374504,0.07250154131907437,0.019243172866288325,0.0,0.0,0.0018859071046202873,0.0,0.00018061486087463935,2.4974511081380252e-05,0.0,0.0,0.644713005320822,0.0,0.011848989317851864,0.0,0.0,6.842519279616759e-05
2016-01-01 11:00:00,0.0,0.0,0.0,0.0018403178600282454,0.0,0.010050284685382398,0.09273746025814496,0.07281351584245026,0.018940919194404715,0.0,0.0,0.0018639883695840344,0.0,0.00017345928117336545,1.5510155667729353e-05,0.0,0.0,0.6609524039413311,0.0,0.012196223142564154,0.0,0.0,6.316019686195833e-05
2016-01-01 12:00:00,0.0,0.0,0.0,0.001959192559912568,0.0,0.01061621494071695,0.09431523664518918,0.07673569783005535,0.01792491698193736,0.0,0.0,0.0019717461211590935,0.0,0.0001735385093345692,1.2543640589032293e-05,0.0,0.0,0.6664390950862997,0.0,0.011056003750765354,0.0,0.0,5.7874762004304804e-05
2016-01-01 13:00:00,0.0,0.0,0.0,0.0020408483967311922,0.0,0.01097328562973808,0.09845880016180199,0.07835106767844849,0.01618300586427008,0.0,0.0,0.0020380647431904476,0.0,0.00018798399685232244,1.323014204569297e-05,0.0,0.0,0.692507739558958,0.0,0.007352983551088368,0.0,0.0,6.6468165053044e-05
2016-01-01 14:00:00,0.0,0.0,0.0,0.002037800145207602,0.0,0.011133799594900743,0.11125877812261765,0.0801384062508073,0.019649807174609638,0.0,0.0,0.0020479483683892015,0.0,0.00020843391772373942,2.502878924234235e-05,0.0,0.0,0.7517532498866548,0.0,0.003450194941136754,0.0,0.0,6.6885376279417e-05
2016-01-01 15:00:00,0.0,0.0,0.0,0.0018824405411420621,0.0,0.010570494143666804,0.12040440978815398,0.07680385653738028,0.018255032944541824,0.0,0.0,0.0019604696544773936,0.0030295520908566755,0.00027213334003349505,4.919380528386483e-05,0.0,0.0,0.7642969125295676,0.0,0.0003052010103413561,0.0,0.0,8.243649786569872e-05
2016-01-01 16:00:00,0.0,0.0,0.0,0.0014261306529891053,0.0,0.009152195407156607,0.10231272375600099,0.06642197983341669,0.0171201258544619,0.0,0.0,0.001697423140651188,0.004364937727528616,0.0004741701543103398,0.00013704863146329354,0.0,0.0,0.7220106602000029,0.0,0.0,0.0,0.0,0.00010255905683829044
2016-01-01 17:00:00,0.0,0.0,0.0,0.0013945811663763604,0.0,0.008908672742426658,0.10091747740466989,0.06465461617845972,0.01688304128523121,0.0,0.0,0.0016546048683683903,0.012646647921063849,0.0004969258274377482,0.00012437966653371202,0.0,0.0,0.668196519138332,0.0,0.0,0.0,0.0,0.00010117920982614057
2016-01-01 18:00:00,0.0,0.0,0.0,0.0013578181479689847,0.0,0.008754141478988023,0.1059708538356844,0.06191910183262033,0.016068867139823827,0.0,0.0,0.0016259038274621517,0.004978751410131083,0.0004441567002643129,0.00010343498600128153,0.0,0.0,0.665673228142882,0.0,0.0,0.0,0.0,0.00010671524258711367
2016-01-01 19:00:00,0.0,0.0,0.0,0.0013498282395631494,0.0,0.008908852277866018,0.1112095699750056,0.06368533376389633,0.016290434671333585,0.0,0.0,0.0016522912088686426,0.0019149884346972264,0.00041492145928879434,8.764754169632428e-05,0.0,0.0,0.6973428332685165,0.0,0.0,0.0,0.0,0.00011534662372196546
2016-01-01 20:00:00,0.0,0.0,0.0,0.0014540308484076226,0.0,0.009374445157337865,0.11246782224639582,0.06795639318884772,0.017765737859437816,0.0,0.0,0.0017386429630193404,0.0013433794835433469,0.0002860677411166034,5.379976127736235e-05,0.0,0.0,0.7383647432027582,0.0,2.6798770897792976e-06,0.0,0.0,0.0001398295041676848
