,Residual_Hydro_Water_Reservoir_FR,Residual_Hydro_Run-of-river_and_poundage_FR,Residual_Other_FR,Biomass_FR,Fossil_Brown_coal/Lignite_FR,Fossil_Coal-derived_gas_FR,Fossil_Gas_FR,Fossil_Hard_coal_FR,Fossil_Oil_FR,Fossil_Oil_shale_FR,Fossil_Peat_FR,Geothermal_FR,Hydro_Pumped_Storage_FR,Hydro_Run-of-river_and_poundage_FR,Hydro_Water_Reservoir_FR,Marine_FR,Nuclear_FR,Other_fossil_FR,Other_renewable_FR,Solar_FR,Waste_FR,Wind_Offshore_FR,Wind_Onshore_FR
2016-01-01 00:00:00,0.0,0.0,0.0,1.3952744049301115e-06,0.0,0.0,4.308473932880465e-06,1.267517011736249e-05,9.499289522152397e-06,0.0,0.0,0.0,9.927414588721836e-07,3.403251432919398e-07,7.802438188320758e-08,0.0,2.2833659265220143e-05,0.0,0.0,0.0,0.0,0.0,9.459557149867761e-07
2016-01-01 01:00:00,0.0,0.0,0.0,1.403267341317924e-06,0.0,0.0,4.3855725579727795e-06,1.2945867007999883e-05,9.553706930378112e-06,0.0,0.0,0.0,1.2954804423772855e-06,3.358620808030695e-07,5.344535225697257e-08,0.0,2.2955546054048532e-05,0.0,0.0,0.0,0.0,0.0,7.760786158504756e-07
2016-01-01 02:00:00,0.0,0.0,0.0,1.444500584109371e-06,0.0,0.0,4.48046389460325e-06,1.3148668369752296e-05,9.83443057142618e-06,0.0,0.0,0.0,1.639327132195565e-06,3.578329238747291e-07,2.9108876505336802e-08,0.0,2.2872966550439404e-05,0.0,0.0,0.0,0.0,0.0,6.782123130850727e-07
2016-01-01 03:00:00,0.0,0.0,0.0,1.4527040211938496e-06,0.0,0.0,4.541949131973104e-06,1.4617343169102363e-05,9.853147268503128e-06,0.0,0.0,0.0,1.9639165600174483e-06,3.7156817661495263e-07,5.73111934429352e-08,0.0,2.28646425595259e-05,0.0,0.0,0.0,0.0,0.0,5.81547303112229e-07
2016-01-01 04:00:00,0.0,0.0,0.0,1.4631790935966615e-06,0.0,0.0,4.529989422490651e-06,1.2564389486273935e-05,9.885729886151538e-06,0.0,0.0,0.0,2.2890414231185715e-06,3.7228951214433297e-07,3.522671540517988e-08,0.0,2.3004175152709202e-05,0.0,0.0,0.0,0.0,0.0,5.215421469354447e-07
2016-01-01 05:00:00,0.0,0.0,0.0,1.429844184414051e-06,0.0,0.0,4.530473045826878e-06,1.4330443371984793e-05,9.816322677994739e-06,0.0,0.0,0.0,2.5817506337243863e-06,3.6689825821398436e-07,1.7636667440123177e-08,0.0,2.3033354276981386e-05,0.0,0.0,0.0,0.0,0.0,4.95314830069872e-07
2016-01-01 06:00:00,0.0,0.0,0.0,1.4174576815051947e-06,0.0,0.0,4.707236509740859e-06,1.6645150522083314e-05,9.772228876758602e-06,0.0,0.0,0.0,2.888787426643205e-06,3.6043150775940794e-07,2.8054763325292845e-08,0.0,2.282094507939708e-05,0.0,0.0,0.0,0.0,0.0,5.6549101722254e-07
2016-01-01 07:00:00,0.0,0.0,0.0,1.420860908884992e-06,0.0,0.0,4.714494984494535e-06,1.7566780558788185e-05,9.795691388062443e-06,0.0,0.0,0.0,4.683208859952369e-06,3.797999560859792e-07,3.9312074989843495e-08,0.0,2.2292467586398243e-05,0.0,0.0,3.3748840677292225e-07,0.0,0.0,6.629247810702345e-07
2016-01-01 08:00:00,0.0,0.0,0.0,1.3669223116542808e-06,0.0,0.0,4.50440522307596e-06,1.684123237688754e-05,9.423828210552915e-06,0.0,0.0,0.0,4.7947893373063015e-06,3.810412530336482e-07,7.960553916406806e-08,0.0,2.209028665978188e-05,0.0,0.0,1.1558490572284837e-06,0.0,0.0,8.155484509741196e-07
2016-01-01 09:00:00,0.0,0.0,0.0,1.341053196211993e-06,0.0,0.0,4.44014808655987e-06,1.641260485851335e-05,9.28159666062425e-06,0.0,0.0,0.0,3.5433850724389243e-06,3.782944423709086e-07,7.406897842486433e-08,0.0,2.2024484388467075e-05,0.0,0.0,2.7998977620015295e-06,0.0,0.0,9.793396957268675e-07
2016-01-01 10:00:00,0.0,0.0,0.0,1.3135128246167496e-06,0.0,0.0,4.362961326106554e-06,1.267057763235065e-05,9.128092375751555e-06,0.0,0.0,0.0,3.450498519301989e-06,3.5602525274519706e-07,5.302714021280131e-08,0.0,2.196356456994938e-05,0.0,0.0,4.0129131695587e-06,0.0,0.0,1.1535681197267347e-06
2016-01-01 11:00:00,0.0,0.0,0.0,1.319170811215857e-06,0.0,0.0,4.359139372953835e-06,1.317266422864963e-05,9.16741184288541e-06,0.0,0.0,0.0,1.7022441863157093e-06,3.6326525569419643e-07,5.298104266029907e-08,0.0,2.204168380960787e-05,0.0,0.0,4.4800961844369735e-06,0.0,0.0,1.3402994480698891e-06
2016-01-01 12:00:00,0.0,0.0,0.0,1.3106009213112495e-06,0.0,0.0,4.3120967409496885e-06,1.2087838878468839e-05,9.072417339281601e-06,0.0,0.0,0.0,2.044338603480637e-06,3.654150374317555e-07,1.1154649681282798e-07,0.0,2.174695641780412e-05,0.0,0.0,4.485374250052791e-06,0.0,0.0,1.4488394181760398e-06
2016-01-01 13:00:00,0.0,0.0,0.0,1.3571956818646095e-06,0.0,0.0,4.3570915803332775e-06,1.2361050048788894e-05,9.243027686808496e-06,0.0,0.0,0.0,1.520021370202973e-06,3.6129266926912547e-07,2.394124941039276e-08,0.0,2.2042690468777043e-05,0.0,0.0,3.714511912475603e-06,0.0,0.0,1.667414443341071e-06
2016-01-01 14:00:00,0.0,0.0,0.0,1.3605236509385944e-06,0.0,0.0,4.310434135943414e-06,1.237298578783887e-05,9.227922343026741e-06,0.0,0.0,0.0,1.4456104166452441e-06,3.515016799457485e-07,1.2248807488991583e-08,0.0,2.2136723272822784e-05,0.0,0.0,2.164073817336018e-06,0.0,0.0,1.921843559432232e-06
2016-01-01 15:00:00,0.0,0.0,0.0,1.3660005639478914e-06,0.0,0.0,4.291914984595101e-06,1.258874321513063e-05,9.120303470843069e-06,0.0,0.0,0.0,2.7645133545481886e-06,3.5447121953937205e-07,9.671164299002917e-08,0.0,2.1731080452939506e-05,0.0,0.0,7.108666831246072e-07,0.0,0.0,2.0377891590047014e-06
2016-01-01 16:00:00,0.0,0.0,0.0,1.3729645562970828e-06,0.0,0.0,4.325058722610025e-06,1.3157600242787111e-05,9.095739127047612e-06,0.0,0.0,0.0,6.308864835416084e-07,3.756090967783982e-07,1.4122227592134853e-07,0.0,2.1733157040705933e-05,0.0,0.0,2.1226457238667248e-07,0.0,0.0,2.3507090156501185e-06
2016-01-01 17:00:00,0.0,0.0,0.0,1.3118060713404441e-06,0.0,0.0,4.1270606609655945e-06,1.1740358451391793e-05,8.757939659695934e-06,0.0,0.0,0.0,3.573495839896745e-06,4.065966710389204e-07,1.6305300949394674e-07,0.0,2.0962515446285538e-05,0.0,0.0,0.0,0.0,0.0,2.5517164451728594e-06
