,Residual_Hydro_Water_Reservoir_FR,Residual_Hydro_Run-of-river_and_poundage_FR,Residual_Other_FR,Biomass_FR,Fossil_Brown_coal/Lignite_FR,Fossil_Coal-derived_gas_FR,Fossil_Gas_FR,Fossil_Hard_coal_FR,Fossil_Oil_FR,Fossil_Oil_shale_FR,Fossil_Peat_FR,Geothermal_FR,Hydro_Pumped_Storage_FR,Hydro_Run-of-river_and_poundage_FR,Hydro_Water_Reservoir_FR,Marine_FR,Nuclear_FR,Other_fossil_FR,Other_renewable_FR,Solar_FR,Waste_FR,Wind_Offshore_FR,Wind_Onshore_FR
2016-01-01 00:00:00,0.0,0.0,0.0,0.004039984,0.0,0.0,0.035641287,0.006371359,0.004151763,0.0,0.0,0.0,0.0070100916,0.040910833,0.008862416,0.0,0.8635507,0.0,0.0,0.0,0.0014690852,0.0,0.02799246
2016-01-01 01:00:00,0.0,0.0,0.0,0.004066229,0.0,0.0,0.036306765,0.0065123956,0.0041787336,0.0,0.0,0.0,0.009154819,0.040405136,0.006075235,0.0,0.868823,0.0,0.0,0.0,0.0014947008,0.0,0.022983033
2016-01-01 02:00:00,0.0,0.0,0.0,0.004196383,0.0,0.0,0.037186917,0.00663128,0.0043124887,0.0,0.0,0.0,0.011614231,0.043158054,0.0033172986,0.0,0.86790484,0.0,0.0,0.0,0.0015425439,0.0,0.020136002
2016-01-01 03:00:00,0.0,0.0,0.0,0.0041982485,0.0,0.0,0.037501022,0.0073336074,0.004298207,0.0,0.0,0.0,0.013841447,0.044581402,0.0064972895,0.0,0.8630732,0.0,0.0,0.0,0.0014993745,0.0,0.017176168
2016-01-01 04:00:00,0.0,0.0,0.0,0.004218837,0.0,0.0,0.037316613,0.0062891915,0.0043025436,0.0,0.0,0.0,0.01609594,0.044565644,0.003984457,0.0,0.8663515,0.0,0.0,0.0,0.0015067273,0.0,0.015368619
2016-01-01 05:00:00,0.0,0.0,0.0,0.0041206586,0.0,0.0,0.037301928,0.0071696136,0.0042701983,0.0,0.0,0.0,0.018145112,0.043898307,0.001993867,0.0,0.8670165,0.0,0.0,0.0,0.0014954002,0.0,0.014588461
2016-01-01 06:00:00,0.0,0.0,0.0,0.0040879296,0.0,0.0,0.038785476,0.008333726,0.004254105,0.0,0.0,0.0,0.020317784,0.043155905,0.0031739613,0.0,0.859645,0.0,0.0,0.0,0.0015786719,0.0,0.016667452
2016-01-01 07:00:00,0.0,0.0,0.0,0.004092266,0.0,0.0,0.038793348,0.0087834,0.004258618,0.0,0.0,0.0,0.0328945,0.045414172,0.004441606,0.0,0.83861506,0.0,0.0,0.0016635228,0.0015304409,0.0,0.01951312
2016-01-01 08:00:00,0.0,0.0,0.0,0.003921596,0.0,0.0,0.03692039,0.008387858,0.0040810104,0.0,0.0,0.0,0.033547178,0.045385297,0.008959093,0.0,0.82777554,0.0,0.0,0.0056751547,0.0014347301,0.0,0.023912169
2016-01-01 09:00:00,0.0,0.0,0.0,0.00384833,0.0,0.0,0.036402695,0.0081763975,0.0040204097,0.0,0.0,0.0,0.024797741,0.04506926,0.008338048,0.0,0.8255137,0.0,0.0,0.013750739,0.0013609946,0.0,0.028721683
2016-01-01 10:00:00,0.0,0.0,0.0,0.003767906,0.0,0.0,0.035756655,0.0063098692,0.0039524566,0.0,0.0,0.0,0.024138765,0.042400476,0.0059671323,0.0,0.82292604,0.0,0.0,0.019700764,0.001261095,0.0,0.03381888
2016-01-01 11:00:00,0.0,0.0,0.0,0.0037857299,0.0,0.0,0.03574038,0.0065626674,0.003971153,0.0,0.0,0.0,0.01191346,0.043280933,0.0059644557,0.0,0.8262007,0.0,0.0,0.022003587,0.0012670606,0.0,0.03930978
