,Residual_Hydro_Water_Reservoir_DE,Residual_Hydro_Run-of-river_and_poundage_DE,Residual_Other_DE,Biomass_DE,Fossil_Brown_coal/Lignite_DE,Fossil_Coal-derived_gas_DE,Fossil_Gas_DE,Fossil_Hard_coal_DE,Fossil_Oil_DE,Fossil_Oil_shale_DE,Fossil_Peat_DE,Geothermal_DE,Hydro_Pumped_Storage_DE,Hydro_Run-of-river_and_poundage_DE,Hydro_Water_Reservoir_DE,Marine_DE,Nuclear_DE,Other_fossil_DE,Other_renewable_DE,Solar_DE,Waste_DE,Wind_Offshore_DE,Wind_Onshore_DE
2021-01-01 00:00:00,0.0,0.0,0.0,0.021060114106886078,0.328573006490584,0.0,0.08414793811218167,0.075099276403066,0.0075561628733892905,0.0,0.0,4.828517978620767e-05,0.010329857314138517,0.00011015144716112122,3.95603822384088e-05,0.0,0.0012044059612160967,0.019947012220841498,0.0006097657170352809,0.0,0.0,0.00014479339049285124,0.0016242278563486864
2021-01-01 01:00:00,0.0,0.0,0.0,0.02136583535632711,0.33798756934464924,0.0,0.08410994529582247,0.07678706556767058,0.007680055497292988,0.0,0.0,4.909030683070099e-05,0.003435971675073044,0.00011024110066466477,2.1881147862058805e-05,0.0,0.0012233568277426447,0.020245039919489793,0.0006188675502143587,0.0,0.0,0.00011372280512493815,0.0014974988461594852
2021-01-01 02:00:00,0.0,0.0,0.0,0.021459504319568987,0.35703394475137873,0.0,0.08224694301592857,0.07189370483563005,0.00772892190875442,0.0,0.0,4.928750442700354e-05,4.152300803277539e-05,0.00011073284341553417,4.539424945587685e-05,0.0,0.0012312689341132496,0.020387783928969994,0.0006232414322934324,0.0,0.0,0.00011985688700009983,0.0013063216213503419
2021-01-01 03:00:00,0.0,0.0,0.0,0.021693027927996048,0.362573634027415,0.0,0.08230895224820765,0.06912432760998297,0.007800387846871334,0.0,0.0,4.9485102352071335e-05,0.00011861182939221229,0.00011165997577190298,1.9221651597667412e-05,0.0,0.0012441076261078198,0.02109177715270649,0.0006457910262989554,0.0,0.0,0.0001124482643947864,0.0011807813316403615
2021-01-01 04:00:00,0.0,0.0,0.0,0.0218211831596825,0.3721870654120437,0.0,0.083663640735748,0.06984773513164269,0.007822449205716831,0.0,0.0,4.865207539484007e-05,0.00069096239051327,0.00011107090106915314,1.8259914933416545e-05,0.0,0.0012464331801936102,0.021189341030073312,0.000648891499687934,0.0,0.0,0.00016409171135753125,0.0010160300206671024
2021-01-01 05:00:00,0.0,0.0,0.0,0.021762426374781412,0.37824929148408304,0.0,0.08323047008649061,0.07160041492708223,0.007757424452107048,0.0,0.0,4.7729542991496496e-05,0.0018251515464414137,0.00010950554366435815,3.773697355424608e-05,0.0,0.0012332831826863866,0.021073459624998896,0.0006456082813415154,0.0,0.0,0.00019171127654849687,0.0009438567191692368
2021-01-01 06:00:00,0.0,0.0,0.0,0.021785922486505946,0.3568870480591412,0.0,0.08312953835307844,0.07356457234840175,0.007699012887291887,0.0,0.0,4.731101077620645e-05,0.018394995362695454,0.00010832389398396192,3.183425311471631e-05,0.0,0.0012172954709363786,0.02078962204046335,0.0006368703504303323,5.847486892294019e-08,0.0,0.00014439069719865432,0.0009152749644768556
2021-01-01 07:00:00,0.0,0.0,0.0,0.022065196406063053,0.35486131726533043,0.0,0.08791027927903143,0.07672920356868616,0.00765644912135477,0.0,0.0,4.677587478685886e-05,0.0013751371820220181,0.00010756979689640153,3.235687962018627e-05,0.0,0.0012146458786824127,0.020711013739612958,0.0006344161328121842,0.0004525891701177704,0.0,0.0001330904372280604,0.0009647300369823188
2021-01-01 08:00:00,0.0,0.0,0.0,0.021371895399198378,0.33644267835419694,0.0,0.09119200302403412,0.0742823599637316,0.007417186368913152,0.0,0.0,4.459352026291958e-05,0.002427129727112599,0.00010458384519395477,3.956930878860087e-05,0.0,0.0011771909886889855,0.02006289034993623,0.0006145636838589116,0.003081978322417148,0.0,8.897974017632301e-05,0.0009507738263044085
2021-01-01 09:00:00,0.0,0.0,0.0,0.020729428717132858,0.3096450754517697,0.0,0.0944548382325943,0.07103891238825559,0.0071618173228818055,0.0,0.0,4.222402066521212e-05,0.0018006218879730235,0.00010138478254854296,2.6671552978306404e-05,0.0,0.0011360017717796476,0.019356354473152093,0.000592909073937837,0.006512125727357922,0.0,0.00015459069447665,0.0008296253470179893
2021-01-01 10:00:00,0.0,0.0,0.0,0.020156669370252008,0.2916563177600253,0.0,0.09876941371483933,0.0687007433594228,0.006944452501866399,0.0,0.0,4.090975183474162e-05,0.0021125756467736062,9.858635866092378e-05,2.5134569248912693e-05,0.0,0.0011032338215339517,0.018798784504515848,0.0005758251328437145,0.008974065580903787,0.0,0.00018726126988465608,0.0006828898260419916
