,Residual_Hydro_Water_Reservoir_DE,Residual_Hydro_Run-of-river_and_poundage_DE,Residual_Other_DE,Biomass_DE,Fossil_Brown_coal/Lignite_DE,Fossil_Coal-derived_gas_DE,Fossil_Gas_DE,Fossil_Hard_coal_DE,Fossil_Oil_DE,Fossil_Oil_shale_DE,Fossil_Peat_DE,Geothermal_DE,Hydro_Pumped_Storage_DE,Hydro_Run-of-river_and_poundage_DE,Hydro_Water_Reservoir_DE,Marine_DE,Nuclear_DE,Other_fossil_DE,Other_renewable_DE,Solar_DE,Waste_DE,Wind_Offshore_DE,Wind_Onshore_DE
2021-01-01 00:00:00,0.0,0.0,0.0,3.583070442085705e-05,0.00011847814023655396,0.0,2.292693530387579e-05,4.6140908354546876e-05,6.766284912731293e-06,0.0,0.0,9.470496059687188e-08,4.881671217127009e-06,2.2622792214089648e-07,6.984019810719417e-09,0.0,2.9048096453495098e-06,3.1028686279719395e-05,1.5426161752398757e-06,0.0,0.0,3.335746688016378e-07,3.893935708606236e-06
2021-01-01 01:00:00,0.0,0.0,0.0,3.635084441954371e-05,0.00012187288014535945,0.0,2.291658378650981e-05,4.71778840605157e-05,6.877226511789529e-06,0.0,0.0,9.628411025235261e-08,1.6237672524392078e-06,2.264120515948622e-07,3.862914398272159e-09,0.0,2.9505157126114695e-06,3.149228493106842e-05,1.5656424535204042e-06,0.0,0.0,2.6199432809481296e-07,3.5901146553204e-06
2021-01-01 02:00:00,0.0,0.0,0.0,3.651020846279125e-05,0.00012874069670929019,0.0,2.2408990449104944e-05,4.417140889994274e-05,6.9209847086615475e-06,0.0,0.0,9.667088711991987e-08,1.9622891875253165e-08,2.27421987856474e-07,8.013935143042613e-09,0.0,2.969598284136737e-06,3.1714331172351744e-05,1.5767077217952037e-06,0.0,0.0,2.7612601133632264e-07,3.1317849822718965e-06
2021-01-01 03:00:00,0.0,0.0,0.0,3.690751473313601e-05,0.0001307382195427186,0.0,2.2425885475752068e-05,4.246990674322509e-05,6.984980007195626e-06,0.0,0.0,9.705844917913611e-08,5.605343190580472e-08,2.2932612286274508e-07,3.3934049156511723e-09,0.0,3.000562890374523e-06,3.280943176388517e-05,1.6337548260947705e-06,0.0,0.0,2.5905804419064154e-07,2.8308137761325035e-06
2021-01-01 04:00:00,0.0,0.0,0.0,3.712555211903233e-05,0.00013420466824435643,0.0,2.2794983709262396e-05,4.2914367485839233e-05,7.004735198026191e-06,0.0,0.0,9.54245775541359e-08,3.265341535036688e-07,2.2811628722804902e-07,3.2236191973195124e-09,0.0,3.0061717068008093e-06,3.2961197798293334e-05,1.6415985606097146e-06,0.0,0.0,3.7803409453199395e-07,2.4358377816432544e-06
2021-01-01 05:00:00,0.0,0.0,0.0,3.702558604183894e-05,0.00013639060944013555,0.0,2.267696209549662e-05,4.399121192016111e-05,6.946507759486793e-06,0.0,0.0,9.361515289640796e-08,8.625278646359456e-07,2.2490137210690091e-07,6.6621138620740025e-09,0.0,2.9744562878927723e-06,3.278093783134197e-05,1.6332925086515054e-06,0.0,0.0,4.4166398315924087e-07,2.262808982258958e-06
2021-01-01 06:00:00,0.0,0.0,0.0,3.706556123997739e-05,0.00012868772812526348,0.0,2.2649462249701667e-05,4.519798796264382e-05,6.894202204887153e-06,0.0,0.0,9.279425760031367e-08,8.69308419956081e-06,2.2247451200851767e-07,5.620043129835482e-09,0.0,2.935896814763298e-06,3.233941269126386e-05,1.6111868487478027e-06,1.446984925979623e-10,0.0,3.326469449477855e-07,2.194286875107389e-06
2021-01-01 07:00:00,0.0,0.0,0.0,3.7540704974399654e-05,0.00012795728218987135,0.0,2.3952022245500872e-05,4.7142333715422866e-05,6.856087811098263e-06,0.0,0.0,9.174465950397173e-08,6.498606318491897e-07,2.2092575507787334e-07,5.712308008516698e-09,0.0,2.9295064768013434e-06,3.221713310978749e-05,1.6049780447931928e-06,1.1199507051226962e-06,0.0,3.066134328915195e-07,2.3128508266170305e-06
2021-01-01 08:00:00,0.0,0.0,0.0,3.636115469629702e-05,0.00012131581730756898,0.0,2.4846160232418197e-05,4.563899584132441e-05,6.641836215526433e-06,0.0,0.0,8.746426125106699e-08,1.147009970104997e-06,2.1479323783305198e-07,6.98559571064392e-09,0.0,2.8391720470310385e-06,3.120894115070225e-05,1.5547543145671949e-06,7.626483405393407e-06,0.0,2.0499131388761952e-07,2.2793921053525675e-06
2021-01-01 09:00:00,0.0,0.0,0.0,3.526809158806763e-05,0.00011165303280622486,0.0,2.5735151851370745e-05,4.36462254112926e-05,6.413161985987831e-06,0.0,0.0,8.281680281705516e-08,8.50935668919244e-07,2.082230355005173e-07,4.708616141789755e-09,0.0,2.7398310952129075e-06,3.0109885321017867e-05,1.4999713863055415e-06,1.6114525670829333e-05,0.0,3.561456744284865e-07,1.9889498575529105e-06
2021-01-01 10:00:00,0.0,0.0,0.0,3.42936253169822e-05,0.00010516657617593876,0.0,2.691070047637978e-05,4.220965707076982e-05,6.218519237593053e-06,0.0,0.0,8.023903923919312e-08,9.983583911408806e-07,2.0247566097497415e-07,4.437275871360891e-09,0.0,2.6608007175851502e-06,2.9242554241843486e-05,1.4567515673941517e-06,2.220669812433917e-05,0.0,4.3141206838603813e-07,1.6371650493956037e-06
2021-01-01 11:00:00,0.0,0.0,0.0,3.331397349359362e-05,9.983639950607244e-05,0.0,2.739846436542901e-05,4.342878582787116e-05,6.159821217933475e-06,0.0,0.0,7.945557512847562e-08,2.8506108069958184e-06,2.0065220624994655e-07,4.5339936146417295e-09,0.0,2.613511801535546e-06,2.8744978453193743e-05,1.4319377687467449e-06,2.4867177371354086e-05,0.0,5.087803423050146e-07,1.3077587718586043e-06
